SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF
2023-03-19 00:50:00,0.2115,0.0,0.0,65.6,0.0,0.0,636.7,0.0,0.0,0.0,0.0,0.0,327.85,0.0,0.0,0.0,0.0,0.0,0,0.0,956.9,0.0,5.0,0.0,0.0,0.0,-0.19,71.26,0.0,0.0,29.97,746.007,0.0,0.0,0.027,0.0,45.5625,73.7608,0.0,853.712,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1158.23,0.2175,1365.3,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.14,40.057,0.0,,0.0,0.0
2023-03-19 00:55:00,0.2115,0.0,0.0,65.6,0.0,0.0,633.6,0.0,0.0,0.0,0.0,0.0,332.78,0.0,0.0,0.0,0.0,0.0,0,0.0,948.85,0.0,4.9,0.0,0.0,0.0,-0.19,70.71,0.0,0.0,29.32,745.235,0.0,0.0,0.027,0.0,45.3938,75.6941,0.0,851.423,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1154.52,0.2175,1357.2,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.51,44.48,0.0,,0.0,0.0
2023-03-19 01:00:00,0.2115,0.0,0.0,65.6,0.0,0.0,635.2,0.0,0.0,0.0,0.0,0.0,336.65,0.0,0.0,0.0,0.0,0.0,0,0.0,956.375,0.0,5.0,0.0,0.0,0.0,-0.19,71.005,0.0,0.0,30.18,741.374,0.0,0.0,0.027,0.0,45.7125,83.3249,0.0,849.348,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1150.65,0.2175,1360.8,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.85,47.464,0.0,,0.0,0.0
2023-03-19 01:05:00,0.2115,0.0,0.0,65.6,0.0,0.0,643.7,0.0,0.0,0.0,0.0,0.0,338.45,0.0,0.0,0.0,0.0,0.0,0,0.0,871.675,0.0,5.0,0.0,0.0,0.0,-0.19,71.5425,0.0,0.0,31.1,759.2,0.0,0.0,0.027,0.0,45.8813,85.8112,0.0,855.543,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1176.1,0.2175,1367.6,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.35,61.22,0.0,,0.0,0.0
2023-03-19 01:10:00,0.2115,0.0,0.0,65.6,0.0,0.0,637.5,0.0,0.0,0.0,0.0,0.0,337.67,0.0,0.0,0.0,0.0,0.0,0,0.0,821.1,0.0,4.9,0.0,0.0,0.0,-0.19,71.085,0.0,0.0,32.91,750.959,0.0,0.0,0.027,0.0,46.2937,83.8943,0.0,853.758,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1159.73,0.2175,1362.9,-0.3125,32.8296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.85,58.276,0.0,,0.0,0.0
2023-03-19 01:15:00,0.2115,0.0,0.0,65.6,0.0,0.0,634.3,0.0,0.0,0.0,0.0,0.0,337.22,0.0,0.0,0.0,0.0,0.0,0,0.0,813.925,0.0,3.2,0.0,0.0,0.0,-0.19,70.5125,0.0,0.0,31.63,752.05,0.0,0.0,0.027,0.0,45.4875,85.9709,0.0,849.348,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1156.38,0.2175,1360.0,-0.3125,32.3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.61,57.746,0.0,,0.0,0.0
2023-03-19 01:20:00,0.2115,0.0,0.0,65.6,0.0,0.0,640.5,0.0,0.0,0.0,0.0,0.0,335.74,0.0,0.0,0.0,0.0,0.0,0,0.0,806.925,0.0,5.0,0.0,0.0,0.0,-0.19,71.2925,0.0,0.0,34.75,746.779,0.0,0.0,0.027,0.0,45.8438,81.109,0.0,854.094,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1113.6,0.2175,1364.9,-0.3125,6.22395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.99,51.196,0.0,,0.0,0.0
2023-03-19 01:25:00,0.2115,0.0,0.0,66.64,0.0,0.0,640.3,0.0,0.0,0.0,0.0,0.0,340.6,0.0,0.0,0.0,0.0,0.0,0,0.0,810.425,0.0,5.0,0.0,0.0,0.0,-0.19,71.495,0.0,0.0,39.48,753.258,0.0,0.0,0.027,0.0,46.1062,70.1768,0.0,854.918,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1140.78,0.2175,1363.8,-0.3125,7.7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.89,48.063,0.0,,0.0,0.0
2023-03-19 01:30:00,0.2115,0.0,0.0,66.64,0.0,0.0,641.8,0.0,0.0,0.0,0.0,0.0,343.09,0.0,0.0,0.0,0.0,0.0,0,0.0,809.2,0.0,5.0,0.0,0.0,0.0,-0.19,71.3275,0.0,0.0,38.56,744.563,0.0,0.0,0.027,0.0,46.8375,70.144,0.0,854.155,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1140.19,0.2175,1370.3,-0.3125,7.20755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75,52.261,0.0,,0.0,0.0
2023-03-19 01:35:00,0.2115,0.0,0.0,65.6,0.0,0.0,638.7,0.0,0.0,0.0,0.0,0.0,344.24,0.0,0.0,0.0,0.0,0.0,0,0.0,809.2,0.0,5.0,0.0,0.0,0.0,-0.19,71.2625,0.0,0.0,37.94,746.662,0.0,0.0,0.027,0.0,49.6687,74.9363,0.0,853.727,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1151.6,0.2175,1365.5,-0.3125,6.77793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.95,48.931,0.0,,0.0,0.0
2023-03-19 01:40:00,0.2115,0.0,0.0,65.6,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,348.2,0.0,0.0,0.0,0.0,0.0,0,0.0,798.525,0.0,5.0,0.0,0.0,0.0,-0.19,71.425,0.0,0.0,34.06,747.87,0.0,0.0,0.027,0.0,50.1562,92.5204,0.0,854.383,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1116.43,0.2175,1368.7,-0.3125,7.52885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.45,52.878,0.0,,0.0,0.0
2023-03-19 01:45:00,0.2115,0.0,0.0,65.6,0.0,0.0,641.2,0.0,0.0,0.0,0.0,0.0,350.05,0.0,0.0,0.0,0.0,0.0,0,0.0,794.675,0.0,5.0,0.0,0.0,0.0,-0.19,71.445,0.0,0.0,34.09,748.525,0.0,0.0,0.027,0.0,47.9812,96.4157,0.0,854.155,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1155.49,0.2175,1365.7,-0.3125,7.94995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75,59.276,0.0,,0.0,0.0
2023-03-19 01:50:00,0.2115,0.0,0.0,65.6,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,355.79,0.0,0.0,0.0,0.0,0.0,0,0.0,786.45,0.0,4.9,0.0,0.0,0.0,-0.19,71.5975,0.0,0.0,29.98,747.534,0.0,0.0,0.027,0.0,48.9187,106.328,0.0,853.758,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1121.39,0.2175,1365.6,-0.3125,8.14004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.46,55.947,0.0,,0.0,0.0
2023-03-19 01:55:00,0.2115,0.0,0.0,65.6,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,351.93,0.0,0.0,0.0,0.0,0.0,0,0.0,779.8,0.0,5.0,0.0,0.0,0.0,-0.19,71.345,0.0,0.0,28.49,751.831,0.0,0.0,0.027,0.0,48.9563,118.35,0.0,853.971,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1081.92,0.2175,1365.7,-0.3125,8.48745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.61,52.582,0.0,,0.0,0.0
2023-03-19 02:00:00,0.2115,0.0,0.0,65.6,0.0,0.0,641.4,0.0,0.0,0.0,0.0,0.0,349.7,0.0,0.0,0.0,0.0,0.0,0,0.0,783.125,0.0,5.0,0.0,0.0,0.0,-0.19,71.52,0.0,0.0,29.96,754.584,0.0,0.0,0.027,0.0,49.0125,112.648,0.0,853.895,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1082.35,0.2175,1366.3,-0.3125,8.54681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75,57.875,0.0,,0.0,0.0
2023-03-19 02:05:00,0.2115,0.0,0.0,65.6,0.0,0.0,644.7,0.0,0.0,0.0,0.0,0.0,347.27,0.0,0.0,0.0,0.0,0.0,0,0.0,785.575,0.0,5.0,0.0,0.0,0.0,-0.19,71.9075,0.0,0.0,31.55,752.385,0.0,0.0,0.027,0.0,49.7812,114.467,0.0,854.46,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1099.87,0.2175,1369.3,-0.3125,7.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.4,65.504,0.0,,0.0,0.0
2023-03-19 02:10:00,0.2115,0.0,0.0,65.6,0.0,0.0,640.4,0.0,0.0,0.0,0.0,0.0,333.31,0.0,0.0,0.0,0.0,0.0,0,0.0,783.3,0.0,4.9,0.0,0.0,0.0,-0.19,71.245,0.0,0.0,31.0,750.623,0.0,0.0,0.027,0.0,49.5188,124.162,0.0,855.223,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1115.64,0.2175,1366.2,-0.3125,4.98131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.36,64.386,0.0,,0.0,0.0
2023-03-19 02:15:00,0.2115,0.0,0.0,65.6,0.0,0.0,642.8,0.0,0.0,0.0,0.0,0.0,323.04,0.0,0.0,0.0,0.0,0.0,0,0.0,783.65,0.0,5.0,0.0,0.0,0.0,-0.19,71.14,0.0,0.0,27.8,756.011,0.0,0.0,0.027,0.0,49.5938,130.884,0.0,844.862,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1092.9,0.2175,1366.6,-0.3125,6.09474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.46,60.552,0.0,,0.0,0.0
2023-03-19 02:20:00,0.2115,0.0,0.0,65.6,0.0,0.0,638.7,0.0,0.0,0.0,0.0,0.0,305.9,0.0,0.0,0.0,0.0,0.0,0,0.0,784.35,0.0,4.8,0.0,0.0,0.0,-0.19,71.0525,0.0,0.0,28.44,751.949,0.0,0.0,0.027,0.0,48.975,125.301,0.0,844.77,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1079.55,0.2175,1365.5,-0.3125,5.34361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.36,63.584,0.0,,0.0,0.0
2023-03-19 02:25:00,0.2115,0.0,0.0,65.6,0.0,0.0,639.1,0.0,0.0,0.0,0.0,0.0,284.37,0.0,0.0,0.0,0.0,0.0,0,0.0,779.8,0.0,4.9,0.0,0.0,0.0,-0.19,71.9725,0.0,0.0,31.18,753.812,0.0,0.0,0.027,0.0,48.1875,124.088,0.0,845.136,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1091.79,0.2175,1368.2,-0.3125,7.2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.85,65.832,0.0,,0.0,0.0
2023-03-19 02:30:00,0.2115,0.0,0.0,65.6,0.0,0.0,640.5,0.0,0.0,0.0,0.0,0.0,260.36,0.0,0.0,0.0,0.0,0.0,0,0.0,784.525,0.0,5.0,0.0,0.0,0.0,-0.19,71.415,0.0,0.0,31.58,748.86,0.0,0.0,0.027,0.0,45.2625,120.443,0.0,845.228,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1086.96,0.2175,1366.6,-0.3125,4.19915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16,63.12,0.0,,0.0,0.0
2023-03-19 02:35:00,0.2115,0.0,0.0,65.6,0.0,0.0,642.9,0.0,0.0,0.0,0.0,0.0,240.51,0.0,0.0,0.0,0.0,0.0,0,0.0,786.625,0.0,5.0,0.0,0.0,0.0,-0.19,72.1525,0.0,0.0,34.31,752.604,0.0,0.0,0.027,0.0,47.0063,120.144,0.0,845.274,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1090.41,0.2175,1368.9,-0.3125,9.48637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.69,65.743,0.0,,0.0,0.0
2023-03-19 02:40:00,0.2115,0.0,0.0,65.6,0.0,0.0,636.7,0.0,0.0,0.0,0.0,0.0,215.85,0.0,0.0,0.0,0.0,0.0,0,0.0,784.35,0.0,5.0,0.0,0.0,0.0,-0.19,71.3,0.0,0.0,36.52,750.841,0.0,0.0,0.027,0.0,45.3562,117.178,0.0,842.527,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1079.27,0.2175,1363.5,-0.3125,2.89151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79,64.208,0.0,,0.0,0.0
2023-03-19 02:45:00,0.2115,0.0,0.0,65.6,0.0,0.0,638.5,0.0,0.0,0.0,0.0,0.0,194.13,0.0,0.0,0.0,0.0,0.0,0,0.0,782.075,0.0,5.0,0.0,0.0,0.0,-0.19,70.8975,0.0,0.0,36.95,750.187,0.0,0.0,0.027,0.0,45.5063,112.615,0.0,842.619,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1083.32,0.2175,1361.8,-0.3125,0.49874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.45,63.015,0.0,,0.0,0.0
2023-03-19 02:50:00,0.2115,0.0,0.0,65.6,0.0,0.0,641.3,0.0,0.0,0.0,0.0,0.0,176.45,0.0,0.0,0.0,0.0,0.0,0,0.0,784.0,0.0,5.0,0.0,0.0,0.0,-0.19,71.5925,0.0,0.0,35.98,757.438,0.0,0.0,0.027,0.0,46.8375,129.163,0.0,845.243,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1087.8,0.2175,1366.0,-0.3125,7.96045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75,53.584,0.0,,0.0,0.0
2023-03-19 02:55:00,0.2115,0.0,0.0,65.6,0.0,0.0,641.9,0.0,0.0,0.0,0.0,0.0,164.3,0.0,0.0,0.0,0.0,0.0,0,0.0,803.95,0.0,5.0,0.0,0.0,0.0,-0.19,71.4025,0.0,0.0,36.17,755.021,0.0,0.0,0.027,0.0,45.6375,124.191,0.0,844.404,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1093.13,0.2175,1368.6,-0.3125,5.4526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.76,55.992,0.0,,0.0,0.0
2023-03-19 03:00:00,0.2115,0.0,0.0,65.6,0.0,0.0,640.8,0.0,0.0,0.0,0.0,0.0,160.57,0.0,0.0,0.0,0.0,0.0,0,0.0,803.775,0.0,5.0,0.0,0.0,0.0,-0.19,71.575,0.0,0.0,37.82,752.604,0.0,0.0,0.027,0.0,47.4,121.016,0.0,844.709,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1125.99,0.2175,1366.8,-0.3125,4.66076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.45,65.435,0.0,,0.0,0.0
2023-03-19 03:05:00,0.2115,0.0,0.0,65.6,0.0,0.0,642.6,0.0,0.0,0.0,0.0,0.0,152.04,0.0,0.0,0.0,0.0,0.0,0,0.0,805.175,0.0,5.0,0.0,0.0,0.0,-0.19,71.925,1.7,0.0,36.79,751.395,0.0,0.0,0.027,0.0,46.4812,117.42,0.0,845.442,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1117.55,0.2175,1367.8,-0.3125,7.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21,63.541,0.0,,0.0,0.0
2023-03-19 03:10:00,0.2115,0.0,0.0,65.6,0.0,0.0,638.8,0.0,0.0,0.0,0.0,0.0,153.22,0.0,0.0,0.0,0.0,0.0,0,0.0,800.8,0.0,5.0,0.0,0.0,0.0,-0.19,70.905,1.7,0.0,38.52,751.831,0.0,0.0,0.027,0.0,47.3625,122.528,0.0,844.434,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1095.63,0.2175,1366.7,-0.3125,5.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.85,50.426,0.0,,0.0,0.0
2023-03-19 03:15:00,0.2115,0.0,0.0,65.6,0.0,0.0,640.3,0.0,0.0,0.0,0.0,0.0,145.13,0.0,0.0,0.0,0.0,0.0,0,0.0,806.05,0.0,5.0,0.0,0.0,0.0,-0.19,71.0475,1.7,0.0,37.88,748.206,0.0,0.0,0.027,0.0,45.6,124.146,0.0,844.373,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1139.68,0.2175,1365.7,-0.3125,2.39529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.29,46.064,0.0,,0.0,0.0
2023-03-19 03:20:00,0.2115,0.0,0.0,65.6,0.0,0.0,640.2,0.0,0.0,0.0,0.0,0.0,140.56,0.0,0.0,0.0,0.0,0.0,0,0.0,806.05,0.0,5.0,0.0,0.0,0.0,-0.19,71.4625,1.7,0.0,37.85,750.505,0.0,0.0,0.027,0.0,46.6687,111.538,0.0,843.58,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1124.53,0.2175,1367.1,-0.3125,3.84204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.8,38.075,0.0,,0.0,0.0
2023-03-19 03:25:00,0.2115,0.0,0.0,65.6,0.0,0.0,638.1,0.0,0.0,0.0,0.0,0.0,149.18,0.0,0.0,0.0,0.0,0.0,0,0.0,801.5,0.0,5.0,0.0,0.0,0.0,-0.19,71.165,1.7,0.0,37.32,743.909,0.0,0.0,0.027,0.0,46.8188,119.341,0.0,844.618,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1141.12,0.2175,1361.7,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.25,33.71,0.0,,0.0,0.0
2023-03-19 03:30:00,0.2115,0.0,0.0,65.6,0.0,0.0,637.3,0.0,0.0,0.0,0.0,0.0,149.55,0.0,0.0,0.0,0.0,0.0,0,0.0,803.25,0.0,5.0,0.0,0.0,0.0,-0.19,71.3625,1.7,0.0,37.83,750.959,0.0,0.0,0.027,0.0,46.7438,116.474,0.0,842.786,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1093.03,0.2175,1365.0,-0.3125,3.47935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.37,36.581,0.0,,0.0,0.0
2023-03-19 03:35:00,0.2115,0.0,0.0,65.6,0.0,0.0,643.9,0.0,0.0,0.0,0.0,0.0,148.57,0.0,0.0,0.0,0.0,0.0,0,0.0,800.975,0.0,5.1,0.0,0.0,0.0,-0.19,71.6075,1.7,0.0,33.02,754.03,0.0,0.0,0.027,0.0,47.3813,117.993,0.0,846.052,0.0,0.0,0.0,0.0,0.0,0.10828,-0.2,0.0,0.0,0.0,0.0,1087.92,0.2175,1367.7,-0.3125,4.87526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9,47.252,0.0,,0.0,0.0
