SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-01-15 00:00:00,0.0,116.6,0.0,0.0,85.64,103.526,0.0,147.96,12.3,6.48,-0.02,0.0,74.1827,176.0,0.0,0,0.0,109.46,120.2,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,1821.0,788.711,125.2,0.0,8.295,190.1,0.0,51.6,100.009,47.5,0.0,320.72,0.0,0.0,0.0,18.5,112.1,0.81,17.52,371.75,6.0,0.0,160.165,0.0,0.0,0.0,831.653,15.3,0.0,90.1,11.9,65.9586,0.0,0.0,0.0
2024-01-15 00:05:00,0.0,112.6,0.0,0.0,86.138,110.826,3.45,144.59,16.7,8.24,-0.01,0.0,74.7192,5.7,0.0,0,0.0,103.41,120.36,44.75,0.79231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,1916.0,763.147,123.6,0.0,8.85,196.55,0.0,50.57,100.082,42.1,0.0,320.23,0.0,0.0,0.0,20.8,113.2,0.81,17.73,371.44,6.6,0.0,156.246,0.0,0.0,0.0,838.016,12.9,0.0,86.83,13.4,65.3666,3.3,0.269,0.0
2024-01-15 00:10:00,0.0,110.9,0.0,0.0,89.222,115.257,0.0,132.69,19.8,6.8,-0.01,0.0,74.4366,0.2,0.0,0,0.0,96.18,120.08,47.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1919.0,698.108,115.9,0.0,7.38,182.72,0.0,49.99,99.1836,41.8,0.0,321.89,0.0,0.0,0.0,20.7,111.7,0.81,16.29,370.97,0.0,0.0,152.143,0.0,0.0,0.0,818.33,15.3,0.0,93.74,9.8,61.442,0.0,0.0,0.0
2024-01-15 00:15:00,0.0,109.8,0.0,0.0,85.142,119.39,0.0,130.07,23.7,7.65,-0.01,0.0,75.1493,0.0,0.0,0,0.0,87.23,119.64,48.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,1903.0,698.859,116.7,0.0,8.07,182.41,0.0,47.43,98.1842,50.7,0.0,320.96,0.0,0.0,0.0,20.7,107.2,0.81,14.72,371.65,0.0,0.0,154.221,0.0,0.0,0.0,822.53,15.0,0.0,106.82,7.0,66.038,0.0,0.0,0.0
2024-01-15 00:20:00,0.0,103.9,0.0,0.0,89.498,127.269,0.01,124.14,28.0,6.46,-0.01,0.0,75.2968,0.0,0.0,0,0.0,81.27,120.28,52.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1896.0,700.363,121.6,0.0,6.93,178.1,0.0,47.83,89.0011,47.1,0.0,318.46,0.0,0.0,0.0,18.5,108.1,0.81,16.01,357.01,0.0,0.0,147.514,0.0,0.0,0.0,820.992,16.6,0.0,103.03,5.3,65.2201,0.0,0.0,0.0
2024-01-15 00:25:00,0.0,91.8,0.0,0.0,85.568,114.141,0.0,109.08,29.6,6.17,-0.01,0.0,74.367,0.0,0.0,0,0.0,82.1,120.4,52.18,0.04388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,1853.0,701.115,118.0,0.0,6.39,152.42,0.0,48.48,86.4834,44.5,0.0,317.4,0.0,0.0,0.0,18.7,103.7,0.81,17.07,349.84,0.0,0.0,143.235,0.0,0.0,0.0,827.984,16.9,0.0,111.46,6.8,65.7084,0.0,0.033,0.0
2024-01-15 00:30:00,0.0,90.3,0.0,0.0,79.975,109.575,0.01,95.74,25.5,6.01,-0.01,0.0,70.4676,0.0,0.0,0,0.0,91.08,119.92,47.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,1892.0,701.491,111.9,0.0,6.795,151.71,0.0,49.07,82.3633,44.6,0.0,314.26,0.0,0.0,0.0,18.9,102.8,0.81,16.99,339.73,0.3,0.0,132.983,0.0,0.0,0.0,828.894,17.5,0.0,104.86,8.3,74.4793,0.0,0.0,0.0
2024-01-15 00:35:00,0.0,90.0,0.0,0.0,83.703,108.965,0.51,90.36,20.6,5.32,-0.01,0.0,69.0995,0.0,0.0,0,0.0,95.25,120.0,50.38,0.20121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,1953.0,707.506,109.7,0.0,7.665,154.83,0.0,48.54,84.022,47.7,0.0,310.08,0.0,0.0,0.0,19.7,107.4,0.81,13.88,322.37,2.4,0.0,141.376,0.0,0.0,0.0,833.284,17.7,0.0,102.29,10.1,72.2271,1.4,0.082,0.0
2024-01-15 00:40:00,0.0,89.9,0.0,0.0,85.708,108.983,0.0,84.63,19.1,4.6,-0.02,0.0,68.4032,0.0,0.0,0,0.0,101.06,120.12,54.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,1947.0,785.328,105.7,0.0,7.575,161.44,0.0,49.38,88.9615,50.2,0.0,308.91,0.0,0.0,0.0,20.2,108.3,0.81,15.05,312.82,0.0,0.0,142.882,0.0,0.0,0.0,822.715,18.8,0.0,89.28,9.7,73.46,0.0,0.0,0.0
2024-01-15 00:45:00,0.0,84.5,0.0,0.0,84.035,109.813,0.01,73.47,21.6,4.13,-0.02,0.0,65.1715,0.0,0.0,0,0.0,120.04,120.24,49.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,1954.0,783.072,102.4,0.0,7.71,183.36,0.0,51.14,88.4854,55.1,0.0,304.12,0.0,0.0,0.0,21.5,104.9,0.81,15.58,290.16,0.0,0.0,142.527,0.0,0.0,0.0,826.166,18.3,0.0,82.49,10.1,65.4398,0.0,0.0,0.0
2024-01-15 00:50:00,0.0,80.7,0.0,0.0,87.904,119.078,0.06,69.7,26.5,4.44,-0.01,0.0,64.4014,0.0,0.0,0,0.0,144.69,120.28,42.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,1945.0,756.38,100.4,0.0,9.66,174.73,0.0,55.96,88.4289,55.1,0.0,301.89,0.0,0.0,0.0,23.0,101.3,0.81,14.22,273.03,0.0,0.0,141.453,0.0,0.0,0.0,829.804,17.2,0.0,74.4,9.3,60.0015,0.0,0.0,0.0
2024-01-15 00:55:00,0.0,89.7,0.0,0.0,87.17,115.184,0.0,67.63,30.2,4.41,-0.02,0.0,63.7399,0.0,0.0,0,0.0,153.64,120.52,49.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1938.0,732.319,102.5,0.0,8.28,156.6,0.0,57.01,89.3445,49.1,0.0,305.44,0.0,0.0,0.0,23.1,106.7,0.81,14.04,235.26,0.0,0.0,135.557,0.0,0.0,0.0,827.889,18.5,0.0,70.3,8.6,57.3465,0.0,0.0,0.0
