SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB
2024-02-26 00:00:00,0.0,1801.32,0.0,0.0,11.67,16.9803,0.0,0.0,0.0,0.0,0.0,0.0,6.5034,0.0,0.0,0.0,0.0,0,2427.41,0.0,0.0,0.0,0.0,0.001526,2.88496,0.0,0.0,0.04398,0.0,0.0,2.2441,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,699.254,958.309997559,0.0,0.0,0.00153,0.0,74.8501,0.0,0.0,0.15386,0.0,0.0,0.0,45.9,32.5804,0.0,0.0,0,14.6102,0.0,1027.79,0.0,0.0,0.0,0.0,0.0,17.5912,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2328,-0.82,0.0,0.0,0.04,0.0,0.0
2024-02-26 00:05:00,0.29961,1817.02,0.0,0.0,11.46,20.6623,0.0,0.0,0.0,0.0,0.0,0.0,5.91501,0.0,0.0,0.0,0.0,0,2383.48,0.0,0.0,0.0,0.0,0.001526,3.10495,0.0,0.0,0.0,0.0,0.0,2.2441,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,694.884,746.049987793,0.0,0.0,0.00153,0.0,71.2886,0.0,0.0,0.14381,0.0,0.0,0.0,45.9,33.767,0.0,0.0,0,15.2218,0.0,1074.23,0.0,19.4882,0.0,0.0,0.0,17.3751,0.0,0.0,0.0,0.0,0.0,20.1802,0.0,0.0,0.0,14.2328,-0.81,0.0,0.0,0.06,0.0,0.0
2024-02-26 00:10:00,0.0,1847.37,0.0,0.0,10.72,25.0623,0.0,0.0,0.0,0.0,0.0,0.0,5.49386,0.0,0.0,-0.06,0.0,0,2361.14,0.0,0.0,0.0,0.0,0.001526,2.98495,0.0,0.0,0.0,0.0,0.0,2.12721,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,689.61,730.859985352,0.0,0.0,0.00153,0.0,69.8512,0.0,0.0,0.14381,0.0,0.0,0.0,45.8,33.9757,0.0,0.0,0,16.1886,0.0,1125.08,0.0,0.33974,0.0,0.0,0.0,18.3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2328,-0.81,0.0,0.0,0.05,0.0,0.0
2024-02-26 00:15:00,0.0,1835.65,0.0,0.0,10.62,29.0101,0.0,0.0,0.0,0.0,0.0,0.0,6.61326,0.0,0.0,0.0,0.0,0,2367.17,0.0,0.0,0.0,0.0,0.001526,3.09495,0.0,0.0,0.0,0.0,0.0,2.361,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,697.813,823.590026855,0.0,0.0,0.00153,0.0,71.957,0.0,0.0,0.13376,0.0,0.0,0.0,45.8,32.2289,0.0,0.0,0,16.9686,0.0,1076.25,0.0,0.0,0.0,0.0,0.0,17.7292,0.2915,0.0,0.0,0.0,0.0,0.0,0.07926,0.0,0.0,14.2328,-0.83,0.0,0.0,0.06,0.0,0.0
2024-02-26 00:20:00,0.0,1815.77,0.0,0.0,9.58,29.8997,0.0,0.0,0.0,0.0,0.0,0.0,7.44335,0.0,0.0,-0.07,0.0,0,2404.24,0.0,0.0,0.0,0.0,0.001526,3.20495,0.0,0.0,0.0,0.0,0.0,2.18565,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,709.996,768.510009766,0.0,0.0,0.00153,0.0,71.2703,0.0,0.0,0.14381,0.0,0.0,0.0,45.8,28.7022,0.0,0.0,0,17.8549,0.0,1025.3,0.0,0.0,0.0,0.0,0.0,18.8583,0.48949,0.0,0.0,0.0,2.91749,0.69236,0.1301,0.0,0.0,14.2328,-0.8,0.0,0.0,0.05,0.0,0.0
2024-02-26 00:25:00,0.0,1784.6,0.0,0.0,8.07,29.3011,0.0,0.0,0.0,0.0,0.0,0.0,8.75319,0.0,0.0,-0.08,0.0,0,2426.7,0.0,0.0,0.0,0.0,0.001526,3.06495,0.0,0.0,0.0,0.0,0.0,2.30255,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,702.672,663.799987793,0.0,0.0,0.00153,0.0,67.7088,0.0,0.0,0.14381,0.0,0.0,0.0,45.8,26.5379,0.0,0.0,0,18.2907,0.0,1000.49,0.0,2.4508,0.0,0.0,0.0,18.5995,0.35549,0.0,0.0,0.0,2.43598,9.70056,3.37807,0.0,0.0,14.2328,-0.81,0.0,0.0,0.07,0.0,0.0
2024-02-26 00:30:00,0.0,1782.4,0.0,0.0,6.4,28.5014,0.0,0.0,0.0,0.0,0.0,0.0,8.59449,0.0,0.0,0.0,0.0,0,2428.77,0.0,0.0,0.0,0.0,0.001526,3.63994,0.0,0.0,0.0,0.0,0.0,2.15489,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,705.675,700.799987793,0.0,0.0,0.00153,0.0,58.5534,0.0,0.0,0.14381,0.0,0.0,0.0,45.7,24.7031,0.0,0.0,0,19.7262,0.0,999.152,0.0,0.0,0.0,0.0,0.0,18.171,0.53649,0.0,0.0,0.0,4.4398,27.059,4.14969,0.0,0.0,14.2328,-0.81,0.0,0.0,0.08,0.0,0.0
2024-02-26 00:35:00,0.0,1756.35,0.0,0.0,4.66,30.691,0.0,0.0,0.0,0.0,0.0,0.0,8.08423,0.0,0.0,0.0,0.0,0,2429.77,0.0,0.0,0.0,0.0,0.001526,3.89994,0.0,0.0,0.05667,0.0,0.0,2.2441,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,703.941,718.440002441,0.0,0.0,0.00153,0.0,47.9149,0.0,0.0,0.17395,0.0,0.0,0.0,45.7,25.1865,0.0,0.0,0,20.8835,0.0,995.123,0.0,0.05864,0.0,0.0,0.0,19.3454,0.40849,0.0,0.0,0.0,3.5635,1.37127,4.83458,0.0,0.0,14.633,-0.83,0.0,0.0,0.06,0.0,0.0
2024-02-26 00:40:00,0.0,1762.84,0.0,0.0,3.87,29.4622,0.0,0.0,0.0,0.0,0.0,0.0,7.8938,0.0,0.0,-0.05,0.0,0,2424.57,0.0,0.0,0.0,0.0,0.001526,4.43993,0.0,0.0,0.17252,0.0,0.0,2.41945,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,704.991,734.690002441,0.0,0.0,0.00153,0.0,41.2955,0.0,0.0,0.08352,0.0,0.0,0.0,45.7,25.9995,0.0,0.0,0,20.5722,0.0,996.71,0.0,0.05119,0.0,0.0,0.0,18.7375,0.53849,0.0,0.0,0.0,4.14969,28.4018,6.57221,0.0,0.0,14.633,-0.81,0.0,0.0,0.09,0.0,0.0
2024-02-26 00:45:00,0.0,1724.12,0.0,0.0,4.35,27.4025,0.0,0.0,0.0,0.0,0.0,0.0,7.78393,0.0,0.0,0.0,0.0,0,2420.81,0.0,0.0,0.0,0.0,0.001526,5.75491,0.0,0.47291,0.24393,0.0,0.0,2.33024,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,692.735,722.929992676,0.0,0.0,0.00153,0.0,40.0778,0.0,0.0,0.1639,0.0,0.0,0.0,45.7,26.0765,0.0,0.0,0,19.6823,0.0,1011.82,0.0,8.51589,0.0,0.0,0.0,19.393,0.33049,0.0,0.0,0.0,0.0,13.8787,4.20353,0.0,0.0,14.633,-0.79,0.0,0.0,0.06,0.0,0.0
