SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS
2024-01-29 00:00:00,0.24171,0.0,0.1,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.44484,174.49,0.0,0.0,0.0,487.537,0.0,0,0.0,966.034,0.0,18.032,0.0,0.0,0.0,-0.101,85.62,0.0,0.0,21.7,737.866,0.0,0.0,-0.003,0.0,47.9437,47.0569,0.0,331.188,0.0,511.390014648,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1213.49,226.109,1014.5,436.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.42,23.833,0.0,,0.07482,0.0,64.8,0.0,-0.04588
2024-01-29 00:05:00,0.24171,0.0,0.1,0.0,0.0,0.0,641.4,0.0,0.0,0.0,0.0,0.44484,174.56,0.0,0.0,0.0,438.016,0.0,0,0.0,965.221,0.0,18.06,0.0,0.0,0.0,-0.101,86.15,0.0,0.0,19.5,752.05,0.0,0.0,-0.003,0.0,48.3,45.6888,0.0,334.972,0.0,510.890014648,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1210.4,210.359,1022.6,442.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.32,28.832,0.0,,0.07482,0.0,63.8,0.0,-0.04588
2024-01-29 00:10:00,0.24171,0.0,0.1,0.0,0.0,0.0,643.3,0.0,0.0,0.0,0.0,0.44484,177.75,0.0,0.0,0.0,392.442,0.0,0,0.0,963.047,0.0,18.057,0.0,0.0,0.0,-0.101,86.4575,0.0,0.0,16.18,736.758,0.0,0.0,-0.003,0.0,47.9437,44.0812,0.0,335.43,0.0,511.010009766,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1206.17,212.951,1027.5,442.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47,35.487,0.0,,0.07482,0.0,66.9,0.0,-0.04588
2024-01-29 00:15:00,0.24171,0.0,0.1,0.0,0.0,0.0,638.9,0.0,0.0,0.0,0.0,0.44484,176.85,0.0,0.0,0.0,361.946,0.0,0,0.0,954.413,0.0,17.674,0.0,0.0,0.0,-0.101,86.1175,0.0,0.0,13.33,742.818,0.0,0.0,-0.003,0.0,48.7312,43.0285,0.0,337.993,0.0,512.099975586,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1231.15,249.835,1022.1,439.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.62,34.874,0.0,,0.07482,0.0,73.4,0.0,-0.04588
2024-01-29 00:20:00,0.24171,0.0,0.1,0.0,0.0,0.0,639.2,0.0,0.0,0.0,0.0,0.44484,188.31,0.0,0.0,0.0,329.044,0.0,0,0.0,950.476,0.0,18.068,0.0,0.0,0.0,-0.101,86.0625,0.0,0.0,12.64,736.758,0.0,0.0,-0.003,0.0,48.2625,38.0826,0.0,336.239,0.0,512.16998291,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1217.51,209.362,1018.5,440.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.28,29.625,0.0,,0.07482,0.0,72.5,-0.77787,-0.04588
2024-01-29 00:25:00,0.24171,0.0,0.1,0.0,0.0,0.0,642.7,0.0,0.0,0.0,0.0,0.44484,196.85,0.0,0.0,0.0,281.163,0.0,0,0.0,946.032,0.0,17.95,0.0,0.0,0.0,-0.101,86.045,0.0,0.0,12.82,744.563,0.0,0.0,-0.003,0.0,48.3375,44.116,0.0,338.07,0.0,509.859985352,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1224.27,223.717,1026.8,442.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.03,31.148,0.0,,0.07482,0.0,80.8,0.01372,-0.04588
2024-01-29 00:30:00,0.24171,0.0,0.1,0.0,0.0,0.0,641.3,0.0,0.0,0.0,0.0,0.44484,205.7,0.0,0.0,0.0,257.934,0.0,0,0.0,941.842,0.0,18.179,0.0,0.0,0.0,-0.101,86.145,0.0,0.0,13.04,740.384,0.0,0.0,-0.003,0.0,48.3187,41.7198,0.0,335.995,0.0,513.460021973,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1264.9,288.913,1024.3,441.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93,31.143,0.0,,0.07482,0.0,78.7,0.0,-0.04588
2024-01-29 00:35:00,0.24171,0.0,0.1,0.0,0.0,0.0,646.5,0.0,0.0,0.0,0.0,0.44484,216.99,0.0,0.0,0.0,260.195,0.0,0,0.0,935.86,0.0,17.852,0.0,0.0,0.0,-0.101,86.51,0.0,0.0,11.56,750.069,0.0,0.0,-0.003,0.0,48.1875,37.5501,0.0,334.743,0.0,486.670013428,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1228.59,243.455,999.1,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.28,33.76,0.0,,0.07482,0.0,78.9,50.0034,-0.04588
2024-01-29 00:40:00,0.24171,0.0,0.1,0.0,0.0,0.0,639.5,0.0,0.0,0.0,0.0,0.44484,217.39,0.0,0.0,0.0,254.875,0.0,0,0.0,929.981,0.0,18.07,0.0,0.0,0.0,-0.101,86.14,0.0,0.0,11.57,738.521,0.0,0.0,-0.003,0.0,48.6375,39.8582,0.0,333.324,0.0,513.340026855,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1225.98,201.387,1021.6,438.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.08,37.382,0.0,,0.07482,0.0,76.2,-0.92235,-0.04588
2024-01-29 00:45:00,0.24171,0.0,0.1,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.44484,226.2,0.0,0.0,0.0,253.382,0.0,0,0.0,925.299,0.0,18.43,0.0,0.0,0.0,-0.101,85.7275,0.0,0.0,11.83,737.312,0.0,0.0,-0.003,0.0,48.8062,41.2283,0.0,333.599,0.0,516.219970703,0.0,0.0,-0.3,0.0,-0.2,0.0,0.0,0.0,0.0,1210.8,197.798,1014.3,439.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.38,39.527,0.0,,0.07482,0.0,83.1,-1.12454,-0.04588
