SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF
2023-04-23 00:00:00,4.39704,1348.7,0.0,0.0,0.2,65.9829,0.0,0.0,0.0,0.0,0.0,0.0,5.22408,23.296,0.0,0.16,0.0,0,1876.2,0.0,0.0,0.0,0.0,0.001526,5.95991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.295,0.0,0.0,0.0,0.0,0.025,0.0,0.0,698.18,385.140014648,0.0,0.0,0.00153,0.0,89.2241,0.0,0.0,0.19405,247.3,107.56,31.1,0.0,141.698,0.0,0.0,396,5.561,0.0,598.016,0.0,0.00093,0.0,0.0,0.0,167.913,0.0,0.0,0.0,0.0
2023-04-23 00:05:00,3.59625,1317.7,0.0,0.0,0.3,62.3134,0.0,0.0,0.0,0.0,0.0,0.0,5.00313,21.2959,0.0,0.0,0.0,0,1870.39,0.0,0.0,0.0,0.0,0.001526,5.07992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.709,0.0,0.0,0.0,0.0,0.025,0.0,0.0,659.678,364.369995117,0.0,0.0,0.00153,0.0,100.458,0.0,0.0,0.17395,122.42,256.823,31.1,0.0,141.709,0.0,0.0,394,5.41451,0.0,596.673,0.0,0.03072,0.0,0.0,0.0,168.095,0.0,0.0,0.0,0.0
2023-04-23 00:10:00,3.29839,1320.16,0.0,0.0,1.21,64.1994,0.0,0.0,0.0,0.0,0.0,0.0,4.60273,19.2957,0.0,0.0,0.0,0,1878.52,0.0,0.0,0.0,0.0,0.001526,4.39993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.83,0.0,0.0,0.0,0.0,0.025,0.0,0.0,625.84,471.799987793,0.0,0.0,0.00153,0.0,90.8721,0.0,0.0,0.17395,1.35,301.065,30.8,0.0,141.731,0.0,0.0,397,4.38178,0.0,603.461,0.0,0.0,0.0,0.0,0.0,168.43,0.0,0.0,0.0,0.0
2023-04-23 00:15:00,3.29839,1318.38,0.0,0.0,2.58,62.1209,0.0,0.0,0.0,0.0,0.0,0.0,4.95308,20.1984,0.0,0.0,0.0,0,1877.54,0.0,0.0,0.0,0.0,0.001526,3.74994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.938,0.0,0.0,0.0,0.0,0.025,0.0,0.0,598.373,394.649993896,0.0,0.0,0.00153,0.0,92.7398,0.0,0.0,0.19405,0.0,319.221,31.1,0.0,141.753,0.0,0.0,397,2.93889,0.0,602.704,0.0,0.0121,0.0,0.0,0.0,166.81,0.0,0.0,0.0,0.0
2023-04-23 00:20:00,3.39605,1315.67,0.0,0.0,3.95,60.6409,0.0,0.0,0.0,0.0,0.0,0.0,4.41474,19.0966,0.0,0.0,0.0,0,1872.0,0.0,0.0,0.0,0.0,0.001526,3.52495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.527,0.0,0.0,0.0,0.0,0.025,0.0,0.0,559.677,432.720001221,0.0,0.0,0.00153,0.0,98.8922,0.0,0.0,0.19405,0.0,316.255,30.7,0.0,141.709,0.0,0.0,394,1.93362,0.0,598.798,0.0,0.01955,0.0,0.0,0.0,166.165,0.0,0.0,0.0,0.0
2023-04-23 00:25:00,3.49859,1312.76,0.0,0.0,3.98,62.573,0.0,0.0,0.0,0.0,0.0,0.0,3.25444,21.1985,0.0,0.0,0.0,0,1882.45,0.0,0.0,0.0,0.0,0.001526,2.77996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.386,0.0,0.0,0.0,0.0,0.025,0.0,0.0,564.071,411.170013428,0.0,0.0,0.00153,0.0,95.8434,0.0,0.0,0.184,0.0,316.295,31.1,0.0,140.512,0.0,0.0,395,1.58938,0.0,599.554,0.0,0.00093,0.0,0.0,0.0,168.968,0.0145,0.0,0.0,0.0
2023-04-23 00:30:00,3.09819,1318.94,0.0,0.0,3.88,63.3035,0.0,0.0,0.0,0.0,0.0,0.0,3.51568,24.2961,0.0,0.0,0.0,0,1877.18,0.0,0.0,0.0,0.0,0.001526,3.06995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.057,0.0,0.0,0.0,0.0,0.025,0.0,0.0,557.626,381.769989014,0.0,0.0,0.00153,0.0,92.8771,0.0,0.0,0.17395,0.0,317.267,31.1,0.0,141.05,0.0,0.0,396,1.16823,0.0,596.722,0.0,0.05678,0.0,0.0,0.0,170.708,0.0,0.0,0.0,0.0
2023-04-23 00:35:00,2.79545,1293.01,0.0,0.0,3.56,62.7719,0.0,0.0,0.0,0.0,0.0,0.0,3.29595,23.3978,0.0,-0.09,0.0,0,1832.35,0.0,0.0,0.0,0.0,0.001526,2.78996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.965,0.0,0.0,0.0,0.0,0.025,0.0,0.0,559.359,499.579986572,0.0,0.0,0.00153,0.0,105.374,0.0,0.0,0.2041,0.0,325.846,31.2,0.0,140.885,0.0,0.0,400,1.04372,0.0,605.292,0.0,0.09773,0.0,0.0,0.0,167.224,0.0075,0.0,0.0,0.0
2023-04-23 00:40:00,2.59525,1262.76,0.0,0.0,3.12,60.3018,0.0,0.0,0.0,0.0,0.0,0.0,2.5861,24.9997,0.0,-0.06,0.0,0,1778.76,0.0,0.0,0.0,0.0,0.001526,2.27997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.635,0.0,0.0,0.0,0.0,0.025,0.0,0.0,555.404,577.020019531,0.0,0.0,0.00153,0.0,108.688,0.0,0.0,0.184,0.0,315.566,30.9,0.0,139.71,0.0,0.0,398,0.98878,0.0,603.485,0.0,0.0,0.0,0.0,0.0,170.357,0.0,0.0,0.0,0.0
2023-04-23 00:45:00,2.0972,1249.87,0.0,0.0,3.33,61.0722,0.0,0.0,0.0,0.0,0.0,0.0,1.87564,25.3979,0.0,-0.07,0.0,0,1758.94,0.0,0.0,0.0,0.0,0.001526,1.51498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.323,0.0,0.0,0.0,0.0,0.025,0.0,0.0,552.865,558.530029297,0.0,0.0,0.00153,0.0,116.26,0.0,0.0,0.1639,0.0,316.657,30.8,0.0,139.501,0.0,0.0,399,0.80934,0.0,600.287,0.0,0.07912,0.0,0.0,0.0,170.053,0.0,0.0,0.0,0.0
