SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF
2023-01-15 01:15:00,0.0,193.8,0.0,0.0,92.799,162.329,3.11,172.52,23.1,32.69,12.81,0.0,0.0,0.0,0.0,0,7.3,199.43,0.04,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,1623,1093.98,224.395,0.0,9.99,197.0,0.0,11.41,51.8113,82.9,0.0,376.15,0.0,0.0,0.0,34.2,111.4,0,17.42,379.54,0.2,0.0,167.77,0.0,0.0,31.9,989.763,17.2,0.0,49.81,24.4,3.84222
2023-01-15 01:20:00,0.0,193.0,0.0,0.0,93.137,161.981,0.19,173.73,19.2,29.5,12.89,0.0,0.0,0.0,0.0,0,7.3,199.94,0.04,31.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,1554,1137.97,228.995,0.0,7.86,179.15,0.0,11.47,53.0579,66.7,0.0,375.46,0.0,0.0,0.0,36.0,107.8,0,18.0,349.22,0.1,0.0,166.791,0.0,0.0,32.1,994.277,16.1,0.0,49.76,24.6,3.85443
2023-01-15 01:25:00,0.0,192.8,0.0,0.0,94.693,161.352,2.81,172.77,23.5,30.48,12.78,0.0,0.0,0.0,0.0,0,7.3,199.17,0.04,33.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,1618,1132.71,218.295,0.0,9.99,171.59,0.0,11.43,52.1256,43.6,0.0,376.43,0.0,0.0,0.0,35.3,105.3,0,29.36,370.69,0.0,0.0,166.856,0.0,0.0,31.9,988.948,24.1,0.0,49.6,24.5,3.14641
2023-01-15 01:30:00,0.0,194.4,0.0,0.0,96.609,159.149,1.17,172.5,28.4,34.38,12.75,0.0,0.0,0.0,0.0,0,7.2,198.75,0.04,32.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,1664,1128.95,210.495,0.0,13.95,163.43,0.0,11.65,52.6719,23.1,0.0,374.71,0.0,0.0,0.0,28.2,99.8,0,33.79,384.17,0.0,0.0,166.592,0.0,0.0,31.9,986.909,25.7,0.0,38.69,24.2,3.49432
2023-01-15 01:35:00,0.0,195.8,0.0,0.0,99.145,151.763,2.0,172.11,29.5,34.17,12.77,0.0,0.0,0.0,0.0,0,7.2,199.62,0.04,50.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1584,1130.07,219.295,0.0,19.5,167.64,0.0,15.39,53.0396,31.9,0.0,374.08,0.0,0.0,0.0,35.7,91.1,0,27.67,344.8,0.0,0.0,167.897,0.0,0.0,31.9,987.318,26.8,0.0,47.63,24.4,3.95819
2023-01-15 01:40:00,0.0,195.6,0.0,0.0,97.804,150.03,1.91,173.92,30.1,36.1,12.84,0.0,0.0,0.0,0.0,0,7.2,193.98,0.04,48.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1599,1133.46,229.495,0.0,19.725,161.19,0.0,12.6,52.5254,31.2,0.0,373.82,0.0,0.0,0.0,31.7,97.6,0,21.44,334.08,0.0,0.0,166.79,0.0,0.0,32.0,994.027,28.0,0.0,43.53,24.5,3.92767
2023-01-15 01:45:00,0.0,195.1,0.0,0.0,93.124,156.847,0.49,172.9,30.6,33.15,12.76,0.0,0.0,0.0,0.0,0,7.3,194.2,0.04,53.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,1493,1099.62,232.895,0.0,18.645,193.76,0.0,12.42,52.6719,55.0,0.0,370.72,0.0,0.0,0.0,28.4,98.1,0,19.41,377.05,0.0,0.0,166.909,0.0,0.0,31.8,989.23,25.8,0.0,43.35,24.1,3.88495
2023-01-15 01:50:00,0.0,195.1,0.0,0.0,95.526,152.752,1.69,172.46,29.4,32.02,12.81,0.0,0.0,0.0,0.0,0,7.3,194.29,0.04,46.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,1414,1035.33,243.494,0.0,18.21,221.01,0.0,12.61,52.5285,70.7,0.0,380.8,0.0,0.0,0.0,25.4,92.1,0,19.21,353.87,0.0,0.0,166.08,0.0,0.0,32.0,988.917,27.7,0.0,0.0,24.4,3.87884
2023-01-15 01:55:00,0.0,193.7,0.0,0.0,93.928,149.596,4.09,173.04,22.2,32.67,12.92,0.0,0.0,0.0,0.0,0,7.3,199.5,0.04,29.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,1421,965.032,234.395,0.0,17.235,216.35,0.0,12.52,52.2736,84.1,0.0,379.57,0.0,0.0,0.0,25.2,94.8,0,20.25,307.85,2.1,0.0,167.304,0.0,0.0,32.3,991.581,28.0,0.0,0.0,24.4,3.83001
2023-01-15 02:00:00,0.0,193.9,0.0,0.0,95.17,146.722,0.39,171.68,20.7,25.33,12.86,0.0,0.0,0.0,0.0,0,7.2,192.19,0.04,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1409,1008.64,223.895,0.0,18.615,218.27,0.0,12.7,52.8001,84.3,0.0,377.79,0.0,0.0,0.0,36.7,94.1,0,19.9,345.11,0.5,0.0,165.517,0.0,0.0,32.0,989.608,27.7,0.0,59.09,24.3,3.91547
2023-01-15 02:05:00,0.0,193.5,0.0,0.0,95.945,107.036,5.0,173.91,20.2,24.6,12.89,0.0,0.0,0.0,0.0,0,5.0,169.62,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,1422,996.611,208.395,0.0,17.265,202.5,0.0,12.57,51.7289,79.4,0.0,364.65,0.0,0.0,0.0,56.1,98.6,0,32.33,349.41,2.0,0.0,168.64,0.0,0.0,32.2,997.287,27.6,0.0,53.89,24.5,0.0
2023-01-15 02:10:00,0.0,193.8,0.0,0.0,96.625,51.7433,3.66,174.19,20.2,24.6,12.76,0.0,0.0,0.0,0.0,0,7.2,177.92,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,1392,1034.58,191.896,0.0,18.87,206.05,0.0,19.46,51.4756,67.3,0.0,379.73,0.0,0.0,0.0,57.0,105.3,0,39.85,342.75,0.0,0.0,167.287,0.0,0.0,32.0,985.938,27.0,0.0,68.98,24.0,0.63172
2023-01-15 02:15:00,0.0,195.2,0.0,0.0,94.083,65.2689,3.53,171.62,19.8,29.71,12.78,0.0,0.0,0.0,0.0,0,7.3,161.9,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,1389,1098.87,177.096,0.0,17.67,184.95,0.0,19.42,39.1491,62.6,0.0,379.24,0.0,0.0,0.0,59.8,107.0,0,40.01,343.73,0.0,0.0,166.274,0.0,0.0,31.9,986.785,25.8,0.0,65.83,19.7,1.4313
2023-01-15 02:20:00,0.0,193.9,0.0,0.0,90.697,101.579,4.99,172.2,22.2,28.33,12.88,0.0,0.0,0.0,0.0,0,7.3,168.98,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,1417,1136.46,148.297,0.0,16.95,155.64,0.0,17.58,27.8588,53.3,0.0,379.09,0.0,0.0,0.0,60.2,100.0,0,45.08,347.76,1.3,0.0,162.482,0.0,0.0,32.0,992.367,25.8,0.0,51.42,10.2,2.73747
2023-01-15 02:25:00,0.0,194.5,0.0,0.0,85.949,99.4736,3.63,173.5,17.9,22.2,12.73,0.0,0.0,0.0,0.0,0,7.3,157.84,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,1431,1134.58,152.596,0.0,15.72,128.88,0.0,18.19,25.0633,65.9,0.0,378.52,0.0,0.0,0.0,56.5,104.3,0,40.41,353.15,0.0,0.0,163.727,0.0,0.0,31.9,989.668,27.5,0.0,44.27,13.4,2.91447
2023-01-15 02:30:00,0.0,196.4,0.0,0.0,88.208,93.5103,0.54,173.06,18.3,14.75,12.66,0.0,0.0,0.0,0.0,0,7.3,160.77,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,1439,1126.31,168.296,0.0,17.115,113.54,0.0,17.56,36.0576,65.0,0.0,378.02,0.0,0.0,0.0,54.8,97.5,0,37.39,370.0,0.0,0.0,164.279,0.0,0.0,31.7,988.948,27.5,0.0,51.52,11.6,2.97551
2023-01-15 02:35:00,0.0,195.7,0.0,0.0,78.164,112.12,2.49,173.92,17.7,12.13,-0.01,0.0,0.0,0.0,0.0,0,7.3,181.35,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,1478,1134.21,192.396,0.0,16.665,113.61,0.0,18.54,34.6889,61.3,0.0,373.8,0.0,0.0,0.0,47.3,109.0,0,33.02,372.74,0.0,0.0,163.754,0.0,0.0,6.8,987.568,27.8,0.0,47.84,14.6,3.72015
2023-01-15 02:40:00,0.0,198.6,0.0,0.0,80.605,112.609,4.28,173.1,16.9,7.74,-0.02,0.0,0.0,0.0,0.0,0,7.3,197.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,1440,1136.09,214.995,0.0,16.47,115.93,0.0,17.55,35.2855,53.1,0.0,375.06,0.0,0.0,0.0,41.9,105.2,0,28.31,366.81,0.2,0.0,164.186,0.0,0.0,0.0,991.33,27.5,0.0,39.26,20.8,2.43839
2023-01-15 02:45:00,0.0,195.1,0.0,0.0,82.249,116.967,0.62,173.14,19.9,6.69,-0.02,0.0,0.0,0.0,0.0,0,7.2,199.39,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,1380,1127.44,215.695,0.0,14.715,144.94,0.0,18.79,51.9272,56.2,0.0,373.6,0.0,0.0,0.0,40.1,106.9,0,17.22,383.72,0.0,0.0,165.27,0.0,0.0,0.0,987.476,27.8,0.0,34.84,24.7,2.92668
2023-01-15 02:50:00,0.0,194.7,0.0,0.0,80.864,111.046,0.12,170.84,20.7,6.12,-0.01,0.0,0.0,0.0,0.0,0,7.2,199.42,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,1379,1046.61,211.595,0.0,13.845,173.02,0.0,16.87,52.9252,50.1,0.0,372.95,0.0,0.0,0.0,49.4,97.7,0,15.79,368.6,0.0,0.0,160.475,0.0,0.0,0.0,987.067,26.9,0.0,39.35,20.3,2.21866
2023-01-15 02:55:00,0.0,193.5,0.0,0.0,83.288,113.701,1.55,171.68,23.7,6.52,0.0,0.0,0.0,0.0,0.0,0,7.2,199.97,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,1396,1035.71,202.495,0.0,14.715,167.54,0.0,17.53,53.0137,50.9,0.0,365.72,0.0,0.0,0.0,50.1,103.7,0,15.75,370.81,0.0,0.0,164.357,0.0,0.0,0.0,990.734,26.5,0.0,43.04,21.9,2.49332
2023-01-15 03:00:00,0.0,195.3,0.0,0.0,77.282,83.4638,2.08,173.36,20.9,5.81,0.0,0.0,0.0,0.0,0.0,0,7.0,199.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,1385,1003.75,196.495,0.0,13.74,151.51,0.0,17.02,53.0198,45.8,0.0,356.13,0.0,0.0,0.0,45.4,108.3,0,15.31,368.96,0.0,0.0,162.193,0.0,0.0,0.0,987.191,27.7,0.0,40.3,23.9,1.54116
2023-01-15 03:05:00,0.0,197.3,0.0,0.0,70.511,66.3005,1.84,172.39,21.1,6.29,-0.01,0.0,0.0,0.0,0.0,0,7.3,200.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,1411,1063.15,194.796,0.0,11.85,146.57,0.0,17.42,52.6322,38.6,0.0,353.6,0.0,0.0,0.0,49.4,105.6,0,17.41,369.0,1.0,0.0,163.66,0.0,0.0,0.0,991.895,25.3,0.0,26.77,22.8,1.07729
2023-01-15 03:10:00,0.0,194.7,0.0,0.0,60.847,73.1304,0.87,172.25,18.4,8.65,-0.01,0.0,0.0,0.0,0.0,0,6.8,199.52,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,1390,1110.52,203.895,0.0,12.63,144.97,0.0,17.03,51.6983,39.6,0.0,352.76,0.0,0.0,0.0,54.0,105.1,0,12.35,359.85,0.0,0.0,162.667,0.0,0.0,0.0,990.547,24.8,0.0,26.98,23.9,1.92569
2023-01-15 03:15:00,0.0,194.9,0.0,0.0,62.908,96.5194,0.78,172.34,16.5,14.46,-0.02,0.0,0.0,0.0,0.0,0,7.3,199.98,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,1405,1122.55,222.495,0.0,12.315,126.39,0.0,14.96,52.5849,46.8,0.0,356.98,0.0,0.0,0.0,46.2,109.5,0,16.06,344.76,0.3,0.0,160.28,0.0,0.0,0.0,989.167,24.9,0.0,36.63,23.5,1.68765
2023-01-15 03:20:00,0.0,194.7,0.0,0.0,65.047,132.018,0.88,170.91,19.6,13.56,-0.02,0.0,0.0,0.0,0.0,0,7.3,199.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,1383,1113.16,235.895,0.0,12.375,126.33,0.0,14.1,47.6165,44.0,0.0,354.98,0.0,0.0,0.0,45.4,116.9,0,17.74,297.84,0.0,0.0,157.615,0.0,0.0,0.0,985.78,24.1,0.0,30.41,22.7,3.90936
2023-01-15 03:25:00,0.0,190.5,0.0,0.0,67.354,148.431,0.26,171.3,20.3,11.06,-0.03,0.0,0.0,0.0,0.0,0,7.3,199.84,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,1405,1125.94,224.195,0.0,13.17,117.41,0.0,15.92,51.9211,43.1,0.0,353.34,0.0,0.0,0.0,42.4,123.9,0,20.62,290.85,0.3,0.0,162.609,0.0,0.0,0.0,990.233,25.4,0.0,30.99,19.1,3.93988
2023-01-15 03:30:00,0.0,191.4,0.0,0.0,64.607,148.138,0.01,170.42,20.1,11.51,-0.02,0.0,0.0,0.0,0.0,0,5.6,200.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1387,1131.2,216.095,0.0,12.9,130.97,0.0,16.29,40.3897,40.7,0.0,355.23,0.0,0.0,0.0,45.5,123.5,0,27.17,284.15,0.0,0.0,160.708,0.0,0.0,0.0,986.941,22.8,0.0,37.45,19.8,3.84833
2023-01-15 03:35:00,0.0,190.7,0.0,0.0,70.898,142.785,0.0,172.17,19.5,10.69,-0.01,0.0,0.0,0.0,0.0,0,7.3,199.86,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,1380,1128.19,211.495,0.0,14.7,128.0,0.0,14.99,30.076,38.9,0.0,351.76,0.0,0.0,0.0,43.8,117.9,0,33.7,293.09,0.0,0.0,163.32,0.0,0.0,0.0,986.471,24.5,0.0,43.94,19.7,3.65911
2023-01-15 03:40:00,0.0,188.2,0.0,0.0,76.956,130.712,0.0,170.63,22.9,5.52,-0.02,0.0,0.0,0.0,0.0,0,7.3,200.19,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,1392,1133.83,211.895,0.0,13.92,118.19,0.0,16.1,32.4564,32.5,0.0,353.92,0.0,0.0,0.0,49.4,113.8,0,42.68,303.67,0.0,0.0,160.301,0.0,0.0,0.0,988.758,23.5,0.0,36.07,20.0,3.8117
2023-01-15 03:45:00,0.0,187.6,0.0,0.0,68.24,119.963,7.76,169.46,26.8,4.03,-0.02,0.0,0.0,0.0,0.0,0,7.3,199.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,1422,1136.09,202.395,0.0,13.47,145.81,0.0,20.46,30.9046,25.8,0.0,350.12,0.0,0.0,0.0,48.9,110.8,0,44.03,318.47,0.0,0.0,157.972,0.0,0.0,0.0,985.497,25.7,0.0,41.52,17.5,1.63882
2023-01-15 03:50:00,0.0,182.3,0.0,0.0,61.56,106.2,7.82,167.57,30.5,0.95,0.0,0.0,0.0,0.0,0.0,0,6.3,199.31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,1409,1134.58,197.395,0.0,10.77,151.98,0.0,21.11,28.7851,18.6,0.0,346.72,0.0,0.0,0.0,46.0,110.6,0,40.52,360.85,0.0,0.0,163.85,0.0,0.0,0.0,986.941,26.5,0.0,40.59,19.7,2.05386
2023-01-15 03:55:00,0.0,183.6,0.0,0.0,56.128,95.6771,8.9,168.43,34.5,0.0,-0.01,0.0,0.0,0.0,0.0,0,7.2,199.85,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1401,1140.98,200.395,0.0,13.575,153.59,0.0,21.53,24.9702,14.8,0.0,345.77,0.0,0.0,0.0,47.8,99.8,0,32.88,369.49,0.2,0.0,162.315,0.0,0.0,0.0,988.853,26.3,0.0,45.06,20.5,2.31022
2023-01-15 04:00:00,0.0,184.3,0.0,0.0,51.778,82.1637,4.46,170.23,36.2,0.0,-0.02,0.0,0.0,0.0,0.0,0,7.3,199.93,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,1413,1141.73,216.095,0.0,13.38,137.0,0.0,22.07,22.1107,13.3,0.0,345.77,0.0,0.0,0.0,51.1,100.5,0,33.52,353.41,0.3,0.0,159.862,0.0,0.0,0.0,992.554,25.2,0.0,46.21,18.6,1.42519
2023-01-15 04:05:00,0.0,184.5,0.0,0.0,42.87,82.6703,0.74,169.34,32.0,0.37,-0.01,0.0,0.0,0.0,0.0,0,7.0,199.89,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,1475,1058.27,210.695,0.0,11.895,138.11,0.0,21.1,19.573,16.9,0.0,340.06,0.0,0.0,0.0,52.8,96.9,0,32.2,379.85,1.2,0.0,158.13,0.0,0.0,0.0,990.8,27.5,0.0,34.72,18.5,0.96132
