SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF,CLRKCWF
2025-03-10 00:00:00,0.18128,0.0,0.1,0.0,0.0,0.0,441.8,501.6,0.0,0.0,0.0,0.0,314.76,0.0,0.0,0.0,0.0,0.0,0,0.0,900.225,0.0,14.259,0.0,0.0,0.0,0.0,86.07,0.0,0.0,0.0,704.967,0.0,0.0,0.0,0.0,37.0,3.89478,0.0,842.969,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,722.257,0.2175,992.4,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.51,26.29,0.06992,,0.05652,0.0,28.7,,,,141.386,-0.3,0.0,107.528
2025-03-10 00:05:00,0.18128,0.0,0.1,0.0,0.0,0.0,443.3,505.175,0.0,0.0,0.0,0.0,317.07,0.0,0.0,0.0,0.0,0.0,0,0.0,820.914,0.0,13.615,0.0,0.0,0.0,0.0,86.595,0.0,0.0,0.0,706.73,0.0,0.0,0.0,0.0,36.6,2.88998,0.0,831.861,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,724.577,0.2175,1057.6,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6,30.89,0.06992,,0.05652,0.0,28.9,,,,141.631,-0.3,0.0,106.541
2025-03-10 00:10:00,0.18128,0.0,0.1,0.0,0.0,0.0,472.1,528.0,0.0,0.0,0.0,0.0,313.09,0.0,0.0,0.0,0.0,0.0,0,0.0,750.114,0.0,13.091,0.0,0.0,0.0,0.0,86.275,0.0,0.0,0.0,703.876,0.0,0.0,0.0,0.0,36.8,1.88595,0.0,813.031,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,725.372,0.2175,1071.7,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.89,32.113,0.04734,,0.05652,0.0,28.2,,,,140.599,-0.3,0.0,101.36
2025-03-10 00:15:00,0.18128,0.0,0.1,0.0,0.0,0.0,448.3,519.75,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0,0.0,747.004,0.0,12.238,0.0,0.0,0.0,0.0,86.365,0.0,0.0,0.0,702.214,0.0,0.0,0.0,0.0,35.3,0.8752,0.0,800.06,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,722.937,0.2175,1070.8,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.12,34.684,0.26419,,0.05652,0.0,26.3,,,,141.345,-0.3,0.0,107.536
2025-03-10 00:20:00,0.18128,0.0,0.1,0.0,0.0,0.0,442.0,501.05,0.0,0.0,0.0,0.0,288.49,0.0,0.0,0.0,0.0,0.0,0,0.0,746.949,0.0,12.638,0.0,0.0,0.0,0.0,86.2575,0.0,0.0,0.0,704.195,0.0,0.0,0.0,0.0,36.6,0.0,0.0,785.167,0.0,3.71000003815,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,724.616,0.2175,1069.7,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.05,35.036,0.06316,,0.05652,0.0,29.5,,,,141.631,-0.3,0.0,109.9
2025-03-10 00:25:00,0.18128,0.0,0.1,0.0,0.0,0.0,438.8,515.625,0.0,0.0,0.0,0.0,276.23,0.0,0.0,0.0,0.0,0.0,0,0.0,749.978,0.0,12.855,0.0,0.0,0.0,0.0,86.1575,0.0,0.0,0.0,702.114,0.0,0.0,0.0,0.0,36.2,0.0,0.0,763.285,0.0,38.7299995422,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,716.759,0.2175,1065.6,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.55,32.779,0.072,,0.05652,0.0,35.3,,,,140.665,-0.2,0.0,107.069
2025-03-10 00:30:00,0.18128,0.0,0.1,0.0,0.0,0.0,439.2,505.175,0.0,0.0,0.0,0.0,258.99,0.0,0.0,0.0,0.0,0.0,0,0.0,749.403,0.0,13.019,0.0,0.0,0.0,0.0,86.06,0.0,0.0,0.0,705.185,0.0,0.0,0.0,0.0,36.5,0.0,0.0,761.317,0.0,24.5400009155,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,722.655,0.2175,1074.5,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.95,32.726,0.072,,0.05652,0.0,35.4,,,,135.848,-0.3,0.0,107.43
2025-03-10 00:35:00,0.18128,0.0,0.1,0.0,0.0,0.0,470.8,523.875,0.0,0.0,0.0,0.0,264.19,0.0,0.0,0.0,0.0,0.0,0,0.0,748.706,0.0,14.395,0.0,0.0,0.0,0.0,86.1625,0.0,0.0,0.3,705.739,0.0,0.0,0.0,0.0,36.2,0.0,0.0,755.137,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,724.552,0.2175,1070.8,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.86,29.523,0.072,,0.05652,0.0,32.8,,,,136.88,-0.2,0.0,108.225
2025-03-10 00:40:00,0.18128,0.0,0.1,0.0,0.0,0.0,499.5,559.35,0.0,0.0,0.0,0.0,245.55,0.0,0.0,0.0,0.0,0.0,0,0.0,749.964,0.0,14.23,0.0,0.0,0.0,0.0,86.145,0.0,0.0,0.2,701.996,0.0,0.0,0.0,0.0,37.3,0.0,0.0,750.315,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,792.153,0.2175,1064.1,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.45,26.705,0.0,,0.05652,0.0,28.4,,,,136.004,-0.2,0.0,106.906
2025-03-10 00:45:00,0.18128,0.0,0.1,0.0,0.0,0.0,468.6,535.425,0.0,0.0,0.0,0.0,241.22,0.0,0.0,0.0,0.0,0.0,0,0.0,749.943,0.0,13.737,0.0,0.0,0.0,0.0,86.1575,0.0,0.0,0.2,704.967,0.0,0.0,0.0,0.0,37.6,0.0,0.0,754.145,0.0,0.0,0.0,0.0,-0.4,0.0,,0.0,0.0,0.0,0.0,826.581,0.2175,1071.1,259.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.45,25.963,0.11627,,0.05652,0.0,23.9,,,,141.468,-0.2,0.0,101.253
