SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF
2022-10-10 00:00:00,0.0,1964.72,0.0,0,28.79,39.6395,0.0,0.0,0.0,0.0,0.0,3.7026,0.0,13.8971,0.0,-0.01,0.0,0,1449.03,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.8995,0.0,0.0,282.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.188,1155.13000488,0.0,0.0,0.00153,0.0,143.589,0.0,0.0,0.21414,127.9,0.0,67.9,0.0,81.4704,0.0,0.0,410,0.0,0.0,509.293,0.0,0.0,0.0,0.0,0.0,39.7729,0.0,0.0
2022-10-10 00:05:00,0.0,1964.06,0.0,0,28.53,40.6422,0.0,0.0,0.0,0.0,0.0,5.72366,0.0,15.3972,0.0,-0.06,0.0,0,1457.29,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.4012,0.0,0.0,281.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.045,1013.84997559,0.0,0.0,0.00153,0.0,140.705,0.0,0.0,0.21414,239.55,0.0,68.3,0.0,78.0096,0.0,0.0,406,0.0,0.0,508.438,0.0,0.03072,0.0,0.0,0.0,37.7539,0.0,0.0
2022-10-10 00:10:00,0.0,1963.23,0.0,0,31.34,38.4527,0.0,0.0,0.0,0.0,0.0,6.6041,0.0,15.8972,0.0,-0.06,0.0,0,1461.66,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.7762,0.0,0.0,280.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.091,1051.88000488,0.0,0.0,0.00153,0.0,135.807,0.0,0.0,0.19405,185.53,0.0,68.0,0.0,80.4816,0.0,0.0,410,0.0,0.0,506.436,0.0,0.00093,0.0,0.0,0.0,41.1597,0.0,0.0
2022-10-10 00:15:00,0.0,1959.56,0.0,0,30.67,34.4714,0.0,0.0,0.0,0.0,0.0,6.7628,0.0,15.5963,0.0,-0.08,0.0,0,1468.1,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.2227,0.0,0.0,275.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.505,1018.14001465,0.0,0.0,0.00153,0.0,136.292,0.0,0.0,0.2041,188.23,0.0,68.0,0.0,86.4472,0.0,0.0,408,0.0,0.0,506.168,0.0,0.0,0.0,0.0,0.0,40.6067,0.0,0.0
2022-10-10 00:20:00,0.0,1963.54,0.0,0,30.86,34.2139,0.0,0.0,0.0,0.0,0.0,9.72915,0.0,16.4991,0.0,-0.06,0.0,0,1476.77,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.0441,0.0,0.0,280.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.604,991.950012207,0.0,0.0,0.00153,0.0,130.332,0.0,0.0,0.21414,138.53,0.0,68.0,0.0,86.0847,0.0,0.0,415,0.0,0.0,506.192,0.0,0.00093,0.0,0.0,0.0,41.7432,0.0,0.0
2022-10-10 00:25:00,0.0,1967.5,0.0,0,30.76,31.4006,0.0,0.0,0.0,0.0,0.0,12.2545,0.0,15.499,0.0,-0.04,0.0,0,1485.73,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.8103,0.0,0.0,279.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.53,976.900024414,0.0,0.0,0.00153,0.0,126.816,0.0,0.0,0.19405,142.6,0.0,68.0,0.0,80.2728,0.0,0.0,412,0.0,0.0,509.879,0.0,0.00093,0.0,0.0,0.0,41.5283,0.0,0.0
2022-10-10 00:30:00,0.0,1967.35,0.0,0,30.88,31.0112,0.0,0.0,0.0,0.0,0.0,14.2458,0.0,11.8969,0.0,-0.02,0.0,0,1495.08,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.484,0.0,0.0,278.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.409,943.969970703,0.0,0.0,0.00153,0.0,127.787,0.0,0.0,0.184,138.97,0.0,68.1,0.0,73.3403,0.0,0.0,412,0.0,0.0,519.645,0.0,0.03816,0.0,0.0,0.0,41.5613,0.0,0.0
2022-10-10 00:35:00,0.0,1961.81,0.0,0,30.48,29.3408,0.0,0.0,0.0,0.0,0.0,19.5849,0.0,8.99847,0.0,-0.03,0.0,0,1505.38,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.3704,0.0,0.0,280.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.436,987.020019531,0.0,0.0,0.00153,0.0,126.752,0.0,0.0,0.23424,137.75,0.0,68.0,0.0,71.3408,0.0,0.0,413,0.0,0.0,533.708,0.0,0.01582,0.0,0.0,0.0,41.1243,0.0,0.0
2022-10-10 00:40:00,0.0,1960.08,0.0,0,28.3,28.154,0.0,0.0,0.0,0.0,0.0,18.6236,0.0,8.49844,0.0,-0.08,0.0,0,1511.92,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.3363,0.0,0.0,279.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.772,983.929992676,0.0,0.0,0.00153,0.0,124.051,0.0,0.0,0.19405,137.92,0.0,68.0,0.0,66.8363,0.0,0.0,406,0.0,0.0,530.998,0.0,0.04747,0.0,0.0,0.0,39.9536,0.0,0.0
2022-10-10 00:45:00,0.0,1965.64,0.0,0,22.85,28.3214,0.0,0.0,0.0,0.0,0.0,17.3922,0.0,7.89662,0.0,-0.05,0.0,0,1520.35,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.8995,0.0,0.0,283.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.776,967.119995117,0.0,0.0,0.00153,0.0,114.603,0.0,0.0,0.184,124.76,0.0,68.0,0.0,64.9027,0.0,0.0,414,0.0,0.0,528.703,0.0,0.0,0.0,0.0,0.0,41.8994,0.0,0.0
2022-10-10 00:50:00,0.0,1959.49,0.0,0,18.89,30.6219,0.0,0.0,0.0,0.0,0.0,15.2972,0.0,9.69764,0.0,-0.05,0.0,0,1525.69,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.9272,0.0,0.0,279.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.506,902.479980469,0.0,0.0,0.00153,0.0,121.085,0.0,0.0,0.2041,121.01,0.0,68.0,0.0,63.09,0.0,0.0,408,0.0,0.0,533.097,0.0,0.00093,0.0,0.0,0.0,42.6819,0.0,0.0
2022-10-10 00:55:00,0.0,1962.13,0.0,0,16.15,29.389,0.0,0.0,0.0,0.0,0.0,11.7143,0.0,9.69764,0.0,-0.05,0.0,0,1536.0,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.8995,0.0,0.0,280.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.142,888.799987793,0.0,0.0,0.00153,0.0,125.983,0.0,0.0,0.22419,128.08,0.0,68.0,0.0,64.7599,0.0,0.0,413,0.0,0.0,540.373,0.0,0.0121,0.0,0.0,0.0,39.978,0.0,0.0
2022-10-10 01:00:00,0.0,1961.71,0.0,0,13.5,27.2706,0.0,0.0,0.0,0.0,0.0,12.3095,0.0,8.8967,0.0,-0.03,0.0,0,1544.52,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.6934,0.0,0.0,279.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.556,818.789978027,0.0,0.0,0.00153,0.0,138.764,0.0,0.0,0.19405,123.24,0.0,68.0,0.0,62.9252,0.0,0.0,412,0.0,0.0,543.791,0.0,0.03444,0.0,0.0,0.0,43.0018,0.0,0.0
2022-10-10 01:05:00,0.0,1942.35,0.0,0,10.58,24.922,0.0,0.0,0.0,0.0,0.0,12.7367,0.0,7.39658,0.0,-0.05,0.0,0,1553.45,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.5457,0.0,1e-05,276.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.352,842.719970703,0.0,0.0,0.00153,0.0,154.118,0.0,0.0,0.21414,40.2,0.0,67.0,0.0,59.6182,0.0,0.0,402,0.0,0.0,584.32,0.0,0.0,0.0,0.0,0.0,46.7689,0.0,0.0
2022-10-10 01:10:00,0.0,1965.2,0.0,0,8.34,26.1424,0.0,0.0,0.0,0.0,0.0,12.7214,0.0,8.59579,0.0,-0.08,0.0,0,1509.48,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.6316,0.0,1e-05,279.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.36,674.25,0.0,0.0,0.00153,0.0,147.791,0.0,0.0,0.21414,4.04,0.0,67.9,0.0,57.4099,0.0,0.0,413,0.0,0.0,597.943,0.0,0.00093,0.0,0.0,0.0,51.0182,0.0,0.0
2022-10-10 01:15:00,0.0,1966.35,0.0,0,5.94,25.5333,0.0,0.0,0.0,0.0,0.0,11.9905,0.0,9.49851,0.0,-0.05,0.0,0,1447.91,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.0164,0.0,0.0,281.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.487,687.719970703,0.0,0.0,0.00153,0.0,141.529,0.0,0.0,0.19405,0.0,0.0,67.6,0.0,57.388,0.0,0.0,413,0.0,0.0,620.917,0.0,0.02699,0.0,2.63236,0.0,49.7438,0.0,0.0
2022-10-10 01:20:00,0.0,1963.49,0.0,0,3.38,27.1304,0.0,0.0,0.0,0.0,0.0,9.8085,0.0,9.39673,0.0,-0.02,0.0,0,1486.95,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.7519,0.0,0.0,277.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.651,688.83001709,0.0,0.0,0.00153,0.0,134.25,0.0,0.0,0.21414,0.0,0.0,68.2,0.0,55.1687,0.0,0.0,408,0.0,0.0,637.935,0.0,0.00093,0.0,1.88528,0.0,46.9703,0.0,0.0
2022-10-10 01:25:00,0.59792,1967.13,0.0,0,1.73,27.6725,0.0,0.0,0.0,0.0,0.0,7.5639,0.0,7.59571,0.0,-0.04,0.0,0,1496.35,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.807,0.0,0.0,280.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.872,667.66998291,0.0,0.0,0.00153,0.0,133.216,0.0,0.0,0.21414,0.0,0.0,67.6,0.0,51.9826,0.0,0.0,412,0.0,0.0,651.729,0.0,0.00093,0.0,1.15578,0.0,46.3441,0.0,0.0
2022-10-10 01:30:00,0.49935,1961.71,0.0,0,1.2,28.4408,0.0,0.0,0.0,0.0,0.0,6.59648,0.0,6.99832,0.0,-0.04,0.0,0,1508.53,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.8688,0.0,0.0,281.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.653,637.059997559,0.0,0.0,0.00153,0.0,130.249,0.0,0.0,0.21414,0.0,0.0,68.2,0.0,52.3452,0.0,0.0,411,0.0,0.0,644.795,0.0,0.00093,0.0,0.71632,0.0,41.7969,0.0,0.0
2022-10-10 01:35:00,0.89883,1964.08,0.0,0,0.25,30.1509,0.0,0.0,0.0,0.0,0.0,7.28161,0.0,6.79919,0.0,-0.06,0.0,0,1508.09,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,56.3948,0.0,0.0,281.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.884,197.410003662,0.0,0.0,0.00153,0.0,133.317,0.0,0.0,0.21414,413.35,0.0,68.2,0.0,54.8391,0.0,0.0,409,0.0,0.0,639.399,0.0,17.8239,0.0,0.0,0.0,43.1128,0.0,0.0
