SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF
2022-07-03 14:20:00,145.098,1889.98,3.52077,0,83.91,0.0,49.6313,47.1025,127.924,0.0,0.0,194.309,81.1438,87.0952,20.3356,26.28,41.0423,0,1223.75,0,52.3062,90.0333,7.66,2.5,159.514,0.97278,106.301,37.7219,0,6.21594,49.7448,0.75,4.58291,347.981,51.4388,6.81682,2.711,42.7477,3.897,2.49,31.352,694.05,1308.81994629,9.7,12.75,5.1,4.405,0.0,10.9015,198.765,0.12371,0.0,0.0,0.0,70.3,152.314,45.9469,6.98251,191,92.4038,0.0,997.725,12.985,0.0,4.16875,38.268,15.03,7.82501
2022-07-03 14:25:00,147.9,1896.75,2.68069,0,84.36,0.0,54.3112,46.2832,126.616,0.0,0.0,207.372,81.3338,82.5956,20.1349,26.32,41.292,0,1277.65,0,54.05,87.9708,9.27,2.4,158.981,1.05469,106.106,37.5283,0,5.55648,49.8614,0.75,4.4736,347.944,41.8069,5.48463,2.906,42.8016,3.203,1.84,23.952,702.225,1272.88000488,10.89,27.25,6.1,4.536,0.0,12.0924,198.967,0.08352,0.0,0.0,0.0,70.3,150.637,38.5782,6.685,189,99.2775,0.0,1001.3,12.1375,0.0,3.73125,38.988,14.73,5.69125
2022-07-03 14:30:00,148.693,1901.68,2.24297,0,81.12,0.0,60.7313,45.6689,128.312,0.0,0.0,208.153,81.4337,90.1991,20.1349,25.95,40.1265,0,1319.2,0,58.05,90.7036,5.415,2.3,154.855,1.06494,105.956,37.3934,0,5.43514,50.1543,0.75,4.72013,353.081,69.3206,9.32531,2.601,42.904,3.436,1.615,20.402,709.025,1259.86999512,15.87,61.5,3.9,4.107,0.0,13.4913,199.404,0.1639,0.0,0.0,0.0,70.4,143.539,27.75,6.04626,191,102.139,0.0,1007.35,12.755,1.74803,5.09373,40.248,14.4,4.02001
2022-07-03 14:35:00,151.099,1904.45,1.58231,0,84.06,0.75664,64.7513,44.9524,128.316,0.0,0.0,195.955,80.8138,82.6998,19.0198,26.02,37.9897,0,1401.58,0,59.775,90.3684,5.84,2.10001,152.09,1.12637,106.178,37.341,0,4.92416,50.4756,1.75,5.19014,351.337,45.6741,5.771,2.295,42.9417,3.295,1.7675,12.394,707.35,1227.79003906,14.4,18.25,4.2,3.223,0.0,14.4715,199.654,0.12371,0.0,0.0,0.0,70.4,143.876,39.4313,3.9025,190,99.1275,0.0,1003.88,14.09,0.0,6.20625,40.419,14.11,2.21751
2022-07-03 14:40:00,147.098,1895.08,1.1609,0,89.5,1.35465,66.4125,44.2354,129.036,0.0,0.0,201.259,80.5038,84.1997,18.0408,24.49,35.8669,0,1439.85,0,53.5,90.2241,4.705,1.90001,157.855,1.25949,106.217,36.7681,0,4.38144,49.8928,2.23,5.49376,351.506,41.1984,5.394,1.574,42.8662,3.634,1.785,8.736,701.0,1194.90002441,9.44,13.25,3.5,4.815,0.0,14.5336,198.97,0.12371,0.0,0.0,0.0,70.4,145.924,37.6406,3.83249,224,102.454,0.0,998.5,15.2975,0.0,6.90625,41.184,13.71,1.05
2022-07-03 14:45:00,144.2,1863.18,1.64213,0,90.15,1.53684,64.5225,43.416,128.972,0.0,0.0,191.353,80.8537,77.3983,14.7579,24.38,34.5626,0,1421.7,0,51.85,90.3427,3.3825,1.8,155.07,1.03424,106.008,37.1506,0,4.25728,49.7448,2.23,5.95891,343.988,46.4784,6.12262,1.587,41.2868,6.942,1.4775,6.222,680.025,1268.06994629,8.11,41.5,2.9,4.02,0.0,14.8644,197.15,0.1639,0.0,0.0,0.0,70.2,143.854,42.0094,1.66251,220,103.207,0.0,1003.3,14.975,0.0,5.27501,40.905,13.34,1.92875
2022-07-03 14:50:00,143.694,1893.15,1.32131,0,80.62,0.85738,58.8825,42.6995,124.648,0.0,0.0,206.567,81.2738,68.8977,16.5739,26.34,33.9382,0,1385.25,0,53.9,90.0333,3.14999,1.8,157.486,0.67584,106.08,37.2759,0,4.13389,49.8928,2.23,5.63738,348.45,24.1725,2.99063,1.188,42.807,6.248,1.675,9.018,698.0,1308.4699707,8.48,69.0,2.3,3.589,0.0,14.9741,199.011,0.13376,0.0,0.0,0.0,70.2,146.419,22.7812,5.10126,192,98.91,0.0,999.225,14.485,0.0,4.425,40.419,12.92,3.15
2022-07-03 14:55:00,141.9,1902.75,1.64213,0,72.08,1.63544,52.0612,41.8804,124.976,0.0,0.0,196.823,81.6037,63.6958,13.8578,26.37,33.6469,0,1446.5,0,54.9562,89.693,3.44499,1.8,158.91,0.82944,106.359,37.1569,0,4.1385,49.7164,2.23,5.10362,355.912,21.8213,2.89094,0.414,42.7153,6.403,1.475,16.166,718.65,1210.77001953,8.51,29.75,2.2,7.812,0.0,15.6115,199.842,0.12371,0.0,0.0,0.0,69.8,146.318,20.2031,3.9375,190,96.2325,0.0,1002.72,12.9725,10.8466,3.83124,40.617,12.55,2.85376
2022-07-03 15:00:00,140.498,1901.62,1.37025,0,70.82,2.41351,46.1138,41.0613,124.648,0.0,0.0,205.308,81.3438,63.1973,13.1118,26.38,33.8134,0,1439.6,0,52.3813,87.2334,3.0775,1.90001,159.227,0.76797,106.034,37.587,0,3.35091,49.7164,2.23,5.10003,349.087,19.9856,2.61544,0.52,42.5105,3.963,1.4,7.594,701.275,1184.30004883,16.87,16.0,2.0,3.446,0.0,14.944,200.107,0.13376,0.0,147.497,0.0,69.8,144.562,18.3563,3.73624,231,100.103,0.0,1004.3,11.8625,0.0,5.03751,41.067,12.19,3.75
2022-07-03 15:05:00,141.699,1895.13,1.04128,0,78.06,0.79308,39.8512,40.1394,124.256,0.0,0.0,200.712,81.5738,61.4981,14.3555,26.37,33.7856,0,1521.5,0,51.5938,89.2598,3.2125,2.10001,161.47,0.99326,106.08,36.2412,0,3.38688,49.392,2.23,4.75162,347.944,21.3984,2.81118,0.647,42.3056,1.055,1.3625,9.094,700.75,1217.36999512,21.66,16.5,2.0,4.102,0.0,14.2898,199.517,0.13376,0.0,123.444,0.0,69.8,142.121,18.9562,4.2175,268,98.0775,0.0,1001.1,10.43,0.0,5.22499,37.935,11.79,4.7475
2022-07-03 15:10:00,146.2,1900.25,1.44093,0,80.23,0.0,38.7113,39.1157,121.896,0.0,0.0,196.038,81.6537,48.797,12.9152,26.35,33.5914,0,1573.23,0,49.9562,88.9247,4.17,2.3,157.722,1.08539,106.236,37.3172,0,3.34298,49.1872,2.23,4.42317,350.756,55.5432,7.3515,0.765,42.1385,0.652001,0.795,5.804,717.5,1091.75,10.15,13.0,2.2,3.529,0.0,14.6146,199.61,0.12371,0.0,109.585,0.0,69.8,136.462,49.725,5.53876,305,100.789,0.0,1001.23,8.99001,7.39053,4.24376,39.033,11.37,3.06375
2022-07-03 15:15:00,141.398,1896.4,1.23159,0,89.95,0.0,38.2612,38.1941,122.42,0.0,0.0,198.339,81.0237,61.0994,13.3944,25.96,33.8828,0,1560.22,0,51.5438,87.9244,5.0425,2.3,158.326,0.76797,106.054,37.3997,0,3.25248,50.1543,2.23,4.04992,351.562,26.8538,3.42744,0.817,41.8528,0.552001,0.6575,8.138,704.975,1192.97998047,11.13,13.5,2.4,1.787,0.0,15.1072,200.155,0.13376,0.0,136.938,0.0,69.8,136.091,24.7781,3.56125,299,102.743,0.0,996.725,9.22751,0.0,4.09375,38.646,10.95,2.625
2022-07-03 15:20:00,136.392,1894.68,2.03363,0,93.54,3.54095,34.8638,37.2722,120.652,0.0,0.0,207.117,81.4037,68.1998,11.8815,26.42,36.075,0,1558.5,0,46.0063,86.9189,5.0775,2.10001,157.773,0.5939,105.963,37.506,0,2.95782,49.5369,2.23,3.70112,350.644,28.6894,3.79538,0.634,41.5671,0.753001,0.63,6.116,702.625,1200.32995605,18.87,11.75,2.4,0.0,0.0,14.6774,199.464,0.15386,0.0,138.321,0.0,69.8,136.102,25.3031,2.87,295,99.8288,0.0,997.875,8.395,1.71372,4.09999,36.045,10.5,3.73999
2022-07-03 15:25:00,134.899,1907.4,2.46318,0,90.09,12.6827,28.4437,36.0435,122.352,0.0,0.0,193.967,81.4937,76.5963,15.6232,26.38,40.3069,0,1572.4,0,37.2625,85.568,4.83499,2.0,156.678,0.64511,105.943,37.072,0,3.31494,49.4802,1.23,3.59821,353.306,32.2678,4.17963,0.767,40.7855,0.552001,0.645,9.7,710.575,1119.16003418,26.19,10.75,2.5,0.0,0.0,15.9378,199.61,0.12371,0.0,244.515,0.0,69.8,136.102,28.4719,2.79126,304,101.599,0.0,1005.12,7.715,10.1279,4.21249,36.792,10.03,5.61625
2022-07-03 15:30:00,134.599,1892.05,2.38979,0,87.37,12.5305,20.8312,35.0195,122.88,0.0,0.0,192.744,80.9538,73.1978,12.3868,26.3,38.5031,0,1554.18,0,23.7437,82.4484,3.5025,2.0,152.776,0.5939,105.865,35.6644,0,2.8192,50.0378,1.23,3.59821,348.919,30.3291,3.98569,0.432,38.5322,0.853001,0.3425,17.046,693.45,1046.34997559,36.63,7.75,2.0,0.0,0.0,15.2089,199.365,0.12371,0.0,337.117,0.0,69.6,137.824,27.75,1.58374,297,101.449,0.0,1046.4,5.695,1.45447,3.91249,36.873,9.57,6.74376
2022-07-03 15:35:00,144.8,1918.6,3.90141,0,78.79,7.35413,19.71,34.0981,122.68,0.0,0.0,196.831,80.9638,71.5983,16.767,26.45,50.3246,0,1646.88,0,26.0187,78.6586,4.2075,2.10001,156.483,1.1059,106.061,36.6213,0,3.04947,49.8928,1.23,3.59821,356.944,39.1153,5.21456,0.574,33.81,1.005,0.6275,30.58,728.875,869.5,20.9,5.75,2.4,0.0,0.0,17.6329,200.546,0.1639,0.0,252.453,0.0,69.6,134.021,34.8562,0.0,343,96.9563,0.0,1094.07,4.3475,0.0,4.58127,36.864,9.05,4.35751
2022-07-03 15:40:00,142.198,1915.0,3.22173,0,83.39,7.02191,17.2313,32.9717,125.04,0.0,0.0,194.877,80.2037,67.3978,13.7692,26.46,49.95,0,1686.9,0,24.2687,73.492,3.19,2.10001,156.637,0.75775,105.385,37.7742,0,3.08736,49.5684,1.23,3.37549,350.419,52.2019,6.96362,0.779,29.2388,0.855001,0.7425,29.8,718.6,831.799987793,10.49,5.25,1.90001,0.0,0.0,18.1485,200.362,0.08352,0.0,280.764,0.0,69.7,132.39,46.9312,2.42377,385,98.6775,0.0,1156.55,4.015,0.0,3.58127,36.873,8.53,2.9525
2022-07-03 15:45:00,147.199,1912.82,2.04994,0,77.71,7.7914,13.8413,31.7427,124.516,0.0,0.0,195.845,79.0638,73.5966,10.5994,26.18,44.3445,0,1678.5,0,23.2375,68.2688,2.14751,2.10001,158.623,0.74753,105.982,37.7623,0,2.63987,49.6566,1.23,3.25696,349.613,54.3675,7.10319,0.0,26.2631,0.553001,0.91,32.398,700.525,735.659973145,6.87,6.5,1.2,0.0,0.0,19.8396,199.274,0.14381,0.0,394.462,0.0,69.7,140.107,48.8063,2.97501,409,101.91,0.0,1192.78,3.3625,0.0,3.6875,36.99,8.0,2.68
2022-07-03 15:50:00,140.698,1923.95,2.7405,0,83.23,9.44827,12.0487,30.6165,124.188,0.0,0.0,195.967,76.3737,61.3984,8.31411,26.56,39.1552,0,1765.8,0,21.9438,63.4167,2.165,2.0,156.739,0.57343,105.904,37.7354,0,2.63501,49.5968,0.75,3.62624,353.213,54.3675,7.21194,0.0,24.0314,1.311,0.75,35.658,718.45,707.400024414,7.12,4.0,0.89999,0.0,0.0,27.1132,199.712,0.15386,0.0,442.181,0.0,69.7,142.403,49.4344,2.92249,413,97.9875,0.0,1201.6,2.7225,14.375,2.47501,34.677,7.35,3.82249
2022-07-03 15:55:00,142.593,1907.92,3.40115,0,79.31,10.8222,10.6237,29.3882,120.516,0.0,0.0,192.134,77.5537,55.1952,5.80122,26.36,35.7559,0,1848.07,0,20.975,58.2192,1.6725,1.8,150.831,0.57343,105.774,37.5386,0,3.02771,49.4802,0.75,3.46714,346.8,64.5769,8.58943,0.0,21.7889,1.688,0.645,33.104,745.15,615.229980469,9.98,0.5,0.89999,0.0,0.0,23.6433,199.423,0.14381,0.0,430.188,0.0,69.7,143.966,58.5281,0.83124,410,102.533,0.0,1200.15,2.40501,8.55906,2.7,36.18,6.48,5.56
2022-07-03 16:00:00,143.594,1920.73,2.63174,0,81.12,5.99091,9.49124,28.0569,122.156,0.0,0.0,192.725,76.6237,54.3977,4.39962,26.24,33.5914,0,1916.37,0,19.4562,52.0214,1.395,1.60001,150.38,0.5939,106.06,37.2902,0,2.93466,49.9496,0.75,3.46714,351.619,67.4747,8.90844,0.0,19.5788,0.809001,0.635,31.014,772.8,644.109985352,9.22,1.75,1.0,0.0,0.0,26.5514,199.423,0.12371,0.0,431.273,0.0,69.7,144.855,60.45,1.28625,411,96.2213,0.0,1200.02,2.25999,2.013,2.48125,34.452,5.42,6.2275
2022-07-03 16:05:00,137.894,1935.03,2.78128,0,81.63,2.33634,8.595,26.7258,124.32,0.0,0.0,194.172,76.5637,58.0,4.2967,26.11,29.9006,0,2004.6,0,17.4562,46.7105,0.985,1.60001,151.547,0.46075,105.502,37.6449,0,2.84864,50.3307,0.75,3.58221,354.506,71.6719,9.38331,0.0,17.4117,0.911001,0.545,28.18,820.9,594.059997559,9.05,0.75,0.60001,0.0,0.0,24.324,199.606,0.15386,0.0,446.69,0.0,69.7,141.986,64.1437,1.54874,411,99.45,0.0,1201.62,2.085,28.5728,2.50002,36.774,4.39,7.08875
2022-07-03 16:10:00,144.8,1938.7,2.262,0,82.28,1.57757,7.50375,25.4968,124.248,0.0,0.0,202.114,79.2538,55.7978,3.97888,26.46,24.9334,0,2070.67,0,15.7125,40.59,0.78,1.5,153.647,0.45053,105.943,37.679,0,2.87526,49.918,0.93,3.23763,348.844,80.7572,10.6956,0.0,15.1153,0.862001,0.475,25.306,853.525,505.559997559,7.93,0.0,0.60001,0.0,0.0,25.3018,199.374,0.13376,0.0,433.288,21.2,69.7,140.164,72.5906,0.0,410,93.4725,0.0,1202.92,1.84,10.8027,1.85001,36.486,3.45,7.43624
2022-07-03 16:15:00,147.199,1962.13,2.001,0,82.89,2.59571,6.52124,24.2678,122.748,0.0,0.0,198.681,84.4037,55.2994,3.46714,26.49,20.6183,0,2083.88,0,14.0375,35.4234,0.565,1.5,156.319,0.39935,106.028,36.3428,0,2.37171,50.3023,0.93,2.78246,346.481,93.6478,12.4247,0.0,12.7704,0.459001,0.33749,21.61,889.5,526.789978027,6.97,1.0,0.39999,0.0,2.88748,22.6516,198.576,0.13376,0.0,437.936,28.9,69.7,140.951,84.4875,1.39999,410,94.2825,0.0,1205.18,1.5,11.2183,1.25626,37.215,2.86,8.16876
2022-07-03 16:20:00,150.693,1955.42,0.95156,0,88.05,5.15926,6.52124,22.8345,123.792,0.0,0.0,191.317,83.4138,52.6984,3.6745,26.52,16.9553,0,2140.52,0,12.75,28.8956,0.50999,1.5,152.377,0.31741,106.054,37.3783,0,1.99949,49.7164,0.93,2.29056,348.619,104.713,13.7986,0.0,9.75703,0.409001,0.0,18.09,908.825,405.980010986,6.5,3.0,0.39999,0.0,3.40311,18.1651,199.115,0.13376,0.0,432.262,31.0,69.6,139.489,94.7719,0.0,409,95.265,0.0,1197.4,1.3375,5.98181,1.21249,37.17,2.51,7.48125
2022-07-03 16:25:00,152.298,1959.37,0.45132,0,90.42,3.5731,6.3525,21.4009,123.272,0.0,0.0,193.586,84.5637,57.6964,3.23699,26.31,14.3467,0,2076.7,0,10.0812,23.9198,0.4425,1.5,152.838,0.29694,105.95,37.3108,0,1.99008,49.2188,0.93,1.80019,348.656,106.992,15.0365,0.0,8.27461,0.358001,0.17999,14.638,938.725,529.719970703,6.25,2.0,0.3,0.0,4.49063,6.26148,198.965,0.15386,0.0,434.145,31.1,69.6,139.331,87.075,0.0,412,94.5263,0.0,1202.12,0.0,4.82663,2.52499,36.891,2.17,8.9475
2022-07-03 16:30:00,152.795,1962.52,0.23109,0,90.13,1.92266,4.27125,19.8652,123.86,0.0,0.0,197.667,81.195,58.7975,4.08026,26.5,12.4736,0,2031.17,0,8.08124,19.1658,0.295,1.3,151.824,0.33792,105.898,37.46,0,2.17037,50.1543,0.93,1.4537,350.231,93.3797,13.1751,0.0,6.12376,0.258001,0.0,12.334,968.6,583.559997559,5.82,2.5,0.3,0.0,6.88126,3.96872,199.303,0.12371,0.0,437.752,31.4,69.6,143.134,74.7469,0.0,410,99.105,0.0,1203.9,0.0,4.70272,2.20001,36.567,1.83,11.4187
2022-07-03 16:35:00,148.598,1961.3,0.5519,0,85.77,1.43396,3.70125,18.3291,124.844,0.0,0.0,193.203,83.045,59.3956,2.70336,26.34,11.1971,0,2118.88,0,6.88751,14.4117,0.1825,1.10001,153.022,0.0,105.943,37.4878,0,2.0935,49.2471,0.93,1.23315,349.762,80.4994,11.2701,0.0,4.06993,0.208001,0.0,9.678,1013.35,525.820007324,4.21,2.75,0.2,0.0,8.93436,2.60504,199.648,0.13376,0.0,447.675,32.6,69.6,143.595,65.2781,0.0,412,99.3937,0.0,1202.12,0.0,11.5099,1.06876,34.722,1.43,13.4213
2022-07-03 16:40:00,150.399,1966.05,0.0,0,84.01,1.39109,2.86125,16.7935,119.868,0.0,0.0,200.312,84.385,58.3942,2.0352,25.89,9.79578,0,2211.0,0,8.09373,10.6631,0.1625,0.899994,150.994,0.0,105.437,37.5259,0,1.56576,50.0661,0.93,1.01318,350.363,69.4547,9.39963,0.0,1.11047,0.158001,0.0,6.45,1044.37,562.390014648,3.5,1.75,0.10001,0.0,8.16562,1.7177,199.164,0.14381,0.0,436.124,31.4,69.6,147.611,54.2344,0.0,412,98.325,0.0,1202.6,0.0,38.2546,0.50002,37.188,0.98,12.7437
2022-07-03 16:45:00,152.794,1960.27,0.0,0,76.65,0.0,2.05125,14.9502,120.584,0.0,108.08,194.923,84.4138,52.3948,0.8465,26.09,8.08914,0,2230.98,0,8.28125,3.39796,0.0,0.800003,151.537,0.0,105.917,37.0823,0,1.41261,50.0094,0.93,0.68586,351.656,56.4506,7.50375,0.0,0.6846,0.158001,0.0,4.51,1070.93,595.989990234,2.91,2.5,0.10001,0.0,7.30313,1.03249,198.821,0.15386,0.0,429.506,30.8,69.6,145.766,44.6344,0.0,410,99.4987,0.0,1201.3,0.38499,2.98519,0.0,36.855,0.59,11.6263
2022-07-03 16:50:00,152.195,1957.12,0.0,0,73.21,6.93401,1.27126,13.0042,121.764,0.0,227.615,195.489,84.2937,50.4011,0.7456,26.13,6.09113,0,2308.08,0,6.91875,2.38734,0.0,0.600006,152.438,0.0,104.702,37.4917,0,1.3824,49.3353,0.93,0.47323,348.075,43.756,5.91238,0.0,0.37733,0.108001,0.0,2.87,1093.65,469.630004883,2.23,2.5,0.0,0.0,7.28439,0.57462,199.018,0.13376,0.0,429.356,30.9,69.9,143.82,34.6688,0.0,410,99.4725,0.0,1200.53,0.28,1.46781,0.0,36.909,0.32,12.3863
2022-07-03 16:55:00,151.498,1967.25,0.0,0,65.96,15.9815,0.88126,11.0591,120.776,0.0,346.393,204.7,84.7838,53.1969,0.44029,26.38,4.20413,0,2402.42,0,5.08125,1.72218,0.0,0.399994,151.261,0.0,105.723,37.2617,0,0.84534,49.4519,0.02,0.27234,351.019,30.2156,4.21769,0.0,0.0,0.0,0.0,1.5,1130.02,345.589996338,1.49,1.75,0.0,0.0,8.48438,0.0,199.112,0.15386,0.0,438.888,31.4,69.9,144.518,25.7344,0.0,411,93.48,0.0,1205.43,0.1825,39.6786,0.0,36.531,0.22,12.135
2022-07-03 17:00:00,152.995,1959.3,0.0,0,65.09,14.7018,0.465,9.31812,122.356,0.0,342.065,201.525,85.1338,54.6967,0.23494,26.43,2.4281,0,2399.58,0,3.41876,1.05704,0.0,0.300003,155.592,0.0,105.963,37.0006,0,0.42026,49.685,0.02,0.15944,350.419,19.0781,2.67162,0.0,0.0,0.0,0.0,0.666,1161.78,369.890014648,1.08,0.75,0.0,0.0,10.3125,0.0,198.961,0.15386,0.0,433.444,31.1,69.9,147.386,4.1344,0.0,412,97.7663,0.0,1200.78,0.0,49.6273,0.0,37.071,0.16,12.8763
2022-07-03 17:05:00,151.699,1951.43,0.0,0,62.16,12.9914,0.0,7.67944,121.636,0.0,338.866,193.383,84.4837,57.198,0.13134,26.44,1.1239,0,2471.78,0,1.62498,0.71672,0.0,0.100006,155.254,0.0,105.501,37.0752,0,0.11205,49.7448,0.02,0.05757,348.3,12.5813,1.76356,0.0,0.0,0.0,0.0,0.254,1181.58,297.980010986,0.91,0.25,0.0,0.0,11.9531,0.0,198.128,0.15386,0.0,425.937,30.5,69.9,142.245,2.89685,0.0,409,95.1825,0.0,1202.2,0.0,4.32147,0.0,35.226,0.08,15.86
2022-07-03 17:10:00,150.894,1964.48,0.0,0,63.74,10.0206,0.0,6.14355,121.76,0.0,336.515,191.63,84.7837,59.1962,0.02903,26.34,0.0,0,2572.82,0,0.58124,0.0,0.0,0.100006,153.391,0.0,105.969,37.679,0,0.0,49.833,0.02,0.0,356.269,6.42471,0.91531,0.0,0.0,0.0,0.0,0.0,1217.85,136.470001221,0.35,0.0,0.0,0.0,10.6406,0.0,199.548,0.13376,0.0,443.701,32.4,69.6,146.925,2.2406,0.0,412,97.0538,0.0,1200.5,0.0,48.962,0.0,36.288,0.0,17.615
2022-07-03 17:15:00,151.699,1957.3,0.0,0,59.24,8.72164,0.0,4.60767,122.024,0.0,396.101,194.769,84.2437,64.6972,0.02903,26.43,0.0,0,2644.1,0,0.0,0.0,0.0,0.0,154.763,0.0,105.775,37.3585,0,0.0,49.7164,0.02,0.0,348.3,2.87717,0.42413,0.0,0.0,0.0,0.0,0.0,1239.12,119.529998779,0.03,0.0,0.0,0.0,11.175,0.0,199.359,0.1639,0.0,429.392,30.9,69.6,152.516,1.49063,0.0,411,90.1425,0.0,1199.23,0.0,9.76191,0.0,34.965,0.0,17.7
2022-07-03 17:20:00,151.095,1956.85,0.0,0,56.25,9.14176,0.0,3.27637,120.12,0.0,454.86,203.105,84.9437,62.4995,0.02903,26.21,0.0,0,2678.45,0,0.0,0.0,0.0,0.0,158.551,0.0,105.742,37.556,0,0.0,49.685,0.02,0.0,352.05,1.80469,0.30088,0.0,0.0,0.0,0.0,0.0,1267.32,132.970001221,0.0,0.0,0.0,0.0,10.2,0.0,198.47,0.15386,0.0,433.021,31.4,69.6,153.529,0.0,0.0,412,92.7263,0.0,1198.05,0.0,3.12434,0.0,34.623,0.0,17.435
2022-07-03 17:25:00,151.893,1964.05,0.0,0,54.39,10.6314,0.0,2.15015,118.424,0.0,510.341,208.139,84.6837,66.0974,0.0,26.27,0.0,0,2611.27,0,0.0,0.0,0.0,0.0,158.971,0.0,105.937,37.5497,0,0.0,49.4519,0.02,0.0,349.256,1.09311,0.18307,0.0,0.0,0.0,0.0,0.0,1297.8,37.5,0.0,0.0,0.0,0.0,8.35312,0.0,199.204,0.15386,0.0,532.707,31.2,69.7,148.264,0.0,0.0,412,94.8225,0.0,1199.5,0.0,48.1576,0.0,39.105,0.0,16.9175
2022-07-03 17:30:00,151.393,1958.75,0.0,0,50.67,9.63262,0.0,1.229,116.784,0.0,505.211,202.297,84.4337,65.395,0.0,26.36,0.0,0,2645.62,0,0.0,0.0,0.0,0.0,152.008,0.0,106.158,37.7655,0,0.0,50.1259,0.02,0.0,350.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.38,62.0800018311,0.0,0.0,0.0,0.0,5.85938,0.0,198.767,0.17395,0.0,542.94,30.8,69.7,147.814,0.0,0.0,411,94.9313,0.0,1199.08,0.0,5.08397,0.0,38.232,0.0,16.115
2022-07-03 17:35:00,152.5,1971.93,0.0,0,45.16,8.61232,0.0,0.0,120.652,0.0,504.0,192.584,84.7237,64.9963,0.0,26.17,0.0,0,2573.73,0,0.0,0.0,0.0,0.0,155.449,0.0,105.93,37.6314,0,0.0,49.685,0.02,0.0,348.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.1,134.960006714,0.0,0.0,0.0,0.0,2.57813,0.0,198.026,0.15386,0.0,537.879,30.0,69.7,139.838,0.0,0.0,410,99.6975,0.0,1202.05,0.0,23.0961,0.0,39.222,0.0,15.4788
2022-07-03 17:40:00,152.499,1979.45,0.0,0,42.09,10.7536,0.0,0.0,120.388,0.0,502.946,197.93,84.365,63.3967,0.0,26.44,0.0,0,2521.92,0,0.0,0.0,0.0,0.0,154.845,0.0,104.188,37.3703,0,0.0,49.7448,0.0,0.0,351.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.65,153.61000061,0.0,0.0,0.0,0.0,2.79376,0.0,198.508,0.15386,0.0,541.293,30.6,69.7,146.419,0.0,0.0,410,98.685,0.0,1201.18,0.0,49.0516,0.0,38.862,0.0,13.4862
2022-07-03 17:45:00,151.499,1966.78,0.0,0,39.52,13.4008,0.0,0.0,118.224,0.0,502.526,192.414,84.4238,60.098,0.0,25.93,0.0,0,2509.52,0,0.0,0.0,0.0,0.0,154.865,0.0,106.203,37.1077,0,0.0,49.9496,0.0,0.0,348.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.7,165.509994507,0.0,0.0,0.0,0.0,2.79376,0.0,197.917,0.15386,0.0,536.658,29.7,69.9,158.13,0.0,0.0,409,100.744,0.0,1198.73,0.0,24.4191,0.0,39.168,0.0,11.4888
2022-07-03 17:50:00,151.6,1992.3,0.0,0,39.41,17.1389,0.0,0.0,120.188,0.0,501.645,194.675,84.5537,56.5998,0.0,26.39,0.0,0,2534.68,0,0.0,0.0,0.0,0.0,152.367,0.0,105.807,37.0672,0,0.0,49.3038,0.0,0.0,348.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.33,285.970001221,0.0,0.0,0.0,0.0,1.27502,0.0,198.994,0.15386,0.0,448.946,31.4,69.9,158.456,0.0,0.0,410,99.6525,0.0,1202.38,0.0,42.3054,0.0,38.907,0.0,12.5
2022-07-03 17:55:00,151.801,1981.17,0.0,0,37.26,19.6703,0.0,0.0,120.0,0.0,502.65,207.967,84.9037,62.3002,0.0,26.18,0.0,0,2559.83,0,0.0,0.0,0.0,0.0,151.179,0.0,106.035,37.6687,0,0.0,49.7448,0.0,0.0,349.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.53,290.809997559,0.0,0.0,0.0,0.0,0.0,0.0,199.35,0.15386,0.0,441.375,31.4,69.7,156.577,0.0,0.0,410,101.692,0.0,1199.25,0.0,39.0877,0.0,38.277,0.0,12.0975
