SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS
2023-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,3.90455,19.1,14.335,0.0,0,0.0,9.37,21.12,21.5,17.0,23.4,0.0,0.0,0.0,0.03,2.55,98.69,57.67,7.41268,5.19145,15.3833,0.0,0.0,0,0.0,0.12818,26.8,0.0,27.6,568.460021973,0.0,0.0,182.93,0.0,0.0,0.0,43.7,20.2,27.0545,0.0,0.0,19.5943,0.0,80.0,20.9,23.6,10.12,0.0,0.0,0.0
2023-02-12 00:05:00,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.001,0.0,3.90455,18.8,12.39,0.0,0,0.0,9.37,19.33,20.8,16.2,23.9,1.1,0.0,0.0,0.03,0.0,96.77,59.22,6.43028,4.46577,15.0429,0.0,0.0,0,0.0,0.12818,26.4,0.0,26.4,583.039978027,0.0,0.0,177.53,0.0,0.0,0.0,43.1,19.5,28.2744,0.0,0.0,18.0947,0.0,80.0,19.4,22.3,9.35,0.0,0.0,0.0
2023-02-12 00:10:00,0.447,0.0,0.0,0.0,0.0,9.4,0.0,0.001,0.0,3.90455,17.9,12.8222,0.0,0,0.0,9.55,19.83,19.4,14.9,21.1,0.0,0.0,0.0,0.03,0.0,91.71,54.2,5.17995,3.7959,13.0223,0.0,0.0,0,0.0,0.12818,25.4,0.0,22.9,628.599975586,0.0,0.0,177.04,0.0,0.0,0.0,42.3,19.8,29.331,0.0,0.0,15.8954,0.0,80.0,20.5,25.5,10.5,0.0,0.0,0.0
2023-02-12 00:15:00,1.043,0.0,0.0,0.0,0.0,9.9,0.0,0.001,0.0,3.50409,16.2,11.8137,0.0,0,0.0,11.06,18.14,17.1,16.4,17.5,2.9,0.0,0.0,0.02,2.25,98.88,54.89,5.80511,3.40515,13.0558,0.0,0.0,0,0.0,0.12818,24.0,0.0,24.9,639.429992676,0.0,0.0,175.27,0.0,0.0,0.0,41.9,20.8,29.664,0.0,0.0,13.596,0.0,80.0,26.6,29.4,9.97,0.0,0.0,0.0
2023-02-12 00:20:00,0.051,0.0,0.0,-0.1,0.0,8.4,0.0,0.001,0.0,3.50409,18.2,9.65269,0.06867,0,0.0,12.37,16.72,16.2,18.7,15.7,0.0,0.0,0.0,0.03,0.0,95.29,56.8,6.43028,3.23768,15.5621,0.0,0.0,0,0.0,0.12818,23.5,0.0,22.9,686.809997559,0.0,0.0,176.44,0.0,0.0,0.0,39.7,20.9,28.4322,0.0,0.0,15.8954,0.0,80.0,22.7,31.6,14.62,0.0,0.0,0.0
2023-02-12 00:25:00,0.74,0.0,0.0,-0.1,0.0,10.5,0.0,0.0,0.0,4.50526,18.1,7.92385,0.0,0,0.0,14.15,17.32,18.4,20.0,15.4,0.0,0.0,0.0,0.03,0.0,93.94,57.61,12.414,3.46097,14.0941,0.0,0.0,0,0.0,0.12818,24.0,0.0,21.2,641.849975586,0.0,0.0,176.2,0.0,0.0,0.0,41.6,19.9,26.9398,0.0,0.0,15.3955,0.0,80.0,18.6,27.3,15.27,0.0,0.0,0.0
2023-02-12 00:30:00,0.533,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,6.50759,16.7,7.34757,0.0,0,0.0,11.39,13.83,19.3,23.0,15.7,5.4,0.0,0.0,0.03,0.0,94.65,54.55,13.7536,4.2983,20.6919,0.0,0.0,0,0.0,0.12818,24.9,0.0,25.8,644.869995117,0.0,0.0,169.85,0.0,0.0,0.0,40.7,19.4,25.9924,0.0,0.0,15.2955,0.0,80.0,14.6,27.6,19.55,0.0,0.0,0.0
2023-02-12 00:35:00,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,6.00701,15.9,5.97891,0.0,0,0.0,13.36,12.96,19.9,24.3,18.2,0.0,0.0,0.0,0.03,0.0,92.1,59.43,11.7888,3.01439,22.2828,0.0,0.0,0,0.0,0.12818,26.4,0.0,23.5,633.270019531,0.0,0.0,164.45,0.0,0.0,0.0,39.6,19.2,25.7097,0.0,0.0,15.0956,0.0,80.0,13.1,27.3,20.23,0.0,0.0,0.0
2023-02-12 00:40:00,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,5.40631,15.6,5.54669,0.03204,0,0.0,11.17,12.61,21.6,25.8,18.2,14.8,0.0,0.0,0.03,0.0,85.08,56.6,9.4668,2.51199,20.0891,0.0,0.0,0,0.0,0.12818,27.3,0.0,23.0,629.309997559,0.0,0.0,162.09,0.0,0.0,0.0,36.9,18.7,23.6402,0.0,0.0,14.1959,0.0,81.0,14.8,26.5,22.01,0.0,0.0,0.0
2023-02-12 00:45:00,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,6.20724,15.0,4.25006,0.0,0,0.0,12.54,12.05,23.2,29.5,22.0,3.7,0.0,0.0,0.03,0.0,89.6,57.55,8.75233,2.45617,22.0651,0.0,0.0,0,0.0,0.12818,28.3,0.0,25.4,656.320007324,0.0,0.0,162.87,0.0,0.0,0.0,34.5,19.3,22.1728,0.0,0.0,19.8942,0.0,80.0,14.0,24.0,21.53,0.0,0.0,0.0
