SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB
2023-10-16 00:00:00,37.1976,1297.2,0.0,0.0,25.67,11.2721,0.0,0.0,17.1721,0.0,0.0,38.8998,22.3435,32.7967,0.0,10.37,0.0,0,1940.47,0.0,0.0,0.0,0.0,0.001526,57.3641,0.0,31.8467,13.8575,0.0,0.0,16.1917,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,551.058,1006.44000244,0.0,0.0,0.00153,0.0,12.932,0.0,0.0,0.1639,244.04,0.0,33.8,67.0,123.296,0.0,0.0,0,42.7539,0.0,849.025,0.0,0.0,0.0,34.0801,0.0,17.7353,0.0,0.0,0.0,0.0,0.17496,0.0015,0.10617,0.0,0.0,4.17268,17.65,0.0,8.29343,0.0
2023-10-16 00:05:00,44.0954,1290.24,0.0,0.0,25.28,11.2093,0.0,0.0,10.1584,0.0,0.0,40.528,20.9421,34.496,0.0,11.34,0.0,0,1985.1,0.0,0.0,0.0,0.0,0.001526,60.2541,0.0,32.0942,15.369,0.0,0.0,16.2501,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,545.443,1071.55004883,0.0,0.0,0.00153,0.0,12.5475,0.0,0.0,0.04333,254.81,0.0,34.1,67.0,123.527,0.0,0.0,0,46.6944,0.0,812.598,0.0,0.29134,0.0,34.7569,0.0,16.0848,0.1815,0.0,0.0,0.0,0.11215,0.01944,0.0015,0.0,0.0,4.17268,17.79,0.0,8.29343,0.0
2023-10-16 00:10:00,48.9965,1256.5,0.0,0.0,27.64,9.04276,0.0,0.0,9.04506,0.0,0.0,40.0351,20.8237,35.2969,0.0,12.39,0.0,0,1994.89,0.0,0.0,0.0,0.0,0.001526,63.434,0.0,27.1747,16.8449,0.0,0.0,16.3393,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,505.647,1023.7800293,0.0,0.0,0.00153,0.0,12.0531,0.0,0.0,0.12371,243.98,0.0,33.9,67.0,122.648,0.0,0.0,0,45.2918,0.0,870.534,0.0,0.0,0.0,36.4883,0.0,15.0631,0.0,0.0,0.0,0.0,0.27366,0.30356,0.04038,0.0,0.0,4.17268,18.06,0.0,8.29343,0.0
2023-10-16 00:15:00,56.7972,1279.82,0.0,0.0,29.3,10.1836,0.0,0.0,10.2873,0.0,0.0,41.3733,23.8535,35.5979,0.0,12.79,0.0,0,1975.85,0.0,0.0,0.0,0.0,0.001526,65.154,0.0,28.476,15.9023,0.0,0.0,16.2224,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,482.502,1109.72998047,0.0,0.0,0.00153,0.0,10.634,0.0,0.0,0.15386,249.86,0.0,34.2,67.0,112.529,0.0,0.0,0,43.6182,0.0,819.239,0.0,0.0,0.0,36.2335,0.0,15.0643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82972,18.0,0.0,8.29343,0.0
2023-10-16 00:20:00,60.2964,1258.82,0.0,0.0,34.86,9.45932,0.0,0.0,8.19348,0.0,0.0,42.7665,22.6645,33.996,0.0,13.57,0.0,0,1995.01,0.0,0.0,0.0,0.0,0.001526,67.704,0.0,25.9496,15.4039,0.0,0.0,16.1332,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,446.955,1073.64001465,0.0,0.0,0.00153,0.0,8.9128,0.0,0.0,0.14381,248.76,0.0,33.9,66.9,101.861,0.0,0.0,0,39.0845,0.0,792.26,0.0,0.0,0.0,35.2491,0.0,15.184,0.0,0.0,0.0,0.0,0.0015,0.08823,0.01944,0.0,0.0,3.82972,18.03,0.0,8.29343,0.0
2023-10-16 00:25:00,60.6953,1248.35,0.0,0.0,45.4,7.69263,0.0,0.0,6.74815,0.0,0.0,43.9399,23.9951,32.9959,0.0,14.33,0.0,0,1966.74,0.0,0.0,0.0,0.0,0.001526,64.884,0.0,26.578,16.0887,0.0,0.0,16.2224,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,439.191,1105.35998535,0.0,0.0,0.00153,0.0,8.24445,0.0,0.0,0.12371,243.23,0.0,33.9,66.9,99.2135,0.0,0.0,0,38.8025,0.0,737.791,0.0,0.0,0.0,34.0625,0.0,15.7723,0.0,0.0,0.0,0.0,0.05234,0.01346,0.0,0.0,0.0,3.82972,17.73,0.0,8.29343,0.0
2023-10-16 00:30:00,67.7957,1257.99,0.0,0.0,53.02,10.372,0.0,0.0,10.1584,0.0,0.0,47.7684,21.7734,35.4961,0.0,15.1,0.0,0,1934.0,0.0,0.0,0.0,0.0,0.001526,67.344,0.0,29.1616,16.8973,0.0,0.0,16.2809,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,440.095,1136.42004395,0.0,0.0,0.00153,0.0,7.97894,0.0,0.0,0.04333,242.17,-0.2562,33.9,66.9,102.597,0.0,0.0,0,38.9343,0.0,685.031,0.0,0.0,0.0,33.4824,0.0,16.6403,0.0,0.0,0.0,0.0,0.05533,0.0,0.02243,0.0,0.0,4.287,18.0,0.0,8.29343,0.0
2023-10-16 00:35:00,66.7952,1222.64,0.0,0.0,54.53,10.1731,0.0,0.0,19.3987,0.0,0.0,52.1782,20.7334,36.8988,0.0,16.28,0.0,0,1951.56,0.0,0.0,0.0,0.0,0.001526,70.2339,0.0,31.6562,17.6257,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,443.391,1106.83996582,0.0,0.0,0.00153,0.0,9.53536,0.0,0.0,0.1639,122.46,104.687,33.9,66.9,103.608,0.0,0.0,0,32.9247,0.0,733.982,0.0,0.0,0.0,33.21,0.0,17.1566,0.0,0.0,0.0,0.0,0.0,0.01346,0.0,0.0,0.0,4.287,17.51,0.0,8.29343,0.0
2023-10-16 00:40:00,65.5937,1210.92,0.0,0.0,55.74,9.36094,0.0,0.0,24.5082,0.0,0.0,54.6624,20.9128,35.8988,0.0,16.67,0.0,0,1954.61,0.0,0.0,0.0,0.0,0.001526,73.2939,0.0,32.437,19.1404,0.0,0.0,16.367,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,445.393,1076.55004883,0.0,0.0,0.00153,0.0,9.91989,0.0,0.0,0.12371,-0.73,184.264,34.2,66.9,107.926,0.0,0.0,0,29.2332,0.0,790.649,0.0,0.0,0.0,35.838,0.0,15.0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,17.71,0.0,8.29343,0.0
2023-10-16 00:45:00,65.3984,1209.09,0.0,0.0,57.19,9.23116,0.0,0.0,28.2426,0.0,0.0,56.0571,22.8745,34.8987,0.0,16.88,0.0,0,1953.92,0.0,0.0,0.0,0.0,0.001526,76.9438,0.0,32.0371,19.9116,0.0,0.0,16.0748,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,443.415,1028.42004395,0.0,0.0,0.00153,0.0,8.93111,0.0,0.0,0.12371,0.0,138.966,34.2,66.8,116.32,0.0,0.0,0,27.263,0.0,846.242,0.0,0.0,0.0,36.7081,0.0,13.2796,0.0,0.0,0.0,0.0,0.09122,0.05234,0.04337,0.0,0.0,4.287,18.26,0.0,8.29343,0.0
2023-10-16 00:50:00,65.8972,1192.22,0.0,0.0,62.63,7.90195,0.0,0.0,29.9497,0.0,0.0,59.1028,22.2739,33.2968,0.0,17.39,0.0,0,1936.32,0.0,0.0,0.0,0.0,0.001526,73.8339,0.0,33.9541,21.4145,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,439.582,966.890014648,0.0,0.0,0.00153,0.0,7.38384,0.0,0.0,0.12371,0.0,90.3354,33.3,66.8,118.363,0.0,0.0,0,28.4971,0.0,867.116,0.0,0.0,0.0,37.3761,0.0,12.6204,0.0,0.0,0.0,0.0,0.22879,0.32151,0.13608,0.0,0.0,4.287,18.15,0.0,8.29343,0.0
2023-10-16 00:55:00,68.0964,1212.16,0.0,0.0,65.93,8.60319,0.0,0.0,29.5551,0.0,0.0,63.6439,23.9438,33.0977,0.0,18.16,0.0,0,1950.19,0.0,0.0,0.0,0.0,0.001526,76.1038,0.0,34.2715,21.2978,0.0,0.0,16.1332,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,448.713,1083.64001465,0.0,0.0,0.00153,0.0,6.20279,0.0,0.0,0.12371,0.0,1.93663,33.9,66.8,116.957,0.0,0.0,0,30.9618,0.0,812.915,0.0,0.0,0.0,37.6749,0.0,11.0481,0.0,0.0,0.0,0.0,0.0,0.01346,0.0,0.0,0.0,4.287,18.12,0.0,8.29343,0.0
2023-10-16 01:00:00,63.1952,1215.17,0.0,0.0,65.55,8.32269,0.0,0.0,32.8325,0.0,0.0,66.511,28.4739,30.0974,0.0,19.17,0.0,0,1938.66,0.0,0.0,0.0,0.0,0.001526,79.7438,0.0,34.3477,21.8192,0.0,0.0,16.1917,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,448.249,1105.94995117,0.0,0.0,0.00153,0.0,4.49073,0.0,0.0,0.13376,0.0,0.23888,34.2,67.0,117.418,0.0,0.0,0,32.3827,0.0,760.863,0.0,0.0,0.0,38.211,0.0,10.6001,0.0,0.0,0.0,0.0,0.0,0.06131,0.0,0.0,0.0,4.287,17.97,0.0,8.29343,0.0
2023-10-16 01:05:00,64.0953,1179.11,0.0,0.0,64.68,6.70253,0.0,0.0,33.5513,0.0,0.0,67.0695,29.304,27.199,0.0,20.54,0.0,0,1898.48,0.0,0.0,0.0,0.0,0.001526,83.7037,0.0,34.1128,22.0112,0.0,0.0,16.3978,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,438.605,1126.54003906,0.0,0.0,0.00153,0.0,2.3209,0.0,0.0,0.12371,0.0,0.27856,33.9,67.0,114.99,0.0,0.0,0,35.2429,0.0,802.759,0.0,0.0,0.0,38.8614,0.0,8.6775,0.0,0.0,0.0,0.0,0.17496,0.13608,0.04038,0.0,0.0,4.287,17.63,0.0,8.29343,0.0
2023-10-16 01:10:00,69.2943,1168.29,0.0,0.0,66.76,9.27093,0.0,0.0,35.3248,0.0,0.0,70.7225,28.6436,26.2962,0.0,21.12,0.0,0,1888.93,0.0,0.0,0.0,0.0,0.001526,85.1437,0.0,34.2779,22.9363,0.0,0.0,16.2224,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,440.388,1169.67004395,0.0,0.0,0.00153,0.0,1.35042,0.0,0.0,0.15386,0.0,0.56619,33.9,67.0,118.0,0.0,0.0,0,38.3154,0.0,782.348,0.0,0.0,0.0,38.7911,0.0,7.94873,0.0,0.0,0.0,0.0,0.0,0.0,0.02243,0.0,0.0,4.287,18.0,0.0,8.29343,0.0
2023-10-16 01:15:00,62.893,1198.59,0.0,0.0,61.15,8.19082,0.0,0.0,34.2076,0.0,0.0,75.5932,28.9537,23.1987,0.0,21.61,0.0,0,1856.61,0.0,0.0,0.0,0.0,0.001526,86.5137,0.0,34.4937,24.8319,0.0,0.0,16.0748,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,452.961,1204.31994629,0.0,0.0,0.00153,0.0,1.24971,0.0,0.0,0.13376,0.0,0.52156,34.2,67.0,118.352,0.0,0.0,0,41.5747,0.0,735.838,0.0,0.24852,0.0,38.1759,0.0,7.04601,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,17.99,0.0,8.29343,0.0
2023-10-16 01:20:00,57.1968,1178.89,0.0,0.0,54.37,6.71928,0.0,0.0,36.0435,0.0,0.0,76.9451,27.2239,21.5968,0.0,22.77,0.0,0,1892.33,0.0,0.0,0.0,0.0,0.001526,88.5137,0.0,33.3892,23.5814,0.0,0.0,16.164,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,444.904,1126.13000488,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,0.0,33.9,67.0,122.428,0.0,0.0,0,44.3836,0.0,679.366,0.0,0.0,0.0,38.6944,0.0,6.61082,0.0,0.0,0.0,0.0,0.20487,0.16001,0.06729,0.0,0.0,4.287,18.06,0.0,8.29343,0.0
2023-10-16 01:25:00,55.6975,1187.02,0.0,0.0,52.91,6.57275,0.0,0.0,39.7155,0.0,0.0,78.8525,26.4146,23.1987,0.0,21.87,0.0,0,1858.24,0.0,0.0,0.0,0.0,0.001526,84.4737,0.0,35.503,24.6145,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,448.64,1201.45996094,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,0.0,34.2,67.0,123.417,0.0,0.0,0,45.984,0.0,633.467,0.0,0.0,0.0,37.0597,0.0,5.75265,0.0,0.0,0.0,0.0,0.01944,0.18094,0.0,0.0,0.0,4.287,18.1,0.0,8.29343,0.0
2023-10-16 01:30:00,50.6954,1165.73,0.0,0.0,57.26,6.67113,0.0,0.0,43.4499,0.0,0.0,85.3559,27.0738,24.1987,0.0,23.64,0.0,0,1875.33,0.0,0.0,0.0,0.0,0.001526,84.8937,0.0,36.0235,25.416,0.0,0.0,16.1917,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,441.169,1115.38000488,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.17395,0.0,11.6948,34.0,66.9,125.241,0.0,0.0,0,48.2765,0.0,675.533,0.0,0.0,0.0,39.0021,0.0,5.10628,0.0,0.0,0.0,0.0,0.18393,0.0,0.01645,0.0,0.0,4.287,18.01,0.0,8.29343,0.0
2023-10-16 01:35:00,45.3934,1132.11,0.0,0.0,55.84,5.33984,0.0,0.0,41.2194,0.0,0.0,87.5151,30.6542,26.2962,0.0,23.09,0.0,0,1823.7,0.0,0.0,0.0,0.0,0.001526,86.6737,0.0,39.61,25.6746,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,439.509,1072.85998535,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.14381,0.0,21.9356,33.7,66.9,129.273,0.0,0.0,0,49.2104,0.0,734.227,0.0,0.0,0.0,38.9757,0.0,4.56794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,17.81,0.0,8.29343,0.0
2023-10-16 01:40:00,45.4975,1119.24,0.0,0.0,56.02,5.51357,0.0,0.0,40.5006,0.0,0.0,93.8186,31.2718,24.4997,0.0,22.89,0.0,0,1813.32,0.0,0.0,0.0,0.0,0.001526,90.1836,0.0,39.1593,28.2312,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.531,1079.52001953,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,38.8318,33.7,66.9,133.711,0.0,0.0,0,48.2362,0.0,686.544,0.0,0.0,0.0,38.7296,0.0,3.33196,0.0,0.0,0.0,0.0,0.07327,0.0015,0.0015,0.0,0.0,4.287,17.75,0.0,8.29343,0.0
2023-10-16 01:45:00,48.1972,1124.66,0.0,0.0,56.72,8.18245,0.0,0.0,35.3209,0.0,0.0,91.426,35.9521,28.2964,0.0,23.13,0.0,0,1750.28,0.0,0.0,0.0,0.0,0.001526,91.9136,0.0,41.1779,28.662,0.0,0.0,16.3393,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.58,1085.35998535,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,38.5491,33.4,66.9,130.943,0.0,0.0,0,49.5729,0.0,645.161,0.0,0.0,0.0,38.4132,0.0,2.57023,0.0,0.0,0.0,0.0,0.08823,0.0015,0.0015,0.0,0.0,4.287,18.1,0.0,8.29343,0.0
2023-10-16 01:50:00,53.0998,1138.55,0.0,0.0,56.8,11.4542,0.0,0.0,34.8638,0.0,0.0,99.6994,36.8456,34.0977,0.0,23.43,0.0,0,1744.35,0.0,0.0,0.0,0.0,0.001526,91.9836,0.0,42.0602,27.9955,0.0,0.0,16.2501,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,439.484,1173.73999023,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.14381,0.0,40.0121,33.7,66.9,123.186,0.0,0.0,0,50.569,0.0,585.98,0.0,0.0,0.0,38.9757,0.0,1.73526,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,4.287,17.84,0.0,8.29343,0.0
2023-10-16 01:55:00,57.5965,1118.51,0.0,0.0,40.65,7.20281,0.0,0.0,35.7818,0.0,0.0,95.8862,36.7248,32.8985,0.0,22.93,0.0,0,1760.17,0.0,0.0,0.0,0.0,0.001526,94.4636,0.0,42.1173,28.0114,0.0,0.0,16.0163,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,440.607,1111.2800293,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,48.666,33.4,66.8,119.176,0.0,0.0,0,54.1689,0.0,619.379,0.0,0.0,0.0,38.5011,0.0,0.85573,0.0,0.0,0.0,0.0,0.14206,0.15702,0.0015,0.0,0.0,4.287,18.08,0.0,8.29343,0.0
2023-10-16 02:00:00,67.5983,1129.13,0.0,0.0,41.54,7.78264,0.0,0.0,37.0904,0.0,0.0,100.523,39.9548,39.399,0.0,23.4,0.0,0,1760.71,0.0,0.0,0.0,0.0,0.001526,95.6036,0.0,42.7712,27.5456,0.0,0.0,16.1917,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,438.752,1140.0,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,29.0819,33.7,67.1,112.749,0.0,0.0,0,54.7072,0.0,560.173,0.0,0.0,0.0,37.9737,0.0,0.31495,0.0,0.0,0.0,0.0,0.0,0.0314,0.0,0.0,0.0,4.287,18.13,0.0,8.29343,0.0
2023-10-16 02:05:00,75.0938,1130.96,0.0,0.0,39.62,9.0616,0.0,0.0,40.8288,0.0,0.0,108.952,38.4839,41.6957,0.0,22.96,0.0,0,1761.05,0.0,0.0,0.0,0.0,0.001526,97.1335,0.0,39.7179,28.3232,0.0,0.0,16.3978,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.433,1188.65002441,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.184,0.0,-0.20745,33.6,67.1,109.706,0.0,0.0,0,58.1094,0.0,583.343,0.0,0.0,0.0,38.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206,0.0,0.0,4.287,17.54,0.0,8.29343,0.0
2023-10-16 02:10:00,79.5956,1125.71,0.0,0.0,37.4,9.4028,0.0,0.0,40.6959,0.0,0.0,102.518,38.7451,42.9966,0.0,23.39,0.0,0,1759.88,0.0,0.0,0.0,0.0,0.001526,97.6235,0.0,41.3746,32.3001,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.775,1189.29003906,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,-0.20745,33.9,67.1,108.574,0.0,0.0,0,60.1566,0.0,552.312,0.0,0.0,0.0,38.2989,0.0,0.05127,0.0,0.0,0.0,0.0,0.0972,0.0,0.0015,0.0,0.0,4.287,17.86,0.0,8.29343,0.0
2023-10-16 02:15:00,93.5972,1138.24,0.0,0.0,35.61,6.77161,0.0,0.0,47.3171,0.0,0.0,114.545,37.9748,40.9965,0.0,23.63,0.0,0,1706.39,0.0,0.0,0.0,0.0,0.001526,99.2035,0.0,46.8909,32.6762,0.0,0.0,16.2501,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,441.852,1166.29003906,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,-0.20745,34.1,67.2,110.123,0.0,0.0,0,61.8521,0.0,518.741,0.0,0.0,0.0,36.7608,0.0,0.0,0.0,0.0,0.0,0.0,0.24375,0.08225,0.10916,0.0,0.0,4.287,17.94,0.0,8.29343,0.0
2023-10-16 02:20:00,98.6928,1132.87,0.0,0.0,32.76,4.3309,0.0,0.0,41.946,0.0,0.0,111.324,32.1947,42.2975,0.0,24.03,0.0,0,1734.41,0.0,0.0,0.0,0.0,0.001526,103.083,0.0,47.8938,31.6113,0.0,0.0,16.1025,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.336,1181.05004883,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.14381,0.0,-0.20745,33.8,67.1,109.98,0.0,0.0,0,64.2802,0.0,513.981,0.0,0.0,0.0,36.1719,0.0,0.0,0.0,0.0,0.0,0.0,0.01047,0.01346,0.05832,0.0,0.0,4.287,18.07,0.0,8.29343,0.0
2023-10-16 02:25:00,106.999,1141.27,0.0,0.0,29.07,3.46221,0.0,0.0,40.7623,0.0,0.0,119.417,32.5328,37.7971,0.0,24.23,0.0,0,1695.4,0.0,0.0,0.0,0.0,0.001526,107.553,0.0,49.6458,33.2173,0.0,0.0,16.2224,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,444.416,1211.14001465,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,0.8092,34.1,66.9,114.111,0.0,0.0,0,64.4779,0.0,515.177,0.0,0.0,0.0,36.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.02542,0.01346,0.02243,0.0,0.0,4.287,18.07,0.0,8.29343,0.0
2023-10-16 02:30:00,111.996,1126.08,0.0,0.0,29.81,2.13405,0.0,0.0,40.3053,0.0,0.0,110.7,29.9425,36.5979,0.0,24.37,0.0,0,1686.07,0.0,0.0,0.0,0.0,0.001526,106.273,0.0,56.6474,31.6693,0.0,0.0,16.2501,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,439.167,1181.7199707,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,0.07523,33.5,66.9,116.232,0.0,0.0,0,69.0556,0.0,524.601,0.0,0.0,0.0,36.8048,0.0,0.0,0.0,0.0,0.0,0.0,0.02542,0.08823,0.01346,0.0,0.0,4.287,18.01,0.0,8.29343,0.0
2023-10-16 02:35:00,114.695,1111.72,0.0,0.0,24.82,1.09685,0.0,0.0,46.2038,0.0,0.0,118.636,30.5748,41.7974,0.0,23.91,0.0,0,1722.23,0.0,0.0,0.0,0.0,0.001526,110.183,0.0,66.5054,31.8065,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,439.631,1198.89001465,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,0.19921,34.1,67.0,122.197,0.0,0.0,0,70.5315,0.0,524.015,0.0,0.0,0.0,36.4268,0.0,0.0,0.0,0.0,0.0,0.0,0.04337,0.0,0.0015,0.0,0.0,4.287,17.99,0.0,8.29343,0.0
2023-10-16 02:40:00,106.495,1069.29,0.0,0.0,26.48,0.65414,0.0,0.0,44.8913,0.0,0.0,120.201,31.5941,39.8991,0.0,24.75,0.0,0,1753.16,0.0,0.0,0.0,0.0,0.001526,118.313,0.0,62.6079,32.3326,0.0,0.0,16.4562,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.848,1150.68005371,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.1639,0.0,-0.33143,33.8,67.0,125.405,0.0,0.0,0,72.5566,0.0,513.248,0.0,0.0,0.0,35.7061,0.0,0.0,0.0,0.0,0.0,0.0,0.05234,0.2258,0.0,0.0,0.0,4.287,17.82,0.0,8.29343,0.0
2023-10-16 02:45:00,107.996,1055.89,0.0,0.0,23.48,0.0,0.0,0.0,42.86,0.0,0.0,121.209,31.7235,39.1999,0.0,24.97,0.0,0,1712.0,0.0,0.0,0.0,0.0,0.001526,121.653,0.0,71.1647,32.6516,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,436.115,1198.56005859,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,0.07523,33.8,66.9,127.811,0.0,0.0,0,73.9043,0.0,521.232,0.0,0.0,0.0,34.8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02243,0.0,0.0,4.287,17.85,0.0,8.29343,0.0
2023-10-16 02:50:00,114.796,1060.72,0.0,0.0,23.85,0.0,0.0,0.0,51.4461,0.0,0.0,133.686,31.1839,40.2973,0.0,25.69,0.0,0,1726.97,0.0,0.0,0.0,0.0,0.001526,120.613,0.0,76.4714,33.641,0.0,0.0,16.3086,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,437.971,1159.17004395,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,0.03555,34.0,66.9,129.69,0.0,0.0,0,74.3731,0.0,502.53,0.0,0.0,0.0,36.8487,0.0,0.0,0.0,0.0,0.0,0.0,0.03738,0.06729,0.0,0.0,0.0,4.287,18.02,0.0,8.29343,0.0
2023-10-16 02:55:00,118.095,1050.91,0.0,0.0,23.65,0.0,0.0,0.0,54.0008,0.0,0.0,135.346,33.994,40.7974,0.0,25.73,0.0,0,1741.27,0.0,0.0,0.0,0.0,0.001526,122.003,0.0,71.3361,34.3814,0.0,0.0,15.9856,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,436.384,1126.29003906,0.0,0.0,0.00153,0.0,3.5935,0.0,0.0,0.14381,0.0,-0.00412,33.7,66.9,127.218,0.0,0.0,0,76.4019,0.0,492.788,0.0,0.0,0.0,36.6114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,18.93,0.0,8.29343,0.0
2023-10-16 03:00:00,122.497,1059.48,0.0,0.0,22.89,0.0,0.0,0.0,57.8681,0.0,0.0,136.167,33.1517,42.5984,0.0,25.96,0.0,0,1727.06,0.0,0.0,0.0,0.0,0.001526,121.383,0.0,74.84,35.6596,0.0,0.0,16.367,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.0,440.363,1126.85998535,0.0,0.0,0.00153,0.0,6.04715,0.0,0.0,0.15386,0.0,-0.00412,33.6,67.1,131.975,0.0,0.0,0,73.322,0.0,485.318,0.0,0.0,0.0,37.4024,0.0,0.0,0.0,0.0,0.0,0.0,0.24375,0.28263,0.14804,0.0,0.0,4.287,17.82,0.0,8.29343,0.0
