SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF
2022-12-05 00:00:00,18.5972,1187.6,0.0,0,47.14,34.6221,0.0,0.0,0.0,0.0,0.0,4.14588,4.33417,2.69711,0.0,-0.05,0.0,0,1644.13,0.0,0.0,0.0,0.0,0.001526,9.02486,0.0,13.0192,3.44002,0.0,0.0,57.333,0.0,0.0,954.375,0.0,0.0,0.0,0.0,0.046,0.0,0.0,273.967,308.739990234,0.0,0.0,0.00153,0.0,165.599,0.0,0.0,0.12371,0.0,490.03,61.2,50.0,113.606,0.0,0.0,0,0.0,0.0,1205.19,0.0,0.0,0.0,0.0,0.0,61.5824,0.0,0.0
2022-12-05 00:05:00,17.2939,1208.01,0.0,0,47.08,32.1227,0.0,0.0,0.0,0.0,0.0,3.71939,5.0251,3.19715,0.0,-0.04,0.0,0,1606.02,0.0,0.0,0.0,0.0,0.001526,9.12486,0.0,12.8542,4.08988,0.0,0.0,56.5732,0.0,0.0,962.523,0.0,0.0,0.0,0.0,0.046,0.0,0.0,279.289,402.920013428,0.0,0.0,0.00153,0.0,165.754,0.0,0.0,0.15386,0.0,450.787,61.9,50.0,111.65,0.0,0.0,0,0.0,0.0,1195.45,0.0,2.09523,0.0,0.0,0.0,54.8574,0.0,0.0
2022-12-05 00:10:00,15.8948,1225.59,0.0,0,46.1,30.6638,0.0,0.0,0.0,0.0,0.0,3.23491,5.50484,4.09987,0.0,-0.01,0.0,0,1588.12,0.0,0.0,0.0,0.0,0.001526,9.83485,0.0,14.7458,4.05417,0.0,0.0,56.1917,0.0,0.0,948.021,0.0,0.0,0.0,0.0,0.046,0.0,0.0,274.064,331.559997559,0.0,0.0,0.00153,0.0,165.516,0.0,0.0,0.12371,0.0,440.59,61.3,50.0,108.86,0.0,0.0,0,0.0,0.0,1212.78,0.0,0.63201,0.0,0.0,0.0,53.9309,0.0,0.0
2022-12-05 00:15:00,21.0966,1197.34,0.0,0,46.33,29.3241,0.0,0.0,0.0,0.0,0.0,2.99001,5.84298,5.09995,0.0,-0.03,0.0,0,1589.44,0.0,0.0,0.0,0.0,0.001526,10.3848,0.0,16.9517,3.57253,0.0,0.0,56.7762,0.0,0.0,944.908,0.0,0.0,0.0,0.0,0.046,0.0,0.0,275.92,355.929992676,0.0,0.0,0.00153,0.0,164.646,0.0,0.0,0.12371,0.0,442.163,61.3,50.0,106.816,0.0,0.0,0,0.0,0.0,1200.74,0.0,0.0,0.0,0.0,0.0,55.4641,0.0,0.0
2022-12-05 00:20:00,20.5991,1197.17,0.0,0,46.01,27.0718,0.0,0.0,0.0,0.0,0.0,2.69474,6.60227,6.29915,0.0,-0.02,0.0,0,1538.27,0.0,0.0,0.0,0.0,0.001526,11.0648,0.0,16.812,2.78383,0.0,0.0,56.9516,0.0,0.0,954.283,0.0,0.0,0.0,0.0,0.046,0.0,0.0,278.239,422.920013428,0.0,0.0,0.00153,0.0,162.824,0.0,0.0,0.12371,0.0,448.145,61.6,50.2,105.278,0.0,0.0,0,0.0,0.0,1176.74,0.0,0.12752,0.0,0.0,0.0,54.4277,0.0,0.0
2022-12-05 00:25:00,22.6979,1204.57,0.0,0,43.73,25.5626,0.0,0.0,0.0,0.0,0.0,3.67056,7.3933,6.99832,0.0,-0.04,0.0,0,1481.77,0.0,0.0,0.0,0.0,0.001526,11.3648,0.0,15.6504,2.96474,0.0,0.0,56.0441,0.0,0.0,963.347,0.0,0.0,0.0,0.0,0.046,0.0,0.0,278.41,463.940002441,0.0,0.0,0.00153,0.0,159.382,0.0,0.0,0.15386,0.0,432.742,61.5,50.2,106.882,0.0,0.0,0,0.0,0.0,1150.52,0.0,0.04002,0.0,0.74269,0.0,51.6835,0.0,0.0
2022-12-05 00:30:00,24.1991,1204.86,0.0,0,43.66,23.8314,0.0,0.0,0.0,0.0,0.0,4.63645,7.64477,7.89662,0.0,-0.05,0.0,0,1421.18,0.0,0.0,0.0,0.0,0.001526,10.5348,0.0,15.2473,2.11017,0.0,0.0,55.0782,0.0,0.0,957.744,0.0,0.0,0.0,0.0,0.046,0.0,0.0,280.681,522.880004883,0.0,0.0,0.00153,0.0,164.308,0.0,0.0,0.12371,0.0,370.997,61.5,50.2,104.696,0.0,0.0,0,0.0,0.0,1123.03,0.0,0.0,0.0,0.99757,0.0,47.5001,0.0,0.0
2022-12-05 00:35:00,21.3955,1215.95,0.0,0,47.04,23.1595,0.0,0.0,0.0,0.0,0.0,5.15755,8.04395,9.39673,0.0,-0.01,0.0,0,1371.52,0.0,0.0,0.0,0.0,0.001526,11.5348,0.0,15.1203,1.87689,0.0,0.0,56.1917,0.0,0.0,944.176,0.0,0.0,0.0,0.0,0.046,0.0,0.0,282.56,656.739990234,0.0,0.0,0.00153,0.0,163.026,0.0,0.0,0.15386,0.0,369.81,63.7,50.2,103.861,0.0,0.0,0,0.0,0.0,1127.84,0.0,0.11821,0.0,1.8677,0.0,43.8819,0.0,0.0
2022-12-05 00:40:00,22.9962,1206.79,0.0,0,49.95,21.5415,0.0,0.0,0.0,0.0,0.0,5.81292,9.06325,10.6977,0.0,-0.05,0.0,0,1325.03,0.0,0.0,0.0,0.0,0.001526,10.4948,0.0,15.133,2.04273,0.0,0.0,56.8347,0.0,0.0,928.886,0.0,0.0,0.0,0.0,0.046,0.0,0.0,280.046,654.650024414,0.0,0.0,0.00153,0.0,159.629,0.0,0.0,0.15386,0.0,367.549,61.9,50.2,103.927,0.0,0.0,0,0.0,0.0,1144.47,0.0,0.0,0.0,2.14896,0.0,44.7376,0.0,0.0
2022-12-05 00:45:00,27.7948,1199.42,0.0,0,51.04,20.0636,0.0,0.0,0.0,0.0,0.0,6.01587,8.73549,11.8969,0.0,-0.04,0.0,0,1284.02,0.0,0.0,0.0,0.0,0.001526,9.56485,0.0,11.7211,1.83087,0.0,0.0,56.5424,0.0,0.0,919.95,0.0,0.0,0.0,0.0,0.046,0.0,0.0,278.239,665.469970703,0.0,0.0,0.00153,0.0,151.417,0.0,0.0,0.15386,0.0,359.797,61.9,50.2,116.133,0.0,0.0,0,0.0,0.0,1173.3,0.0,0.0,0.0,2.91362,0.0,42.8113,0.0,0.0
