SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF
2023-04-16 00:00:00,182.695,1223.42,0.0,0.0,96.63,26.1717,0.0,0.0,62.3252,0.0,0.0,47.0191,61.2039,52.6965,0.0,9.99,0.0,0,1833.93,0.0,0.0,0.0,0.0,0.001526,64.174,0.0,66.772,21.8406,0.0,0.0,0.0,0.0,0.0,956.682,0.0,0.0,0.0,0.0,0.04,0.0,0.0,279.118,145.929992676,0.0,0.0,0.00153,0.0,184.999,0.0,-1.75631,0.12371,0.0,223.547,31.9,0.0,136.106,0.0,0.0,395,22.8794,0.0,598.798,0.0,14.7336,0.0,16.7654,0.0,47.7675,0.0045,0.0,0.0,0.0
2023-04-16 00:05:00,192.499,1189.97,0.0,0.0,93.74,22.7032,0.0,0.0,66.1221,0.0,0.0,48.5969,56.2734,54.4975,0.0,9.04,0.0,0,1804.68,0.0,0.0,0.0,0.0,0.001526,67.894,0.0,68.067,26.4022,0.0,0.0,0.0,0.0,0.0,965.526,0.0,0.0,0.0,0.0,0.04,0.0,0.0,276.774,140.220001221,0.0,0.0,0.00153,0.0,182.216,0.0,-1.85397,0.15386,0.0,275.183,32.0,0.0,135.304,0.0,0.0,391,26.8345,0.0,597.748,0.0,14.2868,0.0,16.7918,0.0,49.7853,0.0,0.0,0.0,0.0
2023-04-16 00:10:00,185.193,1156.18,0.0,0.0,96.72,17.5518,0.0,0.0,69.1378,0.0,0.0,50.9529,52.394,57.2986,0.0,9.06,0.0,0,1785.46,0.0,0.0,0.0,0.0,0.001526,71.0839,0.0,73.3419,26.6506,0.0,0.0,0.0,0.0,0.0,954.979,0.0,0.0,0.0,0.0,0.04,0.0,0.0,277.751,182.149993896,0.0,0.0,0.00153,0.0,182.435,0.0,-1.95163,0.04333,0.0,240.205,31.2,0.0,132.283,0.0,0.0,390,27.0689,0.0,603.729,0.0,0.19454,0.0,17.8904,0.0,52.997,0.0,0.0,0.0,0.0
2023-04-16 00:15:00,186.898,1121.17,0.0,0.0,98.58,10.6744,0.0,0.0,66.712,0.0,0.0,51.902,53.2058,53.9975,0.0,7.07,0.0,0,1765.93,0.0,0.0,0.0,0.0,0.001526,63.304,0.0,76.6174,25.4731,0.0,0.0,0.0,0.0,0.0,952.489,0.0,0.0,0.0,0.0,0.04,0.0,0.0,280.681,238.809997559,0.0,0.0,0.00153,0.0,184.321,0.0,-1.75631,0.12371,0.0,185.559,32.0,0.0,135.403,0.0,0.0,391,29.5006,0.0,604.096,0.0,17.5577,0.0,20.1844,0.0,51.9594,0.0,0.0,0.0,0.0
2023-04-16 00:20:00,176.399,1112.53,0.0,0.0,97.5,6.96314,0.0,0.0,64.4229,0.0,0.0,51.1788,56.4834,56.6968,0.0,7.97,0.0,0,1755.51,0.0,0.0,0.0,0.0,0.001526,66.324,0.0,74.1354,24.509,0.0,0.0,0.0,0.0,0.0,971.441,0.0,0.0,0.0,0.0,0.04,0.0,0.0,287.443,255.440002441,0.0,0.0,0.00153,0.0,188.716,0.0,-1.75631,0.12371,0.0,225.049,32.9,0.0,111.903,0.0,0.0,399,32.8331,0.0,600.311,0.0,10.3496,0.0,19.5076,0.0,54.9856,0.0025,0.0,0.0,0.0
2023-04-16 00:25:00,179.596,1080.64,0.0,0.0,94.44,9.05218,0.0,0.0,60.2275,0.0,0.0,53.901,61.9828,58.4978,0.0,7.51,0.0,0,1734.12,0.0,0.0,0.0,0.0,0.001526,67.144,0.0,70.8155,25.8492,0.0,0.0,0.0,0.0,0.0,953.368,0.0,0.0,0.0,0.0,0.04,0.0,0.0,280.974,243.169998169,0.0,0.0,0.00153,0.0,178.407,0.0,-2.04929,0.13376,0.0,271.81,32.0,0.0,110.683,0.0,0.0,387,33.7121,0.0,599.164,0.0,8.3651,0.0,18.9627,0.0,50.7155,0.0,0.0,0.0,0.0
2023-04-16 00:30:00,194.296,1066.24,0.0,0.0,94.06,5.34402,0.0,0.0,58.8486,0.0,0.0,50.1625,67.2746,60.0997,0.0,9.61,0.0,0,1718.42,0.0,0.0,0.0,0.0,0.001526,69.5139,0.0,65.9786,26.0999,0.0,0.0,0.0,0.0,0.0,955.565,0.0,0.0,0.0,0.0,0.04,0.0,0.0,277.018,213.630004883,0.0,0.0,0.00153,0.0,180.0,0.0,-1.85397,0.08352,0.0,277.092,31.2,0.0,108.266,0.0,0.0,390,36.9824,0.0,599.384,0.0,13.1606,0.0,20.5448,0.0,49.3324,0.0,0.0,0.0,0.0
2023-04-16 00:35:00,198.1,1042.26,0.0,0.0,88.39,3.11473,0.0,0.0,62.7158,0.0,0.0,48.8411,72.0244,55.5994,0.0,9.0,0.0,0,1672.62,0.0,0.0,0.0,0.0,0.001526,65.814,0.0,64.6836,24.4352,0.0,0.0,0.0,0.0,0.0,964.263,0.0,0.0,0.0,0.0,0.04,0.0,0.0,281.901,291.769989014,0.0,0.0,0.00153,0.0,185.191,0.0,-2.14694,0.12371,0.0,264.456,32.3,0.0,100.521,0.0,0.0,388,36.2426,0.0,602.094,0.0,23.8778,0.0,25.9325,0.0,47.4684,0.0115,0.0,0.0,0.0
2023-04-16 00:40:00,204.396,1037.92,0.0,0.0,87.73,3.75526,0.0,0.0,59.4423,0.0,0.0,46.0441,74.3242,58.8961,0.0,7.63,0.0,0,1702.97,0.0,0.0,0.0,0.0,0.001526,68.464,0.0,58.101,23.6767,0.0,0.0,0.0,0.0,0.0,969.774,0.0,0.0,0.0,0.0,0.04,0.0,0.0,286.32,353.420013428,0.0,0.0,0.00153,0.0,191.756,0.0,-1.95163,0.12371,0.0,269.093,33.0,0.0,100.675,0.0,0.0,390,38.7585,0.0,602.045,0.0,17.1816,0.0,21.2655,0.0,47.6332,0.0415,0.0,0.0,0.0
2023-04-16 00:45:00,199.397,1026.93,0.0,0.0,84.66,3.88295,0.0,0.0,55.8368,0.0,0.0,49.6132,77.6654,52.5991,0.0,9.33,0.0,0,1747.4,0.0,0.0,0.0,0.0,0.001526,67.364,0.0,47.9954,26.6482,0.0,0.0,0.0,0.0,0.0,970.708,0.0,0.0,0.0,0.0,0.04,0.0,0.0,285.124,256.559997559,0.0,0.0,0.00153,0.0,191.701,0.0,-1.85397,0.13376,0.0,272.014,33.7,0.0,99.2465,0.0,0.0,398,42.0655,0.0,601.605,0.0,0.28948,0.0,19.6395,0.0,46.0475,0.0,0.0,0.0,0.0
