SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF
2023-04-30 00:50:00,36.4965,1349.39,0.0,0.0,12.25,18.3032,0.0,0.0,25.6918,0.0,0.0,35.8587,21.3742,3.19715,0.0,4.46,0.0,0,2796.92,0.0,0.0,0.0,0.0,0.001526,18.4347,0.0,10.1818,2.21967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,905.629,0.0,0.0,0.0,0.00153,0.0,3.2639,0.0,0.0,77.6748,467.93,458.836,31.4,0.0,19.5065,0.0,0.0,347,7.87549,0.0,373.18,0.0,3.71296,0.0,9.32973,0.0,9.73831,0.0255,0.0,0.0,0.0
2023-04-30 00:55:00,40.8993,1354.56,0.0,0.0,10.42,18.433,0.0,0.0,28.1801,0.0,0.0,42.9099,18.884,2.59976,0.0,2.87,0.0,0,2796.92,0.0,0.0,0.0,0.0,0.001526,14.7848,0.0,11.8893,2.62593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,905.336,0.0,0.0,0.0,0.00153,0.0,2.98009,0.0,0.0,77.4764,469.18,452.905,31.1,0.0,20.1108,0.0,0.0,351,8.6775,0.0,367.345,0.0,0.28576,0.0,10.2526,0.0,10.4158,0.0055,0.0,0.0,0.0
2023-04-30 01:00:00,46.0976,1352.22,0.0,0.0,9.48,18.2111,0.0,0.0,28.8989,0.0,0.0,43.7659,19.1537,2.09972,0.0,2.61,0.0,0,2794.74,0.0,0.0,0.0,0.0,0.001526,15.6848,0.0,13.1906,1.86023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,917.006,71.4199981689,0.0,0.0,0.00153,0.0,3.52941,0.0,0.0,77.3056,387.04,453.882,31.6,0.0,20.0778,0.0,0.0,314,8.50172,0.0,368.297,0.0,0.03258,0.0,9.59341,0.0,13.1636,0.34449,0.0,0.0,0.0
2023-04-30 01:05:00,45.997,1352.58,0.0,0.0,9.29,16.681,0.0,0.0,28.5082,0.0,0.0,36.1074,19.6432,2.29885,0.0,2.61,0.0,0,2795.28,0.0,0.0,0.0,0.0,0.001526,15.1648,0.0,13.2224,2.03003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,906.581,0.0,0.0,0.0,0.00153,0.0,5.7084,0.0,0.0,77.3558,461.19,439.089,31.5,0.0,19.902,0.0,0.0,298,8.75074,0.0,369.933,0.0,7.07129,0.0,8.97816,0.0,10.9468,0.54049,0.0,0.0,0.0
2023-04-30 01:10:00,46.5976,1354.07,0.0,0.0,9.71,16.7835,0.0,0.0,29.2934,0.0,0.0,39.144,24.7739,2.49798,0.0,1.88,0.0,0,2794.72,0.0,0.0,0.0,0.0,0.001526,16.6047,0.0,15.0251,1.98242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,915.663,0.0,0.0,0.0,0.00153,0.0,7.79583,0.0,0.0,77.6572,470.02,432.999,31.2,0.0,21.0776,0.0,0.0,299,10.1973,0.0,370.544,0.0,7.64466,0.0,10.2262,0.0,11.5193,0.0065,0.0,0.0,0.0
2023-04-30 01:15:00,44.9942,1350.24,0.0,0.0,11.64,18.4016,0.0,0.0,32.7661,0.0,0.0,40.5859,22.2446,2.99802,0.0,2.21,0.0,0,2778.95,0.0,0.0,0.0,0.0,0.001526,20.4747,0.0,14.0793,1.6206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,913.173,0.0,0.0,0.0,0.00153,0.0,6.64225,0.0,0.0,0.85469,469.41,432.061,31.6,0.0,22.2312,0.0,0.0,296,13.6178,0.0,372.277,0.0,7.12714,0.0,12.1335,0.0,10.8968,0.0,0.0,0.0,0.0
2023-04-30 01:20:00,43.7997,1352.44,0.0,0.0,12.39,17.0891,0.0,0.0,33.3599,0.0,0.0,39.1592,21.8247,2.89624,0.0,2.39,0.0,0,2749.26,0.0,0.0,0.0,0.0,0.001526,24.9246,0.0,10.6642,2.08399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,924.16,0.0,0.0,0.0,0.00153,0.0,6.40421,0.0,0.0,0.77431,417.48,446.647,32.5,0.0,23.3298,0.0,0.0,303,16.9613,0.0,370.592,0.0,0.07726,0.0,11.8522,0.0,9.81521,0.0225,0.0,0.0,0.0
2023-04-30 01:25:00,45.6938,1358.37,0.0,0.0,13.3,18.3304,0.0,0.0,29.8833,0.0,0.0,46.1952,24.9937,1.79881,0.0,2.56,0.0,0,2736.91,0.0,0.0,0.0,0.0,0.001526,26.6346,0.0,7.97913,2.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,921.108,0.0,0.0,0.0,0.00153,0.0,6.11124,0.0,0.0,0.76426,469.61,439.748,31.9,0.0,24.802,0.0,0.0,300,17.1737,0.0,367.589,0.0,0.00093,0.0,11.5974,0.0,8.7715,0.0015,0.0,0.0,0.0
2023-04-30 01:30:00,45.5985,1351.78,0.0,0.0,12.36,17.9599,0.0,0.0,28.1137,0.0,0.0,48.2185,22.9526,0.99786,0.0,2.32,0.0,0,2718.65,0.0,0.0,0.0,0.0,0.001526,24.2746,0.0,8.00769,4.76671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,916.42,0.0,0.0,0.0,0.00153,0.0,8.97688,0.0,0.0,0.7944,399.65,439.059,31.8,0.0,25.4282,0.0,0.0,301,16.1263,0.0,368.59,0.0,0.0996,0.0,14.1814,0.0,10.4817,0.0,0.0,0.0,0.0
2023-04-30 01:35:00,44.5972,1347.12,0.0,0.0,13.27,16.9615,0.0,0.0,32.2427,0.0,0.0,47.4846,15.964,0.79873,0.0,6.22,0.0,0,2688.71,0.0,0.0,0.0,0.0,0.001526,24.8746,0.0,8.53455,5.27929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,883.51,0.0,0.0,0.0,0.00153,0.0,10.7988,0.0,0.0,0.77431,457.82,416.797,30.9,0.0,25.5711,0.0,0.0,260,16.2033,0.0,371.349,0.0,0.0,0.0,14.0144,0.0,12.4093,0.0,0.0,0.0,0.0
2023-04-30 01:40:00,44.6959,1352.9,0.0,0.0,13.71,17.3906,0.0,0.0,37.0943,0.0,0.0,54.6624,15.1034,0.69696,0.0,7.09,0.0,0,2675.58,0.0,0.0,0.0,0.0,0.001526,32.6645,0.0,9.40102,2.65608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,865.663,0.0,0.0,0.0,0.00153,0.0,11.5038,0.0,0.0,0.76426,468.63,423.824,31.6,0.0,24.4065,0.0,0.0,246,20.1401,0.0,372.008,0.0,0.148,0.0,15.3415,0.0,13.359,0.0,0.0,0.0,0.0
2023-04-30 01:45:00,45.4987,1354.98,0.0,0.0,12.7,18.6633,0.0,0.0,41.6139,0.0,0.0,55.2071,16.4047,0.99786,0.0,5.95,0.0,0,2619.99,0.0,0.0,0.0,0.0,0.001526,34.3445,0.0,10.0898,4.10574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,853.26,0.0,0.0,0.0,0.00153,0.0,12.8771,0.0,0.0,0.21414,433.1,429.626,31.9,0.0,22.1433,0.0,0.0,251,15.7528,0.0,371.715,0.0,0.0,0.0,15.1658,0.0,11.5401,0.0,0.0,0.0,0.0
2023-04-30 01:50:00,43.5942,1358.49,0.0,0.0,11.08,18.4121,0.0,0.0,35.4537,0.0,0.0,50.1839,19.183,1.89616,0.0,7.23,0.0,0,2615.13,0.0,0.0,0.0,0.0,0.001526,31.5645,0.0,15.2029,4.26444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,843.665,0.0,0.0,0.0,0.00153,0.0,20.0092,0.0,0.0,0.22419,420.52,429.344,31.6,0.0,21.3083,0.0,0.0,247,17.6278,0.0,369.518,0.0,3.77626,0.0,14.0144,0.0,11.2056,0.0,0.0,0.0,0.0
2023-04-30 01:55:00,41.596,1352.56,0.0,0.0,12.35,17.9704,0.0,0.0,31.5864,0.0,0.0,42.8733,20.0241,1.69703,0.0,5.08,0.0,0,2599.4,0.0,0.0,0.0,0.0,0.001526,32.0945,0.0,16.2693,7.05507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,826.795,0.0,0.0,0.0,0.00153,0.0,21.5381,0.0,0.0,0.2041,422.54,424.707,31.3,0.0,21.2314,0.0,0.0,251,20.9531,0.0,374.255,0.0,3.24756,0.0,11.4567,0.0,13.3345,0.0,0.0,0.0,0.0
2023-04-30 02:00:00,39.798,1353.17,0.0,0.0,10.6,14.5815,0.0,0.0,24.3129,0.0,0.0,38.7167,25.6346,1.89616,0.0,4.03,0.0,0,2585.78,0.0,0.0,0.0,0.0,0.001526,32.7845,0.0,19.8494,5.35228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,824.939,118.25,0.0,0.0,0.00153,0.0,27.6448,0.0,0.0,0.19405,259.38,438.241,32.0,0.0,19.2099,0.0,0.0,256,23.1943,0.0,372.228,0.0,0.01582,0.0,11.07,0.0,10.3999,0.0,0.0,0.0,0.0
2023-04-30 02:05:00,40.8935,1347.16,0.0,0.0,11.12,12.2915,0.0,0.0,17.6956,0.0,0.0,32.1828,23.4031,2.29885,0.0,3.61,0.0,0,2561.25,0.0,0.0,0.0,0.0,0.001526,34.4345,0.0,22.8456,5.98706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,792.615,8.21000003815,0.0,0.0,0.00153,0.0,41.973,0.0,0.0,0.21414,309.44,436.287,21.2,0.0,19.2538,0.0,0.0,290,23.718,0.0,371.178,0.0,0.00093,0.0,9.03969,0.0,10.1228,0.0,0.0,0.0,0.0
2023-04-30 02:10:00,46.9962,1355.64,0.0,0.0,15.11,12.2915,0.0,0.0,7.47082,0.0,0.0,33.2296,24.0439,2.59976,0.0,2.14,0.0,0,2547.84,0.0,0.0,0.0,0.0,0.001526,35.0945,0.0,26.5336,6.73213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,775.549,41.4500007629,0.0,0.0,0.00153,0.0,53.0602,0.0,0.0,0.19405,274.19,452.667,20.8,0.0,20.6821,0.0,0.0,301,22.1836,0.0,372.228,0.0,0.32299,0.0,8.24866,0.0,17.7536,0.0,0.0,0.0,0.0
2023-04-30 02:15:00,50.0962,1353.73,0.0,0.0,15.87,12.2098,0.0,0.0,6.81456,0.0,0.0,28.2155,24.2844,3.19715,0.0,1.33,0.0,0,2530.46,0.0,0.0,0.0,0.0,0.001526,38.7944,0.0,38.0675,7.42483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,757.873,0.0,0.0,0.0,0.00153,0.0,56.8597,0.0,0.0,0.19405,296.39,441.901,20.6,0.0,19.935,0.0,0.0,299,23.8828,0.0,369.64,0.0,0.10704,0.0,7.68615,0.0,27.9881,0.0,0.0,0.0,0.0
2023-04-30 02:20:00,63.8966,1351.39,0.0,0.0,15.05,11.3118,0.0,0.0,6.94737,0.0,0.0,28.8594,25.4234,3.59983,0.0,1.94,0.0,0,2480.36,0.0,0.0,0.0,0.0,0.001526,43.1843,0.0,37.1534,6.99556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,732.799,96.2099990845,0.0,0.0,0.00153,0.0,58.5718,0.0,0.0,0.21414,247.21,444.425,20.4,0.0,18.8583,0.0,0.0,298,24.4358,0.0,369.884,0.0,0.01955,0.0,6.82481,0.0,42.4097,0.0,0.0,0.0,0.0
2023-04-30 02:25:00,75.6975,1350.53,0.0,0.0,14.61,10.9204,0.0,0.0,6.02939,0.0,0.0,20.6226,28.2225,5.29908,0.0,3.61,0.0,0,2453.53,0.0,0.0,0.0,0.0,0.001526,41.2144,0.0,43.3552,5.63635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,716.881,19.2999992371,0.0,0.0,0.00153,0.0,50.7439,0.0,0.0,0.22419,249.66,442.347,20.4,0.0,17.9245,0.0,0.0,297,23.7876,0.0,367.907,0.0,0.0,0.0,6.64024,0.0,51.9655,0.0,0.0,0.0,0.0
2023-04-30 02:30:00,73.0937,1358.93,0.0,0.0,13.06,11.63,0.0,0.0,0.0,0.0,0.0,23.2624,30.6041,5.39643,0.0,3.01,0.0,0,2396.84,0.0,0.0,0.0,0.0,0.001526,40.8844,0.0,35.5855,5.00316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,710.362,102.559997559,0.0,0.0,0.00153,0.0,45.452,0.0,0.0,0.19405,254.04,449.087,20.6,0.0,15.9799,0.0,0.0,303,23.5972,0.0,371.154,0.0,0.0,0.0,5.48885,0.0,53.091,0.0,0.0,0.0,0.0
2023-04-30 02:35:00,80.7983,1352.19,0.0,0.0,13.23,11.113,0.0,0.0,0.0,0.0,0.0,26.1082,35.3539,6.29915,0.0,2.3,0.0,0,2408.63,0.0,0.0,0.0,0.0,0.001526,45.4243,0.0,34.5318,6.72578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,697.325,0.0,0.0,0.0,0.00153,0.0,41.6068,0.0,0.0,0.21414,342.9,419.311,21.0,0.0,13.464,0.0,0.0,299,21.2021,0.0,372.326,0.0,0.0,0.0,5.74374,0.0,68.1328,0.61949,0.0,0.0,0.0
2023-04-30 02:40:00,86.8994,1352.22,0.0,0.0,14.31,10.9413,0.0,0.0,0.0,0.0,0.0,28.4916,39.6948,8.59579,0.0,2.25,0.0,0,2431.48,0.0,0.0,0.0,0.0,0.001526,44.3043,0.0,31.8784,9.12364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,680.552,65.3000030518,0.0,0.0,0.00153,0.0,43.2181,0.0,0.0,0.22419,256.23,406.839,20.6,0.0,12.1126,0.0,0.0,297,23.458,0.0,374.596,0.0,0.0,0.0,4.45173,0.0,73.3904,0.0,0.0,0.0,0.0
2023-04-30 02:45:00,80.4948,1351.9,0.0,0.0,14.93,10.5625,0.0,0.0,0.0,0.0,0.0,35.6497,35.1647,9.1976,0.0,2.76,0.0,0,2426.31,0.0,0.0,0.0,0.0,0.001526,43.3143,0.0,33.8907,9.5545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,657.92,4.59000015259,0.0,0.0,0.00153,0.0,40.2426,0.0,0.0,0.184,249.59,407.285,20.3,0.0,10.4207,0.0,0.0,298,32.5841,0.0,371.3,0.0,0.0,0.0,4.10016,0.0,68.5002,0.44549,0.0,0.0,0.0
2023-04-30 02:50:00,76.2964,1350.44,0.0,0.0,15.15,10.6294,0.0,0.0,0.0,0.0,0.0,41.3306,36.9641,11.096,0.0,1.49,0.0,0,2404.63,0.0,0.0,0.0,0.0,0.001526,42.4044,0.0,35.1158,10.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,640.195,15.0200004578,0.0,0.0,0.00153,0.0,39.3728,0.0,0.0,0.21414,251.93,412.522,20.6,0.0,9.39895,0.0,0.0,300,27.3545,0.0,369.958,0.0,0.0,0.0,5.27791,0.0,69.2033,0.0,0.0,0.0,0.0
2023-04-30 02:55:00,76.398,1346.24,0.0,0.0,16.65,11.2804,0.0,0.0,0.0,0.0,0.0,37.3678,34.3835,11.3969,0.0,1.92,0.0,0,2390.91,0.0,0.0,0.0,0.0,0.001526,36.0145,0.0,31.7515,10.3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,612.387,97.3199996948,0.0,0.0,0.00153,0.0,34.2367,0.0,0.0,0.21414,247.36,407.449,20.4,0.0,9.24514,0.0,0.0,296,27.4021,0.0,367.907,0.0,0.01769,0.0,6.13925,0.0,61.6446,0.3115,0.0,0.0,0.0
2023-04-30 03:00:00,74.5956,1354.2,0.0,0.0,16.9,12.7499,0.0,0.0,0.0,0.0,0.0,38.8373,36.2853,11.3969,0.0,1.51,0.0,0,2385.46,0.0,0.0,0.0,0.0,0.001526,36.0844,0.0,33.7574,9.03081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,633.872,78.5,0.0,0.0,0.00153,0.0,29.485,0.0,0.0,0.21414,257.1,421.627,21.5,0.0,9.45388,0.0,0.0,305,24.4578,0.0,370.299,0.0,0.0,0.0,3.94195,0.0,49.424,0.0755,0.0,0.0,0.0
2023-04-30 03:05:00,73.497,1351.36,0.0,0.0,17.39,14.5731,0.0,0.0,0.0,0.0,0.0,36.4492,44.4044,12.4987,0.0,2.45,0.0,0,2370.45,0.0,0.0,0.0,0.0,0.001526,37.3544,0.0,31.8213,11.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,619.345,0.0,0.0,0.0,0.00153,0.0,25.2644,0.0,0.0,0.21414,339.71,432.017,20.8,0.0,8.84962,0.0,0.0,296,23.0185,0.0,371.325,0.0,0.0,0.0,3.30034,0.0,40.4907,0.0,0.0,0.0,0.0
2023-04-30 03:10:00,76.2982,1353.05,0.0,0.0,16.82,14.4391,0.0,0.0,0.0,0.0,0.0,33.283,52.0717,13.9989,0.0,2.27,0.0,0,2381.19,0.0,0.0,0.0,0.0,0.001526,38.2044,0.0,30.8564,12.1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,626.377,34.4900016785,0.0,0.0,0.00153,0.0,22.3804,0.0,0.0,0.21414,261.74,447.713,21.6,0.0,7.88281,0.0,0.0,306,24.0952,0.0,372.497,0.0,0.0,0.0,3.62554,0.0,34.3017,0.83349,0.0,0.0,0.0
2023-04-30 03:15:00,72.5981,1351.92,0.0,0.0,17.55,15.852,0.0,0.0,6.48643,0.0,0.0,39.3286,43.4925,15.5963,0.0,2.52,0.0,0,2367.88,0.0,0.0,0.0,0.0,0.001526,40.0444,0.0,35.8648,11.2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,610.532,0.0,0.0,0.0,0.00153,0.0,19.057,0.0,0.0,0.2041,350.94,432.066,20.1,0.0,6.85008,0.0,0.0,293,26.9334,0.0,373.4,0.0,0.0,0.0,2.93999,0.0,25.98,0.0,0.0,0.0,0.0
2023-04-30 03:20:00,77.4968,1356.78,0.0,0.0,18.77,17.1603,0.0,0.0,7.66613,0.0,0.0,45.7786,39.884,15.499,0.0,3.31,0.0,0,2370.13,0.0,0.0,0.0,0.0,0.001526,42.8243,0.0,33.1861,10.4964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,613.681,46.2599983215,0.0,0.0,0.00153,0.0,16.1822,0.0,0.0,0.21414,273.96,441.335,20.7,0.0,5.42184,0.0,0.0,300,32.6317,0.0,370.348,0.0,0.0996,0.0,3.50249,0.0,23.0539,0.0,0.0,0.0,0.0
