SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS
2024-07-08 00:00:00,0.33234,0.0,0.1,56.8,0.0,0.0,562.8,404.525,0.0,0.0,0.0,0.0,303.88,0.0,0.0,0.0,0.0,0.0,0,0.0,549.903,0.0,15.745,0.0,0.0,0.0,-0.124,85.7275,0.0,0.0,38.97,321.879,0.0,0.0,0.0,0.0,23.475,137.617,0.02,759.837,0.0,127.370002747,0.0,0.0,12.7,0.0,-0.4,0.0,0.0,0.0,0.0,703.787,-0.58,1087.6,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.81,141.658,0.0,,0.0,0.0,85.8,-0.86518,-0.14208,0.0
2024-07-08 00:05:00,0.33234,0.0,0.1,56.8,0.0,0.0,565.6,408.375,0.0,0.0,0.0,0.0,303.96,0.0,0.0,0.0,0.0,0.0,0,0.0,549.295,0.0,15.723,0.0,0.0,0.0,-0.124,86.0925,0.0,0.0,38.98,320.989,0.0,0.0,0.0,0.0,23.1938,138.101,0.02,740.183,0.0,165.309997559,0.0,0.0,13.9,0.0,-0.4,0.0,0.0,0.0,0.0,677.126,-0.58,1071.7,399.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7,133.297,0.0,,0.0,0.0,77.8,0.0,-0.1415,0.0
2024-07-08 00:10:00,0.33234,0.0,0.1,56.8,0.0,0.0,567.0,408.65,0.0,0.0,0.0,0.0,305.07,0.0,0.0,0.0,0.0,0.0,0,0.0,556.062,0.0,15.978,0.0,0.0,0.0,-0.124,86.32,0.0,0.0,38.94,324.077,0.0,0.0,0.0,0.0,24.7312,146.522,0.0,728.906,0.0,68.7699966431,0.0,0.0,12.9,0.0,-0.4,0.0,0.0,0.0,0.0,731.384,-0.58,1116.9,402.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.81,125.591,0.0,,0.0,0.0,86.9,1.58094,-0.13741,0.0
2024-07-08 00:15:00,0.33234,0.0,0.1,56.8,0.0,0.0,563.9,405.35,0.0,0.0,0.0,0.0,304.99,0.0,0.0,0.0,0.0,0.0,0,0.0,633.678,0.0,15.68,0.0,0.0,0.0,-0.124,86.25,0.0,0.0,38.85,323.742,0.0,0.0,0.0,0.0,23.4563,147.448,0.0,703.5,0.0,7.90000009537,0.0,0.0,11.9,0.0,-0.4,0.0,0.0,0.0,0.0,717.63,-0.58,1105.2,399.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.35,127.756,0.0,,0.0,0.0,77.8,-0.24493,-0.14321,0.0
2024-07-08 00:20:00,0.33234,0.0,0.1,56.8,0.0,0.0,563.8,405.35,0.0,0.0,0.0,0.0,305.14,0.0,0.0,0.0,0.0,0.0,0,0.0,574.157,0.0,15.812,0.0,0.0,0.0,-0.124,86.2025,0.0,0.0,38.93,323.188,0.0,0.0,0.0,0.0,22.9875,145.744,0.0,685.936,0.0,25.7900009155,0.0,0.0,15.6,0.0,-0.4,0.0,0.0,0.0,0.0,721.258,-0.58,1105.9,399.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.81,114.086,0.0,,0.0,0.0,82.8,0.18055,-0.14371,0.0
2024-07-08 00:25:00,0.33234,0.0,0.1,56.8,0.0,0.0,564.2,406.45,0.0,0.0,0.0,0.0,304.65,0.0,0.0,0.0,0.0,0.0,0,0.0,640.035,0.0,15.791,0.0,0.0,0.0,-0.124,86.0,0.0,0.0,38.95,321.325,0.0,0.0,0.0,0.0,24.7687,153.068,0.02,670.417,0.0,73.9800033569,0.0,0.0,12.7,0.0,-0.4,0.0,0.0,0.0,0.0,720.386,-0.58,1104.9,398.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.16,120.176,0.0,,0.0,0.0,89.7,-0.01865,-0.14103,0.0
2024-07-08 00:30:00,0.33234,0.0,0.1,56.8,0.0,0.0,563.9,405.075,0.0,0.0,0.0,0.0,304.56,0.0,0.0,0.0,0.0,0.0,0,0.0,557.97,0.0,15.742,0.0,0.0,0.0,-0.124,85.71,0.0,0.0,38.94,320.771,0.0,0.0,0.0,0.0,23.4563,154.952,0.02,663.474,0.0,60.3300018311,0.0,0.0,12.2,0.0,-0.4,0.0,0.0,0.0,0.0,717.041,-0.58,1103.8,397.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.05,117.947,0.0,,0.0,0.0,91.7,-1.23876,-0.14804,0.0
2024-07-08 00:35:00,0.33234,0.0,0.1,56.8,0.0,0.0,565.9,404.25,0.0,0.0,0.0,0.0,304.62,0.0,0.0,0.0,0.0,0.0,0,0.0,549.138,0.0,16.527,0.0,0.0,0.0,-0.124,85.73,0.0,0.0,38.97,322.097,0.0,0.0,0.0,0.0,23.9062,155.771,0.02,666.862,0.0,0.0,0.0,0.0,13.7,0.0,-0.4,0.0,0.0,0.0,0.0,710.491,-0.58,1092.7,399.438,0.52301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6,114.421,0.0,,0.0,0.0,91.1,0.76719,-0.13673,0.0
2024-07-08 00:40:00,0.33234,0.0,0.1,56.8,0.0,0.0,562.2,405.075,0.0,0.0,0.0,0.0,305.23,0.0,0.0,0.0,0.0,0.0,0,0.0,550.095,0.0,16.469,0.0,0.0,0.0,-0.124,85.445,0.0,0.0,38.77,323.523,0.0,0.0,0.0,0.0,26.2875,151.077,0.0,658.744,0.0,21.1399993896,0.0,0.0,13.0,0.0,-0.4,0.0,0.0,0.0,0.0,696.007,-0.58,1085.2,397.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.15,116.737,0.0,,0.0,0.0,109.4,-0.35859,-0.13942,0.0
2024-07-08 00:45:00,0.33234,0.0,0.1,56.8,0.0,0.0,564.3,405.35,0.0,0.0,0.0,0.0,304.5,0.0,0.0,0.0,0.0,0.0,0,0.0,549.521,0.0,16.4,0.0,0.0,0.0,-0.124,85.8975,0.0,0.0,38.89,324.077,0.0,0.0,0.0,0.0,26.25,149.062,0.0,658.744,0.0,0.0,0.0,0.0,8.9,0.0,-0.4,0.0,0.0,0.0,0.0,703.005,-0.58,1089.9,398.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7,116.05,0.0,,0.0,0.0,121.7,-0.27804,-0.13814,0.0
2024-07-08 00:50:00,0.33234,0.0,0.1,56.8,0.0,0.0,565.3,405.075,0.0,0.0,0.0,0.0,304.62,0.0,0.0,0.0,0.0,0.0,0,0.0,550.074,0.0,16.923,0.0,0.0,0.0,-0.124,86.3075,0.0,0.0,38.98,324.85,0.0,0.0,0.0,0.0,25.0313,148.693,0.0,671.058,0.0,0.0,0.0,0.0,12.9,0.0,-0.4,0.0,0.0,0.0,0.0,711.58,-0.58,1092.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.64,109.436,0.0,,0.0,0.0,105.1,0.51124,-0.1369,0.0
2024-07-08 00:55:00,0.33234,0.0,0.1,56.8,0.0,0.0,560.8,404.25,0.0,0.0,0.0,0.0,305.06,0.0,0.0,0.0,0.0,0.0,0,0.0,594.918,0.0,16.912,0.0,0.0,0.0,-0.124,85.33,0.0,0.0,38.78,324.296,0.0,0.0,0.0,0.0,25.575,144.785,0.0,659.599,0.0,69.6699981689,0.0,0.0,13.8,0.0,-0.4,0.0,0.0,0.0,0.0,710.157,-0.58,1090.6,392.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.76,118.768,0.0,,0.0,0.0,107.6,-1.16175,-0.14491,0.0
2024-07-08 01:00:00,0.33234,0.0,0.1,56.8,0.0,0.0,564.4,405.35,0.0,0.0,0.0,0.0,304.14,0.0,0.0,0.0,0.0,0.0,0,0.0,552.405,0.0,17.171,0.0,0.0,0.0,-0.124,86.0425,0.0,0.0,38.91,319.68,0.0,0.0,0.0,0.0,25.5,147.513,0.0,671.714,0.0,45.2700004578,0.0,0.0,9.2,0.0,-0.4,0.0,0.0,0.0,0.0,676.588,-0.58,1082.2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6,119.249,0.0,,0.0,0.0,111.9,0.14131,-0.14053,0.0
2024-07-08 01:05:00,0.33234,0.0,0.1,56.8,0.0,0.0,565.3,405.35,0.0,0.0,0.0,0.0,303.51,0.0,0.0,0.0,0.0,0.0,0,0.0,550.43,0.0,17.003,0.0,0.0,0.0,-0.124,86.1125,0.0,0.0,38.89,324.077,0.0,0.0,0.0,0.0,26.9625,146.637,0.0,667.137,0.0,47.0099983215,0.0,0.0,8.8,0.0,-0.4,0.0,0.0,0.0,0.0,706.799,-0.58,1088.3,399.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.21,111.145,0.0,,0.0,0.0,121.7,0.0,-0.13989,0.0
2024-07-08 01:10:00,0.33234,0.0,0.1,56.8,0.0,0.0,564.9,409.2,0.0,0.0,0.0,0.0,305.16,0.0,0.0,0.0,0.0,0.0,0,0.0,550.43,0.0,17.139,0.0,0.0,0.0,-0.124,86.0075,0.0,0.0,38.96,323.859,0.0,0.0,0.0,0.0,26.7563,147.186,0.0,666.435,0.0,0.0,0.0,0.0,5.4,0.0,-0.4,0.0,0.0,0.0,0.0,706.838,-0.58,1089.3,400.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.41,120.448,0.0,,0.0,0.0,103.0,0.21911,-0.1469,0.0
