SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF,CLRKCWF
2025-06-02 00:00:00,0.35248,0.0,0.2,56.33,0.0,0.0,280.3,709.775,0.0,0.0,0.0,0.0,203.01,0.0,0.0,0.0,257.223,0.0,0,0.0,997.069,0.0,16.882,0.0,0.0,0.0,-0.2,86.385,0.1,0.0,38.8,704.43,0.0,0.0,0.0,0.0,21.4,81.621,0.0,621.206,0.0,0.0,0.0,0.0,26.7,0.0,-0.3,0.0,0.0,0.0,0.0,1047.79,0.2175,1275.7,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.469,0.67137,,0.0,0.0,170.2,,,,221.921,-1.6,0.0,134.332
2025-06-02 00:05:00,0.35248,0.0,0.2,35.315,0.0,0.0,280.3,691.35,0.0,0.0,0.0,0.0,225.21,0.0,0.0,0.0,254.387,0.0,0,0.0,981.641,0.0,16.486,0.0,0.0,0.0,-0.2,86.085,0.1,0.0,38.8,704.648,0.0,0.0,0.0,0.0,21.8,77.6888,0.0,620.046,0.0,0.0,0.0,0.0,27.0,0.0,-0.3,0.0,0.0,0.0,0.0,1028.83,0.2175,1269.9,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.813,0.67137,,0.0,0.0,170.1,,,,222.069,-1.5,0.0,137.388
2025-06-02 00:10:00,0.35248,0.0,0.2,24.07,0.0,0.0,281.3,676.5,0.0,0.0,0.0,0.0,241.92,0.0,0.0,0.0,256.242,0.0,0,0.0,980.759,0.0,16.586,0.0,0.0,0.0,-0.2,86.04,0.1,0.0,38.8,705.404,0.0,0.0,0.0,0.0,20.7,78.1804,0.0,620.245,0.0,0.0,0.0,0.0,25.1,0.0,-0.3,0.0,0.0,0.0,0.0,1037.47,0.2175,1274.8,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.366,0.67137,,0.0,0.0,171.2,,,,218.3,-1.6,0.0,142.901
2025-06-02 00:15:00,0.35248,0.0,0.2,24.4525,0.0,0.0,281.9,660.275,0.0,0.0,0.0,0.0,257.79,0.0,0.0,0.0,256.144,0.0,0,0.0,982.365,0.0,16.187,0.0,0.0,0.0,-0.2,86.14,0.1,0.0,38.9,706.075,0.0,0.0,0.0,0.0,21.2,73.0276,0.0,620.016,0.0,0.0,0.0,0.0,24.9,0.0,-0.3,0.0,0.0,0.0,0.0,974.243,0.2175,1272.2,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.744,0.67137,,0.0,0.0,168.9,,,,206.897,-1.6,0.0,138.478
2025-06-02 00:20:00,0.35248,0.0,0.2,24.4975,0.0,0.0,280.4,643.775,0.0,0.0,0.0,0.0,261.06,0.0,0.0,0.0,257.364,0.0,0,0.0,979.665,0.0,16.55,0.0,0.0,0.0,-0.2,86.3425,0.1,0.0,38.7,703.54,0.0,0.0,0.0,0.0,21.8,71.5899,0.0,620.092,0.0,0.0,0.0,0.0,23.0,0.0,-0.3,0.0,0.0,0.0,0.0,934.161,0.2175,1270.4,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,0.67137,,0.0,0.0,167.5,,,,201.613,-1.8,0.0,137.273
2025-06-02 00:25:00,0.35248,0.0,0.2,24.0925,0.0,0.0,279.8,628.1,0.0,0.0,0.0,0.0,256.83,0.0,0.0,0.0,253.102,0.0,0,0.0,980.383,0.0,15.522,0.0,0.0,0.0,-0.2,86.32,0.1,0.0,38.8,702.214,0.0,0.0,0.0,0.0,21.8,67.0659,0.0,619.985,0.0,0.0,0.0,0.0,23.1,0.0,-0.3,0.0,0.0,0.0,0.0,920.638,0.2175,1266.8,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.614,0.67137,,0.0,0.0,163.3,,,,200.466,-1.8,0.0,140.247
2025-06-02 00:30:00,0.35248,0.0,0.2,24.565,0.0,0.0,283.4,615.175,0.0,0.0,0.0,0.0,277.59,0.0,0.0,0.0,261.044,0.0,0,0.0,979.228,0.0,16.177,0.0,0.0,0.0,-0.2,86.265,0.1,0.0,38.8,705.185,0.0,0.0,0.0,0.0,22.3,73.4904,0.0,621.069,0.0,0.0,0.0,0.0,23.4,0.0,-0.3,0.0,0.0,0.0,0.0,917.19,0.2175,1278.4,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.873,0.67137,,0.0,0.0,156.8,,,,194.601,-1.8,0.0,138.666
2025-06-02 00:35:00,0.35248,0.0,0.2,28.1425,0.0,0.0,280.0,594.825,0.0,0.0,0.0,0.0,295.48,0.0,0.0,0.0,253.982,0.0,0,0.0,922.893,0.0,16.634,0.0,0.0,0.0,-0.2,86.21,0.1,0.0,38.7,703.205,0.0,0.0,0.0,0.0,24.1,73.5519,0.0,619.955,0.0,0.0,0.0,0.0,21.4,0.0,-0.3,0.0,0.0,0.0,0.0,974.601,0.2175,1264.3,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.799,0.67137,,0.0,0.0,154.9,,,,211.73,-1.8,0.0,136.643
2025-06-02 00:40:00,0.35248,0.0,0.2,24.0925,0.0,0.0,279.1,576.95,0.0,0.0,0.0,0.0,305.97,0.0,0.0,0.0,254.13,0.0,0,0.0,847.26,0.0,16.4,0.0,0.0,0.0,-0.2,86.1125,0.1,0.0,38.8,704.648,0.0,0.0,0.0,0.0,24.1,71.3318,0.0,620.642,0.0,0.0,0.0,0.0,21.3,0.0,-0.3,0.0,0.0,0.0,0.0,929.97,0.2175,1266.8,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.55,0.67137,,0.0,0.0,154.5,,,,216.777,-1.8,0.0,136.249
2025-06-02 00:45:00,0.35248,0.0,0.2,24.1375,0.0,0.0,280.5,561.825,0.0,0.0,0.0,0.0,318.89,0.0,0.0,0.0,256.302,0.0,0,0.0,809.854,0.0,16.376,0.0,0.0,0.0,-0.2,86.13,0.1,0.0,38.8,705.085,0.0,0.0,0.0,0.0,24.1,58.3803,0.0,619.65,0.0,0.0,0.0,0.0,21.5,0.0,-0.3,0.0,0.0,0.0,0.0,910.192,0.2175,1272.1,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.204,0.67137,,0.0,0.0,158.6,,,,219.505,-1.8,0.0,158.646
