SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF,CLRKCWF,WAMBOWF
2025-06-30 00:50:00,119.754,0.0,0.0,33.07,0.0,0.0,640.9,761.75,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,341.004,0.0,0,0.0,864.151,0.0,16.637,0.0,0.0,0.0,0.0,86.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,173.752,0.0,620.275,0.0,0.0,0.0,0.0,6.2,0.0,-2.7,0.0,0.0,0.0,0.0,1201.71,246.446,1203.0,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.709,0.51757,,0.0,0.0,14.6,,,,77.0785,-1.6,0.0,135.528,0.725
2025-06-30 00:55:00,119.885,0.0,0.0,33.16,0.0,0.0,640.6,762.85,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,341.372,0.0,0,0.0,864.527,0.0,16.85,0.0,0.0,0.0,0.0,86.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,173.605,0.0,620.153,0.0,0.0,0.0,0.0,6.3,0.0,-4.0,0.0,0.0,0.0,0.0,1198.72,246.446,1201.7,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.06,0.51757,,0.0,0.0,16.9,,,,91.9511,-1.4,0.0,172.384,0.725
2025-06-30 01:00:00,119.885,0.0,0.0,28.03,0.0,0.0,638.7,763.4,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,338.527,0.0,0,0.0,864.842,0.0,16.337,0.0,0.0,0.0,0.0,86.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,177.742,0.0,620.168,0.0,0.0,0.0,0.0,6.7,0.0,-4.0,0.0,0.0,0.0,0.0,1201.76,244.651,1200.8,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.664,0.51757,,0.0,0.0,17.3,,,,95.4982,-1.3,0.0,175.309,0.725
2025-06-30 01:05:00,120.923,0.0,0.0,31.27,0.0,0.0,641.4,762.85,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,343.406,0.0,0,0.0,864.315,0.0,16.194,0.0,0.0,0.0,0.0,86.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,178.643,0.0,620.26,0.0,0.0,0.0,0.0,6.0,0.0,-4.0,0.0,0.0,0.0,0.0,1213.81,249.237,1205.0,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.563,0.51757,,0.0,0.0,17.9,,,,95.0682,-1.4,0.0,148.275,0.725
2025-06-30 01:10:00,120.197,0.0,0.0,33.1375,0.0,0.0,639.4,760.65,0.0,0.0,0.0,0.0,0.88,86.985,0.0,0.0,339.265,0.0,0,0.0,864.883,0.0,0.0,0.0,0.0,0.0,0.0,86.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,177.381,0.0,619.711,0.0,0.0,0.0,0.0,6.4,0.0,-4.0,0.0,0.0,0.0,0.0,1196.68,243.854,1202.8,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.519,0.51757,,0.0,0.0,19.9,,,,90.1857,-1.3,0.0,112.955,0.725
2025-06-30 01:15:00,120.197,0.0,0.0,28.21,0.0,0.0,640.2,763.125,0.0,0.0,0.0,0.0,15.27,86.985,0.0,0.0,340.261,0.0,0,0.0,863.967,0.0,0.0,0.0,0.0,0.0,0.0,86.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,177.635,0.0,618.643,0.0,0.0,0.0,0.0,6.6,0.0,-4.0,0.0,0.0,0.0,0.0,1200.36,248.24,1204.1,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.629,0.51757,,0.0,0.0,21.3,,,,92.7416,-1.4,0.0,101.839,0.725
2025-06-30 01:20:00,120.197,0.0,0.0,28.2775,0.0,0.0,639.8,761.475,0.0,0.0,0.0,0.0,18.15,86.985,0.0,0.0,342.782,0.0,0,0.0,864.315,0.0,0.0,0.0,0.0,0.0,0.0,86.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,178.84,0.0,620.199,0.0,0.0,0.0,0.0,6.6,0.0,-4.0,0.0,0.0,0.0,0.0,1204.6,249.038,1201.5,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.066,0.51757,,0.0,0.0,21.0,,,,92.5286,-1.4,0.0,88.5228,0.725
2025-06-30 01:25:00,120.429,0.0,0.0,28.2325,0.0,0.0,639.5,759.275,0.0,0.0,0.0,0.0,16.78,86.985,0.0,0.0,338.943,0.0,0,0.0,864.76,0.0,0.0,0.0,0.0,0.0,0.0,86.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,177.209,0.0,619.818,0.0,0.0,0.0,0.0,6.3,0.0,-4.0,0.0,0.0,0.0,0.0,1204.96,242.658,1199.3,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.667,0.51757,,0.0,0.0,17.8,,,,97.1899,-1.3,0.0,103.617,0.725
2025-06-30 01:30:00,120.087,0.0,0.0,28.12,0.0,0.0,637.4,761.2,0.0,0.0,0.0,0.0,9.68,86.985,0.0,0.0,337.122,0.0,0,0.0,864.944,0.0,16.366,0.0,0.0,0.0,0.0,85.7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,175.825,0.0,619.787,0.0,0.0,0.0,0.0,6.7,0.0,-4.0,0.0,0.0,0.0,0.0,1140.3,200.589,1199.1,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49,0.51757,,0.0,0.0,19.4,,,,103.01,-1.4,0.0,164.012,0.725
2025-06-30 01:35:00,122.403,0.0,0.0,28.3675,0.0,0.0,647.3,769.725,0.0,0.0,0.0,0.0,6.23,86.985,0.0,0.0,345.672,0.0,0,0.0,870.061,0.0,0.0,0.0,0.0,0.0,0.0,86.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,177.775,0.0,619.36,0.0,0.0,0.0,0.0,6.3,0.0,-2.4,0.0,0.0,0.0,0.0,1159.91,201.188,1211.5,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.218,0.51757,,0.0,0.0,21.9,,,,101.323,-1.4,0.0,208.691,0.725
2025-06-30 01:40:00,119.754,0.0,0.0,33.25,0.0,0.0,639.2,761.75,0.0,0.0,0.0,0.0,7.5,86.985,0.0,0.0,337.868,0.0,0,0.0,869.869,0.0,0.0,0.0,0.0,0.0,0.0,85.9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,177.676,0.0,618.826,0.0,0.0,0.0,0.0,7.4,0.0,-2.4,0.0,0.0,0.0,0.0,1200.34,243.654,1201.4,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.144,0.51757,,0.0,0.0,21.6,,,,90.6527,-1.3,0.0,229.581,0.725
2025-06-30 01:45:00,121.023,0.0,0.0,28.3,0.0,0.0,639.5,762.85,0.0,0.0,0.0,0.0,10.31,86.985,0.0,0.0,340.961,0.0,0,0.0,868.967,0.0,0.0,0.0,0.0,0.0,0.0,86.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,176.415,0.0,617.864,0.0,0.0,0.0,0.0,5.8,0.0,-2.4,0.0,0.0,0.0,0.0,1160.28,249.038,1204.1,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.683,0.51757,,0.0,0.0,19.5,,,,84.439,-1.4,0.0,227.852,0.725
2025-06-30 01:50:00,120.308,0.0,0.0,28.3225,0.0,0.0,639.3,761.75,0.0,0.0,0.0,0.0,12.14,86.985,0.0,0.0,338.765,0.0,0,0.0,869.514,0.0,16.668,0.0,0.0,0.0,0.0,86.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,178.192,0.0,620.26,0.0,0.0,0.0,0.0,6.2,0.0,-2.4,0.0,0.0,0.0,0.0,1166.3,245.449,1202.4,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.226,0.51757,,0.14239,0.0,15.9,,,,80.597,-1.3,0.0,214.974,0.725
2025-06-30 01:55:00,120.288,0.0,0.0,28.165,0.0,0.0,639.4,761.75,0.0,0.0,0.0,0.0,15.86,86.985,0.0,0.0,339.6,0.0,0,0.0,870.081,0.0,0.0,0.0,0.0,0.0,0.0,86.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,174.342,0.0,620.046,0.0,0.0,0.0,0.0,5.9,0.0,-2.4,0.0,0.0,0.0,0.0,1142.32,202.583,1201.9,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.849,0.51757,,0.14239,0.0,17.1,,,,64.1638,-1.3,0.0,209.502,0.725
2025-06-30 02:00:00,120.459,0.0,0.0,28.255,0.0,0.0,639.9,761.75,0.0,0.0,0.0,0.0,14.77,86.985,0.0,0.0,340.169,0.0,0,0.0,869.873,0.0,0.0,0.0,0.0,0.0,0.0,85.9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,177.349,0.0,619.909,0.0,0.0,0.0,0.0,6.1,0.0,-2.4,0.0,0.0,0.0,0.0,1139.86,200.191,1203.1,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.914,0.51757,,0.24839,0.0,19.5,,,,62.4538,-1.4,0.0,184.762,0.725
2025-06-30 02:05:00,120.379,0.0,0.0,28.2775,0.0,0.0,639.3,762.3,0.0,0.0,0.0,0.0,7.22,86.985,0.0,0.0,341.466,0.0,0,0.0,870.16,0.0,0.0,0.0,0.0,0.0,0.0,86.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,177.914,0.0,620.123,0.0,0.0,0.0,0.0,6.2,0.0,-1.3,0.0,0.0,0.0,0.0,1140.58,201.586,1202.7,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.345,0.51757,,0.24839,0.0,20.9,,,,62.9125,-1.4,0.0,189.071,0.725
2025-06-30 02:10:00,120.379,0.0,0.0,28.255,0.0,0.0,641.2,763.95,0.0,0.0,0.0,0.0,2.65,86.985,0.0,0.0,342.38,0.0,0,0.0,870.591,0.0,0.0,0.0,0.0,0.0,0.0,86.2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,177.054,0.0,620.474,0.0,0.0,0.0,0.0,6.4,0.0,-1.3,0.0,0.0,0.0,0.0,1145.23,249.038,1205.9,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.584,0.51757,,0.24839,0.0,23.7,,,,61.7431,-1.3,0.0,211.034,0.725
2025-06-30 02:15:00,119.13,0.0,0.0,28.1425,0.0,0.0,634.2,757.075,0.0,0.0,0.0,0.0,2.71,86.985,0.0,0.0,336.838,0.0,0,0.0,870.611,0.0,0.0,0.0,0.0,0.0,0.0,85.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,177.0,0.0,615.377,0.0,0.0,0.0,0.0,6.0,0.0,-1.3,0.0,0.0,0.0,0.0,1129.57,225.112,1193.5,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99,0.51757,,0.24839,0.0,21.5,,,,57.6614,-1.4,0.0,250.323,0.725
2025-06-30 02:20:00,120.147,0.0,0.0,28.1875,0.0,0.0,640.1,760.375,0.0,0.0,0.0,0.0,0.55,86.985,0.0,0.0,339.975,0.0,0,0.0,871.493,0.0,16.904,0.0,0.0,0.0,0.0,85.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,174.309,0.0,619.375,0.0,0.0,0.0,0.0,5.9,0.0,-1.3,0.0,0.0,0.0,0.0,1142.99,201.985,1201.8,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.872,0.51757,,0.24839,0.0,20.1,,,,58.2615,-1.3,0.0,263.66,0.725
2025-06-30 02:25:00,120.318,0.0,0.0,28.3,0.0,0.0,639.9,762.85,0.0,0.0,0.0,0.0,2.77,86.985,0.0,0.0,339.676,0.0,0,0.0,874.228,0.0,16.657,0.0,0.0,0.0,0.0,86.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,177.832,0.0,620.992,0.0,0.0,0.0,0.0,6.4,0.0,-1.3,0.0,0.0,0.0,0.0,1141.72,200.589,1204.1,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.112,0.51757,,0.24839,0.0,17.5,,,,57.643,-1.3,0.0,269.206,0.725
2025-06-30 02:30:00,120.389,0.0,0.0,28.3,0.0,0.0,640.5,762.025,0.0,0.0,0.0,0.0,4.66,86.985,0.0,0.0,338.607,0.0,0,0.0,878.35,0.0,15.819,0.0,0.0,0.0,0.0,86.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,174.359,0.0,619.253,0.0,0.0,0.0,0.0,6.6,0.0,-1.3,0.0,0.0,0.0,0.0,1143.64,201.387,1200.8,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.326,0.51757,,0.24839,0.0,17.4,,,,58.2697,-1.4,0.0,278.462,0.725
2025-06-30 02:35:00,119.925,0.0,0.0,28.165,0.0,0.0,639.9,763.675,0.0,0.0,0.0,0.0,4.02,86.985,0.0,0.0,339.162,0.0,0,0.0,878.404,0.0,0.0,0.0,0.0,0.0,0.0,86.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,177.971,0.0,617.33,0.0,0.0,0.0,0.0,6.5,0.0,-1.3,0.0,0.0,0.0,0.0,1140.36,200.39,1203.3,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.556,0.51757,,0.24839,0.0,17.3,,,,56.066,-1.3,0.0,263.324,0.725
2025-06-30 02:40:00,120.046,0.0,0.0,28.2325,0.0,0.0,639.8,761.75,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,341.077,0.0,0,0.0,881.009,0.0,16.914,0.0,0.0,0.0,0.0,86.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,177.996,0.0,613.47,0.0,0.0,0.0,0.0,6.4,0.0,-1.3,0.0,0.0,0.0,0.0,1141.95,200.988,1203.0,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.408,0.51757,,0.24839,0.0,17.0,,,,51.8861,-1.3,0.0,268.263,0.725
2025-06-30 02:45:00,120.026,0.0,0.0,28.3,0.0,0.0,639.5,762.025,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,342.103,0.0,0,0.0,886.313,0.0,16.415,0.0,0.0,0.0,0.0,86.1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,176.734,0.0,613.302,0.0,0.0,0.0,0.0,6.7,0.0,-1.3,0.0,0.0,0.0,0.0,1143.08,200.589,1201.4,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.762,0.51757,,0.24839,0.0,16.8,,,,48.8571,-1.4,0.0,259.219,0.725
2025-06-30 02:50:00,120.026,0.0,0.0,28.255,0.0,0.0,639.4,764.225,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,340.332,0.0,0,0.0,886.717,0.0,16.415,0.0,0.0,0.0,0.0,86.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,176.243,0.0,611.623,0.0,0.0,0.0,0.0,6.1,0.0,-1.3,0.0,0.0,0.0,0.0,1157.97,247.642,1201.9,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.998,0.51757,,0.24839,0.0,16.8,,,,47.4665,-1.3,0.0,240.337,0.725
2025-06-30 02:55:00,119.815,0.0,0.0,28.1425,0.0,0.0,639.5,760.65,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,337.723,0.0,0,0.0,889.93,0.0,16.415,0.0,0.0,0.0,0.0,85.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,176.423,0.0,611.547,0.0,0.0,0.0,0.0,6.3,0.0,-1.3,0.0,0.0,0.0,0.0,1135.57,200.191,1199.5,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.87,0.51757,,0.24839,0.0,16.3,,,,44.3167,-1.4,0.0,213.279,0.725
2025-06-30 03:00:00,119.865,0.0,0.0,28.1425,0.0,0.0,639.5,760.1,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,290.097,0.0,0,0.0,895.31,0.0,0.0,0.0,0.0,0.0,0.0,86.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,176.333,0.0,613.241,0.0,0.0,0.0,0.0,5.9,0.0,-1.3,0.0,0.0,0.0,0.0,1106.65,201.188,1201.5,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.254,0.51757,,0.24839,0.0,15.4,,,,47.5566,-1.4,0.0,152.109,0.725
2025-06-30 03:05:00,119.865,0.0,0.0,28.21,0.0,0.0,640.6,763.4,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,339.109,0.0,0,0.0,895.733,0.0,0.0,0.0,0.0,0.0,0.0,86.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,177.553,0.0,606.313,0.0,0.0,0.0,0.0,6.2,0.0,-1.3,0.0,0.0,0.0,0.0,1136.23,200.39,1202.5,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.836,0.51757,,0.24839,0.0,18.5,,,,47.7573,-1.3,0.0,115.368,0.725
2025-06-30 03:10:00,120.056,0.0,0.0,33.475,0.0,0.0,640.1,764.5,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,341.546,0.0,0,0.0,895.795,0.0,0.0,0.0,0.0,0.0,0.0,86.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,175.104,0.0,613.195,0.0,0.0,0.0,0.0,6.4,0.0,-1.3,0.0,0.0,0.0,0.0,1204.03,251.231,1203.0,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.146,0.51757,,0.24839,0.0,15.1,,,,43.3029,-1.4,0.0,108.397,0.725
2025-06-30 03:15:00,118.798,0.0,0.0,28.0525,0.0,0.0,637.1,758.175,0.0,0.0,0.0,0.0,0.0,86.985,0.0,0.0,337.0,0.0,0,0.0,896.116,0.0,16.511,0.0,0.0,0.0,0.0,85.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,174.866,0.0,609.075,0.0,0.0,0.0,0.0,5.9,0.0,-1.3,0.0,0.0,0.0,0.0,1138.35,201.387,1196.8,-1.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.355,0.51757,,0.24839,0.0,13.0,,,,42.2912,-1.3,0.0,195.502,0.725
