SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2023-04-23 00:00:00,0.41292,0.0,0.1,65.72,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.0,179.25,0.0,0.0,0.0,0.0,0.0,0,0.0,648.9,0.0,0.0,0.0,0.0,0.0,-0.168,71.7525,0.0,0.0,13.99,747.098,0.0,0.0,-0.024,0.0,30.675,163.906,0.06,868.742,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1273.13,0.2175,1395.9,-0.5,0.0,0.0,0.0,0.0,159.98,0.0,0.0,0.0,116.42,64.359,0.0,,0.0,0.0,0.0
2023-04-23 00:05:00,0.41292,0.0,0.1,65.72,0.0,0.0,318.1,0.0,0.0,0.0,0.0,0.0,191.94,0.0,0.0,0.0,0.0,0.0,0,0.0,628.6,0.0,0.0,0.0,0.0,0.0,-0.168,71.475,0.0,0.0,13.96,759.855,0.0,0.0,-0.024,0.0,30.7313,162.324,0.06,870.146,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1210.03,0.2175,1392.0,-0.5,0.0,0.0,0.0,0.0,159.24,0.0,0.0,0.0,115.56,63.019,0.0,,0.0,0.0,0.0
2023-04-23 00:10:00,0.41292,0.0,0.1,65.96,0.0,0.0,319.6,0.0,0.0,0.0,0.0,0.0,190.78,0.0,0.0,0.0,0.0,0.0,0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,-0.168,71.5325,0.0,0.0,14.0,752.939,0.0,0.0,-0.024,0.0,30.9375,164.536,0.06,869.444,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1147.97,0.2175,1397.0,-0.5,0.0,0.0,0.0,0.0,157.49,0.0,0.0,0.0,117.18,62.161,0.0,,0.0,0.0,0.0
2023-04-23 00:15:00,0.41292,0.0,0.1,65.96,0.0,0.0,319.8,0.0,0.0,0.0,0.0,0.0,192.59,0.0,0.0,0.0,0.0,0.0,0,0.0,617.225,0.0,0.1,0.0,0.0,0.0,-0.168,71.8725,0.0,0.0,14.02,757.119,0.0,0.0,-0.024,0.0,29.6625,160.252,0.06,868.956,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1081.18,0.2175,1396.7,-0.5,0.0,0.0,0.0,0.0,160.25,0.0,0.0,0.0,117.13,65.109,0.0,,0.0,0.0,0.0
2023-04-23 00:20:00,0.41292,0.0,0.1,66.4,0.0,0.0,319.1,0.0,0.0,0.0,0.0,0.0,195.34,0.0,0.0,0.0,0.0,0.0,0,0.0,615.65,0.0,1.4,0.0,0.0,0.0,-0.168,71.8125,0.0,0.0,14.03,756.884,0.0,0.0,-0.024,0.0,31.2375,161.3,0.06,869.689,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1014.27,0.2175,1391.8,-0.5,0.0,0.0,0.0,0.0,158.47,0.0,0.0,0.0,116.52,60.85,0.0,,0.0,0.0,0.0
2023-04-23 00:25:00,0.41292,0.0,0.1,66.4,0.0,0.0,320.1,0.0,0.0,0.0,0.0,0.0,197.31,0.0,0.0,0.0,0.0,0.0,0,0.0,610.4,0.0,1.1,0.0,0.0,0.0,-0.168,71.41,0.0,0.0,13.96,763.715,0.0,0.0,-0.024,0.0,30.1875,153.977,0.06,866.896,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1005.16,0.2175,1398.6,-0.5,0.0,0.0,0.0,0.0,160.53,0.0,0.0,0.0,117.38,69.381,0.0,,0.0,0.0,0.0
2023-04-23 00:30:00,0.41292,0.0,0.1,66.2,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,179.55,0.0,0.0,0.0,0.0,0.0,0,0.0,610.575,0.0,1.6,0.0,0.0,0.0,-0.168,71.6375,0.0,0.0,14.01,761.298,0.0,0.0,-0.024,0.0,31.125,153.371,0.06,868.849,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1004.44,0.2175,1396.8,-0.5,0.0,0.0,0.0,0.0,161.07,0.0,0.0,0.0,117.03,75.295,0.0,,0.0,0.0,0.0
2023-04-23 00:35:00,0.41292,0.0,0.1,66.36,0.0,0.0,320.1,0.0,0.0,0.0,0.0,0.0,187.52,0.0,0.0,0.0,0.0,0.0,0,0.0,597.1,0.0,3.7,0.0,0.0,0.0,-0.168,71.6275,0.0,0.0,13.99,763.816,0.0,0.0,-0.024,0.0,30.1312,156.418,0.06,870.177,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,997.481,0.2175,1397.6,-0.5,0.0,0.0,0.0,0.0,161.39,0.0,0.0,0.0,115.56,75.79,0.0,,0.0,0.0,0.0
2023-04-23 00:40:00,0.41292,0.0,0.1,66.36,0.0,0.0,320.2,0.0,0.0,0.0,0.0,0.0,188.3,0.0,0.0,0.0,0.0,0.0,0,0.0,592.725,0.0,4.3,0.0,0.0,0.0,-0.168,71.5225,0.0,0.0,14.09,759.2,0.0,0.0,-0.024,0.0,30.3,158.278,0.06,869.917,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,987.432,0.2175,1395.3,-0.5,0.0,0.0,0.0,0.0,158.47,0.0,0.0,0.0,117.38,75.804,0.0,,0.0,0.0,0.0
2023-04-23 00:45:00,0.41292,0.0,0.1,66.64,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.0,170.11,0.0,0.0,0.0,0.0,0.0,0,0.0,589.05,0.0,4.2,0.0,0.0,0.0,-0.168,71.4425,0.0,0.0,14.02,765.914,0.0,0.0,-0.024,0.0,29.8688,155.689,0.06,870.635,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,977.024,0.2175,1396.2,-0.5,0.0,0.0,0.0,0.0,159.65,0.0,0.0,0.0,116.47,73.278,0.0,,0.0,0.0,0.0
