SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS
2023-01-01 00:00:00,1.084,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,5.40631,39.1,45.238,0.0,0,0.0,42.44,42.59,76.0,70.3,57.5,3.4,0.0,0.0,0.03,2.85,83.4,47.53,6.6089,5.52639,19.9773,0.0,0.0,0,0.0,0.12818,22.0,0.0,99.5,0.0,337.973,0.0,58.12,0.0,0.0,0.0,55.7,78.8,72.0951,0.0,0.0,6.79802,0.0,58.0,29.7,82.6,8.07,0.0,0.0,0.0
2023-01-01 00:05:00,4.749,0.0,0.0,0.0,0.0,5.9,0.0,0.754,0.0,5.80677,40.0,44.1575,0.0,0,0.0,39.77,38.99,74.0,73.1,63.5,27.9,0.0,0.0,0.03,4.5,82.7,39.28,7.94854,5.3031,21.6463,0.0,0.0,0,0.0,0.12818,24.4,0.0,97.7,0.0,341.328,0.0,51.82,0.0,0.0,0.0,56.0,77.6,71.4859,0.0,0.0,6.39813,0.0,60.0,28.7,81.1,8.87,0.0,0.0,0.0
2023-01-01 00:10:00,3.98,0.0,0.0,0.0,0.0,3.0,0.0,0.754,0.0,6.80794,38.9,45.7422,0.0,0,0.0,40.23,38.37,71.6,73.5,64.8,27.1,0.0,0.0,0.04,4.8,84.75,38.31,9.55611,6.08461,25.3972,0.0,0.0,0,0.0,0.12818,24.9,0.0,96.5,0.0,337.973,0.0,44.11,0.0,0.0,0.0,53.4,75.4,71.8162,0.0,0.0,5.79831,0.0,58.0,29.9,74.9,7.55,0.0,0.0,0.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.002,0.0,7.20841,39.4,45.6702,0.0,0,0.0,37.22,34.0,71.7,74.2,67.2,27.5,0.0,0.0,0.03,4.95,84.11,40.25,10.7171,7.31269,29.0533,0.0,0.0,0,0.0,0.12818,24.9,0.0,99.8,8.46000003815,335.959,0.0,40.63,0.0,0.0,0.0,54.9,74.8,72.5179,0.0,0.0,5.39843,0.0,59.0,31.9,70.5,10.55,0.0,0.0,0.0
2023-01-01 00:20:00,1.322,0.0,0.0,0.0,0.0,4.3,0.0,0.002,0.0,7.60888,41.2,45.9583,0.0,0,0.0,36.85,35.18,79.4,76.4,70.0,20.6,0.0,0.0,0.03,0.0,87.33,48.2,11.7888,8.15002,31.4479,0.0,0.0,0,0.0,0.12818,25.4,0.0,101.9,10.279999733,339.315,0.0,40.14,0.0,0.0,0.0,50.5,69.4,65.9419,0.0,0.0,6.19819,0.0,59.0,34.2,72.8,14.83,0.0,0.0,0.0
2023-01-01 00:25:00,1.126,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,8.10946,43.0,45.8863,0.0,0,0.0,37.28,37.18,81.8,81.8,75.0,9.4,0.0,0.0,0.03,2.7,88.14,54.72,12.414,8.0942,31.8442,0.0,0.0,0,0.0,0.12818,25.4,0.0,101.0,13.25,339.986,0.0,42.46,0.0,0.0,0.0,50.9,68.2,62.6734,0.0,0.0,6.99796,0.0,60.0,33.9,76.4,14.77,0.0,0.0,0.0
2023-01-01 00:30:00,0.946,0.0,0.0,0.0,0.0,4.8,0.0,0.56,0.0,8.71016,44.0,47.0389,0.0,0,0.0,37.84,33.55,83.0,79.9,69.8,7.4,0.0,0.0,0.03,2.85,89.18,58.96,13.843,8.42913,32.888,0.0,0.0,0,0.0,0.12818,27.3,0.0,100.9,0.0,335.288,0.0,45.48,0.0,0.0,0.0,48.9,63.5,64.2673,0.0,0.0,6.99796,0.0,59.0,36.2,80.0,14.01,0.0,0.0,0.0
2023-01-01 00:35:00,1.304,0.0,0.0,0.0,0.0,6.3,0.0,0.688,0.0,8.81028,43.9,48.0473,0.0,0,0.0,34.48,34.81,83.3,82.3,72.1,19.6,0.0,0.0,0.03,4.2,93.99,62.23,14.1109,7.87091,31.3307,0.0,0.0,0,0.0,0.12818,28.3,0.0,103.4,0.0,337.973,0.0,49.88,0.0,0.0,0.0,48.5,64.8,65.0452,0.0,0.0,5.79831,0.0,60.0,36.6,79.5,14.68,0.0,0.0,0.0
2023-01-01 00:40:00,1.048,0.0,0.0,0.0,0.0,4.9,0.0,0.575,0.0,9.11063,42.4,46.7507,0.0,0,0.0,36.41,32.75,79.1,80.4,76.1,15.1,0.0,0.0,0.04,7.35,89.79,56.62,13.6643,7.25687,27.7694,0.0,0.0,0,0.0,0.12818,25.4,0.0,104.1,0.0,335.959,0.0,55.8,0.0,0.0,0.0,48.6,69.1,61.9588,0.0,0.0,5.99825,0.0,59.0,40.4,72.3,9.76,0.0,0.0,0.0
2023-01-01 00:45:00,1.309,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,9.11063,43.9,47.6151,0.0,0,0.0,35.1,30.6,76.4,81.2,74.2,25.2,0.0,0.0,0.03,0.0,89.81,60.1,13.3964,7.25687,29.2877,0.0,0.0,0,0.0,0.12818,25.9,0.0,102.8,0.0,335.959,0.0,56.49,0.0,0.0,0.0,48.9,67.4,62.6015,0.0,0.0,5.99825,0.0,60.0,37.8,72.7,6.86,0.0,0.0,0.0
2023-01-01 00:50:00,1.69,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.41098,45.1,48.1194,0.0,0,0.0,36.95,30.02,77.5,86.5,71.9,2.5,0.0,0.0,0.03,0.0,92.75,54.97,13.6643,7.48016,30.3539,0.0,0.0,0,0.0,0.12818,23.5,0.0,97.6,0.0,336.63,0.0,56.78,0.0,0.0,0.0,49.6,67.3,66.36,0.0,0.0,5.29845,0.0,60.0,38.5,67.7,5.6,0.0,0.0,0.0
2023-01-01 00:55:00,0.004,0.0,0.0,0.0,0.0,4.8,0.0,0.001,0.0,8.61004,43.6,49.1999,0.0,0,0.0,33.93,36.52,76.9,87.3,69.6,3.3,0.0,0.0,0.03,0.0,91.55,54.21,11.5209,6.53118,28.897,0.0,0.0,0,0.0,0.12818,22.0,0.0,100.5,0.0,342.67,0.0,53.7,0.0,0.0,0.0,50.4,70.1,65.4331,0.0,0.0,4.7986,0.0,63.0,38.3,68.4,5.94,0.0,0.0,0.0
2023-01-01 01:00:00,0.004,0.0,0.0,0.0,0.0,3.4,0.0,0.001,0.0,7.80911,43.9,46.8228,0.0,0,0.0,34.38,35.66,79.2,86.0,74.1,2.4,0.0,0.0,0.03,0.0,90.48,46.72,10.2706,5.41474,25.481,0.0,0.0,0,0.0,0.12818,23.0,0.0,106.1,0.0,335.959,0.0,56.51,0.0,0.0,0.0,51.6,70.0,63.075,0.0,0.0,4.49869,0.0,56.0,40.2,76.0,9.22,0.0,0.0,0.0
2023-01-01 01:05:00,1.122,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,6.60771,42.7,46.8228,0.0,0,0.0,32.66,34.75,79.5,87.0,69.6,5.4,0.0,0.0,0.03,0.0,95.49,45.24,10.092,5.47056,21.9867,0.0,0.0,0,0.0,0.12818,21.6,0.0,107.1,0.0,336.63,0.0,60.25,0.0,0.0,0.0,48.5,70.7,62.4346,0.0,0.0,5.39843,0.0,58.0,44.9,78.9,9.75,0.0,0.0,0.0
2023-01-01 01:10:00,1.121,0.001,0.0,0.0,0.0,2.4,0.0,0.0,0.0,5.80677,41.8,47.255,0.0,0,0.0,34.21,36.04,74.9,83.6,74.2,0.1,0.0,0.0,0.04,0.0,90.37,43.05,8.12716,4.18666,18.7047,0.0,0.0,0,0.0,0.12818,19.2,0.0,106.5,0.0,331.262,0.0,60.89,0.0,0.0,0.0,45.5,67.7,65.0341,0.0,0.0,5.99825,0.0,56.0,51.3,82.9,9.13,0.0,0.0,0.0
2023-01-01 01:15:00,1.376,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,5.00584,42.2,46.6066,0.0,0,0.0,34.47,38.36,76.2,89.3,69.9,0.0,0.0,0.0,0.03,0.0,89.28,41.14,6.78752,3.74008,17.2255,0.0,0.0,0,0.0,0.12818,18.2,0.0,106.5,0.0,335.288,0.0,73.28,0.0,0.0,0.0,44.8,62.5,60.9611,0.0,0.0,8.09764,0.0,61.0,55.4,86.9,8.18,0.0,0.0,0.0
2023-01-01 01:20:00,1.31,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,4.60537,43.7,46.2465,0.0,0,0.0,34.28,39.87,82.6,87.2,72.1,0.9,0.0,0.0,0.03,0.0,87.65,38.28,6.07304,3.51679,15.1825,0.0,0.0,0,0.0,0.12818,17.7,0.0,106.1,0.0,332.604,0.0,84.88,0.0,0.0,0.0,45.6,61.2,57.3737,0.0,0.0,8.19761,0.0,57.0,59.8,88.8,7.72,0.0,0.0,0.0
2023-01-01 01:25:00,1.641,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,3.80444,43.3,46.2465,0.0,0,0.0,35.75,40.18,79.4,90.4,72.8,4.9,0.0,0.0,0.03,0.0,83.21,38.59,5.17995,2.90275,13.9992,0.0,0.0,0,0.0,0.12818,16.3,0.0,106.3,0.0,340.657,0.0,96.79,0.0,0.0,0.0,43.5,56.2,56.292,0.0,0.0,6.99796,0.0,62.0,56.2,83.8,9.86,0.0,0.0,0.0
2023-01-01 01:30:00,1.076,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,3.80444,42.5,47.8312,0.0,0,0.0,38.83,32.47,80.9,92.2,76.0,0.0,0.0,0.0,0.04,0.0,81.67,37.43,4.82271,2.95857,11.8781,0.0,0.0,0,0.0,0.12818,17.2,0.0,106.3,0.0,333.275,0.0,116.08,0.0,0.0,0.0,43.4,51.5,56.2423,0.0,0.0,6.59808,0.0,56.0,61.2,76.1,8.9,0.0,0.0,0.0
2023-01-01 01:35:00,1.302,0.0,0.0,0.0,0.0,6.1,0.0,0.556,0.0,3.0035,43.0,48.4075,0.14801,0,0.0,40.18,31.31,80.5,93.2,73.1,2.6,0.0,0.0,0.03,7.2,80.02,36.59,4.82271,3.2935,12.4586,0.0,0.0,0,0.0,0.12818,16.3,0.0,105.2,0.0,293.68,0.0,116.01,0.0,0.0,0.0,46.4,49.6,55.3354,0.0,0.0,6.29816,0.0,41.0,61.1,76.2,10.08,0.0,0.0,0.0
