SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS
2023-05-21 00:00:00,0.0,0.0,0.0,0.0,100.373,170.373,0.0,0.0,27.5,22.38,0.0,0.0,0.0,0.0,0.0,0,8.3,316.15,0.0,81.89,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.4,0.0,1324.0,893.977,228.595,0.0,18.105,301.33,0.0,88.61,88.6563,117.6,0.0,88.35,0.0,0.0,0.0,50.1,140.4,0,48.52,475.26,0.0,0.0,132.984,0.0,0.0,0.0,1226.68,29.2,0.0,131.43,24.2,69.5109,0.0,0.0
2023-05-21 00:05:00,0.0,0.0,0.0,0.0,100.977,170.727,0.0,0.0,26.8,20.22,-0.01,0.0,0.0,0.0,0.0,0,8.3,324.2,0.0,81.81,1.773,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.8,0.0,1367.0,937.963,225.095,0.0,17.205,0.0,0.0,86.13,89.2727,121.5,0.0,88.66,0.0,0.0,0.0,57.1,140.0,0,49.15,475.19,0.0,0.0,141.052,0.0,0.0,0.0,1223.99,29.5,0.0,124.88,24.3,73.3867,0.0,0.0
2023-05-21 00:10:00,0.0,0.0,0.0,0.0,100.155,171.118,0.0,0.0,24.0,18.47,-0.01,0.0,0.0,0.0,0.0,0,8.3,326.45,0.0,82.34,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,31.0,0.0,1384.0,900.744,229.295,0.0,18.465,0.0,0.0,77.61,89.0347,121.4,0.0,90.99,0.0,0.0,0.0,56.1,141.4,0,49.81,475.42,0.0,0.0,140.347,0.0,0.0,0.0,1231.01,29.2,0.0,123.58,24.3,73.7713,0.0,0.0
2023-05-21 00:15:00,0.0,0.0,0.0,0.0,97.316,170.69,0.0,0.0,24.1,12.45,0.0,0.0,0.0,0.0,0.0,0,8.3,323.84,0.0,81.74,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.9,0.0,1420.0,981.573,236.495,0.0,18.42,0.0,0.0,75.64,89.4055,121.5,0.0,90.7,0.0,0.0,0.0,60.7,139.0,0,49.33,479.59,0.0,0.0,142.468,0.0,0.0,0.0,1223.96,29.5,0.0,118.76,24.5,73.9788,0.0,0.0
2023-05-21 00:20:00,0.0,0.0,0.0,0.0,97.838,168.792,0.0,0.0,22.5,11.97,-0.02,0.0,0.0,0.0,0.0,0,8.4,319.74,0.0,81.78,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.5,0.0,1393.0,893.977,233.395,0.0,17.085,287.5,0.0,82.19,89.7504,116.6,0.0,87.66,0.0,0.0,0.0,57.9,138.4,0,46.59,478.97,0.0,0.0,145.051,0.0,0.0,0.0,1214.62,29.5,0.0,115.78,24.4,73.8323,0.0,0.0
2023-05-21 00:25:00,0.0,0.0,0.0,0.0,97.145,168.774,0.0,0.0,19.0,14.62,-0.02,0.0,0.0,0.0,0.0,0,8.2,320.71,0.0,81.89,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.8,0.0,1336.0,840.216,240.294,0.0,17.91,301.97,0.0,83.44,89.5444,117.8,0.0,87.75,0.0,0.0,0.0,57.9,140.1,0,46.9,486.5,0.0,0.0,145.728,0.0,0.0,0.0,1222.05,29.3,0.0,115.61,24.5,74.0581,0.0,0.0
2023-05-21 00:30:00,0.0,0.0,0.0,0.0,95.181,169.708,0.0,0.0,19.9,14.35,-0.01,0.0,0.0,0.0,0.0,0,8.3,323.83,0.0,81.23,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.9,0.0,1273.0,770.666,248.394,0.0,17.34,303.02,0.0,82.31,89.3567,121.3,0.0,88.36,0.0,0.0,0.0,57.5,139.5,0,48.49,492.11,0.0,0.0,144.398,0.0,0.0,0.0,1225.28,29.3,0.0,121.41,24.5,72.9046,0.0,0.0
2023-05-21 00:35:00,0.0,0.0,0.0,0.0,99.459,169.506,0.0,0.0,17.6,14.31,0.0,0.0,0.0,0.0,0.0,0,8.3,322.48,0.0,81.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.8,0.0,1203.0,787.208,267.794,0.0,18.645,302.31,0.0,88.79,90.5515,119.6,0.0,90.08,0.0,0.0,0.0,53.9,138.0,0,45.41,494.83,0.0,0.0,144.766,0.0,0.0,0.0,1230.04,29.7,0.0,122.81,24.4,72.697,0.0,0.0
2023-05-21 00:40:00,0.0,0.0,0.0,0.0,96.386,168.42,0.0,0.0,17.6,16.89,0.0,0.0,0.0,0.0,0.0,0,8.3,322.16,0.0,82.14,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.9,0.0,1146.0,860.894,295.193,0.0,19.065,300.71,0.0,97.87,89.552,119.0,0.0,88.57,0.0,0.0,0.0,54.9,137.2,0,46.19,497.99,0.0,0.0,148.195,0.0,0.0,0.0,1227.13,29.1,0.0,117.41,24.5,72.7092,0.0,0.0
2023-05-21 00:45:00,0.0,0.0,0.0,0.0,93.26,169.5,0.0,0.0,18.3,16.21,-0.01,0.0,0.0,0.0,0.0,0,8.3,322.4,0.0,77.65,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,31.0,0.0,1107.0,898.113,296.393,0.0,18.72,299.92,0.0,99.65,89.4192,120.3,0.0,89.49,0.0,0.0,0.0,56.5,137.2,0,43.71,493.83,0.0,0.0,149.337,0.0,0.0,0.0,1222.29,29.5,0.0,120.98,24.4,71.9341,0.0,0.0
