SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF
2024-05-06 00:00:00,0.0,124.4,0.0,0.0,3.25,52.7016,0.0,127.88,25.2,40.59,-0.01,0.0,73.089,0.0,0.0,0,0.0,156.99,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,1969.0,1156.01,80.8981,0.02,5.085,179.52,0.0,36.11,24.2317,28.9,232.9,314.24,0.0,0.0,0.0,24.2,79.0,0.405,19.89,327.69,0.0,0.0,152.814,0.0,0.0,0.0,722.901,6.1,0.0,95.94,8.5,35.6176,0.0,0.0,0.0
2024-05-06 00:05:00,0.0,123.9,0.0,0.0,3.185,53.1166,0.28,126.9,24.4,39.93,-0.01,0.0,74.4284,0.0,0.0,0,0.0,152.65,0.0,38.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,2044.0,1116.16,80.6981,0.02,5.13,169.56,0.0,30.31,20.2719,28.3,235.5,312.26,0.0,0.0,0.0,24.1,78.1,0.405,20.11,313.26,0.0,0.0,149.295,0.0,0.0,0.0,726.038,5.8,0.0,84.65,7.2,33.3227,1.3,0.044,0.0
2024-05-06 00:10:00,0.0,123.0,0.0,0.0,3.337,51.1513,0.21,126.58,26.2,40.76,-0.01,0.0,75.3582,0.0,0.0,0,0.0,144.9,0.0,35.15,0.00568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,2104.0,1042.1,76.1982,0.02,5.145,160.52,0.0,29.72,16.7638,27.4,235.9,315.09,0.0,0.0,0.0,24.9,75.2,0.405,18.41,305.39,0.0,0.0,152.151,0.0,0.0,0.0,727.447,4.7,0.0,83.52,7.1,33.9452,0.2,0.005,0.0
2024-05-06 00:15:00,0.0,118.2,0.0,0.0,3.382,45.4017,0.0,124.66,23.7,39.21,-0.01,0.0,75.1944,0.0,0.0,0,0.0,155.42,0.0,33.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,2104.0,1122.93,72.5983,0.02,4.38,161.28,0.0,28.22,13.1993,26.4,229.5,314.28,0.0,0.0,0.0,25.2,71.8,0.405,17.19,305.67,0.0,0.0,146.542,0.0,0.0,0.0,724.186,3.7,0.0,85.24,7.6,34.3664,0.0,0.0,0.0
2024-05-06 00:20:00,0.0,116.3,0.0,0.0,3.299,49.07,0.0,119.71,24.8,35.81,-0.01,0.0,73.5601,0.0,0.0,0,0.0,159.1,0.0,32.91,0.04805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,2115.0,1136.46,68.7984,0.02,4.17,134.97,0.0,28.4,12.6469,27.0,231.7,318.26,0.0,0.0,0.0,22.8,70.7,0.405,17.75,297.39,0.0,0.0,146.418,0.0,0.0,0.0,726.508,3.9,0.0,86.5,5.8,30.6004,0.0,0.06,0.0
2024-05-06 00:25:00,0.0,111.5,0.0,0.0,3.898,45.304,0.0,106.73,23.9,35.79,0.0,0.0,72.3231,0.0,0.0,0,0.0,167.97,0.0,31.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,2097.0,1152.25,62.2986,0.02,3.885,128.2,0.0,25.96,11.4551,28.2,227.8,322.7,0.0,0.0,0.0,24.7,71.0,0.405,16.84,287.07,0.0,0.0,140.694,0.0,0.0,0.0,726.004,3.5,0.0,87.13,6.1,29.044,0.0,0.0,0.0
2024-05-06 00:30:00,0.0,123.1,0.0,0.0,2.945,42.8565,0.0,103.86,25.3,35.66,-0.01,0.0,73.1628,0.0,0.0,0,0.0,157.65,0.0,32.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,2112.0,1107.14,59.0986,0.02,3.135,127.01,0.0,27.15,10.2069,24.9,231.5,326.43,0.0,0.0,0.0,23.7,68.4,0.405,17.42,260.24,0.0,0.0,142.224,0.0,0.0,0.0,727.133,2.6,0.0,86.38,8.2,27.6829,0.0,0.005,0.0
2024-05-06 00:35:00,0.0,117.1,0.0,0.0,2.326,39.469,1.79,91.96,23.1,36.02,0.0,0.0,75.1452,0.0,0.0,0,0.0,164.05,0.0,32.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2158.0,1138.34,60.0986,0.02,3.165,128.57,0.0,27.08,10.5548,24.2,229.2,323.91,0.0,0.0,0.0,21.2,66.8,0.405,16.42,251.06,0.0,0.0,136.082,0.0,0.0,0.0,726.035,2.4,0.0,81.07,6.3,28.7938,0.0,0.0,0.0
2024-05-06 00:40:00,0.0,111.3,0.0,0.0,1.392,43.0823,0.68,86.25,24.2,35.27,-0.01,0.0,74.0311,0.0,0.0,0,0.0,164.42,0.0,32.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,2197.0,1139.47,56.2987,0.02,3.555,121.64,0.0,27.24,10.5426,21.8,231.3,323.19,0.0,0.0,0.0,20.0,66.5,0.405,14.05,229.29,0.0,0.0,137.047,0.0,0.0,0.0,726.067,2.4,0.0,77.5,6.1,28.4459,0.0,0.005,0.0
2024-05-06 00:45:00,0.0,93.3,0.0,0.0,1.237,44.2481,1.24,80.13,24.4,40.3,-0.01,0.0,72.9375,0.0,0.0,0,0.0,160.48,0.0,32.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,2204.0,1157.52,55.2987,0.02,3.36,119.69,0.0,26.28,10.5579,14.8,231.6,325.79,0.0,0.0,0.0,19.5,68.2,0.405,12.36,212.77,0.0,0.0,138.625,0.0,0.0,0.0,725.753,3.4,0.0,72.61,5.0,25.7237,0.1,0.033,0.0
