SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI
2023-06-25 00:50:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.129,0.0,36.9431,0.0,52.6576,0.0,0,0.0,83.52,56.99,98.7,98.8,109.0,4.2,0.327,0.0,0.03,0.0,92.86,81.18,39.7427,19.3144,89.7672,0.0,0.0,0.0,0.0,30.0021,0.0,0.0,130.3,0.0,0.0,0.0,199.3,0.0,0.0,0.0,139.8,117.7,90.7639,0.0,0.0,22.4934,0.0,41.0,119.4,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 00:55:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.186,0.0,39.6463,0.0,53.0898,0.0,0,0.0,84.05,57.16,98.9,97.7,108.9,2.1,0.372,0.0,0.03,0.0,92.17,81.41,0.62517,0.0,79.1534,0.0,0.0,0.0,0.0,29.5279,0.0,0.0,130.1,0.0,0.0,0.0,199.38,0.0,0.0,0.0,139.7,117.9,90.8034,0.0,0.0,23.2932,0.0,41.0,119.4,0.0,50.91,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:00:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.003,0.0,38.3447,0.0,52.7296,0.0,0,0.0,83.95,57.09,99.1,97.0,108.6,0.7,0.037,0.0,0.03,0.0,92.53,81.18,0.0,0.0,82.5639,0.0,0.0,0.0,0.0,30.3867,0.0,0.0,130.6,0.0,0.0,0.0,199.32,0.0,0.0,0.0,139.8,117.6,90.6885,0.0,0.0,21.7936,0.0,40.0,119.8,0.0,49.94,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:05:00,0.0,0.0,0.0,-0.1,0.0,48.8,0.0,0.0,0.0,36.4425,0.0,52.7296,0.0,0,0.0,84.14,57.08,97.8,95.1,108.8,4.4,0.0,0.0,0.04,0.15,93.0,81.3,0.0,0.0,78.3663,0.0,0.0,0.0,0.0,30.7712,0.0,0.0,130.3,0.0,0.0,0.0,199.37,0.0,0.0,0.0,139.4,118.0,90.6391,0.0,0.0,21.5937,0.0,43.0,119.0,0.0,54.35,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:10:00,0.0,0.0,0.0,-0.1,0.0,48.8,0.0,0.334,0.0,31.737,0.0,53.2339,0.0,0,0.0,83.9,56.9,97.7,95.6,107.5,18.0,1.086,0.0,0.03,0.0,91.83,81.13,11.8782,2.84693,77.5212,0.0,0.0,0.0,0.0,30.6003,0.0,0.0,130.4,0.0,0.0,0.0,199.23,0.0,0.0,0.0,139.5,118.6,90.3553,0.0,0.0,22.3935,0.0,41.0,119.4,0.0,57.67,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:15:00,0.0,0.0,0.0,-0.1,0.0,48.5,0.0,0.002,0.0,27.432,0.0,52.5855,0.0,0,0.0,83.78,57.3,98.7,95.3,108.5,0.0,0.0,0.0,0.03,0.0,91.98,81.13,45.1906,16.6908,80.4173,0.0,0.0,0.0,0.0,30.2158,0.0,0.0,129.9,0.0,0.0,0.0,198.9,0.0,0.0,0.0,139.1,117.7,90.7745,0.0,0.0,21.5937,0.0,40.0,114.9,0.0,51.02,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:20:00,0.0,0.0,0.0,-0.1,0.0,48.6,0.0,0.002,0.0,28.2329,0.0,52.9457,0.0,0,0.0,83.38,57.3,96.8,96.0,109.0,0.6,0.0,0.0,0.03,0.0,91.99,81.17,33.5803,17.9189,79.2506,0.0,0.0,0.0,0.0,28.8443,0.0,0.0,130.1,0.0,0.0,0.0,199.63,0.0,0.0,0.0,140.0,118.3,90.824,0.0,0.0,22.8933,0.0,41.0,118.8,0.0,46.36,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:25:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,25.0292,0.0,52.9457,0.0,0,0.0,83.84,57.06,97.9,96.3,108.4,1.9,0.0,0.0,0.03,0.0,92.95,81.19,28.2218,15.7418,68.3773,0.0,0.0,0.0,0.0,30.4294,0.0,0.0,126.4,0.0,0.0,0.0,199.43,0.0,0.0,0.0,141.1,118.3,90.9673,0.0,0.0,23.0933,0.0,42.0,118.0,0.0,37.99,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:30:00,0.0,0.0,0.0,-0.1,0.0,48.5,0.0,0.0,0.0,26.7312,0.0,53.9542,0.0,0,0.0,83.78,57.13,98.1,96.7,108.7,0.0,0.0,0.0,0.03,0.0,92.9,81.36,6.69821,5.58221,66.4746,0.0,0.0,0.0,0.0,29.1861,0.0,0.0,128.9,0.0,0.0,0.0,197.83,0.0,0.0,0.0,139.9,117.8,91.0637,0.0,0.0,22.4934,0.0,40.0,119.4,0.0,39.48,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:35:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,24.1282,0.0,52.8017,0.0,0,0.0,83.78,57.67,99.1,97.5,108.6,0.8,0.0,0.0,0.03,0.0,92.61,81.01,0.0,0.0,74.7491,0.0,0.0,0.0,0.0,31.113,0.0,0.0,126.7,0.0,0.0,0.0,199.13,0.0,0.0,0.0,139.7,117.8,90.9953,0.0,0.0,22.9933,0.0,43.0,113.6,0.0,41.67,0.001,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:40:00,0.009,0.0,0.0,-0.1,0.0,48.6,0.0,0.002,0.0,29.6346,0.0,52.5135,0.0,0,0.0,83.29,57.11,98.3,96.3,109.0,1.1,0.0,0.0,0.03,0.0,92.55,81.15,0.0,0.0,78.5281,0.0,0.0,0.0,0.0,29.827,0.0,0.0,127.6,0.0,0.0,0.0,194.54,0.0,0.0,0.0,139.5,117.3,91.0737,0.0,0.0,23.2932,0.0,40.0,110.5,0.0,45.0,0.001,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:45:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,32.538,0.0,53.45,0.0,0,0.0,83.69,57.17,98.6,96.7,108.7,0.2,0.0,0.0,0.03,0.0,92.73,81.36,0.0,0.0,79.7225,0.0,0.0,0.0,0.0,29.5279,0.0,0.0,127.3,0.0,0.0,0.0,196.1,0.0,0.0,0.0,139.2,117.9,90.7225,0.0,0.0,23.5931,0.0,41.0,119.4,0.0,43.05,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:50:00,0.0,0.0,0.0,-0.1,0.0,48.8,0.0,0.0,0.0,29.2341,0.0,53.0178,0.0,0,0.0,83.53,57.3,99.4,94.6,108.6,7.3,0.0,0.0,0.03,0.0,92.89,81.27,0.0,0.0,62.7815,0.0,0.0,0.0,0.0,30.3867,0.0,0.0,127.7,0.0,0.0,0.0,197.45,0.0,0.0,0.0,139.7,118.2,91.2096,0.0,0.0,22.6934,0.0,41.0,113.5,0.0,36.06,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 01:55:00,0.001,0.0,0.0,-0.1,0.0,48.6,0.0,0.0,0.0,16.8196,0.0,53.594,0.0,0,0.0,83.63,57.15,99.2,96.2,108.8,0.0,0.0,0.0,0.03,0.0,93.13,81.27,0.0,0.0,50.0212,0.0,0.0,0.0,0.0,29.357,0.0,0.0,126.6,0.0,0.0,0.0,199.32,0.0,0.0,0.0,139.6,117.9,90.4077,0.0,0.0,23.893,0.0,40.0,117.7,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:00:00,0.0,0.0,0.0,-0.1,0.0,48.5,0.0,0.0,0.0,10.7125,0.0,52.6576,0.0,0,0.0,83.73,57.36,98.8,95.3,108.6,0.0,0.0,0.0,0.04,0.0,93.27,81.3,0.0,0.0,38.6063,0.0,0.0,0.0,0.0,31.2839,0.0,0.0,126.6,0.0,0.0,0.0,199.13,0.0,0.0,0.0,140.1,118.3,90.6795,0.0,0.0,23.4932,0.0,43.0,115.5,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:05:00,0.008,0.0,0.0,-0.1,0.0,48.7,0.0,0.001,0.0,4.60537,0.0,53.3059,0.0,0,0.0,82.3,57.22,99.1,97.2,108.8,0.0,0.0,0.0,0.03,0.0,93.09,81.41,0.0,0.0,21.023,0.0,0.0,0.0,0.0,30.3439,0.0,0.0,126.0,0.0,0.0,0.0,199.29,0.0,0.0,0.0,139.6,118.2,90.7749,0.0,0.0,22.8933,0.0,41.0,114.5,0.0,43.99,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:10:00,0.008,0.0,0.0,-0.1,0.0,48.7,0.0,0.001,0.0,0.90105,0.0,53.3059,0.0,0,0.0,82.08,57.12,99.0,98.1,108.9,0.0,0.0,0.0,0.03,0.0,93.04,81.11,0.0,0.0,21.8825,0.0,0.0,0.0,0.0,30.4721,0.0,0.0,127.1,0.0,0.0,0.0,199.53,0.0,0.0,0.0,139.9,117.4,90.6131,0.0,0.0,22.7934,0.0,42.0,118.2,0.0,49.94,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:15:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.001,0.0,11.0128,0.0,53.1618,0.0,0,0.0,82.6,57.3,98.9,98.5,108.1,0.0,0.0,0.0,0.03,0.0,92.59,81.33,0.0,0.0,27.5316,0.0,0.0,0.0,0.0,29.1006,0.0,0.0,127.2,0.0,0.0,0.0,199.55,0.0,0.0,0.0,140.4,118.1,90.9973,0.0,0.0,23.0933,0.0,40.0,108.9,0.0,45.47,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:20:00,0.0,0.0,0.0,0.0,0.0,48.7,0.0,0.001,0.0,20.5239,0.0,52.2254,0.0,0,0.0,82.02,57.04,98.9,98.7,108.5,1.0,0.0,0.0,0.03,0.0,92.82,81.09,0.0,0.0,52.265,0.0,0.0,0.0,0.0,29.5279,0.0,0.0,127.4,0.0,0.0,0.0,199.27,0.0,0.0,0.0,140.4,117.8,90.8878,0.0,0.0,22.6934,0.0,41.0,96.4,0.0,40.34,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:25:00,0.002,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,20.9244,0.0,52.0093,0.0,0,0.0,82.03,57.24,98.8,98.7,108.7,3.8,0.0,0.0,0.03,0.0,93.09,80.97,0.0,0.0,75.4297,0.0,0.0,0.0,0.0,30.4721,0.0,0.0,128.4,0.0,0.0,0.0,199.29,0.0,0.0,0.0,139.6,117.5,91.1362,0.0,0.0,21.4937,0.0,43.0,96.4,0.0,40.41,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:30:00,0.002,0.0,0.0,-0.1,0.0,48.6,0.0,0.0,0.0,20.8243,0.0,53.2339,0.0,0,0.0,81.96,57.05,98.9,98.8,108.9,0.0,0.0,0.0,0.03,0.0,92.36,81.19,0.0,0.0,62.4798,0.0,0.0,0.0,0.0,30.0876,0.0,0.0,128.2,0.0,0.0,0.0,199.29,0.0,0.0,0.0,140.0,117.9,90.8564,0.0,0.0,22.3935,0.0,40.0,105.1,0.0,43.55,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:35:00,0.0,0.0,0.0,-0.1,0.0,48.8,0.0,0.001,0.0,17.7207,0.0,52.8017,0.0,0,0.0,81.6,56.98,99.0,98.3,108.8,0.0,0.0,0.0,0.03,0.0,92.75,81.18,0.0,0.0,55.4912,0.0,0.0,0.0,0.0,29.656,0.0,0.0,128.1,0.0,0.0,0.0,199.66,0.0,0.0,0.0,139.7,117.8,90.7055,0.0,0.0,23.0933,0.0,40.0,106.9,0.0,26.72,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:40:00,0.0,0.0,0.0,0.0,0.0,48.7,0.0,0.001,0.0,15.2177,0.0,52.6576,0.02594,0,0.0,81.75,56.88,99.0,98.1,108.6,0.7,0.0,0.0,0.04,0.0,92.85,81.43,0.0,0.0,39.0584,0.0,0.0,0.0,0.0,30.7712,0.0,0.0,128.1,0.0,0.0,0.0,199.55,0.0,0.0,0.0,139.7,118.1,90.5396,0.0,0.0,22.1935,0.0,41.0,96.8,0.0,24.24,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:45:00,0.0,0.0,0.0,-0.1,0.0,48.6,0.0,0.001,0.0,15.5181,0.0,52.3694,0.0,0,0.0,81.64,57.39,98.6,98.0,108.3,0.7,0.001,0.0,0.03,0.0,93.09,81.1,0.0,0.0,37.9533,0.0,0.0,0.0,0.0,30.8139,0.0,0.0,128.0,0.0,0.0,0.0,197.54,0.0,0.0,0.0,140.1,117.6,90.8868,0.0,0.0,23.5931,0.0,43.0,99.6,0.0,29.86,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:50:00,0.0,0.0,0.0,-0.1,0.0,48.6,0.0,0.001,0.0,14.4168,0.0,52.8017,0.0,0,0.0,81.83,57.16,99.0,98.2,104.0,0.0,0.001,0.0,0.03,0.0,93.08,81.15,0.0,0.0,41.6542,0.0,0.0,0.0,0.0,29.6133,0.0,0.0,128.8,0.0,0.0,0.0,199.79,0.0,0.0,0.0,139.5,118.5,88.6874,0.0,0.0,23.1932,0.0,40.0,78.8,0.0,25.94,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 02:55:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,24.6287,0.0,52.8737,0.0,0,0.0,81.93,56.99,99.0,98.0,104.9,2.2,0.0,0.0,0.02,0.0,93.47,81.53,0.0,0.0,49.1452,0.0,0.0,0.0,0.0,30.4721,0.0,0.0,129.0,0.0,0.0,0.0,198.15,0.0,0.0,0.0,137.1,117.9,88.9258,0.0,0.0,22.9933,0.0,43.0,80.5,0.0,24.24,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:00:00,0.0,0.0,0.0,-0.1,0.0,48.6,0.0,0.0,0.0,29.9349,0.0,53.1618,0.0,0,0.0,81.57,57.1,98.9,98.3,106.9,0.2,0.0,0.0,0.04,0.0,92.7,81.33,0.0,0.0,55.2573,0.0,0.0,0.0,0.0,30.0876,0.0,0.0,129.1,0.0,0.0,0.0,198.9,0.0,0.0,0.0,137.1,118.0,90.8654,0.0,0.0,24.1929,0.0,41.0,80.6,0.0,27.31,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:05:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,28.1328,0.0,52.7296,0.00153,0,0.0,80.33,57.01,98.9,98.1,106.1,0.5,0.0,0.0,0.02,0.0,93.3,80.98,0.0,0.0,49.0615,0.0,0.0,0.0,0.0,30.6857,0.0,0.0,129.2,0.0,0.0,0.0,198.96,0.0,0.0,0.0,137.0,117.6,90.754,0.0,0.0,23.0933,0.0,43.0,76.4,0.0,26.81,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:10:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,30.9361,0.0,52.2974,0.0,0,0.0,80.27,57.12,98.9,98.4,105.5,0.0,0.0,0.0,0.03,0.0,92.93,81.26,0.0,0.0,59.5219,0.0,0.0,0.0,0.0,30.173,0.0,0.0,129.2,0.0,0.0,0.0,199.58,0.0,0.0,0.0,140.1,117.7,90.9024,0.0,0.0,23.3932,0.0,41.0,111.4,0.0,34.83,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:15:00,0.006,0.0,0.0,-0.1,0.0,48.7,0.0,0.002,0.0,35.8418,0.0,52.8017,0.0,0,0.0,79.89,57.27,99.1,98.3,106.6,0.0,0.0,0.0,0.03,0.0,93.19,81.18,0.0,0.0,82.6142,0.0,0.0,0.0,0.0,30.0021,0.0,0.0,129.4,0.0,0.0,0.0,199.32,0.0,0.0,0.0,140.0,118.6,90.9318,0.0,0.0,22.5934,0.0,40.0,99.8,0.0,41.23,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:20:00,0.0,0.0,0.0,-0.1,0.0,48.6,0.0,0.0,0.0,31.0362,0.0,52.5135,0.0,0,0.0,79.8,56.81,98.9,98.1,107.2,0.0,0.0,0.0,0.03,0.0,93.01,81.21,0.0,0.0,83.6356,0.0,0.0,0.0,0.0,29.1861,0.0,0.0,128.8,0.0,0.0,0.0,199.48,0.0,0.0,0.0,139.8,117.8,90.7909,0.0,0.0,23.5931,0.0,40.0,110.1,0.0,42.22,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:25:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,32.4378,0.0,52.7296,0.0,0,0.0,79.88,57.23,99.0,98.4,106.9,0.0,0.0,0.0,0.03,0.0,92.27,81.14,0.0,0.0,81.3134,0.0,0.0,0.0,0.0,30.2158,0.0,0.0,129.3,0.0,0.0,0.0,199.67,0.0,0.0,0.0,139.7,118.2,91.0287,0.0,0.0,23.0933,0.0,42.0,92.4,0.0,43.42,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:30:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.049,0.0,29.2341,0.0,52.8737,0.0,0,0.0,79.91,57.15,98.6,98.3,106.9,0.0,0.0,0.0,0.03,0.0,93.42,81.18,0.0,0.0,78.7849,0.0,0.0,0.0,0.0,31.2412,0.0,0.0,129.3,0.0,0.0,0.0,199.65,0.0,0.0,0.0,140.3,117.8,90.5711,0.0,0.0,23.0933,0.0,43.0,95.1,0.0,43.97,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:35:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,19.2224,0.0,52.5135,0.0,0,0.0,78.74,56.82,98.8,98.2,106.2,0.0,0.0,0.0,0.03,0.0,93.34,81.39,0.0,0.0,59.929,0.0,0.0,0.0,0.0,29.0579,0.0,0.0,129.1,0.0,0.0,0.0,199.55,0.0,0.0,0.0,139.7,117.8,90.7629,0.0,0.0,21.8936,0.0,40.0,95.9,0.0,42.54,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:40:00,0.0,0.0,0.0,-0.1,0.0,48.6,0.0,0.0,0.0,15.7183,0.0,53.0178,0.0,0,0.0,79.81,57.12,99.1,98.2,103.4,0.0,0.0,0.0,0.03,0.0,91.99,81.04,0.0,0.0,55.0617,0.0,0.0,0.0,0.0,30.2585,0.0,0.0,129.0,0.0,0.0,0.0,199.61,0.0,0.0,0.0,140.8,118.0,90.7769,0.0,0.0,22.7934,0.0,43.0,90.2,0.0,43.81,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:45:00,0.0,0.0,0.0,-0.1,0.0,48.5,0.0,0.0,0.0,23.0269,0.0,53.3779,0.0,0,0.0,79.81,56.69,98.9,97.4,107.1,0.0,0.0,0.0,0.04,0.0,92.13,81.07,0.0,0.0,53.298,0.0,0.0,0.0,0.0,29.9551,0.0,0.0,129.1,0.0,0.0,0.0,199.52,0.0,0.0,0.0,139.8,118.1,90.8059,0.0,0.0,23.3932,0.0,41.0,69.6,0.0,23.02,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:50:00,0.0,0.0,0.0,-0.1,0.0,48.1,0.0,0.0,0.0,28.333,0.0,52.8737,0.0,0,0.0,79.85,56.04,98.9,97.5,107.7,0.0,0.0,0.0,0.02,0.0,92.63,81.37,0.0,0.0,64.8527,0.0,0.0,0.0,0.0,30.1303,0.0,0.0,128.8,0.0,0.0,0.0,199.43,0.0,0.0,0.0,139.8,118.0,90.9004,0.0,0.0,22.4934,0.0,42.0,70.3,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 03:55:00,0.006,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,29.8348,0.0,52.8737,0.0,0,0.0,79.77,57.09,97.1,96.0,105.8,2.5,0.0,0.0,0.03,0.0,93.32,81.15,0.0,0.0,76.2341,0.0,0.0,0.0,0.0,31.0275,0.0,0.0,127.9,0.0,0.0,0.0,199.77,0.0,0.0,0.0,140.0,118.1,90.7739,0.0,0.0,22.3935,0.0,43.0,67.5,0.0,18.01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 04:00:00,0.0,0.0,0.0,-0.1,0.0,48.7,0.0,0.0,0.0,35.0409,0.0,52.1533,0.0,0,0.0,79.78,56.51,98.6,97.3,105.7,1.4,0.0,0.0,0.03,0.0,93.32,81.16,0.0,0.0,80.9842,0.0,0.0,0.0,0.0,30.0021,0.0,0.0,128.9,0.0,0.0,0.0,198.09,0.0,0.0,0.0,139.7,117.9,90.7889,0.0,0.0,23.0933,0.0,43.0,62.5,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0
