SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS
2024-05-13 00:00:00,78.6243,0.0,0.1,0.0,0.0,0.0,543.5,424.6,0.0,0.0,0.0,0.56358,215.38,0.0,0.0,0.0,0.0,0.0,0,0.0,719.038,0.0,19.017,0.0,0.0,0.0,-0.053,86.6325,0.0,0.0,11.8,654.914,0.0,0.0,-0.003,0.0,51.4125,138.109,0.05,415.48,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1058.49,-0.58,921.6,400.375,0.0,0.0,0.0,0.0,165.55,0.0,0.0,0.0,78.19,120.696,0.0,,0.0,0.0,92.3,0.0,-0.14245
2024-05-13 00:05:00,81.2025,0.0,0.1,0.0,0.0,0.0,542.2,424.6,0.0,0.0,0.0,0.56358,219.16,0.0,0.0,0.0,0.0,0.0,0,0.0,720.856,0.0,19.671,0.0,0.0,0.0,-0.053,86.315,0.0,0.0,13.72,656.575,0.0,0.0,-0.003,0.0,51.4125,132.915,0.05,414.885,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1062.6,-0.58,919.3,399.25,0.0,0.0,0.0,0.0,163.89,0.0,0.0,0.0,79.86,116.351,0.0,,0.0,0.0,92.1,0.0,-0.14608
2024-05-13 00:10:00,81.8067,0.0,0.1,0.0,0.0,0.0,543.0,423.225,0.0,0.0,0.0,0.56358,225.0,0.0,0.0,0.0,0.0,0.0,0,0.0,714.896,0.0,19.494,0.0,0.0,0.0,-0.053,86.2025,0.0,0.0,17.25,651.288,0.0,0.0,-0.003,0.0,51.1687,134.251,0.05,415.419,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1041.78,-0.58,900.8,400.562,0.0,0.0,0.0,0.0,165.25,0.0,0.0,0.0,80.52,120.003,0.0,,0.0,0.0,85.8,0.0,-0.13552
2024-05-13 00:15:00,78.9969,0.0,0.1,0.0,0.0,0.0,543.5,423.5,0.0,0.0,0.0,0.56358,230.11,0.0,0.0,0.0,0.0,0.0,0,0.0,709.659,0.0,19.58,0.0,0.0,0.0,-0.053,86.41,0.0,0.0,20.58,656.575,0.0,0.0,-0.003,0.0,51.4313,137.232,0.05,414.275,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1019.3,-0.58,900.6,400.75,0.0,0.0,0.0,0.0,164.87,0.0,0.0,0.0,79.35,126.63,0.0,,0.0,0.0,86.4,0.0,-0.13527
2024-05-13 00:20:00,83.3275,0.0,0.1,0.0,0.0,0.0,544.0,424.875,0.0,0.0,0.0,0.56358,241.96,0.0,0.0,0.0,0.0,0.0,0,0.0,708.094,0.0,19.706,0.0,0.0,0.0,-0.053,86.38,0.0,0.0,20.57,656.794,0.0,0.0,-0.003,0.0,51.3562,138.068,0.05,414.778,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,955.644,-0.58,902.7,402.062,0.0,0.0,0.0,0.0,164.97,0.0,0.0,0.0,79.25,125.668,0.0,,0.0,0.0,87.6,0.0,-0.1444
2024-05-13 00:25:00,78.01,0.0,0.1,0.0,0.0,0.0,544.5,424.325,0.0,0.0,0.0,0.56358,246.74,0.0,0.0,0.0,0.0,0.0,0,0.0,698.558,0.0,19.684,0.0,0.0,0.0,-0.053,86.1025,0.0,0.0,21.91,654.914,0.0,0.0,-0.003,0.0,51.4125,133.788,0.05,412.367,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1005.42,-0.58,901.4,399.438,0.0,0.0,0.0,0.0,162.95,0.0,0.0,0.0,79.51,125.997,0.0,,0.0,0.0,91.0,0.0,-0.1439
2024-05-13 00:30:00,81.6456,0.0,0.1,0.0,0.0,0.0,542.9,422.95,0.0,0.0,0.0,0.56358,253.96,0.0,0.0,0.0,0.0,0.0,0,0.0,656.783,0.0,19.662,0.0,0.0,0.0,-0.053,86.125,0.0,0.0,20.51,653.487,0.0,0.0,-0.003,0.0,51.525,136.413,0.05,415.129,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,971.089,-0.58,903.6,400.75,0.0,0.0,0.0,0.0,167.59,0.0,0.0,0.0,78.95,115.266,0.0,,0.0,0.0,96.7,0.0,-0.14425
2024-05-13 00:35:00,78.9869,0.0,0.1,0.0,0.0,0.0,542.3,421.85,0.0,0.0,0.0,0.56358,252.06,0.0,0.0,0.0,0.0,0.0,0,0.0,611.297,0.0,19.83,0.0,0.0,0.0,-0.053,86.2425,0.0,0.0,19.88,652.06,0.0,0.0,-0.003,0.0,51.4125,135.012,0.05,414.885,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1029.79,-0.58,915.3,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26,108.026,0.0,,0.0,0.0,95.8,0.0,-0.13617
2024-05-13 00:40:00,87.4163,0.0,0.1,0.0,0.0,0.0,543.5,422.4,0.0,0.0,0.0,0.56358,259.4,0.0,0.0,0.0,0.0,0.0,0,0.0,565.195,0.0,19.632,0.0,0.0,0.0,-0.053,85.8,0.0,0.0,21.57,654.158,0.0,0.0,-0.003,0.0,51.5437,130.97,0.05,414.855,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1066.94,-0.58,913.0,398.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.01,102.252,0.0,,0.0,0.0,96.4,-0.26442,-0.14355
2024-05-13 00:45:00,81.0816,0.0,0.1,0.0,0.0,0.0,543.2,423.5,0.0,0.0,0.0,0.56358,254.94,0.0,0.0,0.0,0.0,0.0,0,0.0,561.087,0.0,19.622,0.0,0.0,0.0,-0.053,85.845,0.0,0.0,21.88,653.94,0.0,0.0,-0.003,0.0,51.5813,141.033,0.05,414.931,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,0.0,1053.91,-0.58,914.3,398.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36,104.417,0.0,,0.0,0.0,95.2,0.0,-0.1438
