SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF
2022-11-14 00:00:00,0.0,17.5,0.0,0.0,48.187,22.5559,0.0,0.0,0.0,48.31,14.08,0.0,6.75021,0.0,0.0,0,7.3,12.02,120.16,42.19,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.2,0.0,1083,1153.76,45.6989,282.115,3.06,95.4,0.0,0.0,4.05133,23.6,105.1,0.07,78.0199966431,0.0,0.0,4.0,85.3,0,0.91,94.59,15.7,0.0,40.4,0.0,0.33,67.5,705.804,5.4,0.0,8.18,6.7
2022-11-14 00:05:00,0.0,13.3,0.0,0.0,34.648,24.3198,0.0,0.0,1.0,49.7,14.11,0.0,5.99245,0.0,0.0,0,7.3,7.31,120.36,45.63,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.3,0.0,1090,1158.65,48.8989,297.485,2.64,112.8,0.0,0.0,3.32499,27.0,0.0,0.06,110.529998779,0.0,0.0,5.8,77.4,0,1.43,96.78,34.0,0.0,38.888,0.0,0.13,67.8,709.001,5.6,0.0,13.7,7.8
2022-11-14 00:10:00,0.0,10.2,0.0,0.0,23.621,38.8403,0.0,0.0,0.0,49.37,14.13,0.0,6.86003,0.0,0.0,0,7.3,4.94,120.24,39.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.2,0.0,1079,1154.89,51.0988,295.88,2.535,127.9,0.0,0.0,2.36518,25.9,0.0,0.06,105.089996338,0.0,0.0,4.7,72.6,0,1.49,92.2,31.6,0.0,30.7,0.0,0.0,67.8,707.276,5.2,0.0,23.91,9.7
2022-11-14 00:15:00,0.0,8.4,0.0,0.0,20.632,42.0508,0.0,0.0,0.0,49.51,14.1,0.0,7.3449,0.0,0.0,0,7.3,8.15,120.2,40.22,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,26.3,0.0,1092,1157.14,58.3987,298.81,2.745,123.3,0.0,0.0,5.39262,26.2,0.0,0.06,50.6199989319,0.0,0.0,6.1,69.3,0,7.85,75.08,17.2,0.0,22.902,0.0,0.0,67.8,711.038,5.6,0.0,24.9,10.5
2022-11-14 00:20:00,0.0,6.2,0.0,0.0,15.679,39.4446,0.0,0.0,0.0,49.11,14.13,0.0,7.89248,0.0,0.0,0,7.3,10.23,120.28,36.04,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.9,0.0,1087,1156.01,70.6984,296.085,1.815,127.9,0.0,0.0,4.59609,27.2,0.0,0.06,13.4799995422,0.0,0.0,8.1,63.1,0,9.15,65.42,16.0,0.0,18.739,0.0,0.0,67.9,709.157,5.5,0.0,18.0,11.7
2022-11-14 00:25:00,0.0,4.3,0.0,0.0,11.808,40.6104,0.0,0.0,0.0,49.49,14.14,0.0,9.59846,0.0,0.0,0,7.3,12.94,120.2,29.52,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.6,0.0,1076,1152.63,70.1984,295.43,1.5,135.8,0.0,0.0,3.70647,22.6,0.0,0.07,4.5,0.0,0.0,9.9,60.6,0,10.56,56.09,14.0,0.0,13.315,0.0,0.0,67.6,710.286,5.5,0.0,9.25,11.7
2022-11-14 00:30:00,0.0,3.9,0.0,0.0,6.532,46.3783,0.0,0.0,0.0,49.53,14.15,0.0,17.3466,0.0,0.0,0,7.3,15.9,120.36,36.91,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.1,0.0,1089,1154.89,62.7985,291.625,1.08,144.0,0.0,0.0,2.95114,21.8,0.0,0.08,0.0,0.0,0.0,8.3,65.6,0,9.84,50.5,0.0,0.0,10.661,0.0,0.06,67.7,707.181,4.5,0.0,34.14,10.8
2022-11-14 00:35:00,0.0,7.6,0.0,0.0,6.351,51.8044,0.0,0.0,0.0,49.6,14.12,0.0,28.0637,0.0,0.0,0,7.3,29.89,119.84,46.82,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,18.7,0.0,1106,1153.38,57.1987,294.215,1.185,130.2,0.0,0.0,2.04627,16.8,0.0,0.06,0.0,0.0,0.0,12.1,64.6,0,11.84,50.4,18.5,0.0,13.177,0.0,0.0,67.5,706.714,4.7,0.0,100.52,10.3
2022-11-14 00:40:00,0.0,8.9,0.0,0.0,7.003,52.311,0.0,0.0,0.0,49.41,14.26,0.0,32.1669,0.0,0.0,0,7.3,55.64,121.24,37.54,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.0,0.0,1101,1151.88,51.1988,294.695,1.74,113.9,0.0,0.0,3.4196,11.2,0.0,0.07,0.0,0.0,0.0,13.6,67.9,0,10.02,46.6,12.8,0.0,19.199,0.0,0.0,67.6,707.463,4.9,0.0,89.8,11.2
2022-11-14 00:45:00,0.0,15.0,0.0,0.0,10.98,61.3748,0.0,0.0,0.0,49.22,14.22,0.0,31.7123,0.0,0.0,0,7.3,78.29,120.12,28.24,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.3,0.0,1122,1157.89,53.0988,281.18,2.46,126.7,0.0,0.0,3.71258,10.3,0.0,0.07,0.0,0.0,0.0,15.5,57.6,0,9.48,45.34,0.9,0.0,29.239,0.0,0.0,67.9,712.199,5.4,0.0,61.56,11.9
2022-11-14 00:50:00,0.0,24.9,0.0,0.0,13.143,63.2731,0.0,0.0,1.1,48.88,14.14,0.0,43.5405,0.0,0.0,0,7.3,79.46,120.4,20.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,19.1,0.0,1116,1158.65,56.2987,268.31,2.46,166.0,0.0,0.0,5.9328,12.5,0.0,0.07,0.0,0.0,0.0,14.1,53.5,0,9.39,67.35,0.0,0.0,35.157,0.0,0.0,67.9,709.062,4.6,0.0,38.66,10.5
2022-11-14 00:55:00,0.0,25.6,0.0,0.0,12.326,61.0574,0.0,0.0,1.0,49.55,14.2,0.0,45.4943,0.0,0.0,0,7.3,70.85,120.52,16.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.4,0.0,1105,1152.63,66.8985,278.635,2.985,217.2,0.0,0.0,10.1535,16.2,0.0,0.07,0.0,0.0,0.0,12.3,53.8,0,11.73,84.63,0.0,0.0,39.451,0.0,0.0,67.6,707.682,4.7,0.0,35.08,12.4
2022-11-14 01:00:00,0.0,40.1,0.0,0.0,9.976,54.6609,0.0,0.0,0.0,49.57,14.19,0.0,45.91,0.0,0.0,0,7.3,70.6,120.52,12.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.8,0.0,1104,1090.97,62.6986,268.07,4.59,266.1,0.0,0.0,14.2827,17.2,0.0,0.07,0.0,0.0,0.0,11.7,50.2,0,13.26,100.91,0.0,0.0,40.195,0.0,0.0,67.5,710.505,5.0,0.0,47.0,10.5
2022-11-14 01:05:00,0.0,42.2,0.0,0.0,8.137,51.3283,0.0,0.0,0.0,49.59,14.19,0.0,57.5488,0.0,0.0,0,7.3,72.87,120.24,12.33,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,18.7,0.0,1121,1099.62,56.5987,143.375,9.945,277.1,0.0,0.0,14.9754,9.1,0.0,0.07,0.0,0.0,0.0,13.4,48.9,0,14.26,90.25,0.0,0.0,33.359,0.0,0.0,68.0,709.972,4.0,0.0,62.99,10.1
2022-11-14 01:10:00,0.0,50.5,0.0,0.0,5.883,56.2051,0.0,0.0,1.0,49.41,14.18,0.0,65.835,0.0,0.0,0,7.3,87.14,120.24,21.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.6,0.0,1111,1097.37,49.2989,0.0,8.415,279.1,0.0,0.0,21.0837,4.1,0.0,0.08,0.0,0.0,0.0,7.5,54.7,0,13.74,77.75,0.0,0.0,32.014,0.0,0.0,67.6,709.566,5.0,0.0,65.78,13.5
