SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS
2023-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,14.0163,0.0,32.5598,0.0,0,0.0,15.14,6.05,22.1,29.5,22.5,0.5,0.169,0.0,0.03,0.0,67.83,56.63,24.828,12.6158,50.3812,0.0,0.0,0,0.0,0.08545,20.6,0.0,21.1,234.520004272,349.381,0.0,57.22,0.0,0.0,0.0,71.2,59.3,55.0783,0.0,0.0,3.29904,0.0,61.0,18.8,20.8,15.22,0.0,0.0,0.0
2023-02-26 00:05:00,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.001,0.0,14.5169,0.0,32.7759,0.0,0,0.0,17.54,5.04,24.2,29.6,24.8,0.3,0.167,0.0,0.03,0.0,67.53,57.05,24.6494,12.8949,47.8247,0.0,0.0,0,0.0,0.08545,20.6,0.0,20.0,205.089996338,367.501,0.0,53.56,0.0,0.0,0.0,72.6,64.9,57.7784,0.0,0.0,3.0991,0.0,60.0,18.3,21.5,17.01,0.0,0.0,0.0
2023-02-26 00:10:00,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.001,0.0,13.3155,0.0,31.9835,0.0,0,0.0,17.65,4.88,24.8,29.8,24.9,0.0,0.167,0.0,0.03,0.0,72.13,62.23,21.4343,12.1134,48.143,0.0,0.0,0,0.0,0.08545,21.1,0.0,20.7,197.779998779,365.488,0.0,50.98,0.0,0.0,0.0,78.3,72.1,60.231,0.0,0.0,3.99883,0.0,57.0,17.4,22.3,16.04,0.0,0.0,0.0
2023-02-26 00:15:00,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,13.1153,0.0,30.7589,0.0,0,0.0,17.62,5.19,24.0,29.0,23.5,0.1,0.167,0.0,0.03,0.0,74.46,61.11,23.1311,13.6764,44.8495,0.0,0.0,0,0.0,0.08545,22.0,0.0,21.8,201.309997559,371.528,0.0,58.52,0.0,0.0,0.0,82.7,75.3,59.6295,0.0,0.0,3.19907,0.0,61.0,17.4,19.3,17.96,0.0,0.0,0.0
2023-02-26 00:20:00,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,9.81145,0.0,32.7039,0.0,0,0.0,17.38,5.34,23.0,27.5,22.9,0.0,0.167,0.0,0.03,0.0,73.33,59.82,26.6142,10.6062,47.6296,0.0,0.0,0,0.0,0.08545,24.0,0.0,25.5,195.460006714,364.817,0.0,74.03,0.0,0.0,0.0,84.6,78.4,63.5029,0.0,0.0,2.59924,0.0,57.0,16.5,18.7,16.7,0.0,0.0,0.0
2023-02-26 00:25:00,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,9.01051,0.0,36.3056,0.0473,0,0.0,17.07,6.62,20.0,25.6,22.4,0.0,0.166,0.0,0.03,0.0,72.34,61.03,25.989,8.65242,40.669,0.0,0.0,0,0.0,0.08545,23.0,0.0,24.9,193.220001221,350.724,0.0,92.86,0.0,0.0,0.0,88.2,83.5,68.9311,0.0,0.0,2.99913,0.0,61.0,18.6,16.3,15.64,0.0,0.0,0.0
2023-02-26 00:30:00,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.30969,0.0,36.5938,0.0,0,0.0,15.3,6.21,19.1,25.3,20.6,0.0,0.166,0.0,0.03,0.0,68.52,57.78,22.6846,5.86132,39.1844,0.0,0.0,0,0.0,0.08545,24.4,0.0,28.7,167.25,342.67,0.0,97.72,0.0,0.0,0.0,93.7,86.0,67.1337,0.0,0.0,2.89915,0.0,57.0,17.8,15.2,15.86,0.0,0.0,0.0
2023-02-26 00:35:00,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.001,0.0,9.81145,0.0,39.043,0.0,0,0.0,14.38,7.94,19.2,24.5,21.8,0.7,0.167,0.0,0.03,0.0,64.24,56.71,24.3815,5.97296,29.6283,0.0,0.0,0,0.0,0.08545,24.9,0.0,27.1,236.919998169,311.128,0.0,99.06,0.0,0.0,0.0,88.0,88.6,68.2523,0.0,0.0,1.59953,0.0,43.0,16.1,13.8,12.43,0.0,0.0,0.0
2023-02-26 00:40:00,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.001,0.0,10.4122,0.0,39.9794,0.03815,0,0.0,13.99,6.84,18.6,28.2,22.7,0.0,0.167,0.0,0.03,0.0,66.08,52.83,25.6318,6.53118,30.1418,0.0,0.0,0,0.0,0.08545,24.9,0.0,28.1,276.029998779,259.453,0.0,100.7,0.0,0.0,0.0,89.4,90.9,68.8659,0.0,0.0,1.99942,0.0,40.0,16.9,13.8,12.06,0.0,0.0,0.0
2023-02-26 00:45:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.001,0.0,9.31086,0.0,39.4031,0.0,0,0.0,13.45,5.96,20.7,29.2,24.6,5.5,0.168,0.0,0.03,0.0,64.03,46.93,21.345,5.19145,38.3027,0.0,0.0,0,0.0,0.08545,24.4,0.0,29.1,313.579986572,228.583,0.0,106.31,0.0,0.0,0.0,93.4,91.7,71.1272,0.0,0.0,1.79948,0.0,44.0,17.2,15.4,14.98,0.0,0.0,0.0
