SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF
2023-03-26 00:00:00,0.15107,0.0,0.1,66.32,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,116.31,0.0,0.0,0.0,0.0,0.0,0,0.0,720.825,0.0,15.9,0.0,0.0,0.0,-0.213,85.545,0.0,0.0,10.01,752.268,0.0,0.0,-0.013,0.0,43.875,37.8286,0.0,865.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.8,0.2175,1385.0,228.25,-1.00181,0.0,0.0,0.0,158.44,0.0,0.0,0.0,130.46,27.462,0.0,,0.0,0.0
2023-03-26 00:05:00,0.15107,0.0,0.1,66.32,0.0,0.0,640.2,0.0,0.0,0.0,0.0,0.0,99.12,0.0,0.0,0.0,0.0,0.0,0,0.0,681.625,0.0,15.5,0.0,0.0,0.0,-0.213,85.825,0.0,0.0,10.72,760.963,0.0,0.0,-0.013,0.0,45.1687,38.5556,0.0,868.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.13,0.2175,1387.1,229.938,5.85765,0.0,0.0,0.0,160.35,0.0,0.0,0.0,130.76,25.86,0.0,,0.0,0.0
2023-03-26 00:10:00,0.15107,0.0,0.1,66.32,0.0,0.0,639.7,0.0,0.0,0.0,0.0,0.0,67.7,0.0,0.0,0.0,0.0,0.0,0,0.0,642.775,0.0,16.1,0.0,0.0,0.0,-0.213,85.8325,0.0,0.0,11.53,757.22,0.0,0.0,-0.013,0.0,43.2375,43.1964,0.0,869.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.72,0.2175,1386.3,229.75,3.65686,0.0,0.0,0.0,159.67,0.0,0.0,0.0,128.74,23.28,0.0,,0.0,0.0
2023-03-26 00:15:00,0.15107,0.0,0.1,66.32,0.0,0.0,639.8,0.0,0.0,0.0,0.0,0.0,40.92,0.0,0.0,0.0,0.0,0.0,0,0.0,640.675,0.0,15.1,0.0,0.0,0.0,-0.213,85.8725,0.0,0.0,10.28,758.428,0.0,0.0,-0.013,0.0,43.7063,42.4018,0.0,869.078,0.0,0.409999996424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.077,0.2175,1388.6,229.75,3.19917,0.0,0.0,0.0,159.45,0.0,0.0,0.0,131.17,22.706,0.0,,0.0,0.0
2023-03-26 00:20:00,0.15107,0.0,0.1,66.32,0.0,0.0,636.9,0.0,0.0,0.0,0.0,0.0,35.45,0.0,0.0,0.0,0.0,0.0,0,0.0,640.675,0.0,15.8,0.0,0.0,0.0,-0.213,86.2,0.0,0.0,10.2,749.196,0.0,0.0,-0.013,0.0,43.1625,39.8418,0.0,868.33,0.0,38.2299995422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.812,0.2175,1387.6,230.875,4.28155,0.0,0.0,0.0,160.67,0.0,0.0,0.0,130.31,23.686,0.0,,0.0,0.0
2023-03-26 00:25:00,0.15107,0.0,0.1,66.32,0.0,0.0,639.7,0.0,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,0.0,0.0,0,0.0,639.625,0.0,15.9,0.0,0.0,0.0,-0.213,86.025,0.0,0.0,10.63,749.414,0.0,0.0,-0.013,0.0,45.7688,37.4006,0.0,868.788,0.0,6.34999990463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.981,0.2175,1385.2,229.562,0.0,0.0,0.0,0.0,158.54,0.0,0.0,0.0,130.41,22.21,0.0,,0.0,0.0
2023-03-26 00:30:00,0.15107,0.0,0.1,66.32,0.0,0.0,635.2,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0,0.0,640.675,0.0,15.8,0.0,0.0,0.0,-0.213,85.655,0.0,0.0,9.94,748.76,0.0,0.0,-0.013,0.0,42.2625,34.7648,0.0,866.469,0.0,75.1600036621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.756,0.2175,1382.9,229.0,0.0,0.0,0.0,0.0,158.28,0.0,0.0,0.0,131.17,22.397,0.0,,0.0,0.0
2023-03-26 00:35:00,0.15107,0.0,0.1,66.32,0.0,0.0,638.5,0.0,0.0,0.0,0.0,0.0,53.86,0.0,0.0,0.0,0.0,0.0,0,0.0,640.5,0.0,15.9,0.0,0.0,0.0,-0.213,85.7675,0.0,0.0,9.33,756.128,0.0,0.0,-0.013,0.0,42.675,39.3605,0.0,868.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.919,0.2175,1385.0,229.938,0.0,0.0,0.0,0.0,159.16,0.0,0.0,0.0,129.96,22.778,0.0,,0.0,0.0
2023-03-26 00:40:00,0.15107,0.0,0.1,66.32,0.0,0.0,638.3,0.0,0.0,0.0,0.0,0.0,65.57,0.0,0.0,0.0,0.0,0.0,0,0.0,640.15,0.0,16.5,0.0,0.0,0.0,-0.213,85.8675,0.0,0.0,8.85,756.447,0.0,0.0,-0.013,0.0,42.1687,44.3044,0.0,869.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.546,0.2175,1384.3,229.0,0.0,0.0,0.0,0.0,158.06,0.0,0.0,0.0,130.71,23.691,0.0,,0.0,0.0
2023-03-26 00:45:00,0.15107,0.0,0.1,66.32,0.0,0.0,635.1,0.0,0.0,0.0,0.0,0.0,74.12,0.0,0.0,0.0,0.0,0.0,0,0.0,640.15,0.0,18.0,0.0,0.0,0.0,-0.213,85.51,0.0,0.0,8.72,753.812,0.0,0.0,-0.013,0.0,43.2375,48.9882,0.0,865.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.547,0.2175,1382.6,228.812,0.0,0.0,0.0,0.0,158.11,0.0,0.0,0.0,129.65,22.292,0.0,,0.0,0.0
