SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2
2023-05-28 16:25:00,37.2965,2027.75,3.891,0.0,39.44,20.9428,1.86221,5.99991,90.3725,15.3021,0.0,64.7852,70.3423,57.1968,0.92102,15.37,17.3779,0,2710.98,0.0,10.7149,25.9302,1.6614,2.40024,68.294,0.0,31.0913,25.0248,0.0,5.25056,10.0392,7.6,0.24535,,23.7423,3.74099,0.842,16.2169,0.296,0.6067,15.112,948.574,1466.0,17.62,9.25,1.49996,0.261,79.9954,1.19405,-1.85397,0.00565,0.0,441.792,0.0,73.8,52.4001,50.7073,8.89113,189,86.8611,0.0,761.083,0.0,10.3626,27.9332,33.5703,1.96051,118.506,4.25343,2.30387,29.2058,0.0,0.0,0.0
2023-05-28 16:30:00,40.9976,2033.47,5.96992,0.0,41.85,19.5299,2.99016,6.7999,88.9975,11.6972,0.0,65.9159,64.9345,55.3958,0.50762,14.05,15.0473,0,2757.2,0.0,7.364,19.9883,1.92752,2.19882,62.5541,0.0,29.8916,26.6101,0.0,5.85651,9.89158,7.6,0.24535,,37.7409,3.04537,0.574,11.5474,0.296,0.34302,12.1,970.425,1323.48999023,14.03,8.5,1.70138,0.166,79.8672,1.89149,-1.85397,0.00565,0.0,447.686,0.0,73.8,58.157,33.2845,6.43015,190,85.1765,0.0,820.386,0.0,16.2769,12.7596,37.8331,1.61992,105.866,4.77343,1.27149,21.5427,0.0,0.0,0.0
2023-05-28 16:35:00,44.1975,2026.43,3.05997,0.0,45.15,17.6522,4.89082,4.79993,82.3802,8.29824,0.0,69.6437,60.4837,55.2985,0.40995,13.8,12.2424,0,2776.26,0.0,7.08324,13.8299,2.07645,1.20089,61.2341,0.0,29.9487,23.8972,0.0,8.86938,9.51013,1.54,0.3499,,11.0932,1.92493,0.243,6.75681,0.196,0.54078,9.23,988.247,1264.18005371,10.92,15.0,1.89975,0.036,96.9421,0.82001,-1.85397,0.08352,0.0,359.787,0.0,73.8,62.3978,32.1675,5.01167,231,87.8425,0.0,883.01,0.0,0.0363,8.13306,36.2422,1.20975,107.995,4.74643,1.49395,14.5846,0.0,0.0,0.0
2023-05-28 16:40:00,42.1949,2015.91,1.60233,0.0,47.82,15.6113,3.61273,4.69993,83.0325,8.20211,0.0,59.7696,51.0744,50.1963,0.51027,13.69,8.99043,0,2787.71,0.0,4.66621,5.57679,1.48074,1.70138,61.2541,0.0,29.8408,21.3867,0.0,5.60256,9.51013,1.49,0.00491,,8.22293,0.80803,0.0,3.86141,0.196,0.32349,6.622,987.369,1430.54003906,8.07,5.5,1.49996,0.006,92.5475,0.61876,-1.85397,0.00565,0.0,268.556,24.8,73.8,57.5198,10.3502,0.0,265,91.6109,0.0,938.945,0.0,4.97513,4.10468,35.4337,0.77029,117.22,2.66246,2.03514,3.77203,0.0,0.0,0.0
2023-05-28 16:45:00,43.3951,2023.48,1.26249,0.0,46.65,14.571,1.47036,3.19995,82.6419,6.69833,0.0,64.5686,45.1539,49.1962,0.29941,10.05,7.02568,0,2795.72,0.0,2.51774,4.29778,0.82887,2.00046,64.384,0.0,32.2212,17.8145,0.0,2.86374,9.48244,1.49,0.00491,,9.40124,0.62571,0.0,2.05573,0.146,0.4773,3.996,997.012,1370.31994629,6.02,9.25,0.70039,0.0,100.366,0.0,-1.85397,0.00565,0.0,276.262,28.7,73.8,59.8819,5.69009,3.42229,301,93.5372,0.0,992.438,0.0,0.0,2.84733,36.8839,0.43947,113.562,3.12145,1.03645,2.18814,0.0,0.0,0.0
2023-05-28 16:50:00,43.9978,2019.87,1.3209,0.0,46.83,16.1011,0.69032,2.09997,77.5285,3.69764,0.0,57.4716,35.5932,48.6962,0.40155,11.08,8.16388,0,2784.27,0.0,1.12001,3.29572,0.76539,0.401312,60.7441,0.0,33.7701,17.8137,0.0,2.192,9.86082,1.49,0.0,,18.5557,0.98857,0.0,0.90284,0.096,0.0,2.296,989.371,1424.43005371,1.99,2.5,0.8011,0.0,116.114,0.0,-1.85397,0.00565,0.0,270.252,31.2,73.8,58.4207,4.06958,0.0,334,97.1554,0.0,1050.72,0.0,2.71887,1.86465,38.8878,0.2295,123.248,1.43148,0.05044,1.02083,0.0,0.0,0.0
2023-05-28 16:55:00,52.7954,2028.02,0.82174,0.0,46.17,18.1127,0.45228,1.39998,71.4972,1.39734,0.0,62.7375,37.1838,42.8993,0.29646,13.8,3.90918,0,2798.26,0.0,2.35294,2.28862,0.78492,0.199893,65.054,0.0,33.9287,20.7742,0.0,1.68774,9.62703,0.54,0.0,,11.0529,0.80626,0.0,0.3027,0.046,0.17945,1.238,1007.95,1449.83996582,1.76,1.5,0.59968,0.0,106.757,0.0,7.42962,0.12371,0.0,283.025,33.2,73.8,63.1888,5.14076,0.0,378,90.9187,0.0,1058.33,0.0,8.92172,1.24819,37.7452,0.16968,122.95,7.31139,0.0,0.22431,0.0,0.0,0.0
2023-05-28 17:00:00,54.9951,2030.83,0.39162,0.0,43.95,18.971,0.0,0.0,67.5674,0.79995,0.0,73.051,34.0539,42.9966,0.19562,15.91,2.47288,0,2798.48,0.0,1.66323,1.09018,0.81422,0.199893,61.1241,0.0,33.021,24.7415,0.0,1.15309,9.74392,0.54,0.0,,6.84321,0.50004,0.0,0.0,0.0,0.0,0.598,1017.3,1302.36999512,1.23,0.5,0.59968,0.0,97.94,0.0,67.5441,0.00565,205.69,279.511,31.8,73.8,61.2113,2.44907,0.0,402,82.7045,0.0,1074.03,0.0,3.18799,0.44251,38.2901,0.11963,110.862,9.76835,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:05:00,48.895,2008.61,0.0,0.0,45.59,18.2321,0.0,0.0,66.9112,0.0,0.0,80.9857,35.3136,39.4964,0.09484,16.64,1.99863,0,2785.08,0.0,1.25429,0.0,0.0,0.099184,64.544,0.0,40.4606,26.0555,0.0,0.83728,9.56858,0.06,0.0,,13.6109,0.71067,0.0,0.0,0.0,0.0,0.176,1015.37,1428.08996582,0.74,0.25,0.19989,0.0,87.9881,0.0,80.5447,0.00565,119.33,414.147,30.9,73.8,54.8171,3.10826,0.0,406,80.3351,-3.77508,1059.99,0.0,0.14241,0.0,40.338,0.0,103.631,9.78635,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:10:00,52.6989,2024.36,0.0,0.0,46.94,20.9114,0.0,0.0,70.9073,0.0,0.0,95.2148,38.9941,42.0983,0.0,17.94,0.0,0,2794.62,0.0,0.0,0.0,0.0,0.099184,69.5839,0.0,48.4207,29.0913,0.0,0.53645,9.80237,0.06,0.0,,4.3859,0.54606,0.0,0.0,0.0,0.0,0.0,1033.44,1327.14001465,0.26,0.0,0.09918,0.0,79.7482,0.0,80.1541,0.12371,-0.77,447.198,30.9,73.8,50.873,2.43992,0.0,402,82.1772,37.3755,1061.78,0.0,0.8703,0.0,43.0099,0.0,95.1046,9.95235,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:15:00,56.3962,2030.37,0.0,0.0,48.21,21.6817,0.0,0.0,88.0795,0.0,58.8318,97.1099,41.554,47.1961,0.0,17.62,0.0,0,2796.58,0.0,0.0,0.0,0.0,0.001526,72.9439,0.0,53.7591,33.5625,0.0,0.17626,9.68548,0.06,0.0,,1.58618,0.0,0.0,0.0,0.0,0.0,0.0,1074.48,1289.11999512,0.0,0.0,0.00153,0.0,88.7572,0.0,82.1103,0.13376,0.0,473.623,32.9,73.9,49.8732,0.0,0.0,406,85.0373,80.0702,1059.97,0.0,29.7381,0.0,41.7355,0.0,85.2119,10.0034,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:20:00,63.5939,2026.87,0.0,0.0,46.3,22.2804,0.0,0.0,98.3023,0.0,175.749,86.6346,52.2353,52.6965,0.0,17.28,0.0,0,2790.98,0.0,0.0,0.0,0.0,0.001526,73.5239,0.0,55.746,33.7053,0.0,0.0,9.54089,0.06,0.0,,0.83085,0.0,0.0,0.0,0.0,0.0,0.0,1045.01,1119.39001465,0.0,0.0,0.00153,0.0,87.8508,0.0,80.9384,0.04333,213.83,457.751,31.6,73.9,53.1692,0.0,0.0,402,84.6015,132.152,1079.96,0.0,2.64254,0.0,44.715,0.0,89.7444,0.2485,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:25:00,66.0985,2031.76,0.0,0.0,45.88,22.0124,0.0,0.0,105.97,0.0,294.11,77.6638,51.1427,51.9,0.0,17.33,0.0,0,2796.77,0.0,0.0,0.0,0.0,0.001526,78.4338,0.0,56.787,35.0971,0.0,0.0,9.59934,0.06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.75,1084.40002441,0.0,0.0,0.00153,0.0,84.0696,0.0,80.9384,0.04333,169.52,464.547,31.9,73.9,54.4216,0.0,0.0,401,77.16,165.661,1073.06,0.0,1.76945,0.0,44.7766,0.0,87.5496,9.78235,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:30:00,74.8958,2015.3,0.0,0.0,45.43,19.9213,0.0,0.0,109.572,0.0,349.087,62.1058,56.4529,50.7981,0.0,13.08,0.0,0,2785.78,0.0,0.0,0.0,0.0,0.001526,81.6538,0.0,62.208,35.7779,0.0,0.0,9.68548,0.06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.05,891.840026855,0.0,0.0,0.00153,0.0,79.9405,0.0,80.6424,0.04333,412.86,458.366,31.1,73.9,54.4985,0.0,0.0,400,80.4157,165.789,1061.51,0.0,0.0,0.0,44.4602,0.0,85.5329,9.94635,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:35:00,75.7982,2019.75,0.0,0.0,43.39,20.9721,0.0,0.0,109.377,0.0,344.67,52.7825,60.2444,58.2987,0.0,10.53,0.0,0,2796.01,0.0,0.0,0.0,0.0,0.001526,83.6437,0.0,61.5288,33.7394,0.0,0.0,9.71624,0.06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.48,931.119995117,0.0,0.0,0.00153,0.0,75.8206,0.0,80.3494,0.12371,356.72,459.591,31.2,73.9,58.9151,0.0,0.0,402,81.8146,164.111,1065.73,0.0,22.7925,0.0,42.6408,0.0,89.6016,9.90935,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:40:00,79.5953,2016.91,0.0,0.0,39.64,21.1228,0.0,0.0,109.049,0.0,341.685,42.2309,65.4752,58.1969,0.0,11.44,0.0,0,2791.06,0.0,0.0,0.0,0.0,0.001526,88.3537,0.0,61.5161,31.5725,0.0,0.0,9.59934,0.06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.15,888.849975586,0.0,0.0,0.00153,0.0,68.1392,0.0,80.2518,0.12371,537.38,457.46,30.6,74.1,59.1348,0.0,0.0,401,81.2396,164.154,1062.87,0.0,23.9151,0.0,42.2453,0.0,92.3665,9.96735,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:45:00,82.7961,2015.74,0.0,0.0,39.68,21.1312,0.0,0.0,106.951,0.0,340.678,38.1201,71.8938,65.2992,0.0,11.5,0.0,0,2788.3,0.0,0.0,0.0,0.0,0.001526,93.9636,0.0,64.4868,31.1226,0.0,0.0,9.48244,0.06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,912.210021973,0.0,0.0,0.00153,0.0,58.4802,0.0,80.1541,0.04333,554.27,456.026,30.6,73.8,62.9581,0.0,0.0,400,84.3525,163.793,1061.75,0.0,24.0696,0.0,42.4738,0.0,82.8644,6.95339,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:50:00,79.9955,2021.75,0.0,0.0,38.53,21.1312,0.0,0.0,96.8609,0.0,339.964,36.6094,78.1427,64.6974,0.0,11.21,0.0,0,2793.96,0.0,0.0,0.0,0.0,0.001526,92.7636,0.0,63.1221,35.1748,0.0,0.0,9.91927,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.72,1000.46002197,0.0,0.0,0.00153,0.0,55.1842,0.0,80.5447,0.04333,419.53,460.036,31.0,73.8,62.9032,0.0,0.0,401,82.5141,164.196,1068.17,0.0,23.9653,0.0,41.8322,0.0,75.108,9.86235,0.0,0.0,0.0,0.0,0.0
2023-05-28 17:55:00,88.4968,2020.14,0.0,0.0,40.37,20.3818,0.0,0.0,95.2866,0.0,339.964,32.9519,78.6346,63.3964,0.0,11.8,0.0,0,2790.52,0.0,0.0,0.0,0.0,0.001526,95.0536,0.0,69.4254,36.3198,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.23,427.880004883,0.0,0.0,0.00153,0.0,52.7215,0.0,80.7431,0.12371,1006.44,457.293,31.0,73.8,59.6512,0.0,0.0,401,86.4656,164.141,1060.87,0.0,12.5165,0.0,42.4826,0.0,70.0676,4.50443,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:00:00,85.1941,2019.09,0.0,0.0,41.34,19.4105,0.0,0.0,88.3412,0.0,339.961,34.5678,82.4042,61.8963,0.0,13.33,0.0,0,2792.45,0.0,0.0,0.0,0.0,0.001526,100.813,0.0,75.7414,37.2545,0.0,0.0,9.48244,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.2,283.910003662,0.0,0.0,0.00153,0.0,52.5658,0.0,80.6424,0.04333,1237.79,458.442,30.7,73.8,53.4878,0.0,0.0,400,86.385,164.068,1060.19,0.0,2.24044,0.0,42.6584,0.0,68.7773,1.15148,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:05:00,90.3982,2004.05,0.0,0.0,44.35,20.8319,0.0,0.0,88.0131,0.0,340.382,34.4091,79.8944,55.8959,0.0,13.37,0.0,0,2783.93,0.0,0.0,0.0,0.0,0.001526,113.263,0.0,78.6042,39.65,0.0,0.0,9.80237,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.41,138.880004883,0.0,0.0,0.00153,0.0,47.7318,0.0,79.8612,0.12371,1330.76,455.158,30.4,73.8,50.6642,0.0,0.0,398,89.0291,164.215,1056.77,0.0,0.07912,0.0,41.841,0.0,62.6578,9.58935,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:10:00,92.694,2026.95,0.0,0.0,45.62,19.7622,0.0,0.0,86.767,0.0,340.927,44.3427,80.7733,58.7987,0.0,14.62,0.0,0,2797.72,0.0,0.0,0.0,0.0,0.001526,111.183,0.0,84.7742,40.4427,0.0,0.0,9.89158,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.94,64.3199996948,0.0,0.0,0.00153,0.0,45.8091,0.0,80.9384,0.12371,1348.51,464.699,31.9,73.8,46.2257,0.0,0.0,405,89.6956,164.385,1066.54,0.0,8.53637,0.0,43.3351,0.0,64.1605,5.86241,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:15:00,88.4966,2027.26,0.0,0.0,47.89,19.0003,0.0,0.0,90.6342,0.0,341.601,46.1891,82.8742,59.697,0.0,16.34,0.0,0,2797.02,0.0,0.0,0.0,0.0,0.001526,104.913,0.0,78.1091,37.9694,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.33,104.309997559,0.0,0.0,0.00153,0.0,41.2223,0.0,81.0361,0.12371,1350.36,462.74,31.7,74.0,43.7757,0.0,0.0,404,88.0073,164.172,1073.64,0.0,31.3373,0.0,42.8693,0.0,57.7517,5.42342,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:20:00,87.6978,2020.28,0.0,0.0,49.37,18.4414,0.0,0.0,88.4076,0.0,342.444,49.7826,82.2736,63.2991,0.0,14.5,0.0,0,2790.91,0.0,0.0,0.0,0.0,0.001526,104.093,0.0,78.5408,39.6127,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.23,104.739997864,0.0,0.0,0.00153,0.0,33.2845,0.0,80.5447,0.04333,1339.05,456.726,30.6,73.9,40.2271,0.0,0.0,401,90.8748,164.605,1065.29,0.0,12.8832,0.0,43.8801,0.0,55.6692,0.2235,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:25:00,87.898,2023.58,0.0,0.0,52.55,16.9028,0.0,0.0,86.5716,0.0,343.366,52.8512,80.9747,58.4978,0.0,16.12,0.0,0,2796.21,0.0,0.0,0.0,0.0,0.001526,104.583,0.0,76.0524,38.2812,0.0,0.0,10.1561,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.1,119.559997559,0.0,0.0,0.00153,0.0,32.0394,0.0,80.6424,0.00565,1336.31,458.111,30.7,73.9,43.8636,0.0,0.0,403,79.7528,164.703,1064.02,0.0,5.15012,0.0,42.8429,0.0,54.7109,0.63749,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:30:00,79.7942,2019.16,0.0,0.0,59.47,14.7217,0.0,0.0,85.9154,0.0,344.546,49.1569,74.0752,59.3961,0.0,14.2,0.0,0,2790.74,0.0,0.0,0.0,0.0,0.001526,105.583,0.0,73.9958,37.6132,0.0,0.0,9.65779,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.5,178.229995728,0.0,0.0,0.00153,0.0,29.8604,0.0,80.6424,0.13376,1334.63,457.048,30.9,73.9,43.3143,0.0,0.0,401,66.1003,165.167,1058.09,0.0,0.76233,0.0,43.9855,0.0,56.9705,0.0895,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:35:00,74.7931,2024.02,0.0,0.0,58.11,15.9023,0.0,0.0,79.6223,0.0,345.091,48.8594,68.9128,59.3961,0.0,12.92,0.0,0,2795.94,0.0,0.0,0.0,0.0,0.001526,100.773,0.0,75.4557,33.6831,0.0,0.0,10.0977,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.87,167.679992676,0.0,0.0,0.00153,0.0,28.4596,0.0,80.4471,0.04333,1337.8,458.528,30.7,74.0,41.8201,0.0,0.0,402,67.7995,165.24,1060.7,0.0,0.12193,0.0,43.0011,0.0,54.2348,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:40:00,67.9975,2028.9,0.0,0.0,67.7,16.0844,0.0,0.0,84.013,0.0,345.89,51.5373,60.8353,58.7987,0.0,10.74,0.0,0,2795.23,0.0,0.0,0.0,0.0,0.001526,104.383,0.0,88.6908,37.9504,0.0,0.0,10.0392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.18,195.009994507,0.0,0.0,0.00153,0.0,27.8096,0.0,80.7431,0.04333,1342.92,459.667,30.9,74.0,58.2998,0.0,0.0,402,65.1371,165.026,1067.78,0.0,2.72445,0.0,42.5441,0.0,51.9325,0.58249,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:45:00,68.4937,2023.53,0.0,0.0,68.18,16.6726,0.0,0.0,86.5091,0.0,341.854,49.2042,56.0134,55.9976,0.0,12.83,0.0,0,2791.74,0.0,0.0,0.0,0.0,0.001526,99.0035,0.0,86.2342,35.8064,0.0,0.0,9.80237,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.2,156.13999939,0.0,0.0,0.00153,0.0,28.0293,0.0,81.0361,0.12371,1341.42,458.646,31.0,73.8,57.8494,0.0,0.0,403,68.5869,165.557,1066.85,0.0,3.46723,0.0,41.6212,0.0,45.8082,0.72649,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:50:00,65.3966,2027.36,0.0,0.0,73.66,15.0817,0.0,0.0,85.1302,0.0,341.898,54.3008,60.1346,47.997,0.0,13.13,0.0,0,2795.65,0.0,0.0,0.0,0.0,0.001526,104.203,0.0,90.5063,35.9231,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.84,58.1199989319,0.0,0.0,0.00153,0.0,24.1199,0.0,80.6424,0.12371,1343.26,462.535,31.2,73.8,63.2438,0.0,0.0,402,63.3133,165.008,1059.99,0.0,4.75918,0.0,43.133,0.0,40.4041,1.26348,0.0,0.0,0.0,0.0,0.0
2023-05-28 18:55:00,68.5969,2025.09,0.0,0.0,71.36,13.7421,0.0,0.0,85.1302,0.0,342.063,56.2158,53.5341,43.8994,0.0,12.91,0.0,0,2794.4,0.0,0.0,0.0,0.0,0.001526,102.203,0.0,93.6547,32.2882,0.0,0.0,9.95003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.89,0.0,0.0,0.0,0.00153,0.0,23.7629,0.0,81.1337,0.12371,1349.0,464.518,31.8,73.8,59.794,0.0,0.0,406,66.569,165.557,1056.01,0.0,5.17618,0.0,44.0646,0.0,39.2261,1.90847,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:00:00,75.1971,2023.29,0.0,0.0,64.79,13.1204,0.0,0.0,82.2473,0.0,341.689,62.9343,52.5026,45.5986,0.0,12.88,0.0,0,2797.72,0.0,0.0,0.0,0.0,0.001526,98.7235,0.0,94.1372,34.671,0.0,0.0,9.80237,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.2,0.0,0.0,0.0,0.00153,0.0,21.7395,0.0,81.3291,0.08352,1355.17,463.238,32.0,73.8,58.6734,0.0,0.0,401,74.948,165.46,1058.11,0.0,0.0,0.0,42.9396,0.0,40.0366,0.40949,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:05:00,66.7942,2016.16,0.0,0.0,60.02,12.8399,0.0,0.0,75.4972,0.0,294.909,64.8768,63.7247,53.9975,0.0,12.85,0.0,0,2788.06,0.0,0.0,0.0,0.0,0.001526,113.583,0.0,89.8715,34.5337,0.0,0.0,9.65779,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.25,0.0,0.0,0.0,0.00153,0.0,21.0529,0.0,81.0361,0.12371,1338.53,461.308,31.5,73.8,57.6626,0.0,0.0,401,81.1408,165.905,1103.87,0.0,2.79147,0.0,43.0451,0.0,40.0537,0.49349,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:10:00,70.798,2027.19,0.0,0.0,50.39,12.662,0.0,0.0,76.216,0.0,249.725,70.045,63.6735,57.9978,0.0,14.36,0.0,0,2796.97,0.0,0.0,0.0,0.0,0.001526,112.863,0.0,96.8921,33.3983,0.0,0.0,9.59934,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.28,0.0,0.0,0.0,0.00153,0.0,19.1852,0.0,81.5244,0.12371,1365.47,468.559,32.7,73.8,55.1687,0.0,0.0,407,85.5537,166.094,1166.83,0.0,0.0,0.0,42.1222,0.0,37.9235,0.54349,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:15:00,73.1961,2028.14,0.0,0.0,41.21,12.9131,0.0,0.0,75.6926,0.0,249.553,72.7672,68.8444,58.8961,0.0,14.96,0.0,0,2794.57,0.0,0.0,0.0,0.0,0.001526,112.423,0.0,90.3793,35.9675,0.0,0.0,10.0392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.59,0.0,0.0,0.0,0.00153,0.0,16.0449,0.0,80.7431,0.12371,1344.31,459.505,30.9,73.8,53.8833,0.0,0.0,402,92.1675,166.052,1207.7,0.0,0.0,0.0,43.5373,0.0,35.1122,0.0055,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:20:00,83.4976,2029.44,0.0,0.0,32.97,12.9906,0.0,0.0,78.6418,0.0,250.816,75.9625,73.8238,59.197,0.0,13.88,0.0,0,2796.41,0.0,0.0,0.0,0.0,0.001526,109.483,0.0,83.93,36.1373,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.46,0.0,0.0,0.0,0.00153,0.0,16.1181,0.0,80.7431,0.13376,1343.86,460.689,31.1,73.8,52.0046,0.0,0.0,404,94.0243,166.107,1202.14,0.0,0.14614,0.0,43.467,0.0,31.527,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:25:00,85.0941,2019.21,0.0,0.0,24.95,14.8913,0.0,0.0,88.5365,0.0,250.018,73.9498,77.7044,61.4981,0.0,13.6,0.0,0,2791.01,0.0,0.0,0.0,0.0,0.001526,110.083,0.0,84.4632,38.0321,0.0,0.0,10.0977,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.78,272.920013428,0.0,0.0,0.00153,0.0,15.5413,0.0,80.8408,0.04333,817.21,445.971,31.1,73.8,49.5106,0.0,0.0,402,90.4463,165.991,1243.59,0.0,0.0121,0.0,44.1789,0.0,32.0861,0.60349,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:30:00,93.2943,2032.22,0.0,0.0,14.2,15.1131,0.0,0.0,91.2905,0.0,249.974,81.9409,73.8152,63.9982,0.0,14.01,0.0,0,2797.7,0.0,0.0,0.0,0.0,0.001526,110.353,0.0,85.9359,36.5721,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.41,533.099975586,0.0,0.0,0.00153,0.0,17.0611,0.0,80.6424,0.12371,498.09,448.332,31.5,73.8,50.7411,0.0,0.0,403,87.9927,165.905,1254.12,0.0,1.41202,0.0,44.3195,0.0,32.7282,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:35:00,97.9999,2031.42,0.0,0.0,7.57,17.2336,0.0,0.0,92.4038,0.0,149.059,78.4054,72.4944,68.1977,0.0,15.81,0.0,0,2795.31,0.0,0.0,0.0,0.0,0.001526,108.763,0.0,75.5827,34.2171,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.15,979.460021973,0.0,0.0,0.00153,0.0,14.8089,0.0,81.2314,0.12371,117.46,446.898,30.8,73.8,48.2033,0.0,0.0,406,89.3477,165.734,1269.11,0.0,0.60037,0.0,44.8117,0.0,40.7532,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:40:00,98.4955,2012.98,0.0,0.0,6.93,15.7306,0.0,0.0,103.806,0.0,29.8595,79.4873,77.7044,71.9989,0.0,16.37,0.0,0,2787.79,0.0,0.0,0.0,0.0,0.001526,109.793,0.0,77.7346,35.0764,0.0,0.0,9.91927,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.2,1120.31005859,0.0,0.0,0.00153,0.0,15.8617,0.0,80.6424,0.04333,-0.35,441.265,30.6,73.8,46.2037,0.0,0.0,401,94.1158,165.82,1255.8,0.0,0.10518,0.0,42.6847,0.0,47.516,0.0,0.0,0.0,0.0,0.0,0.0
