SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2025-02-11 21:05:00,,0.0,45.877,0.0,150.32,5.9,0.0,,0.0,7.90922,54.5,49.1279,,0,0.0,35.33,30.6,70.1,72.7,69.4,,,0.0,72.56,,43.39,35.87,10.7171,14.1788,32.7479,0.0,0.0,0.0,0.0,0.08545,13.4,0.0,61.3,0.0,293.009,166.55,77.98,0.08192,198.03,0.0,62.7,89.2,77.176,0.0,0.0,17.095,0.0,343.0,38.9,39.8,13.74,,0.0,1e-05,,0.0,,74.26,0.0
2025-02-11 21:10:00,,0.0,45.3353,0.0,151.05,6.3,0.0,,0.0,7.00817,55.5,48.4075,,0,0.0,35.14,29.97,70.9,76.7,62.2,,,0.0,72.5,,47.49,41.62,8.75233,12.3367,30.2864,0.0,0.0,0.0,0.0,0.08545,12.4,0.0,61.2,182.830001831,290.324,166.55,74.17,0.04529,165.69,0.0,60.8,86.7,76.1733,0.0,0.0,17.5949,0.0,380.0,40.3,43.1,18.78,,0.0,1e-05,,0.0,,75.0,0.0
2025-02-11 21:15:00,,0.0,44.9919,0.0,150.0,7.0,0.0,,0.0,6.20724,54.4,48.1194,,0,0.0,36.71,29.84,69.6,75.6,64.7,,,0.0,72.75,,51.23,47.1,8.03785,11.0528,26.5578,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,63.6,201.020004272,290.324,166.73,72.58,0.04529,164.02,0.0,58.0,84.8,73.4615,0.0,0.0,16.7951,0.0,349.0,43.2,44.6,20.68,,0.0,1e-05,,0.0,,72.13,0.0
2025-02-11 21:20:00,,0.0,47.3037,0.0,121.84,6.2,0.0,,0.0,6.30736,55.7,47.9753,,0,0.0,37.61,31.45,63.5,77.4,71.6,,,0.0,72.66,,56.38,58.5,8.21647,9.48975,26.3068,0.0,0.0,0.0,0.0,0.08545,13.4,0.0,62.2,285.630004883,295.022,166.45,72.64,0.04529,140.31,0.0,57.5,82.7,71.9091,0.0,0.0,16.6951,0.0,301.0,40.1,46.5,23.09,,0.0,1e-05,,0.0,,75.05,0.0
2025-02-11 21:25:00,,0.0,46.1211,0.0,144.29,6.7,0.0,,0.0,6.30736,57.1,46.1024,,0,0.0,36.96,32.12,63.3,78.8,75.4,,,0.0,72.77,,60.61,55.44,8.75233,7.92673,26.6586,0.0,0.0,0.0,0.0,0.08545,12.4,0.0,63.9,269.570007324,293.009,166.95,75.0,0.04529,140.78,0.0,56.5,81.5,67.8146,0.0,0.0,18.6945,0.0,267.0,43.7,48.0,24.81,,0.0,1e-05,,0.0,,77.78,0.0
2025-02-11 21:30:00,,0.0,44.9004,0.0,139.09,7.6,0.0,,0.0,6.70782,58.2,45.5982,,0,0.0,36.82,32.81,62.5,76.4,81.1,,,0.0,72.91,,62.56,55.96,10.3599,6.75447,26.9043,0.0,0.0,0.0,0.0,0.08545,13.9,0.0,66.0,283.049987793,290.995,166.65,75.78,0.04529,139.65,0.0,56.7,80.9,72.4916,0.0,0.0,19.4943,0.0,214.0,43.7,44.9,22.5,,0.0,1e-05,,0.0,,74.87,0.0
2025-02-11 21:35:00,,0.0,46.8536,0.0,137.53,6.1,0.0,,0.0,7.10829,58.3,44.6617,,0,0.0,37.99,31.52,60.8,75.9,82.2,,,0.0,72.92,,65.24,55.91,12.1461,6.81029,29.1928,0.0,0.0,0.0,0.0,0.08545,13.9,0.0,63.8,282.190002441,293.009,166.98,76.38,0.04529,100.45,0.0,55.3,79.9,70.9068,0.0,0.0,19.3943,0.0,209.0,45.4,49.9,23.83,,0.0,1e-05,,0.0,,75.8,0.0
2025-02-11 21:40:00,,0.0,46.2432,0.0,146.73,7.8,0.0,,0.0,7.40864,57.7,44.5176,,0,0.0,39.25,30.38,58.2,74.8,75.9,,,0.0,73.03,,62.92,52.84,14.0216,7.42434,33.8704,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,62.9,277.429992676,293.68,167.03,81.74,0.04529,71.59,0.0,54.8,80.8,72.8513,0.0,0.0,19.2944,0.0,213.0,48.7,51.2,24.48,,0.0,1e-05,,0.0,,77.57,0.0
2025-02-11 21:45:00,,0.0,45.1979,0.0,121.89,8.4,0.0,,0.0,9.61121,56.7,45.9583,,0,0.0,39.84,33.89,62.1,73.9,71.7,,,0.0,73.07,,63.32,53.4,16.3436,7.25687,34.6352,0.0,0.0,0.0,0.0,0.08545,12.4,0.0,66.0,272.899993896,290.324,167.56,80.88,0.04529,24.0,0.0,54.5,78.7,72.102,0.0,0.0,19.0944,0.0,233.0,52.0,56.0,26.92,,0.0,1e-05,,0.0,,73.02,0.0
2025-02-11 21:50:00,,0.0,46.9375,0.0,115.16,7.1,0.0,,0.0,10.0117,57.6,45.5982,,0,0.0,41.41,35.22,65.9,77.0,73.7,,,0.0,72.97,,62.73,46.63,17.9512,8.15002,40.1947,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,65.2,283.100006104,294.351,167.24,91.26,0.04529,24.1,0.0,51.8,76.5,71.5742,0.0,0.0,19.1944,0.0,197.0,55.7,56.1,27.54,,0.0,1e-05,,0.0,,74.51,0.0
2025-02-11 21:55:00,,0.0,44.763,0.0,93.29,8.3,0.0,,0.0,10.4121,58.2,45.0219,,0,0.0,40.89,34.59,65.7,78.2,75.0,,,0.0,72.8,,59.32,46.11,18.2191,9.15482,42.3102,0.0,0.0,0.0,0.0,0.08545,12.4,0.0,64.9,268.459991455,292.338,166.9,92.32,0.04529,24.0,0.0,52.1,77.8,72.0188,0.0,0.0,18.5946,0.0,172.0,60.2,52.3,29.1,,0.0,1e-05,,0.0,,76.15,0.0
2025-02-11 22:00:00,,0.0,46.2966,0.0,81.09,7.7,0.0,,0.0,10.6124,57.3,44.9498,,0,0.0,39.66,33.94,65.4,74.8,79.9,,,0.0,72.76,,63.65,50.07,18.8443,8.65242,41.2497,0.0,0.0,0.0,0.0,0.08545,12.0,0.0,66.5,227.399993896,292.338,165.6,97.33,0.04529,24.0,0.0,54.4,77.7,73.6911,0.0,0.0,18.5946,0.0,183.0,63.1,54.3,30.19,,0.0,1e-05,,0.0,,80.33,0.0
2025-02-11 22:05:00,,0.0,23.957,0.0,80.78,8.2,0.0,,0.0,11.7137,56.7,46.3905,,0,0.0,43.59,33.77,64.7,76.0,83.6,,,0.0,72.82,,64.84,53.34,19.8267,8.93153,38.6596,0.0,0.0,0.0,0.0,0.08545,12.4,0.0,67.3,231.940002441,293.009,165.95,94.95,0.04529,0.0,0.0,53.6,77.5,75.3924,0.0,0.0,17.295,0.0,180.0,62.9,50.8,34.5,,0.0,1e-05,,0.0,,77.44,0.0
2025-02-11 22:10:00,,0.0,23.9189,0.0,79.87,8.9,0.0,,0.0,12.8149,56.4,46.1744,,0,0.0,43.55,35.53,68.0,80.0,90.6,,,0.0,72.81,,68.6,51.95,21.7022,8.20585,41.9865,0.0,0.0,0.0,0.0,0.08545,13.9,0.0,66.8,206.75,293.009,167.99,95.61,0.04529,0.0,0.0,53.1,80.3,76.6405,0.0,0.0,16.5952,0.0,173.0,61.3,56.5,38.12,,0.0,1e-05,,0.0,,74.1,0.0
2025-02-11 22:15:00,,0.0,23.9265,0.0,79.91,10.0,0.0,,0.0,14.3167,56.0,46.6066,,0,0.0,44.52,34.3,67.6,81.8,90.1,,,0.0,72.87,,67.71,59.88,23.3991,9.6014,45.8769,0.0,0.0,0.0,0.0,0.08545,14.4,0.0,67.4,163.229995728,292.338,167.78,97.04,0.04529,0.0,0.0,57.4,79.1,79.5643,0.0,0.0,16.0953,0.0,171.0,58.6,61.3,40.55,,0.0,1e-05,,0.0,,71.83,0.0
