SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF
2023-03-05 00:00:00,0.46327,0.0,0.1,66.52,0.0,0.0,643.2,0.0,0.0,0.0,0.0,0.0,385.03,0.0,0.0,0.0,461.996,0.0,0,0.0,1003.45,0.0,20.8,0.0,0.0,0.0,-0.162,72.0925,0.0,0.0,24.78,749.297,0.0,0.0,0.012,0.0,45.5063,43.6347,0.0,868.865,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1055.38,0.2175,1341.3,201.812,0.0,0.0,0.0,0.0,162.85,0.0,0.0,0.0,119.0,21.414,0.0,,0.0
2023-03-05 00:05:00,0.46327,0.0,0.1,66.52,0.0,0.0,638.7,0.0,0.0,0.0,0.0,0.0,383.45,0.0,0.0,0.0,449.058,0.0,0,0.0,971.6,0.0,20.7,0.0,0.0,0.0,-0.162,71.3375,0.0,0.0,24.67,754.685,0.0,0.0,0.012,0.0,44.7188,47.104,0.0,869.307,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1077.61,0.2175,1335.5,199.375,0.0,0.0,0.0,0.0,160.51,0.0,0.0,0.0,119.35,18.613,0.0,,0.0
2023-03-05 00:10:00,0.46327,0.0,0.1,66.52,0.0,0.0,641.4,0.0,0.0,0.0,0.0,0.0,387.32,0.0,0.0,0.0,441.413,0.0,0,0.0,965.825,0.0,19.9,0.0,0.0,0.0,-0.162,71.7125,0.0,0.0,24.76,747.434,0.0,0.0,0.012,0.0,43.4062,40.6712,0.0,869.963,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1032.29,0.2175,1339.7,200.875,0.0,0.0,0.0,0.0,161.75,0.0,0.0,0.0,119.45,19.015,0.0,,0.0
2023-03-05 00:15:00,0.46327,0.0,0.1,66.52,0.0,0.0,631.9,0.0,0.0,0.0,0.0,0.0,383.05,0.0,0.0,0.0,425.688,0.0,0,0.0,965.825,0.0,20.2,0.0,0.0,0.0,-0.162,71.37,0.0,0.0,24.71,745.89,0.0,0.0,0.012,0.0,41.3438,39.678,0.0,862.913,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1037.36,0.2175,1328.1,198.25,0.0,0.0,0.0,0.0,160.81,0.0,0.0,0.0,119.15,19.125,0.0,,0.0
2023-03-05 00:20:00,0.46327,0.0,0.1,66.52,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,388.56,0.0,0.0,0.0,413.726,0.0,0,0.0,967.05,0.0,20.3,0.0,0.0,0.0,-0.162,71.675,0.0,0.0,24.73,749.079,0.0,0.0,0.012,0.0,38.8875,36.4401,0.0,868.788,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1021.14,0.2175,1338.6,201.625,0.0,0.0,0.0,0.0,161.55,0.0,0.0,0.0,120.31,17.524,0.0,,0.0
2023-03-05 00:25:00,0.46327,0.0,0.1,66.52,0.0,0.0,641.5,0.0,0.0,0.0,0.0,0.0,392.44,0.0,0.0,0.0,403.023,0.0,0,0.0,969.15,0.0,20.7,0.0,0.0,0.0,-0.162,71.9225,0.0,0.0,24.63,753.376,0.0,0.0,0.012,0.0,39.0375,40.5381,0.0,869.963,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1035.06,0.2175,1340.7,200.688,0.0,0.0,0.0,0.0,162.12,0.0,0.0,0.0,119.7,16.855,0.0,,0.0
2023-03-05 00:30:00,0.46327,0.0,0.1,66.52,0.0,0.0,644.6,0.0,0.0,0.0,0.0,0.0,393.97,0.0,0.0,0.0,396.987,0.0,0,0.0,971.25,0.0,21.1,0.0,0.0,0.0,-0.162,72.3825,0.0,0.0,24.75,746.443,0.0,0.0,0.012,0.0,40.275,41.9348,0.0,870.619,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1024.44,0.2175,1342.1,204.25,0.49521,0.0,0.0,0.0,164.56,0.0,0.0,0.0,119.3,12.862,0.0,,0.0
2023-03-05 00:35:00,0.46327,0.0,0.1,66.52,0.0,0.0,642.4,0.0,0.0,0.0,0.0,0.0,395.57,0.0,0.0,0.0,347.498,0.0,0,0.0,970.2,0.0,20.3,0.0,0.0,0.0,-0.162,72.03,0.0,0.0,24.74,746.225,0.0,0.0,0.012,0.0,40.6313,40.5893,0.0,870.635,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1054.26,0.2175,1351.9,201.062,0.0,0.0,0.0,0.0,162.42,0.0,0.0,0.0,119.45,13.63,0.0,,0.0
2023-03-05 00:40:00,0.46327,0.0,0.1,66.52,0.0,0.0,642.3,0.0,0.0,0.0,0.0,0.0,399.44,0.0,0.0,0.0,299.488,0.0,0,0.0,967.925,0.0,21.1,0.0,0.0,0.0,-0.162,71.7575,0.0,0.0,24.77,753.695,0.0,0.0,0.012,0.0,39.5813,38.1399,0.0,870.802,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1013.91,0.2175,1350.6,198.625,0.0,0.0,0.0,0.0,160.34,0.0,0.0,0.0,119.05,12.747,0.0,,0.0
2023-03-05 00:45:00,0.46327,0.0,0.1,66.52,0.0,0.0,640.2,0.0,0.0,0.0,0.0,0.0,400.49,0.0,0.0,0.0,250.399,0.0,0,0.0,966.875,0.0,20.1,0.0,0.0,0.0,-0.162,71.6975,0.0,0.0,24.75,754.249,0.0,0.0,0.012,0.0,40.6687,35.4877,0.0,870.329,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1022.44,0.2175,1348.7,200.125,0.0,0.0,0.0,0.0,160.75,0.0,0.0,0.0,119.45,10.039,0.0,,0.0
