SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF
2023-09-18 00:00:00,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.04,0.0,0.0,0.0,39.9794,0.0,0,0.0,76.74,63.02,90.3,97.0,95.9,0.0,0.251,0.0,0.01,0.0,88.79,81.45,16.165,4.8007,27.8366,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,117.0,0.0,252.071,0.0,185.72,0.0,0.0,0.0,122.3,116.1,88.7754,0.0,0.0,23.0933,0.0,44.0,107.4,69.3,69.96,0.001,0.0,0.0,0.0,0.0,0.09,0.0
2023-09-18 00:05:00,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.039,0.0,0.0,0.0,34.0005,0.0,0,0.0,76.64,59.62,90.8,97.3,95.0,15.6,0.249,0.0,0.01,6.9,92.57,81.18,8.4844,2.51199,19.0062,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.0,0.0,252.071,0.0,187.37,0.0,0.0,0.0,122.8,117.1,88.4876,0.0,0.0,22.7934,0.0,41.0,104.9,22.4,71.22,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2023-09-18 00:10:00,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.039,0.0,0.0,0.0,40.1955,0.0,0,0.0,76.85,62.7,90.1,97.0,95.9,6.8,0.249,0.0,0.0,5.4,92.73,81.4,9.64542,2.34453,16.0701,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.7,0.0,252.742,0.0,188.18,0.0,0.0,0.0,125.0,117.9,87.5186,0.0,0.0,21.5937,0.0,42.0,104.1,33.8,70.46,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2023-09-18 00:15:00,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.039,0.0,0.0,0.0,47.0389,0.0,0,0.0,76.81,62.85,89.9,97.6,95.7,18.5,0.25,0.0,0.0,4.35,93.2,81.34,6.25166,2.40035,13.3741,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,117.7,0.0,252.742,0.0,190.01,0.0,0.0,0.0,127.2,117.5,88.1164,0.0,0.0,22.8933,0.0,41.0,104.9,16.1,71.58,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2023-09-18 00:20:00,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.039,0.0,0.0,0.0,43.221,0.0,0,0.0,76.76,62.04,90.1,96.5,95.1,0.0,0.25,0.0,0.01,0.0,88.84,81.26,10.8064,3.51679,23.0865,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.1,0.0,251.4,0.0,190.91,0.0,0.0,0.0,126.3,115.7,87.5173,0.0,0.0,20.7939,0.0,43.0,96.2,14.0,70.23,0.0,0.0,0.0,0.0,0.0,0.34,0.0
2023-09-18 00:25:00,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.04,0.0,0.0,0.0,43.9413,0.0,0,0.0,76.86,62.58,90.4,97.2,94.4,14.5,0.25,0.0,0.02,3.15,94.55,81.51,15.5398,5.86132,23.7729,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.5,0.0,252.071,0.0,189.09,0.0,0.0,0.0,125.8,113.8,87.92,0.0,0.0,24.2929,0.0,40.0,97.0,32.8,70.14,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2023-09-18 00:30:00,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.04,0.0,0.0,0.0,44.2295,0.0,0,0.0,76.79,62.11,88.4,96.6,94.1,0.0,0.25,0.0,0.01,0.15,96.71,81.32,15.4505,6.08461,28.7688,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.4,0.0,252.071,0.0,189.93,0.0,0.0,0.0,122.9,107.3,86.1568,0.0,0.0,23.4932,0.0,40.0,99.0,32.0,73.97,0.0,0.0,0.0,0.0,0.0,0.17,0.0
2023-09-18 00:35:00,0.001,0.0,0.0,0.0,0.0,46.5,0.0,0.04,0.0,10.312,0.0,45.8863,0.0,0,0.0,76.88,62.54,89.6,94.7,94.8,14.6,0.251,0.0,0.01,7.2,92.58,81.39,14.2895,8.93153,34.6017,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.1,0.0,238.649,0.0,187.18,0.0,0.0,0.0,118.4,109.8,84.594,0.0,0.0,22.2935,0.0,40.0,100.5,23.7,77.57,0.0,0.0,0.0,0.0,0.0,0.16,0.0
2023-09-18 00:40:00,0.001,0.0,0.0,0.0,0.0,46.5,0.0,0.039,0.0,5.70666,0.0,44.5897,0.0,0,0.0,77.0,62.6,89.5,95.2,92.8,15.9,0.251,0.0,0.0,3.9,96.83,81.27,6.34097,6.25207,24.5822,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.2,0.0,192.343,0.0,187.39,0.0,0.0,0.0,119.1,110.7,86.2607,0.0,0.0,24.9927,0.0,42.0,104.5,14.1,78.93,0.0,0.0,0.0,0.0,0.0,0.13,0.0
2023-09-18 00:45:00,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.04,0.0,2.90339,0.0,41.4201,0.0,0,0.0,76.71,62.74,87.6,96.0,93.5,11.7,0.251,0.0,0.01,3.3,96.03,81.6,1.60757,2.90275,11.7497,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.0,0.0,172.881,0.0,189.21,0.0,0.0,0.0,118.0,103.9,84.6134,0.0,0.0,22.2935,0.0,40.0,102.8,27.3,84.01,0.0,0.0,0.0,0.0,0.0,0.13,0.0
2023-09-18 00:50:00,0.0,0.0,0.0,0.0,0.0,46.4,0.0,0.04,0.0,2.50292,0.0,43.221,0.0,0,0.0,76.61,63.32,89.5,94.9,93.5,5.6,0.251,0.0,0.01,8.85,96.91,81.4,6.34097,0.94898,8.07698,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,117.8,0.0,167.512,0.0,190.1,0.0,0.0,0.0,116.7,101.5,82.2471,0.0,0.0,24.1929,0.0,41.0,95.9,38.6,84.8,0.0,0.0,0.0,0.0,0.0,0.13,0.0
2023-09-18 00:55:00,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.038,0.0,4.90572,0.0,40.6277,0.05035,0,0.0,77.08,62.48,89.3,95.7,95.5,0.0,0.251,0.0,0.0,0.0,97.03,81.57,6.6089,0.55822,13.3519,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.0,0.0,166.17,0.0,190.09,0.0,0.0,0.0,108.7,98.8,82.0872,0.0,0.0,25.9924,0.0,40.0,95.5,49.4,85.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18 01:00:00,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.038,0.0,4.90572,0.0,41.3481,0.0,0,0.0,76.4,62.52,90.5,94.7,95.3,9.7,0.251,0.0,0.0,0.0,95.39,81.36,4.46547,1.17226,11.3089,0.0,0.0,0.0,0.0,0.08545,0.0,0.0,118.1,0.0,168.183,0.0,186.27,0.0,0.0,0.0,105.4,95.2,79.414,0.0,0.0,24.1929,0.0,40.0,98.5,42.8,84.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
