SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF,MANNSF
2025-04-07 00:00:00,,0.0,0.0,0.0,81.07,3.1,0.0,,0.0,11.7137,0.8,5.69076,,0,0.0,11.97,10.54,24.0,17.9,29.3,,,0.0,0.02,,44.83,39.88,14.5574,4.91234,38.9612,0.0,0.0,0.0,0.0,0.08545,3.3,0.0,12.6,441.070007324,146.708,0.0,124.88,0.0,0.0,0.0,48.1,21.7,34.4379,0.0,0.0,2.49927,0.0,62.0,5.3,15.0,3.49,,0.0,1e-05,,0.0,,84.02,0.0
2025-04-07 00:05:00,,0.0,0.0,0.0,82.52,2.0,0.0,,0.0,11.0128,0.5,5.33059,,0,0.0,11.05,10.96,24.5,22.3,20.5,,,0.0,0.02,,41.21,39.05,16.3436,5.8055,44.8166,0.0,0.0,0.0,0.0,0.08545,2.8,0.0,11.6,433.519989014,148.721,0.0,122.59,0.0,0.0,0.0,45.3,18.4,33.2948,0.0,0.0,1.6995,0.0,79.0,4.8,16.0,3.44,,0.0,1e-05,,0.0,,85.77,0.0
2025-04-07 00:10:00,,0.0,0.0,0.0,80.81,2.5,0.0,,0.0,11.9139,0.3,4.68227,,0,0.0,10.64,10.03,21.4,24.8,13.7,,,0.0,0.02,,45.16,39.87,18.487,6.25207,51.3138,0.0,0.0,0.0,0.0,0.08545,2.8,0.0,10.9,424.869995117,147.379,0.0,116.12,0.0,0.0,0.0,43.3,17.6,30.8655,0.0,0.0,2.09939,0.0,97.0,4.6,17.0,3.4,,0.0,1e-05,,0.0,,88.23,0.0
2025-04-07 00:15:00,,0.0,0.0,0.0,80.63,3.1,0.0,,0.0,16.4191,0.3,5.33059,,0,0.0,8.7,9.76,18.4,24.1,11.8,,,0.0,0.01,,42.27,34.92,22.3274,7.14523,57.4315,0.0,0.0,0.0,0.0,0.08545,2.8,0.0,10.3,470.700012207,148.05,0.0,113.01,0.0,0.0,0.0,39.5,17.6,29.8653,0.0,0.0,2.3993,0.0,78.0,4.0,17.7,3.32,,0.0,1e-05,,0.0,,85.73,0.0
2025-04-07 00:20:00,,0.0,0.0,-0.1,78.74,3.5,0.0,,0.0,18.3214,0.8,5.40263,,0,0.0,7.7,9.41,12.8,20.1,15.0,,,0.0,0.02,,46.73,33.98,25.6318,5.8055,61.1993,0.0,0.0,0.0,0.0,0.08545,3.8,0.0,10.3,506.149993896,148.05,0.0,111.67,0.0,0.0,0.0,37.5,15.5,29.4366,0.0,0.0,1.99942,0.0,61.0,4.4,17.0,3.53,,0.0,1e-05,,0.0,,92.72,0.0
2025-04-07 00:25:00,,0.0,0.0,-0.1,80.95,3.0,0.0,,0.0,19.9232,1.2,5.47466,,0,0.0,7.43,9.11,16.4,16.1,16.5,,,0.0,0.02,,47.05,31.07,28.4004,7.75927,63.5047,0.0,0.0,0.0,0.0,0.08545,3.8,0.0,7.9,502.559997559,147.379,0.0,110.64,0.0,0.0,0.0,39.0,15.0,28.7221,0.0,0.0,2.79918,0.0,60.0,5.1,18.1,3.3,,0.0,1e-05,,0.0,,90.4,0.0
2025-04-07 00:30:00,,0.0,0.0,-0.1,80.13,2.6,0.0,,0.0,20.6241,1.0,4.3221,,0,0.0,6.3,5.71,17.1,12.5,16.4,,,0.0,0.02,,43.25,33.98,29.3828,8.87571,67.6127,0.0,0.0,0.0,0.0,0.08545,3.8,0.0,6.8,495.929992676,149.392,0.0,108.41,0.0,0.0,0.0,36.2,13.1,26.4358,0.0,0.0,2.3993,0.0,60.0,5.2,20.6,3.04,,0.0,1e-05,,0.0,,86.08,0.0
2025-04-07 00:35:00,,0.0,0.0,0.0,80.9,2.4,0.0,,0.0,21.425,0.6,3.96193,,0,0.0,5.69,4.48,18.1,13.4,16.2,,,0.0,0.02,,44.81,32.9,28.847,8.0942,70.2308,0.0,0.0,0.0,0.0,0.08545,3.8,0.0,5.3,536.0,148.721,0.0,113.01,0.0,0.0,0.0,32.2,12.3,24.1494,0.0,0.0,2.79918,0.0,62.0,4.0,22.5,3.94,,0.0,1e-05,,0.0,,76.8,0.0
2025-04-07 00:40:00,,0.0,0.0,0.0,80.34,1.8,0.0,,0.0,22.6264,0.6,4.106,,0,0.0,4.99,3.76,24.3,17.3,12.7,,,0.0,0.02,,42.0,36.24,31.9728,8.26167,76.6164,0.0,0.0,0.0,0.0,0.08545,3.8,0.0,3.5,571.140014648,148.721,0.0,114.54,0.0,0.0,0.0,30.0,13.2,24.0065,0.0,0.0,3.29904,0.0,60.0,3.3,20.7,4.68,,0.0,1e-05,,0.0,,75.27,0.0
2025-04-07 00:45:00,,0.0,0.0,0.0,81.56,1.2,0.0,,0.0,20.9244,0.7,5.18652,,0,0.0,4.9,3.49,22.3,21.6,11.5,,,0.0,0.02,,41.24,38.44,31.8835,7.81509,73.5017,0.0,0.0,0.0,0.0,0.08545,3.8,0.0,3.8,577.66998291,149.392,0.0,121.97,0.0,0.0,0.0,28.0,13.4,23.9351,0.0,0.0,3.29904,0.0,62.0,2.8,17.8,5.8,,0.0,1e-05,,0.0,,76.29,0.0
2025-04-07 00:50:00,,0.0,0.0,0.0,79.65,2.3,0.0,,0.0,20.8243,1.4,4.61024,,0,0.0,4.06,3.06,18.7,23.7,13.0,,,0.0,0.02,,40.04,45.39,26.6142,7.81509,69.0473,0.0,0.0,0.0,0.0,0.08545,2.8,0.0,3.9,589.940002441,148.05,0.0,126.31,0.0,0.0,0.0,26.5,14.2,23.5778,0.0,0.0,3.29904,0.0,59.0,3.4,17.1,5.23,,0.0,1e-05,,0.0,,73.64,0.0
2025-04-07 00:55:00,,0.0,0.0,0.0,78.08,2.9,0.0,,0.0,18.2213,1.6,4.03396,,0,0.0,3.49,3.2,18.7,26.0,18.2,,,0.0,0.02,,40.38,47.35,25.989,6.92194,60.7639,0.0,0.0,0.0,0.0,0.08545,2.4,0.0,4.6,562.200012207,149.392,0.0,126.03,0.0,0.0,0.0,24.8,15.6,22.3632,0.0,0.0,4.19877,0.0,58.0,5.3,17.1,6.13,,0.0,1e-05,,0.0,,65.21,0.0
2025-04-07 01:00:00,,0.0,0.0,0.0,80.28,3.5,0.0,,0.0,17.9209,2.1,4.53821,,0,0.0,2.85,4.55,19.8,25.1,20.8,,,0.0,0.02,,41.83,46.11,28.0432,6.69865,65.3634,0.0,0.0,0.0,0.0,0.08545,2.4,0.0,6.8,573.380004883,148.721,0.0,128.23,0.0,0.0,0.0,23.7,15.6,21.3629,0.0,0.0,4.29875,0.0,59.0,5.7,15.3,7.82,,0.0,1e-05,,0.0,,63.29,0.0
2025-04-07 01:05:00,,0.0,0.0,0.0,81.0,2.9,0.0,,0.0,18.2213,2.5,3.67378,,0,0.0,2.79,6.83,19.6,24.1,18.1,,,0.0,0.02,,44.31,47.31,27.5966,5.86132,65.4583,0.0,0.0,0.0,0.0,0.08545,2.4,0.0,6.3,562.25,148.05,0.0,132.14,0.0,0.0,0.0,22.6,16.8,20.8628,0.0,0.0,3.79889,0.0,61.0,8.4,13.9,7.59,,0.0,1e-05,,0.0,,62.65,0.0
2025-04-07 01:10:00,,0.0,0.0,0.0,79.84,3.7,0.0,,0.0,17.12,2.7,2.80937,,0,0.0,2.01,5.9,20.4,25.4,17.1,,,0.0,0.02,,45.86,48.92,25.3639,6.41954,60.6188,0.0,0.0,0.0,0.0,0.08545,2.4,0.0,7.2,552.950012207,148.721,0.0,131.28,0.0,0.0,0.0,22.4,15.0,20.9343,0.0,0.0,3.79889,0.0,59.0,8.4,11.9,7.68,,0.0,1e-05,,0.0,,61.12,0.0
2025-04-07 01:15:00,,0.0,0.0,0.0,82.89,3.1,0.0,,0.0,16.0187,2.8,2.23308,,0,0.0,1.85,4.69,21.8,25.9,15.4,,,0.0,0.02,,44.13,49.0,25.8104,5.41474,60.3231,0.0,0.0,0.0,0.0,0.08545,2.8,0.0,8.5,594.539978027,107.113,0.0,117.53,0.0,0.0,0.0,22.0,12.6,20.9343,0.0,0.0,3.79889,0.0,61.0,7.8,7.4,6.88,,0.0,1e-05,,0.0,,62.27,0.0
2025-04-07 01:20:00,,0.0,0.0,0.0,81.91,2.2,0.0,,0.0,16.1188,2.1,2.23308,,0,0.0,1.65,3.63,17.6,25.2,15.3,,,0.0,0.02,,46.34,46.49,23.9349,6.36372,57.6269,0.0,0.0,0.0,0.0,0.08545,2.8,0.0,9.2,618.5,101.073,0.0,110.13,0.0,0.0,0.0,21.9,12.2,21.2915,0.0,0.0,3.99883,0.0,62.0,8.0,5.4,6.29,,0.0,1e-05,,0.0,,58.18,0.0
