SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS
2023-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.10829,0.1,13.2544,0.0,0,0.0,20.14,40.13,29.2,31.1,28.9,0.5,0.0,0.0,0.03,0.0,70.41,52.48,14.1109,7.20105,27.2726,0.0,0.0,0,0.0,0.12818,10.0,0.0,57.0,424.109985352,327.235,0.0,87.91,0.0,0.0,0.0,46.3,47.7,58.1375,0.0,0.0,8.99738,0.0,62.0,99.7,53.9,6.78,0.0,0.0,0.0
2023-01-08 00:05:00,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,7.10829,0.0,13.3985,0.0,0,0.0,20.23,40.68,29.0,30.3,28.8,0.0,0.0,0.0,0.03,0.0,76.47,55.07,12.8606,7.42434,26.96,0.0,0.0,0,0.0,0.12818,10.0,0.0,52.4,407.089996338,325.893,0.0,83.92,0.0,0.0,0.0,44.8,43.8,61.5091,0.0,0.0,7.8977,0.0,59.0,98.3,60.6,6.63,0.0,0.0,0.0
2023-01-08 00:10:00,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,7.00818,0.5,20.3139,0.0,0,0.0,19.99,37.15,29.1,28.5,27.0,1.4,0.0,0.0,0.03,0.0,77.17,54.91,13.575,7.20105,28.9639,0.0,0.0,0,0.0,0.12818,12.0,0.0,49.7,415.329986572,331.262,0.0,88.42,0.0,0.0,0.0,49.0,41.4,62.0991,0.0,0.0,7.99767,0.0,61.0,99.6,64.5,6.96,0.0,0.0,0.0
2023-01-08 00:15:00,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,7.00818,3.3,23.4114,0.0,0,0.0,19.92,39.87,29.6,27.0,28.3,0.0,0.0,0.0,0.04,0.0,63.92,48.15,12.9499,7.75927,30.1417,0.0,0.0,0,0.0,0.12818,12.0,0.0,49.6,403.190002441,325.893,0.0,88.59,0.0,0.0,0.0,50.1,45.7,65.6827,0.0,0.0,7.29787,0.0,60.0,102.3,70.3,7.18,0.0,0.0,0.0
2023-01-08 00:20:00,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,7.00817,4.2,23.8436,0.0,0,0.0,20.5,41.86,27.1,28.9,26.7,0.0,0.0,0.0,0.03,0.0,52.61,41.27,11.7888,7.42434,29.7845,0.0,0.0,0,0.0,0.12818,11.5,0.0,50.3,385.279998779,321.866,0.0,90.87,0.0,0.0,0.0,49.7,52.2,59.5256,0.0,0.0,6.79802,0.0,57.0,103.0,77.5,7.0,0.0,0.0,0.0
2023-01-08 00:25:00,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.00817,3.3,22.1147,0.0412,0,0.0,21.14,42.37,29.0,32.4,26.6,0.0,0.0,0.0,0.03,0.0,46.23,36.56,10.5385,7.53598,28.7909,0.0,0.0,0,0.0,0.12818,12.0,0.0,51.0,372.200012207,329.919,0.0,94.55,0.0,0.0,0.0,48.6,59.9,62.115,0.0,0.0,6.19819,0.0,61.0,99.2,79.8,8.73,0.0,0.0,0.0
2023-01-08 00:30:00,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,6.20724,0.8,23.7715,0.0,0,0.0,21.21,38.26,30.2,32.5,26.2,0.0,0.0,0.0,0.03,0.0,45.59,34.64,8.75233,7.5918,27.7973,0.0,0.0,0,0.0,0.12818,11.5,0.0,48.8,379.859985352,326.564,0.0,87.78,0.0,0.0,0.0,39.3,59.7,58.3335,0.0,0.0,5.19848,0.0,58.0,98.5,78.4,9.48,0.0,0.0,0.0
2023-01-08 00:35:00,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,6.50759,0.3,26.0767,0.0,0,0.0,24.34,40.09,26.7,29.9,27.5,0.0,0.0,0.0,0.03,0.0,43.83,34.01,7.5913,7.64762,28.6234,0.0,0.0,0,0.0,0.12818,11.5,0.0,52.9,462.540008545,282.942,0.0,95.67,0.0,0.0,0.0,38.3,64.4,55.2861,0.0,0.0,4.99854,0.0,46.0,95.4,73.1,11.56,0.0,0.0,0.0
2023-01-08 00:40:00,0.176,0.0,0.0,0.0,0.0,27.2,0.0,0.0,0.0,6.90806,0.0,24.636,0.0,0,0.0,23.2,37.95,24.5,30.6,25.8,0.0,0.0,0.0,0.03,0.0,39.2,30.76,6.78752,8.76407,28.6847,0.0,0.0,0,0.0,0.12818,8.6,0.0,54.4,497.640014648,237.978,0.0,107.89,0.0,0.0,0.0,42.3,59.1,57.0083,0.0,0.0,4.99854,0.0,41.0,93.2,81.2,9.39,0.0,0.0,0.0
2023-01-08 00:45:00,0.168,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,6.10712,0.0,27.6614,0.0,0,0.0,25.15,39.86,23.4,29.4,24.5,1.5,0.0,0.0,0.03,0.0,35.77,26.7,5.98373,8.42913,28.1265,0.0,0.0,0,0.0,0.12818,11.0,0.0,52.8,515.700012207,193.014,0.0,128.76,0.0,0.0,0.0,38.7,64.3,59.7798,0.0,0.0,4.89857,0.0,42.0,92.4,88.0,8.04,0.0,0.0,0.0
