SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF
2023-03-26 00:00:00,102.997,1584.58,0.0,0.0,23.42,93.7119,0.0,0.0,31.8481,0.0,0.0,108.447,41.294,92.5978,0.0,16.9,0.0,0,1325.51,0.0,0.0,0.0,0.0,0.001526,52.2342,0.0,79.7659,31.2249,0.0,0.0,14.0537,0.0,0.0,943.223,0.0,0.0,0.0,0.0,0.032,0.0,0.0,439.631,190.630004883,0.0,0.0,0.00153,0.0,256.905,0.0,0.0,0.13376,0.0,113.906,0.0,7.3,137.853,0.0,0.0,295,22.8244,0.0,573.748,0.0,0.03258,0.0,14.1638,0.0,146.047,0.0,0.0,0.0
2023-03-26 00:05:00,93.295,1563.81,0.0,0.0,22.66,92.9395,0.0,0.0,32.3716,0.0,0.0,103.919,39.0039,91.4959,0.0,18.15,0.0,0,1344.14,0.0,0.0,0.0,0.0,0.001526,57.3241,0.0,82.7747,31.8748,0.0,0.0,13.8753,0.0,0.0,954.521,0.0,0.0,0.0,0.0,0.032,0.0,0.0,441.877,174.88999939,0.0,0.0,0.00153,0.0,257.034,0.0,0.0,0.12371,0.0,106.715,0.0,7.3,135.084,0.0,0.0,298,19.3417,0.0,585.174,0.0,0.0,0.0,12.5554,0.0,140.437,0.0075,0.0,0.0
2023-03-26 00:10:00,87.9979,1560.19,0.0,0.0,23.0,92.4706,0.0,0.0,34.4029,0.0,0.0,104.979,45.464,87.0,0.0,16.54,0.0,0,1405.32,0.0,0.0,0.0,0.0,0.001526,54.9942,0.0,80.7117,32.1604,0.0,0.0,14.1706,0.0,0.0,960.179,0.0,0.0,0.0,0.0,0.032,0.0,0.0,437.507,35.0600013733,0.0,0.0,0.00153,0.0,257.015,0.0,0.0,0.12371,0.0,113.906,0.0,7.3,135.293,0.0,0.0,298,24.7507,0.0,598.993,0.0,0.03072,0.0,11.0173,0.0,133.062,0.0,0.0,0.0
2023-03-26 00:15:00,71.2948,1558.68,0.0,0.0,21.73,94.5534,0.0,0.0,39.5826,0.0,0.0,102.121,46.3722,91.5977,0.0,17.11,0.0,0,1457.35,0.0,0.0,0.0,0.0,0.001526,54.1642,0.0,84.3934,32.6683,0.0,0.0,14.1398,0.0,0.0,960.143,0.0,0.0,0.0,0.0,0.032,0.0,0.0,438.166,65.6100006104,0.0,0.0,0.00153,0.0,257.848,0.0,0.0,0.14381,0.0,105.902,0.0,7.3,137.029,0.0,0.0,298,24.4212,0.0,599.969,0.0,0.00093,0.0,11.2721,0.0,123.445,0.0,0.0,0.0
2023-03-26 00:20:00,59.8963,1553.84,0.0,0.0,23.1,93.3707,0.0,0.0,42.1374,0.0,0.0,106.615,47.7638,87.4956,0.0,18.91,0.0,0,1406.69,0.0,0.0,0.0,0.0,0.001526,52.6542,0.0,84.0696,31.9422,0.0,0.0,14.0537,0.0,0.0,952.544,0.0,0.0,0.0,0.0,0.032,0.0,0.0,439.484,70.5800018311,0.0,0.0,0.00153,0.0,256.558,0.0,0.0,0.04333,0.0,105.416,0.0,7.3,138.446,0.0,0.0,296,35.3088,0.0,600.97,0.0,0.04189,0.0,10.402,0.0,120.254,0.0,0.0,0.0
2023-03-26 00:25:00,55.4979,1548.62,0.0,0.0,24.31,93.8019,0.0,0.0,44.8913,0.0,0.0,106.276,47.1925,81.3978,0.0,18.35,0.0,0,1348.09,0.0,0.0,0.0,0.0,0.001526,53.0442,0.0,74.9606,32.0414,0.0,0.0,14.1398,0.0,0.0,954.045,0.0,0.0,0.0,0.0,0.032,0.0,0.0,439.802,105.949996948,0.0,0.0,0.00153,0.0,257.107,0.0,0.0,0.12371,0.0,103.913,0.0,7.3,140.237,0.0,0.0,297,38.0883,0.0,600.214,0.0,0.01955,0.0,12.9157,0.0,126.636,0.0,0.0,0.0
2023-03-26 00:30:00,56.3954,1522.4,0.0,0.0,26.21,92.322,0.0,0.0,41.1569,0.0,0.0,104.335,45.7545,77.9993,0.0,17.22,0.0,0,1317.13,0.0,0.0,0.0,0.0,0.001526,58.3441,0.0,83.8157,31.4431,0.0,0.0,13.9953,0.0,0.0,951.665,0.0,0.0,0.0,0.0,0.032,0.0,0.0,440.021,74.4100036621,0.0,0.0,0.00153,0.0,259.762,0.0,0.0,0.14381,0.0,103.303,0.0,7.3,142.599,0.0,0.0,295,31.0277,0.0,588.592,0.0,0.0,0.0,15.0163,0.0,122.653,0.0,0.0,0.0
2023-03-26 00:35:00,59.5948,1497.84,0.0,0.0,24.25,92.2404,0.0,0.0,36.5045,0.0,0.0,99.2325,47.4232,75.3,0.0,18.14,0.0,0,1263.54,0.0,0.0,0.0,0.0,0.001526,53.7842,0.0,89.1986,31.966,0.0,0.0,14.0814,0.0,0.0,957.799,0.0,0.0,0.0,0.0,0.032,0.0,0.0,439.631,254.529998779,0.0,0.0,0.00153,0.0,256.493,0.0,0.0,0.13376,0.0,99.0331,0.0,7.3,143.061,0.0,0.0,300,34.4115,0.0,575.774,0.0,0.0,0.0,18.4178,0.0,118.286,0.0015,0.0,0.0
2023-03-26 00:40:00,61.296,1477.67,0.0,0.0,22.73,91.7506,0.0,0.0,33.7505,0.0,0.0,93.6797,49.203,76.5965,0.0,16.3,0.0,0,1237.1,0.0,0.0,0.0,0.0,0.001526,56.1642,0.0,80.0706,32.6865,0.0,0.0,14.1983,0.0,0.0,955.913,0.0,0.0,0.0,0.0,0.032,0.0,0.0,440.266,281.570007324,0.0,0.0,0.00153,0.0,253.793,0.0,0.0,0.12371,0.0,93.4738,0.0,7.3,142.753,0.0,0.0,296,28.2774,0.0,587.347,0.0,0.0,0.0,17.2664,0.0,122.864,0.0,0.0,0.0
2023-03-26 00:45:00,60.9953,1449.96,0.0,0.0,19.02,92.9018,0.0,0.0,31.7817,0.0,0.0,90.7408,57.2537,69.7996,0.0,17.48,0.0,0,1177.34,0.0,0.0,0.0,0.0,0.001526,63.084,0.0,72.3009,29.1897,0.0,0.0,14.1122,0.0,0.0,947.948,0.0,0.0,0.0,0.0,0.032,0.0,0.0,437.653,341.859985352,0.0,0.0,0.00153,0.0,252.767,0.0,0.0,0.13376,0.0,93.7564,0.0,7.3,144.687,0.0,0.0,294,28.7828,0.0,576.727,0.0,0.0,0.0,13.6452,0.0,133.267,0.0,0.0,0.0
