SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF
2025-02-27 10:20:00,0.0,1483.3,76.5496,0.0,9.39,1.25385,72.26,25.5996,0.0,30.0034,0.0,0.0,0.0,4.89639,29.6202,-0.06,89.1252,0,1508.18,0.0,39.0539,86.3156,22.6334,25.7008,0.0,0.0,0.0,0.0,0.0,66.8426,30.493,0.0,21.7528,,52.5653,25.0594,0.0,112.865,9.721,0.27222,46.218,443.122,0.0,101.4,92.25,26.2989,14.298,0.0,65.0896,0.0,0.14381,0.0,0.0,0.0,0.0,50.3017,52.1996,146.193,0.0,0.0,0.0,461.415,29.9724,,154.308,0.0,18.5296,31.538,,65.8043,391.156,188.978,,,,37.689,,4.05836,22.26,2.57,0.0,0.0,29.9,,330.083,238.143,133.61,0.0
2025-02-27 10:25:00,1.29641,1510.89,76.7196,0.0,11.83,1.1764,72.9595,25.0996,0.0,30.0034,0.0,0.0,0.0,5.09995,29.5117,-0.08,80.0331,0,1527.76,0.0,30.3136,86.23,22.9972,18.6999,0.0,0.0,0.0,0.0,0.0,68.0673,30.3761,0.0,21.7528,,50.1282,25.0541,0.0,112.881,9.772,0.0,46.658,438.654,218.13999939,101.4,93.75,24.5991,14.593,0.0,65.6866,0.0,0.1639,0.0,0.0,0.0,0.0,52.7736,50.1762,145.783,0.0,0.0,0.0,459.12,29.9724,,154.26,0.0,18.7103,34.9145,,65.708,390.964,189.178,,,,38.189,,4.05836,22.23,2.31,0.0,0.0,29.86,,330.098,238.33,133.511,0.0
2025-02-27 10:30:00,0.0,1512.72,76.6691,0.0,14.47,1.46422,71.0295,25.1996,0.0,30.0034,0.0,0.0,0.0,6.19738,29.5117,-0.09,79.9925,0,1559.01,0.0,30.0328,87.0407,22.8751,23.6988,0.0,0.0,0.0,0.0,0.0,65.9825,30.5207,0.0,21.3627,,50.1282,25.0293,0.0,112.876,9.822,0.0,38.878,439.265,187.839996338,101.22,94.5,21.3001,14.698,0.0,63.8785,0.0,0.184,0.0,0.0,0.0,0.0,45.7203,50.1579,145.894,0.0,0.0,0.0,459.902,29.9309,,153.954,0.0,18.8104,36.5319,,72.4132,390.863,186.56,,,,37.089,,4.05836,22.22,2.94,0.0,0.0,29.83,,330.053,238.44,133.599,0.0
2025-02-27 10:35:00,1.59915,1494.55,76.8895,0.0,17.42,1.50399,71.8901,25.0996,0.0,30.0034,0.0,0.0,0.0,3.09979,29.5117,-0.07,80.0738,0,1530.2,0.0,30.045,87.781,23.1827,26.2989,0.0,0.0,0.0,0.0,0.0,70.0744,30.493,0.0,21.5665,,50.1282,21.491,0.0,112.871,9.872,0.0,42.654,444.636,223.529998779,100.94,95.5,21.6999,14.852,0.0,64.7821,0.0,0.15386,0.0,0.0,0.0,0.0,45.5885,50.0755,145.262,0.0,0.0,0.0,462.123,30.1897,,154.18,0.0,18.9703,31.1656,,70.0866,390.103,186.664,,,,37.589,,4.05836,20.22,3.08,0.0,0.0,29.97,,330.144,239.286,133.559,0.0
2025-02-27 10:40:00,0.59792,1512.94,76.9001,0.0,19.73,1.35013,71.0515,25.2996,0.0,30.0034,0.0,0.0,0.0,1.4979,29.4093,-0.1,79.8434,0,1556.79,0.0,30.0511,88.7478,23.1363,25.7984,0.0,0.0,0.0,0.0,0.0,70.7133,30.4623,0.0,21.3627,,50.2289,25.7533,0.0,112.86,9.972,0.28687,48.004,441.657,214.740005493,100.7,95.75,16.0998,14.966,0.0,63.8372,0.0,0.14381,0.0,0.0,0.0,0.0,44.9842,49.9474,145.33,0.0,0.0,0.0,460.659,29.9944,,154.199,0.0,19.0802,30.6114,,72.192,392.328,186.751,,,,37.089,,4.05836,17.51,2.03,0.0,0.0,29.89,,330.159,239.434,133.668,0.0
2025-02-27 10:45:00,1.19875,1546.75,76.8789,0.0,25.14,1.31664,72.0989,25.1996,0.0,30.0034,0.0,0.0,0.0,1.4979,29.4093,-0.07,80.006,0,1595.39,0.0,30.0511,88.3903,22.1012,25.6001,0.0,0.0,0.0,0.0,0.0,72.1429,30.6099,0.0,21.4569,,50.2289,21.7778,0.0,112.865,10.123,0.17945,47.99,441.047,244.580001831,99.86,97.0,15.3002,15.032,3.18151,64.9395,0.0,0.17395,0.0,0.0,0.0,0.0,39.5129,49.9931,145.236,0.0,0.0,0.0,461.538,30.1897,,154.302,0.0,19.1497,34.5287,,67.9363,390.249,186.734,,,,37.689,,4.05836,15.45,2.34,0.0,0.0,29.89,,330.113,239.83,133.88,0.0
2025-02-27 10:50:00,0.99542,1568.65,76.9293,0.0,22.62,0.4783,70.7109,25.0996,0.0,30.0034,0.0,0.0,0.0,0.39605,29.4093,-0.1,79.9654,0,1623.17,0.0,30.0206,88.7478,20.8414,25.7008,0.0,0.0,0.0,0.0,0.0,73.1546,30.7545,0.0,20.5077,,50.2289,26.0259,0.0,112.844,10.224,0.0,48.016,439.411,104.650001526,100.69,97.25,14.9004,15.081,8.69306,63.6774,0.0,0.12371,0.0,0.0,0.0,0.0,37.9309,49.9565,144.347,0.0,0.0,0.0,458.071,29.8869,,154.369,0.0,19.2401,37.0825,,71.3769,387.768,186.099,,,,36.889,,4.05836,15.92,2.21,0.0,0.0,29.85,,330.083,239.423,133.899,0.0
2025-02-27 10:55:00,2.29824,1540.7,76.7806,0.0,24.72,0.56517,71.3115,25.1996,0.0,30.0034,0.0,0.0,0.0,0.0,29.4093,-0.09,80.0331,0,1613.16,0.0,30.0267,89.1003,20.2335,25.6001,0.0,0.0,0.0,0.0,0.0,74.5636,30.4038,0.0,21.1128,,50.2289,19.7351,0.0,112.865,10.274,0.0,47.91,441.389,207.990005493,99.79,98.25,14.699,15.194,15.1568,64.273,0.0,0.15386,0.0,0.0,0.0,0.0,34.0856,49.9199,143.689,0.0,0.0,0.0,459.999,29.8747,,154.26,0.0,19.3597,34.1357,,68.4237,389.535,186.586,,,,37.289,,4.05836,15.54,1.96,0.0,0.0,29.9,,330.038,237.336,133.679,0.0
2025-02-27 11:00:00,1.6968,1519.55,76.4089,0.0,27.92,1.38153,78.1891,25.1996,0.0,30.0034,0.0,0.0,0.0,0.0,29.3079,-0.09,80.006,0,1610.4,0.0,30.0023,89.3319,24.5524,24.6998,0.0,0.0,0.0,0.0,0.0,75.1493,30.2869,0.0,23.2274,,50.2289,21.4839,0.0,112.855,10.424,0.0,48.068,442.072,431.670013428,98.7,98.5,16.6003,15.28,15.3765,58.5135,0.0,0.15386,0.0,0.0,0.0,0.0,28.2518,49.9931,144.587,0.0,0.0,0.0,456.484,30.1164,,154.284,0.0,19.4806,36.6784,,71.7333,389.654,186.882,,,,40.189,,4.05836,15.28,2.2,0.0,0.0,29.86,,330.189,238.879,133.919,0.0
2025-02-27 11:05:00,1.59647,1526.17,76.2815,0.0,25.28,2.07335,72.26,25.2996,0.0,30.0034,0.0,0.0,0.0,0.0,29.313,-0.09,79.9925,0,1586.18,0.0,30.0206,89.3369,20.6998,25.6001,0.0,0.0,0.0,0.0,0.0,75.9276,30.6684,0.0,22.0406,,50.2289,16.6499,0.0,112.876,10.474,0.365,47.906,450.495,313.459991455,101.75,99.25,14.1009,15.317,16.9513,64.8407,0.0,0.19405,0.0,0.0,0.0,0.0,24.3626,49.9382,144.381,0.0,0.0,0.0,457.509,30.3825,,154.522,0.0,19.5001,29.3419,,72.4951,192.634,186.882,,,,38.389,,4.05836,18.8,2.43,0.0,0.0,29.88,,330.098,238.978,133.949,0.0
