SETTLEMENTDATE,BASTYAN,BBP31,BUTLERSG,CETHANA,CLUNY,CTHLWF,DEVILS_G,DG_TAS1,FISHER,GORDON,GRANWF,JBUTTERS,LEM_WIL,LI_WY_CA,LK_ECHO,MACKNTSH,MEADOWBK,MUSSELRO,NETIC,PALOONA,PTINA110,PTINA220,REECE,REPULSE,ROWALLAN,TARRALEA,TREVALLN,TRIBUTE,TUNGATIN,TVCCPS,WOOLNTH1
2023-05-14 00:00:00,70.83,0.0,-2e-06,0.0,0.000458,17.9721,0.0,0,5.4,314.835,35.04,111.237,48.1,52.0259,0.0,71.35,12.0036,0.0,0.0,7.82,112.042,238.145,0.0,6.95872,0.0,16.0,48.33,0.0,96.76,0,0.46
2023-05-14 00:05:00,70.7,0.0,-2e-06,0.0,0.000458,19.6567,0.0,0,0.0,313.848,35.45,110.714,48.1,52.0749,0.0,71.05,12.1465,0.0,0.0,7.79,112.126,238.393,0.0,6.92088,0.0,16.1,48.1,0.0,96.15,0,0.63
2023-05-14 00:10:00,69.98,0.0,-2e-06,0.0,0.000458,20.4807,0.0,0,0.0,311.441,35.57,110.997,48.1,51.6644,0.0,70.59,11.8607,0.0,0.0,7.8,111.988,237.813,0.0,6.91478,0.0,16.0,48.39,0.0,97.04,0,0.6
2023-05-14 00:15:00,70.24,0.0,-2e-06,0.0,0.000458,19.9557,0.0,0,0.0,311.62,34.22,110.179,48.0,51.5771,0.0,70.42,11.9464,0.0,0.0,7.81,111.902,238.056,0.0,6.71092,0.0,16.0,48.12,0.0,93.82,0,0.52
2023-05-14 00:20:00,71.26,0.0,-2e-06,0.0,0.000458,25.1926,0.0,0,0.0,314.952,35.26,113.875,48.4,52.3724,0.0,71.72,12.0322,0.0,0.0,7.87,112.131,238.125,0.0,6.91478,0.0,16.0,49.6,0.0,97.59,0,0.97
2023-05-14 00:25:00,70.61,0.0,-2e-06,0.0,0.000458,26.0777,0.0,0,0.0,313.781,36.3,114.164,48.9,51.8782,0.0,71.32,12.0036,0.0,0.0,7.81,112.071,238.244,0.0,6.98436,0.0,16.0,48.07,0.0,96.64,0,1.04
2023-05-14 00:30:00,70.03,0.0,-2e-06,0.0,0.000458,25.4612,0.0,0,0.0,311.569,34.51,110.975,47.9,51.5074,0.0,70.81,12.0893,0.0,0.0,7.91,112.096,238.214,0.0,6.74266,0.0,16.1,48.34,0.0,95.63,0,1.56
2023-05-14 00:35:00,71.53,0.0,-2e-06,0.0,0.000458,26.3951,0.0,0,0.0,313.243,35.38,107.253,47.9,52.7829,0.0,2.37,11.8321,0.0,0.0,1.4,111.219,233.648,0.0,6.76829,0.0,16.0,55.36,0.0,89.6,0,2.35
2023-05-14 00:40:00,71.72,0.0,-2e-06,0.0,0.000458,26.6453,0.0,0,0.0,317.024,34.03,115.264,48.4,54.3132,0.0,0.0,12.0608,0.0,0.0,1.52,112.356,237.737,0.0,4.54658,0.0,16.1,49.29,0.0,98.4,0,2.76
2023-05-14 00:45:00,50.63,0.0,-2e-06,0.0,0.000458,24.9058,0.0,0,0.0,309.511,32.53,89.7725,47.9,51.5056,0.0,0.0,5.1444,2.6,87.7799987793,0.0,111.687,234.632,0.0,3.85443,0.0,16.0,26.44,0.0,84.61,0,3.86
