SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB
2022-09-05 00:00:00,25.4987,1973.97,0.0,0,0.0,69.3195,0.0,0.0,0.0,0.0,0.0,6.28061,0.0,17.6982,0.0,2.33,0.0,0,1112.22,0.0,0.0,0.0,0.0,0.001526,10.6148,0.0,12.8796,5.69506,0.0,0.0,56.161,0.0,0.0,1112.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.92,506.630004883,0.0,0.0,0.00153,0.0,62.6734,0.0,0.0,0.19405,0.0,274.365,62.7,0.0,145.741,0.0,0.0,414,0.0,0.0,631.294,0.0,0.00093,0.0,0.0,0.0,94.4015,0.0
2022-09-05 00:05:00,25.8977,1934.49,0.0,0,0.0,71.1699,0.0,0.0,0.0,0.0,0.0,5.58633,0.0,17.1982,0.0,2.35,0.0,0,1136.44,0.0,0.0,0.0,0.0,0.001526,11.4348,0.0,13.8572,4.90159,0.0,0.0,57.0715,0.0,0.0,1072.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.21,411.649993896,0.0,0.0,0.00153,0.0,57.995,0.0,0.0,0.21414,0.0,302.435,63.0,0.0,145.368,0.0,0.0,414,0.0,0.0,632.514,0.0,0.00093,0.0,0.0,0.0,86.0029,0.0
2022-09-05 00:10:00,26.8964,1900.09,0.0,0,0.0,72.0219,0.0,0.0,0.0,0.0,0.0,4.8867,0.0,18.3974,0.0,2.38,0.0,0,1151.56,0.0,0.0,0.0,0.0,0.001526,11.9748,0.0,11.0451,4.29459,0.0,0.0,56.7178,0.0,0.0,1048.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.06,379.309997559,0.0,0.0,0.00153,0.0,53.9025,0.0,0.0,0.21414,0.0,326.408,63.3,0.0,148.642,0.0,0.0,417,0.0,0.0,629.585,0.0,0.00093,0.0,0.0,0.0,85.3205,0.0
2022-09-05 00:15:00,24.9948,1880.49,0.0,0,0.0,72.1119,0.0,0.0,0.0,0.0,0.0,4.81346,0.0,19.0966,0.0,2.41,0.0,0,1179.41,0.0,0.0,0.0,0.0,0.001526,12.2648,0.0,10.5309,3.56222,0.0,0.0,56.7178,0.0,0.0,1055.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.21,394.359985352,0.0,0.0,0.00153,0.0,62.2614,0.0,0.0,0.184,0.0,326.041,63.0,0.0,150.18,0.0,0.0,417,0.0,0.0,630.512,0.0,0.00093,0.0,0.0,0.0,90.6355,0.0
2022-09-05 00:20:00,21.7958,1857.19,0.0,0,0.0,77.28,0.0,0.0,0.0,0.0,0.0,3.75143,0.0,20.2958,0.0,1.93,0.0,0,1151.56,0.0,0.0,0.0,0.0,0.001526,12.7248,0.0,8.21399,3.45669,0.0,0.0,56.8347,0.0,0.0,1045.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.77,388.440002441,0.0,0.0,0.00153,0.0,64.303,0.0,0.0,0.21414,0.0,314.62,60.9,0.0,150.158,0.0,0.0,411,0.0,0.0,635.542,0.0,0.00093,0.0,0.0,0.0,89.1438,0.0
2022-09-05 00:25:00,19.2976,1854.22,0.0,0,0.0,77.6422,0.0,0.0,0.0,0.0,0.0,2.78096,0.0,19.3975,0.0,1.6,0.0,0,1120.31,0.0,0.0,0.0,0.0,0.001526,12.0248,0.0,7.11583,3.28609,0.0,0.0,57.3053,0.0,0.0,1044.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.49,372.170013428,0.0,0.0,0.00153,0.0,56.6125,0.0,0.0,0.184,0.0,318.245,61.5,0.0,143.742,0.0,0.0,410,0.0,0.0,629.853,0.0,0.00093,0.0,0.0,0.0,78.7298,0.0
2022-09-05 00:30:00,17.3964,1855.46,0.0,0,0.0,79.6622,0.0,0.0,0.0,0.0,0.0,2.24308,0.30823,18.9992,0.0,1.51,0.0,0,1084.61,0.0,0.0,0.0,0.0,0.001526,10.8948,0.0,5.72567,3.29482,0.0,0.0,57.0131,0.0,0.0,1055.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.58,478.230010986,0.0,0.0,0.00153,0.0,60.6226,0.0,0.0,0.21414,0.0,255.153,63.3,0.0,140.874,0.0,0.0,414,0.0,0.0,628.169,0.0,0.00093,0.0,0.0,0.0,79.566,0.0
2022-09-05 00:35:00,17.4985,1829.78,0.0,0,0.0,77.5208,0.0,0.0,0.0,0.0,0.0,0.85908,0.26917,20.1984,0.0,1.28,0.0,0,1051.53,0.0,0.0,0.0,0.0,0.001526,11.0948,0.0,4.76716,2.9203,0.0,0.0,56.7762,0.0,0.0,1052.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.56,545.469970703,0.0,0.0,0.00153,0.0,62.6001,0.0,0.0,0.2041,0.0,305.976,63.4,0.0,141.94,0.0,0.0,415,0.0,0.0,632.051,0.0,0.00093,0.0,0.0,0.0,74.854,0.0
2022-09-05 00:40:00,14.6962,1789.52,0.0,0,0.0,79.0698,0.0,0.0,0.0,0.0,0.0,0.26474,0.27893,20.6985,0.0,1.18,0.0,0,1048.21,0.0,0.0,0.0,0.0,0.001526,10.9448,0.0,4.61799,2.36725,0.0,0.0,55.7795,0.0,0.0,1042.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.53,502.450012207,0.0,0.0,0.00153,0.0,53.0877,0.0,0.0,0.19405,0.0,318.85,63.5,0.0,145.807,0.0,0.0,407,0.0,0.0,632.417,0.0,0.00093,0.0,0.0,0.0,64.0555,0.0
2022-09-05 00:45:00,13.7961,1786.49,0.0,0,0.0,78.7725,0.0,0.0,0.0,0.0,0.0,0.10834,0.48707,23.0969,0.0,0.93,0.0,0,1019.6,0.0,0.0,0.0,0.0,0.001526,9.22486,0.0,3.57061,1.53173,0.0,0.0,57.2161,0.0,0.0,1053.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.37,629.41998291,0.0,0.0,0.00153,0.0,48.3818,0.0,0.0,0.184,0.0,326.928,63.8,0.0,145.533,0.0,0.0,382,0.0,0.0,629.536,0.0,0.00093,0.0,0.0,0.0,61.5628,0.0
