SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF
2025-03-06 00:00:00,72.5985,1234.61,0.0,0.0,0.0,81.1211,0.0,0.0,10.0275,0.0,0.0,32.4697,40.042,101.399,0.0,8.07,0.0,0,2025.38,0.0,0.0,0.0,0.0,0.001526,23.3846,0.0,83.6253,20.114,0.0,0.0,27.2691,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1108.1,943.159973145,0.0,0.0,0.00153,0.0,72.9549,0.0,0.0,0.184,0.0,350.7,0.0,27.2,40.5786,0.0,0.0,0.0,11.025,0.0,454.97,0.0,,0.0,0.0,0.0,150.328,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.14,129.03,125.979,0.0,38.18,,0.0,0.0,0.00916,0.0
2025-03-06 00:05:00,75.497,1234.88,0.0,0.0,0.0,81.9124,0.0,0.0,8.45325,0.0,0.0,32.5093,40.543,95.7971,0.0,8.48,0.0,0,2035.88,0.0,0.0,0.0,0.0,0.001526,24.4946,0.0,85.1488,18.6659,0.0,0.0,27.3276,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1088.03,885.520019531,0.0,0.0,0.00153,0.0,74.6853,0.0,0.0,0.12371,0.0,350.053,0.0,27.2,48.7306,0.0,0.0,0.0,10.8089,0.0,454.75,0.0,,0.0,0.0,0.0,144.685,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.16,125.91,121.193,0.0,38.4,,0.0,0.0,0.00916,0.0
2025-03-06 00:10:00,75.7976,1237.15,0.0,0.0,0.0,84.7131,0.0,0.0,7.53527,0.0,0.0,33.962,37.1477,92.2969,0.0,8.84,0.0,0,2047.09,0.0,0.0,0.0,0.0,0.001526,24.8046,0.0,86.0692,18.8008,0.0,0.0,27.0938,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1053.7,860.109985352,0.0,0.0,0.00153,0.0,69.3202,0.0,0.0,0.15386,0.0,350.133,0.0,27.3,56.9155,0.0,0.0,0.0,8.28931,0.0,461.098,0.0,,0.0,0.0,0.0,148.349,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.1,126.66,123.912,0.0,38.34,,0.0,0.0,0.00916,0.0
2025-03-06 00:15:00,78.3996,1233.71,0.0,0.0,0.0,81.1504,0.0,0.0,2.81645,0.0,0.0,35.5871,36.7771,94.297,0.0,9.52,0.0,0,2048.16,0.0,0.0,0.0,0.0,0.001526,24.3746,0.0,87.0277,18.8405,0.0,0.0,26.74,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1027.82,868.010009766,0.0,0.0,0.00153,0.0,73.9895,0.0,0.0,0.12371,0.0,342.408,0.0,27.2,69.6049,0.0,0.0,0.0,5.49508,0.0,460.903,0.0,,0.0,0.0,0.0,141.353,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.13,127.98,133.139,0.0,38.01,,0.0,0.0,0.00916,0.0
2025-03-06 00:20:00,80.6985,1234.1,0.0,0.0,0.0,80.849,0.0,0.0,7.01183,0.0,0.0,38.1582,35.1042,91.8986,0.0,9.04,0.0,0,2030.59,0.0,0.0,0.0,0.0,0.001526,24.9146,0.0,87.2562,18.9341,0.0,0.0,26.8877,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,997.818,915.320007324,0.0,0.0,0.00153,0.0,82.0554,0.0,0.0,0.14381,0.0,348.234,0.0,27.5,86.0078,0.0,0.0,0.0,4.85054,0.0,461.904,0.0,,0.0,0.0,0.0,144.36,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.05,130.54,131.562,0.0,38.25,,0.0,0.0,0.00916,0.0
2025-03-06 00:25:00,81.7947,1231.61,0.0,0.0,0.0,83.1537,0.0,0.0,7.73449,0.0,0.0,38.0713,31.6459,89.8985,0.0,8.32,0.0,0,2010.05,0.0,0.0,0.0,0.0,0.001526,25.6446,0.0,86.7992,19.1198,0.0,0.0,27.1215,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,999.405,852.5,0.0,0.0,0.00153,0.0,79.0616,0.0,0.0,0.184,0.0,346.393,0.0,27.5,98.6862,0.0,0.0,0.0,4.20233,0.0,459.194,0.0,,0.0,0.0,0.0,135.68,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.03,134.72,128.136,0.0,38.18,,0.0,0.0,0.00916,0.0
2025-03-06 00:30:00,83.8989,1233.59,0.0,0.0,0.0,79.9929,0.0,0.0,7.8634,0.0,0.0,37.4838,29.2246,92.3986,0.0,7.83,0.0,0,2007.54,0.0,0.0,0.0,0.0,0.001526,26.8646,0.0,87.9481,19.7426,0.0,0.0,27.4445,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1002.82,803.700012207,0.0,0.0,0.00153,0.0,72.3049,0.0,0.0,0.14381,0.0,351.91,0.0,27.4,92.7865,0.0,0.0,0.0,3.46258,0.0,460.439,0.0,,0.0,0.0,0.0,141.692,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.02,132.33,127.592,0.0,38.29,,0.0,0.0,0.00916,0.0
2025-03-06 00:35:00,85.4967,1232.51,0.0,0.0,0.0,80.0013,0.0,0.0,7.07823,0.0,0.0,42.0188,26.0967,95.7971,0.0,8.17,0.0,0,1986.96,0.0,0.0,0.0,0.0,0.001526,27.8046,0.0,87.8529,18.754,0.0,0.0,27.0354,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,995.499,896.369995117,0.0,0.0,0.00153,0.0,83.6393,0.0,0.0,0.14381,0.0,248.381,0.0,27.4,98.4775,0.0,0.0,0.0,3.26116,0.0,453.407,0.0,,0.0,0.0,0.0,143.402,,0.0,0.0,0.0,,,,0.0,,15.0331,-1.04,135.36,129.568,0.0,38.31,,0.0,0.0,0.00916,0.0
2025-03-06 00:40:00,85.3949,1236.25,0.0,0.0,0.0,82.8313,0.0,0.0,4.65241,0.0,0.0,37.7462,23.9419,94.297,0.0,8.17,0.0,0,1990.59,0.0,0.0,0.0,0.0,0.001526,28.9146,0.0,91.6806,19.2991,0.0,0.0,27.2384,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,998.77,875.369995117,0.0,0.0,0.00153,0.0,82.3209,0.0,0.0,0.17395,0.0,231.486,0.0,27.4,102.63,0.0,0.0,0.0,2.3035,0.0,456.166,0.0,,0.0,0.0,0.0,138.908,,0.0,0.0,0.0,,,,0.0,,15.0902,-1.12,135.51,128.952,0.0,38.2,,0.0,0.0,0.00916,0.0
2025-03-06 00:45:00,85.797,1235.71,0.0,0.0,0.0,80.8616,0.0,0.0,7.27745,0.0,0.0,37.2763,22.0741,98.4965,0.0,7.61,0.0,0,1979.85,0.0,0.0,0.0,0.0,0.001526,26.4046,0.0,90.3793,21.6882,0.0,0.0,27.2968,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,0.0,0.0,955.19,919.83001709,0.0,0.0,0.00153,0.0,87.4662,0.0,0.0,0.15386,0.0,217.597,0.0,27.4,101.004,0.0,0.0,0.0,2.83635,0.0,455.995,0.0,,0.0,0.0,0.0,137.126,,0.0,0.0,0.0,,,,0.0,,15.0902,-1.14,131.45,121.175,0.0,38.18,,0.0,0.0,0.00916,0.0
