SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF
2023-07-17 00:50:00,2.19692,1450.05,0.0,0.0,16.65,76.3841,0.0,0.0,0.0,0.0,0.0,0.0,9.12306,39.5981,0.0,-0.04,0.0,0,2092.87,0.0,0.0,0.0,0.0,0.001526,2.62996,0.0,0.0,0.0,0.0,0.0,56.7486,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.196,993.219970703,0.0,0.0,0.00153,0.0,248.336,0.0,0.0,0.19405,0.0,0.0,30.8,67.7,142.885,0.0,0.0,0,8.68116,0.0,1100.11,0.0,0.0,0.0,0.0,0.0,128.552,0.3165,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 00:55:00,4.09895,1467.67,0.0,0.0,16.6,76.7819,0.0,0.0,0.0,0.0,0.0,0.0,9.39406,40.7974,0.0,-0.06,0.0,0,2098.97,0.0,0.0,0.0,0.0,0.001526,3.19995,0.0,0.0,0.0,0.0,0.0,56.7486,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.714,921.75,0.0,0.0,0.00153,0.0,250.021,0.0,0.0,0.1639,0.0,0.0,31.5,67.9,143.039,0.0,0.0,0,9.16823,0.0,1098.1,0.0,24.0379,0.0,0.0,0.0,127.813,4.67043,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:00:00,5.99611,1440.33,0.0,0.0,17.11,79.681,0.0,0.0,0.0,0.0,0.0,0.0,8.49439,38.4963,0.0,0.0,0.0,0,2092.26,0.0,0.0,0.0,0.0,0.001526,3.95494,0.0,0.0,0.0,0.0,0.0,56.1333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.645,993.729980469,0.0,0.0,0.00153,0.0,252.383,0.0,0.0,0.17395,0.0,0.0,30.9,67.9,142.445,0.0,0.0,0,10.0765,0.0,1098.03,0.0,16.1336,0.0,0.0,0.0,136.482,0.65049,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:05:00,6.89715,1400.92,0.0,0.0,17.27,78.2806,0.0,0.0,0.0,0.0,0.0,0.0,7.08385,38.9963,0.0,0.0,0.0,0,2095.63,0.0,0.0,0.0,0.0,0.001526,4.58993,0.0,0.0,0.0,0.0,0.0,56.0164,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.92,988.239990234,0.0,0.0,0.00153,0.0,253.17,0.0,0.0,0.184,0.0,0.0,31.1,67.8,144.357,0.0,0.0,0,8.75074,0.0,1095.39,0.0,9.30149,0.0,0.0,0.0,138.699,0.76349,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:10:00,6.29702,1378.59,0.0,0.0,17.23,82.0212,0.0,0.0,0.0,0.0,0.0,0.0,7.30419,37.598,0.0,-0.03,0.0,0,2094.01,0.0,0.0,0.0,0.0,0.001526,5.46492,0.0,0.0,0.0,0.0,0.0,56.2779,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.248,964.83001709,0.0,0.0,0.00153,0.0,254.022,0.0,0.0,0.19405,0.0,0.0,30.9,67.8,145.06,0.0,0.0,0,7.75463,0.0,1099.69,0.0,0.21129,0.0,0.0,0.0,137.669,0.34749,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:15:00,5.19577,1368.14,0.0,0.0,17.61,83.1599,0.0,0.0,0.0,0.0,0.0,0.0,7.7937,38.098,0.0,-0.07,0.0,0,2093.28,0.0,0.0,0.0,0.0,0.001526,6.4999,0.0,0.0,0.0,0.0,0.0,56.161,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.103,1023.54998779,0.0,0.0,0.00153,0.0,254.031,0.0,0.0,0.17395,0.0,0.0,30.9,67.8,146.291,0.0,0.0,0,5.95285,0.0,1096.71,0.0,11.4498,0.0,0.0,0.0,135.902,1.82747,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:20:00,3.89784,1371.26,0.0,0.0,18.52,84.8596,0.0,0.0,0.0,0.0,0.0,0.0,8.92409,36.9962,0.0,-0.06,0.0,0,2094.72,0.0,0.0,0.0,0.0,0.001526,7.70488,0.0,0.0,0.0,0.0,0.0,55.6626,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.425,1035.48999023,0.0,0.0,0.00153,0.0,255.999,0.0,0.0,0.1639,0.0,0.0,30.9,67.8,146.082,0.0,0.0,0,5.0483,0.0,1099.84,0.0,8.48983,0.0,0.0,0.0,140.584,2.05747,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:25:00,2.49783,1369.04,0.0,0.0,19.11,85.293,0.0,0.0,0.0,0.0,0.0,0.0,9.16579,38.5981,0.0,-0.06,0.0,0,2098.46,0.0,0.0,0.0,0.0,0.001526,8.01488,0.0,0.0,0.0,0.0,0.0,55.1951,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.259,1032.43005371,0.0,0.0,0.00153,0.0,257.794,0.0,0.0,0.17395,0.0,0.0,30.6,67.8,145.862,0.0,0.0,0,4.29755,0.0,1068.93,0.0,5.64717,0.0,0.0,0.0,136.576,0.1685,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:30:00,1.39948,1378.05,0.0,0.0,20.13,88.5605,0.0,0.0,0.0,0.0,0.0,0.0,11.0433,40.4964,0.0,-0.03,0.0,0,2094.01,0.0,0.0,0.0,0.0,0.001526,7.76488,0.0,0.0,0.0,0.0,0.0,56.0164,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.448,997.880004883,0.0,0.0,0.00153,0.0,258.434,0.0,0.0,0.184,0.0,0.0,30.9,67.8,145.5,0.0,0.0,0,3.20623,0.0,1015.63,0.0,0.00093,0.0,0.0,0.0,137.154,0.3135,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:35:00,0.89883,1349.92,0.0,0.0,21.18,92.6318,0.0,0.0,0.0,0.0,0.0,0.0,12.9635,39.5981,0.0,-0.08,0.0,0,2097.11,0.0,0.0,0.0,0.0,0.001526,6.5999,0.0,0.0,0.0,0.0,0.0,56.0441,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.365,984.039978027,0.0,0.0,0.00153,0.0,258.352,0.0,0.0,0.1639,0.0,0.0,31.4,67.8,144.258,0.0,0.0,0,3.02312,0.0,1010.5,0.0,8.58105,0.0,0.0,0.0,138.527,1.11348,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:40:00,1.29328,1332.47,0.0,0.0,22.32,92.1106,0.0,0.0,0.0,0.0,0.0,0.0,14.4137,40.9965,0.0,-0.07,0.0,0,2094.21,0.0,0.0,0.0,0.0,0.001526,5.55492,0.0,0.0,0.0,0.0,0.0,55.6934,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.195,1013.88000488,0.0,0.0,0.00153,0.0,258.453,0.0,0.0,0.184,0.0,0.0,30.7,67.7,142.358,0.0,0.0,0,3.06706,0.0,1030.28,0.0,6.03996,0.0,0.0,0.0,139.733,0.0045,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:45:00,2.39589,1342.7,0.0,0.0,23.33,93.8731,0.0,0.0,0.0,0.0,0.0,0.0,14.0841,37.7971,0.0,-0.03,0.0,0,2096.19,0.0,0.0,0.0,0.0,0.001526,3.60995,0.0,0.0,0.0,0.0,0.0,56.4255,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.527,1077.93005371,0.0,0.0,0.00153,0.0,257.665,0.0,0.0,0.184,0.0,0.0,30.7,67.7,142.742,0.0,0.0,0,2.99931,0.0,1000.35,0.0,8.75232,0.0,0.0,0.0,148.564,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:50:00,1.99687,1340.11,0.0,0.0,23.88,93.4126,0.0,0.0,0.0,0.0,0.0,0.0,13.9339,37.6998,0.0,-0.07,0.0,0,2095.8,0.0,0.0,0.0,0.0,0.001526,3.41995,0.0,0.0,0.0,0.0,0.0,55.958,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.102,1043.93994141,0.0,0.0,0.00153,0.0,258.059,0.0,0.0,0.184,0.0,0.0,30.7,67.7,138.754,0.0,0.0,0,3.32708,0.0,974.322,0.0,8.18453,0.0,0.0,0.0,144.414,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 01:55:00,0.79835,1325.95,0.0,0.0,24.63,94.4027,0.0,0.0,0.0,0.0,0.0,0.0,13.6532,35.3987,0.0,-0.08,0.0,0,2093.18,0.0,0.0,0.0,0.0,0.001526,3.06995,0.0,0.0,0.0,0.0,0.0,55.0782,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.446,1021.17999268,0.0,0.0,0.00153,0.0,258.444,0.0,0.0,0.17395,0.0,0.0,30.7,67.7,138.04,0.0,0.0,0,2.82902,0.0,980.157,0.0,4.37569,0.0,0.0,0.0,144.356,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:00:00,0.49561,1311.76,0.0,0.0,24.98,94.432,0.0,0.0,0.0,0.0,0.0,0.0,11.9136,30.7966,0.0,-0.06,0.0,0,2091.89,0.0,0.0,0.0,0.0,0.001526,2.97495,0.0,0.0,0.0,0.0,0.0,56.3087,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.958,969.989990234,0.0,0.0,0.00153,0.0,258.508,0.0,0.0,0.184,0.0,0.0,30.7,67.7,137.117,0.0,0.0,0,2.41703,0.0,932.987,0.0,2.84546,0.0,0.0,0.0,143.675,0.0015,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:05:00,0.0,1317.55,0.0,0.0,25.19,92.2613,0.0,0.0,0.0,0.0,0.0,0.0,10.1839,31.4958,0.0,-0.07,0.0,0,2083.03,0.0,0.0,0.0,0.0,0.001526,2.63996,0.0,0.0,0.0,0.0,0.0,56.4563,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.116,989.570007324,0.0,0.0,0.00153,0.0,256.796,0.0,0.0,0.1639,0.0,0.0,31.0,67.7,138.051,0.0,0.0,0,2.78141,0.0,919.071,0.0,5.09985,0.0,0.0,0.0,142.127,0.0405,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:10:00,0.0,1337.01,0.0,0.0,26.02,91.1038,0.0,0.0,0.0,0.0,0.0,0.0,7.62402,31.4958,0.0,-0.09,0.0,0,2087.2,0.0,0.0,0.0,0.0,0.001526,2.92996,0.0,0.0,0.0,0.0,0.0,55.8688,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.861,1031.07995605,0.0,0.0,0.00153,0.0,256.512,0.0,0.0,0.184,0.0,0.0,31.5,68.1,137.523,0.0,0.0,0,3.43694,0.0,864.724,0.0,0.16289,0.0,0.0,0.0,142.817,0.0995,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:15:00,0.0,1314.6,0.0,0.0,26.45,91.4512,0.0,0.0,0.0,0.0,0.0,0.0,5.95407,32.5976,0.0,-0.04,0.0,0,2070.45,0.0,0.0,0.0,0.0,0.001526,2.39496,0.0,0.0,0.0,0.0,0.0,55.3704,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.93,986.66998291,0.0,0.0,0.00153,0.0,256.823,0.0,0.0,0.184,0.0,0.0,30.6,67.7,136.018,0.0,0.0,0,2.06912,0.0,915.897,0.0,0.01396,0.0,0.0,0.0,138.318,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:20:00,0.0,1315.82,0.0,0.0,27.56,89.9211,0.0,0.0,0.0,0.0,0.0,0.0,4.24384,35.797,0.0,-0.02,0.0,0,2080.88,0.0,0.0,0.0,0.0,0.001526,2.22497,0.0,0.0,0.0,0.0,0.0,56.0749,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.53,993.960021973,0.0,0.0,0.00153,0.0,256.292,0.0,0.0,0.1639,0.0,0.0,30.9,67.7,136.546,0.0,0.0,0,2.22477,0.0,864.162,0.0,0.20943,0.0,0.0,0.0,132.638,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:25:00,0.0,1330.56,0.0,0.0,28.61,90.4423,0.0,0.0,0.0,0.0,0.0,0.0,3.61517,38.1998,0.0,-0.04,0.0,0,2083.59,0.0,0.0,0.0,0.0,0.001526,1.96497,0.0,0.0,0.0,0.0,0.0,56.1025,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.782,1017.21002197,0.0,0.0,0.00153,0.0,254.296,0.0,0.0,0.19405,0.0,0.0,31.6,67.7,136.853,0.0,0.0,0,1.69192,0.0,810.474,0.0,8.58663,0.0,0.0,0.0,126.159,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:30:00,0.0,1328.27,0.0,0.0,29.68,88.0602,0.0,0.0,0.0,0.0,0.0,0.0,2.08499,41.8992,0.0,-0.04,0.0,0,2079.1,0.0,0.0,0.0,0.0,0.001526,1.85497,0.0,0.0,0.0,0.0,0.0,56.1333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.609,1061.48999023,0.0,0.0,0.00153,0.0,255.257,0.0,0.0,0.19405,0.0,0.0,30.9,67.7,135.777,0.0,0.0,0,1.4905,0.0,750.755,0.0,0.10704,0.0,0.0,0.0,120.432,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:35:00,0.0,1335.18,0.0,0.0,30.1,88.1502,0.0,0.0,0.0,0.0,0.0,0.0,0.8661,39.8991,0.0,-0.04,0.0,0,2032.86,0.0,0.0,0.0,0.0,0.001526,1.08998,0.0,0.0,0.0,0.0,0.0,55.7519,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.271,1108.16003418,0.0,0.0,0.00153,0.0,250.945,0.0,0.0,0.15386,0.0,0.0,31.4,67.7,135.403,0.0,0.0,0,2.64958,0.0,731.736,0.0,0.0,0.0,0.0,0.0,119.246,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:40:00,0.0,1330.0,0.0,0.0,31.38,86.0591,0.0,0.0,0.0,0.0,0.0,0.0,0.61769,40.6956,0.0,-0.05,0.0,0,1971.28,0.0,0.0,0.0,0.0,0.001526,0.79999,0.0,0.0,0.0,0.0,0.0,55.8688,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.513,1082.55004883,0.0,0.0,0.00153,0.0,247.741,0.0,0.0,0.184,0.0,0.0,31.2,67.7,135.095,0.0,0.0,0,2.77775,0.0,772.387,0.0,8.6369,0.0,0.0,0.0,119.376,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:45:00,0.0,1339.69,0.0,0.0,32.04,87.5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.399,0.0,-0.04,0.0,0,1967.82,0.0,0.0,0.0,0.0,0.001526,0.285,0.0,0.0,0.0,0.0,0.0,55.2843,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.027,968.960021973,0.0,0.0,0.00153,0.0,247.411,0.0,0.0,0.2041,0.0,0.0,31.6,67.7,131.745,0.0,0.0,0,3.16228,0.0,821.241,0.0,0.04561,0.0,0.0,0.0,119.518,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:50:00,0.0,1333.91,0.0,0.0,34.17,86.9717,0.0,0.0,0.0,0.0,0.0,0.0,0.2887,36.7971,0.0,-0.09,0.0,0,1964.74,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.7211,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.268,954.700012207,0.0,0.0,0.00153,0.0,246.77,0.0,0.0,0.15386,0.0,0.0,31.0,67.7,129.251,0.0,0.0,0,4.28656,0.0,887.576,0.0,0.0,0.0,0.0,0.0,118.896,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 02:55:00,0.0,1325.04,0.0,0.0,35.29,84.9518,0.0,0.0,0.0,0.0,0.0,0.0,0.589,36.7971,0.0,-0.02,0.0,0,1962.2,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.9856,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.606,917.440002441,0.0,0.0,0.00153,0.0,248.034,0.0,0.0,0.1639,0.0,0.0,30.7,67.9,126.515,0.0,0.0,0,4.55756,0.0,940.703,0.0,0.02327,0.0,0.0,0.0,118.153,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 03:00:00,0.0,1321.02,0.0,0.0,35.75,83.5932,0.0,0.0,0.0,0.0,0.0,0.0,2.05386,37.098,0.0,-0.04,0.0,0,1957.88,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,54.8136,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.336,935.770019531,0.0,0.0,0.00153,0.0,248.794,0.0,0.0,0.184,0.0,0.0,30.7,67.9,126.306,0.0,0.0,0,3.23919,0.0,963.506,0.0,0.04002,0.0,0.0,0.0,118.948,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 03:05:00,0.0,1328.1,0.0,0.0,35.9,84.1919,0.0,0.0,0.0,0.0,0.0,0.0,2.03433,32.4958,0.0,-0.04,0.0,0,1958.49,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.635,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.559,949.359985352,0.0,0.0,0.00153,0.0,250.295,0.0,0.0,0.17395,0.0,0.0,31.0,67.7,124.724,0.0,0.0,0,3.92767,0.0,901.102,0.0,7.46036,0.0,0.0,0.0,115.399,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
2023-07-17 03:10:00,0.0,1329.07,0.0,0.0,37.61,82.7915,0.0,0.0,0.0,0.0,0.0,0.0,1.60525,32.4958,0.0,-0.04,0.0,0,1965.79,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,55.6042,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.172,1069.86999512,0.0,0.0,0.00153,0.0,247.942,0.0,0.0,0.184,0.0,0.0,31.1,67.8,122.131,0.0,0.0,0,3.78668,0.0,849.342,0.0,0.0,0.0,0.0,0.0,114.165,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0015,0.0
