SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF
2023-04-09 01:30:00,0.004,0.0,0.0,-0.1,0.0,13.1,0.0,0.0,0.0,15.7183,12.8,21.7546,0.0,0,0.0,58.79,46.8,59.3,45.1,50.8,0.0,0.0,0.0,0.04,0.0,89.15,52.36,33.1338,20.4867,72.351,0.0,0.0,0.0,0.0,29.3997,8.1,0.0,30.0,120.5,168.183,0.0,47.73,0.0,0.0,0.0,39.1671,71.9207,34.6173,0.0,0.0,8.59749,0.0,0.0,62.3,53.4,23.06,0.0,0.05,0.0,0.0,0.0
2023-04-09 01:35:00,0.0,0.0,0.0,-0.1,0.0,14.0,0.0,0.001,0.0,28.333,14.8,22.619,0.0,0,0.0,59.65,40.45,56.6,43.8,53.0,1.5,0.0,0.0,0.03,0.0,88.04,50.83,46.8875,24.5617,92.8865,0.0,0.0,0.0,0.0,29.1861,8.1,0.0,27.4,105.150001526,168.183,0.0,45.96,0.0,0.0,0.0,33.9335,80.0315,34.6253,0.0,0.0,6.89799,0.0,0.0,58.8,54.7,25.46,0.0,0.05,0.0,0.0,0.0
2023-04-09 01:40:00,0.0,0.0,0.0,-0.1,0.0,16.5,0.0,0.001,0.0,29.134,14.0,22.1147,0.0,0,0.0,64.26,41.53,54.9,43.2,51.5,3.5,0.0,0.0,0.03,0.0,88.31,51.4,48.3164,20.4867,102.437,0.0,0.0,0.0,0.0,29.5279,7.6,0.0,27.9,66.5500030518,170.197,0.0,47.34,0.0,0.0,0.0,37.2971,81.2756,35.7522,0.0,0.0,3.29904,0.0,0.0,60.7,57.1,23.87,0.0,0.05,0.0,0.0,0.0
2023-04-09 01:45:00,0.0,0.0,0.0,-0.2,0.0,15.5,0.0,0.0,0.0,28.4332,16.9,22.547,0.0,0,0.0,67.47,41.25,51.1,41.5,49.2,4.2,0.0,0.0,0.03,0.0,84.6,50.32,48.1378,16.1326,84.548,0.0,0.0,0.0,0.0,29.4424,7.2,0.0,28.9,31.0499992371,169.525,0.0,50.87,0.0,0.0,0.0,35.6064,79.759,35.6733,0.0,0.0,1.19965,0.0,0.0,49.1,59.3,27.45,0.0,0.05,0.0,0.0,0.0
2023-04-09 01:50:00,0.0,0.0,0.0,-0.2,0.0,14.5,0.0,0.0,0.0,17.7207,16.7,22.547,0.0,0,0.0,70.21,42.6,50.4,40.1,49.2,0.0,0.0,0.0,0.03,0.0,87.86,51.64,44.744,11.8343,64.9503,0.0,0.0,0.0,0.0,30.0448,6.2,0.0,32.8,64.0199966431,170.197,0.0,48.16,0.0,0.0,0.0,35.2451,78.2516,39.2364,0.0,0.0,0.6998,0.0,0.0,47.0,62.0,32.32,0.0,0.05,0.0,0.0,0.0
2023-04-09 01:55:00,0.0,0.0,0.0,-0.2,0.0,13.0,0.0,0.0,0.0,15.9186,11.9,22.2588,0.0,0,0.0,73.11,41.4,49.4,40.1,45.5,5.4,0.0,0.0,0.04,0.0,85.81,51.46,39.5641,12.5042,53.1723,0.0,0.0,0.0,0.0,29.1433,6.7,0.0,37.1,79.9899978638,172.21,0.0,40.46,0.0,0.0,0.0,31.2788,79.0809,38.8592,0.0,0.0,0.59983,0.0,0.0,52.1,59.7,35.84,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:00:00,0.0,0.0,0.0,-0.2,0.0,14.0,0.0,0.0,0.0,12.5146,11.4,22.547,0.0,0,0.0,72.0,40.04,47.6,42.5,46.7,0.0,0.0,0.0,0.03,0.0,83.32,52.1,30.9904,17.1374,52.7142,0.0,0.0,0.0,0.0,28.6733,9.1,0.0,38.1,100.11000061,170.868,0.0,34.61,0.0,0.0,0.0,28.8921,77.4444,34.7248,0.0,0.0,0.99971,0.0,0.0,52.1,54.0,39.22,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:05:00,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,17.7207,11.8,23.9877,0.0,0,0.0,69.54,36.86,50.4,41.5,44.5,0.0,0.0,0.0,0.03,0.0,76.62,49.54,32.7766,20.4867,69.1973,0.0,0.0,0.0,0.0,28.7161,12.0,0.0,42.1,105.709999084,168.183,0.0,35.38,0.0,0.0,0.0,33.8892,72.794,30.8456,0.0,0.0,1.79948,0.0,0.0,44.1,49.1,44.42,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:10:00,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,33.9396,8.8,27.8775,0.0,0,0.0,68.54,34.3,53.2,42.4,45.8,0.1,0.0,0.0,0.04,0.0,73.96,46.82,57.2473,18.7562,97.7098,0.0,0.0,0.0,0.0,29.3997,12.0,0.0,41.2,94.2900009155,170.197,0.0,34.65,0.0,0.0,0.0,36.4095,68.0268,26.6847,0.0,0.0,3.19907,0.0,0.0,36.0,45.3,39.93,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:15:00,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,34.9408,7.7,30.975,0.01373,0,0.0,70.22,31.6,52.0,43.0,49.1,22.0,0.0,0.0,0.02,0.0,72.89,47.42,71.1796,14.7928,100.027,0.0,0.0,0.0,0.0,30.0448,12.9,0.0,41.3,88.5100021362,172.21,0.0,34.74,0.0,0.0,0.0,32.3307,50.9983,20.9481,0.0,0.0,2.99913,0.0,0.0,36.4,42.1,38.04,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:20:00,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,27.7323,5.1,30.6149,0.0,0,0.0,67.54,29.47,52.7,41.5,52.6,5.0,0.0,0.0,0.03,0.0,71.5,49.55,64.1242,20.9333,83.3029,0.0,0.0,0.0,0.0,29.9551,11.0,0.0,38.3,49.4799995422,170.197,0.0,39.75,0.0,0.0,0.0,27.1914,54.7643,23.1945,0.0,0.0,4.99854,0.0,0.0,37.0,40.9,43.16,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:25:00,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,26.2306,5.7,31.4073,0.01068,0,0.0,65.58,30.08,53.0,41.8,51.9,3.6,0.0,0.0,0.03,0.0,70.82,46.95,54.3895,25.7898,91.9711,0.0,0.0,0.0,0.0,29.7842,10.5,0.0,38.6,75.25,172.21,0.0,41.64,0.0,0.0,0.0,20.8056,59.303,25.4071,0.0,0.0,4.19878,0.0,0.0,34.2,37.8,44.53,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:30:00,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,25.73,9.5,31.7674,0.0,0,0.0,65.01,27.23,51.5,39.8,52.5,7.0,0.0,0.0,0.03,0.0,72.02,45.6,41.5289,28.1343,93.9579,0.0,0.0,0.0,0.0,30.0876,8.1,0.0,42.6,59.7599983215,173.552,0.0,43.33,0.0,0.0,0.0,17.9089,57.1157,21.0265,0.0,0.0,5.29845,0.0,0.0,32.4,34.4,46.41,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:35:00,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,27.7323,11.4,28.1657,0.0,0,0.0,66.03,26.43,51.5,39.5,49.8,0.9,0.0,0.0,0.03,0.0,70.99,48.54,26.7928,22.4963,98.8425,0.0,0.0,0.0,0.0,29.9124,9.1,0.0,40.4,92.9800033569,176.237,0.0,46.01,0.0,0.0,0.0,18.0132,43.731,20.9306,0.0,0.0,4.49869,0.0,0.0,30.1,28.8,41.66,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:40:00,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,27.432,17.0,21.8266,0.0,0,0.0,65.5,25.13,52.3,37.8,50.5,0.0,0.0,0.0,0.03,0.0,65.23,47.43,20.5412,17.6398,85.0165,0.0,0.0,0.0,0.0,29.4424,9.6,0.0,41.4,122.680000305,172.881,0.0,43.87,0.0,0.0,0.0,19.6075,33.8009,21.0408,0.0,0.0,3.39901,0.0,0.0,30.5,26.1,38.37,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:45:00,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,21.8255,14.3,19.3054,0.0,0,0.0,63.19,23.41,54.0,36.6,49.4,0.0,0.0,0.0,0.03,0.0,68.65,46.08,23.3098,13.7322,71.397,0.0,0.0,0.0,0.0,29.357,10.5,0.0,44.8,134.839996338,170.197,0.0,44.74,0.0,0.0,0.0,17.6534,47.0559,22.1247,0.0,0.0,3.49898,0.0,0.0,28.7,27.7,37.05,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:50:00,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,16.2189,16.3,20.53,0.0,0,0.0,63.61,21.69,52.0,35.3,48.5,11.4,0.0,0.0,0.03,0.0,71.45,45.1,26.6142,14.737,58.6814,0.0,0.0,0.0,0.0,30.0876,11.0,0.0,43.3,152.330001831,173.552,0.0,43.62,0.0,0.0,0.0,15.7452,47.6604,20.8872,0.0,0.0,3.19907,0.0,0.0,27.0,26.0,33.25,0.0,0.05,0.0,0.0,0.0
2023-04-09 02:55:00,0.0,0.0,0.0,-0.1,0.0,8.8,0.0,0.0,0.0,13.2154,16.0,25.2843,0.0,0,0.0,62.46,23.06,57.5,37.2,49.7,0.6,0.0,0.0,0.03,0.0,64.95,42.66,31.7048,15.0161,50.3698,0.0,0.0,0.0,0.0,30.3867,7.2,0.0,43.5,158.729995728,174.894,0.0,45.44,0.0,0.0,0.0,18.974,48.0695,23.817,0.0,0.0,3.39901,0.0,0.0,29.2,23.6,27.88,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:00:00,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,13.3155,12.7,27.9496,0.0,0,0.0,59.64,22.56,55.6,40.4,49.6,0.0,0.0,0.0,0.03,0.0,56.35,37.93,27.6859,14.7928,61.528,0.0,0.0,0.0,0.0,29.0152,5.7,0.0,45.1,191.149993896,168.854,0.0,42.46,0.0,0.0,0.0,17.9198,41.4342,23.3773,0.0,0.0,3.49898,0.0,0.0,30.0,23.5,26.56,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:05:00,0.0,0.0,0.0,-0.1,0.0,5.4,0.0,0.0,0.0,24.7288,10.8,28.2377,0.0,0,0.0,56.55,25.84,57.0,39.0,52.5,0.0,0.0,0.0,0.02,0.0,48.02,33.42,33.4017,16.5233,88.0474,0.0,0.0,0.0,0.0,29.5706,5.7,0.0,44.5,207.440002441,169.525,0.0,48.96,0.0,0.0,0.0,15.5083,38.7612,23.0675,0.0,0.0,4.29875,0.0,0.0,27.2,23.8,29.0,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:10:00,0.0,0.0,0.0,-0.1,0.0,4.2,0.0,0.0,0.0,31.6369,11.2,26.797,0.0,0,0.0,50.51,28.98,53.0,38.1,52.2,0.0,0.0,0.0,0.03,0.0,41.86,31.26,54.7467,16.0768,99.831,0.0,0.0,0.0,0.0,30.1303,5.7,0.0,43.5,169.63999939,170.197,0.0,51.69,0.0,0.0,0.0,17.7027,36.6939,22.407,0.0,0.0,4.99854,0.0,0.0,28.2,21.5,27.0,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:15:00,0.0,0.0,0.0,-0.1,0.0,3.4,0.0,0.0,0.0,28.8336,13.9,28.814,0.0,0,0.0,48.24,30.68,50.2,37.6,56.7,0.4,0.0,0.0,0.04,0.0,39.12,26.93,54.7467,17.1374,92.1168,0.0,0.0,0.0,0.0,29.6133,6.2,0.0,43.5,173.369995117,168.183,0.0,50.41,0.0,0.0,0.0,16.1175,31.2973,25.2383,0.0,0.0,6.49811,0.0,0.0,25.8,19.9,22.69,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:20:00,0.0,0.0,0.0,-0.1,0.0,4.2,0.0,0.0,0.0,21.6252,13.2,27.3013,0.00458,0,0.0,43.61,28.59,49.1,41.1,56.3,0.9,0.0,0.0,0.03,0.0,39.67,29.17,50.9064,12.225,72.0335,0.0,0.0,0.0,0.0,29.7842,7.2,0.0,40.6,177.710006714,171.539,0.0,49.57,0.0,0.0,0.0,10.7037,29.4548,21.3017,0.0,0.0,5.89828,0.0,0.0,28.1,18.9,20.71,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:25:00,0.0,0.0,0.0,-0.1,0.0,4.2,0.0,0.0,0.0,15.418,10.5,25.4284,0.0,0,0.0,41.96,26.7,50.2,42.7,56.8,3.2,0.0,0.0,0.03,0.0,39.57,30.76,28.579,15.3511,69.0414,0.0,0.0,0.0,0.0,29.8697,7.2,0.0,35.3,201.490005493,174.223,0.0,46.1,0.0,0.0,0.0,11.3084,28.3964,18.7767,0.0,0.0,5.4984,0.0,0.0,25.3,18.7,22.12,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:30:00,0.0,0.0,0.0,-0.1,0.0,3.4,0.0,0.0,0.0,26.1305,6.8,24.78,0.0,0,0.0,38.54,28.67,49.6,43.0,58.3,0.0,0.0,0.0,0.03,0.0,37.58,29.01,32.1514,15.5185,74.9581,0.0,0.0,0.0,0.0,30.0021,7.6,0.0,33.6,245.130004883,175.565,0.0,46.78,0.0,0.0,0.0,9.16508,29.2627,15.0093,0.0,0.0,4.89857,0.0,0.0,23.0,15.0,23.72,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:35:00,0.0,0.0,0.0,-0.1,0.0,3.4,0.0,0.0,0.0,22.0257,5.2,25.9326,0.06256,0,0.0,39.47,26.55,44.1,40.3,54.5,0.5,0.0,0.0,0.03,0.0,40.87,28.96,37.1527,18.9795,68.7061,0.0,0.0,0.0,0.0,29.7842,8.1,0.0,35.4,238.869995117,173.552,0.0,48.19,0.0,0.0,0.0,10.1731,32.8915,9.40582,0.0,0.0,4.7986,0.0,0.0,23.0,12.9,25.17,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:40:00,0.0,0.0,0.0,-0.1,0.0,3.7,0.0,0.0,0.0,19.1223,6.8,21.4664,0.0,0,0.0,38.44,25.65,44.2,38.0,50.0,15.0,0.0,0.0,0.03,0.0,41.48,29.52,39.1175,22.273,73.1378,0.0,0.0,0.0,0.0,29.827,9.6,0.0,36.2,239.0,172.21,0.0,50.78,0.0,0.0,0.0,17.2435,33.4992,7.34838,0.0,0.0,4.7986,0.0,0.0,22.9,16.4,26.91,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:45:00,0.0,0.0,0.0,-0.1,0.0,3.8,0.0,0.0,0.0,22.1258,7.3,18.585,0.0,0,0.0,40.79,22.08,36.8,36.7,48.0,16.4,0.0,0.0,0.03,0.0,43.54,29.18,38.5817,11.0528,68.4666,0.0,0.0,0.0,0.0,30.173,9.1,0.0,35.3,235.5,173.552,0.0,51.64,0.0,0.0,0.0,17.7558,32.2339,10.208,0.0,0.0,4.59866,0.0,0.0,22.7,20.2,23.32,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:50:00,1.16,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,19.3225,7.2,17.0723,0.0,0,0.0,37.51,25.66,34.2,35.4,46.0,1.8,0.0,0.0,0.03,0.0,40.31,26.32,44.3868,7.14523,53.0331,0.0,0.0,0.0,0.0,30.0876,8.1,0.0,33.1,232.630004883,174.223,0.0,47.14,0.0,0.0,0.0,21.0707,33.4857,15.0064,0.0,0.0,4.0988,0.0,0.0,28.6,22.4,21.07,0.0,0.05,0.0,0.0,0.0
2023-04-09 03:55:00,1.381,0.0,0.0,-0.1,0.0,8.5,0.0,0.0,0.0,12.9151,7.4,15.4875,0.0,0,0.0,39.34,25.41,32.9,36.8,44.4,5.4,0.0,0.0,0.04,0.0,40.67,24.56,40.6358,7.5918,37.3424,0.0,0.0,0.0,0.0,30.3439,8.6,0.0,37.6,253.25,172.21,0.0,45.88,0.0,0.0,0.0,22.8607,31.6691,15.8103,0.0,0.0,3.29904,0.0,0.0,31.0,21.0,19.15,0.0,0.05,0.0,0.0,0.0
2023-04-09 04:00:00,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,8.20958,7.1,13.5426,0.0,0,0.0,42.12,25.49,32.9,36.0,44.5,16.5,0.0,0.0,0.03,0.0,40.99,25.48,35.2772,10.9411,27.9142,0.0,0.0,0.0,0.0,29.6988,10.5,0.0,38.7,295.540008545,174.223,0.0,39.36,0.0,0.0,0.0,25.6941,31.0557,16.5093,0.0,0.0,2.99913,0.0,0.0,30.0,21.1,18.68,0.0,0.05,0.0,0.0,0.0
