SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF
2023-02-05 00:00:00,39.4941,1488.1,0.0,0,37.86,12.1721,0.0,0.0,57.7353,0.0,0.0,83.2898,26.6539,31.9958,0.0,22.41,0.0,0,1198.91,0.0,0.0,0.0,0.0,0.001526,124.733,0.0,34.0049,23.3101,0.0,0.0,9.65779,0.0,0.0,637.446,0.0,0.0,0.0,0.0,0.007,0.0,0.0,561.337,862.780029297,0.0,0.0,0.00153,0.0,73.7148,0.0,0.0,0.00565,0.0,230.901,63.0,49.9,69.1435,0.0,0.0,0,64.5951,0.0,897.195,0.0,0.02327,0.0,44.4953,0.0,47.3744,0.97149,0.0,0.0
2023-02-05 00:05:00,33.5959,1463.49,0.0,0,34.54,12.3417,0.0,0.0,58.0634,0.0,0.0,88.7846,27.6829,26.8981,0.0,20.17,0.0,0,1234.14,0.0,0.0,0.0,0.0,0.001526,126.753,0.0,29.4726,28.5438,0.0,0.0,9.39323,0.0,0.0,631.477,0.0,0.0,0.0,0.0,0.007,0.0,0.0,549.52,768.440002441,0.0,0.0,0.00153,0.0,72.7443,0.0,0.0,0.04333,0.0,228.258,61.2,49.9,71.7473,0.0,0.0,0,55.3335,0.0,928.91,0.0,0.00093,0.0,43.9328,0.0,48.9967,0.2095,0.0,0.0
2023-02-05 00:10:00,32.1945,1469.37,0.0,0,35.76,14.7008,0.0,0.0,58.0634,0.0,0.0,105.82,32.8124,35.1996,0.0,20.21,0.0,0,1231.11,0.0,0.0,0.0,0.0,0.001526,125.433,0.0,28.2665,29.5531,0.0,0.0,9.56858,0.0,0.0,632.374,0.0,0.0,0.0,0.0,0.007,0.0,0.0,575.619,771.429992676,0.0,0.0,0.00153,0.0,80.9934,0.0,0.0,0.15386,0.0,238.578,62.4,49.9,72.3626,0.0,0.0,0,43.7464,0.0,905.423,0.0,0.01396,0.0,41.4367,0.0,46.2232,0.91449,0.0,0.0
2023-02-05 00:15:00,26.3988,1456.19,0.0,0,33.34,15.0796,0.0,0.0,57.4774,0.0,0.0,102.724,30.9935,32.2967,0.0,21.16,0.0,0,1275.42,0.0,0.0,0.0,0.0,0.001526,125.453,0.0,25.1434,31.974,0.0,0.0,9.74392,0.0,0.0,637.355,0.0,0.0,0.0,0.0,0.007,0.0,0.0,572.006,671.690002441,0.0,0.0,0.00153,0.0,90.9361,0.0,0.0,0.15386,0.0,235.613,62.4,49.9,77.5152,0.0,0.0,0,41.7688,0.0,929.398,0.0,0.0,0.0,43.0539,0.0,47.8138,0.0,0.0,0.0
2023-02-05 00:20:00,24.3938,1434.53,0.0,0,25.6,16.5219,0.0,0.0,57.8681,0.0,0.0,99.3698,33.2543,32.9959,0.0,22.1,0.0,0,1241.95,0.0,0.0,0.0,0.0,0.001526,125.303,0.0,22.8836,33.4474,0.0,0.0,9.15944,0.0,0.0,631.623,0.0,0.0,0.0,0.0,0.007,0.0,0.0,559.823,661.609985352,0.0,0.0,0.00153,0.0,99.3042,0.0,0.0,0.12371,0.0,231.551,61.8,49.9,81.4374,0.0,0.0,0,48.5878,0.0,939.384,0.0,0.0,0.0,44.0031,0.0,49.5265,0.39649,0.0,0.0
2023-02-05 00:25:00,25.0955,1433.07,0.0,0,24.16,17.0619,0.0,0.0,56.622,0.0,0.0,89.1524,33.4142,32.4958,0.0,21.5,0.0,0,1226.76,0.0,0.0,0.0,0.0,0.001526,125.183,0.0,23.2328,33.3181,0.0,0.0,9.62703,0.0,0.0,632.63,0.0,0.0,0.0,0.0,0.007,0.0,0.0,573.349,676.16998291,0.0,0.0,0.00153,0.0,100.146,0.0,0.0,0.08352,0.0,235.816,62.4,49.9,80.0641,0.0,0.0,0,53.4511,0.0,915.311,0.0,0.0,0.0,39.4327,0.0,54.4912,0.76949,0.0,0.0
2023-02-05 00:30:00,23.5951,1422.4,0.0,0,23.62,18.2216,0.0,0.0,58.0009,0.0,0.0,73.1853,35.7531,31.7967,0.0,20.56,0.0,0,1223.08,0.0,0.0,0.0,0.0,0.001526,125.813,0.0,25.3022,35.1145,0.0,0.0,9.54089,0.0,0.0,641.31,0.0,0.0,0.0,0.0,0.007,0.0,0.0,574.325,676.280029297,0.0,0.0,0.00153,0.0,95.4864,0.0,0.0,0.12371,0.0,238.782,62.3,50.1,81.6022,0.0,0.0,0,50.6423,0.0,902.835,0.0,0.02885,0.0,38.4483,0.0,52.6137,0.84349,0.0,0.0
2023-02-05 00:35:00,20.9976,1408.48,0.0,0,23.03,18.3597,0.0,0.0,58.1298,0.0,0.0,58.5443,35.4028,30.6992,0.0,22.81,0.0,0,1242.44,0.0,0.0,0.0,0.0,0.001526,126.853,0.0,25.8227,37.0585,0.0,0.0,9.71624,0.0,0.0,641.731,0.0,0.0,0.0,0.0,0.007,0.0,0.0,576.083,621.890014648,0.0,0.0,0.00153,0.0,99.1668,0.0,0.0,0.12371,0.0,269.737,62.5,50.1,83.6457,0.0,0.0,0,50.5214,0.0,923.49,0.0,0.0,0.0,35.003,0.0,48.8942,0.45749,0.0,0.0
2023-02-05 00:40:00,18.2947,1394.56,0.0,0,22.7,17.3822,0.0,0.0,57.2118,0.0,0.0,47.9438,42.544,28.1991,0.0,23.75,0.0,0,1222.54,0.0,0.0,0.0,0.0,0.001526,122.533,0.0,29.4282,39.6119,0.0,0.0,9.59934,0.0,0.0,633.802,0.0,0.0,0.0,0.0,0.007,0.0,0.0,564.266,687.799987793,0.0,0.0,0.00153,0.0,95.4406,0.0,0.0,0.12371,0.0,235.042,62.3,50.1,87.414,0.0,0.0,0,45.7166,0.0,953.813,0.0,0.15917,0.0,33.3506,0.0,50.0661,0.33049,0.0,0.0
2023-02-05 00:45:00,18.6933,1383.8,0.0,0,24.95,15.7809,0.0,0.0,57.6063,0.0,0.0,41.3581,46.9947,30.7966,0.0,25.27,0.0,0,1220.39,0.0,0.0,0.0,0.0,0.001526,117.373,0.0,29.6313,40.8315,0.0,0.0,9.62703,0.0,0.0,636.073,0.0,0.0,0.0,0.0,0.007,0.0,0.0,561.337,676.039978027,0.0,0.0,0.00153,0.0,93.1975,0.0,0.0,0.12371,0.0,201.766,61.7,50.1,87.9854,0.0,0.0,0,45.8045,0.0,982.769,0.0,0.08284,0.0,33.5879,0.0,45.1112,0.73549,0.0,0.0
2023-02-05 00:50:00,17.8983,1362.41,0.0,0,33.29,14.1523,0.0,0.0,57.5399,0.0,0.0,41.1505,48.1141,32.3985,0.0,26.19,0.0,0,1171.37,0.0,0.0,0.0,0.0,0.001526,109.043,0.0,36.4425,40.8227,0.0,0.0,9.71624,0.0,0.0,635.249,0.0,0.0,0.0,0.0,0.007,0.0,0.0,557.04,642.039978027,0.0,0.0,0.00153,0.0,99.4873,0.0,0.0,0.15386,0.0,198.889,61.6,50.0,92.347,0.0,0.0,0,51.6164,0.0,1001.25,0.0,0.0,0.0,35.6797,0.0,49.8964,0.0,0.0,0.0
2023-02-05 00:55:00,16.9972,1359.87,0.0,0,44.08,13.8719,0.0,0.0,57.0165,0.0,0.0,44.892,49.0724,33.8986,0.0,24.9,0.0,0,1144.88,0.0,0.0,0.0,0.0,0.001526,96.6435,0.0,38.5626,42.3914,0.0,0.0,9.74392,0.0,0.0,637.757,0.0,0.0,0.0,0.0,0.007,0.0,0.0,572.323,671.640014648,0.0,0.0,0.00153,0.0,93.7743,0.0,0.0,0.04333,0.0,207.092,63.2,50.0,84.8652,0.0,0.0,0,56.8057,0.0,972.149,0.0,0.0,0.0,38.7999,0.0,41.6126,0.41449,0.0,0.0
2023-02-05 01:00:00,16.0958,1346.05,0.0,0,50.72,13.5788,0.0,0.0,56.8837,0.0,0.0,47.5334,48.3522,31.3984,0.0,21.95,0.0,0,1135.55,0.0,0.0,0.0,0.0,0.001526,83.7837,0.0,40.213,42.4279,0.0,0.0,9.51013,0.0,0.0,642.006,0.0,0.0,0.0,0.0,0.007,0.0,0.0,573.446,653.369995117,0.0,0.0,0.00153,0.0,92.0165,0.0,0.0,0.12371,0.0,206.318,62.6,50.0,79.3719,0.0,0.0,0,62.8885,0.0,948.222,0.0,0.11077,0.0,41.173,0.0,36.1413,0.0,0.0,0.0
2023-02-05 01:05:00,17.3989,1334.31,0.0,0,56.76,12.0424,0.0,0.0,50.7898,0.0,0.0,56.6293,50.8949,29.0,0.0,21.89,0.0,0,1083.62,0.0,0.0,0.0,0.0,0.001526,71.4139,0.0,42.7077,42.6707,0.0,0.0,9.86082,0.0,0.0,639.369,0.0,0.0,0.0,0.0,0.007,0.0,0.0,562.826,692.940002441,0.0,0.0,0.00153,0.0,89.2058,0.0,0.0,0.04333,0.0,175.566,62.1,49.9,69.8466,0.0,0.0,0,64.91,0.0,964.141,0.0,0.0,0.0,41.4543,0.0,33.861,0.2335,0.0,0.0
2023-02-05 01:10:00,18.5943,1332.94,0.0,0,61.54,11.9628,0.0,0.0,43.0553,0.0,0.0,72.2896,46.703,27.3981,0.0,20.98,0.0,0,1027.35,0.0,0.0,0.0,0.0,0.001526,67.874,0.0,48.1921,41.49,0.0,0.0,9.33479,0.0,0.0,644.551,0.0,0.0,0.0,0.0,0.007,0.0,0.0,572.665,724.900024414,0.0,0.0,0.00153,0.0,91.4397,0.0,0.0,0.12371,0.0,177.886,63.5,49.9,70.6047,0.0,0.0,0,60.3946,0.0,997.028,0.0,0.12193,0.0,41.0851,0.0,31.5599,0.49549,0.0,0.0
