SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB
2023-10-09 00:50:00,0.0,1467.91,0.0,0.0,1.77,59.4017,0.0,0.0,0.0,0.0,0.0,0.0,1.55581,10.4986,0.0,-0.01,0.0,0,2047.9,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.7937,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.118,805.650024414,0.0,0.0,0.00153,0.0,237.762,0.0,0.0,0.12371,0.0,0.0,33.9,68.8,0.0,0.0,0.0,0,8.23438,0.0,999.64,0.0,0.41607,0.0,0.0,0.0,102.953,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.41,4.65,0.0,
2023-10-09 00:55:00,0.0,1462.44,0.0,0.0,1.49,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,2.41581,9.09583,0.0,-0.04,0.0,0,2050.6,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.5876,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.138,739.559997559,0.0,0.0,0.00153,0.0,236.205,0.0,0.0,0.12371,0.0,0.0,33.6,69.0,0.0,0.0,0.0,0,8.35157,0.0,1002.11,0.0,0.0,0.0,0.0,0.0,105.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.58,4.01,0.0,
2023-10-09 01:00:00,0.0,1437.66,0.0,0.0,1.57,53.9112,0.0,0.0,0.0,0.0,0.0,0.0,2.84428,8.59579,0.0,-0.05,0.0,0,2043.79,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,21.1721,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.419,755.200012207,0.0,0.0,0.00153,0.0,236.297,0.0,0.0,0.1639,0.0,0.0,33.9,69.0,0.0,0.0,0.0,0,8.15381,0.0,1003.23,0.0,1.70802,0.0,0.0,0.0,108.624,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.61,3.29,0.0,
2023-10-09 01:05:00,0.0,1453.92,0.0,0.0,1.83,52.2722,0.0,0.0,0.0,0.0,0.0,0.0,3.66461,8.29931,0.0,-0.05,0.0,0,2060.08,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.646,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.868,697.289978027,0.0,0.0,0.00153,0.0,237.24,0.0,0.0,0.12371,0.0,0.0,33.9,69.0,0.0,0.0,0.0,0,8.00732,0.0,999.518,0.0,2.73004,0.0,0.0,0.0,100.973,0.2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.53,3.1,0.0,
2023-10-09 01:10:00,0.0,1451.96,0.0,0.0,2.06,53.1304,0.0,0.0,0.0,0.0,0.0,0.0,2.90532,7.79927,0.0,-0.03,0.0,0,2053.68,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.6153,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.847,674.260009766,0.0,0.0,0.00153,0.0,233.394,0.0,0.0,0.04333,0.0,0.0,33.9,69.0,0.0,0.0,0.0,0,8.04761,0.0,998.859,0.0,2.44149,0.0,0.0,0.0,97.2189,0.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.48,2.12,0.0,
2023-10-09 01:15:00,0.0,1393.22,0.0,0.0,1.77,53.5616,0.0,0.0,0.0,0.0,0.0,0.0,2.74662,6.89654,0.0,-0.02,0.0,0,2041.03,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.8214,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.98,670.16998291,0.0,0.0,0.00153,0.0,234.722,0.0,0.0,0.13376,0.0,0.0,33.6,69.0,0.0,0.0,0.0,0,8.13184,0.0,999.493,0.0,0.0,0.0,0.0,0.0,88.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.54,1.72,0.0,
2023-10-09 01:20:00,0.0,1364.8,0.0,0.0,2.62,51.3449,0.0,0.0,0.0,0.0,0.0,0.0,2.65507,7.19745,0.0,-0.01,0.0,0,2006.0,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.7629,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.117,763.849975586,0.0,0.0,0.00153,0.0,241.717,0.0,0.0,0.17395,0.0,0.0,33.9,69.0,0.0,0.0,0.0,0,9.17189,0.0,949.663,0.0,0.0,0.0,0.0,0.0,91.9832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.52,1.46,0.0,
2023-10-09 01:25:00,0.0,1332.38,0.0,0.0,4.34,55.3304,0.0,0.0,0.0,0.0,0.0,0.0,2.28641,7.49836,0.0,-0.03,0.0,0,2036.79,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.8798,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.166,830.349975586,0.0,0.0,0.00153,0.0,234.026,0.0,0.0,0.04333,0.0,0.0,34.2,69.1,0.0,0.0,0.0,0,10.71,0.0,891.165,0.0,0.06609,0.0,0.0,0.0,84.0717,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.72,1.28,0.0,
2023-10-09 01:30:00,0.0,1289.17,0.0,0.0,5.11,57.0427,0.0,0.0,0.0,0.0,0.0,0.0,2.91508,7.89662,0.0,-0.04,0.0,0,2032.93,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.646,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.261,836.479980469,0.0,0.0,0.00153,0.0,229.458,0.0,0.0,0.04333,0.0,0.0,34.0,68.8,0.0,0.0,0.0,0,12.3323,0.0,858.522,0.0,0.00093,0.0,0.0,0.0,79.2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.9,1.43,0.0,
2023-10-09 01:35:00,0.0,1249.69,0.0,0.0,4.62,58.981,0.0,0.0,0.0,0.0,0.0,0.0,3.67498,7.79927,0.0,-0.07,0.0,0,2051.02,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.7045,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.239,870.400024414,0.0,0.0,0.00153,0.0,232.14,0.0,0.0,0.14381,0.0,0.0,34.0,69.1,0.0,0.0,0.0,0,14.0096,0.0,815.918,0.0,0.0,0.0,0.0,0.0,79.4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.48,1.4,0.0,
2023-10-09 01:40:00,0.0,1206.89,0.0,0.0,3.04,59.5901,0.0,0.0,0.0,0.0,0.0,0.0,4.00336,7.89662,0.0,-0.04,0.0,0,2046.6,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.8798,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.968,947.210021973,0.0,0.0,0.00153,0.0,230.703,0.0,0.0,0.14381,0.0,0.0,34.0,68.9,0.0,0.0,0.0,0,14.6725,0.0,781.787,0.0,0.0,0.0,0.0,0.0,79.9737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.7,1.68,0.0,
2023-10-09 01:45:00,0.0,1167.02,0.0,0.0,1.44,58.2212,0.0,0.0,0.0,0.0,0.0,0.0,5.0837,7.9984,0.0,-0.03,0.0,0,2049.38,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,21.0275,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.896,939.359985352,0.0,0.0,0.00153,0.0,224.999,0.0,0.0,0.04333,0.0,0.0,34.2,68.9,0.0,0.0,0.0,0,15.0204,0.0,772.704,0.0,0.0,0.0,0.0,0.0,79.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.46,1.56,0.0,
2023-10-09 01:50:00,0.0,1150.76,0.0,0.0,0.82,61.5913,0.0,0.0,0.0,0.0,0.0,0.0,5.34493,8.39666,0.0,-0.03,0.0,0,2046.23,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.7937,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.625,1034.51000977,0.0,0.0,0.00153,0.0,223.909,0.0,0.0,0.12371,0.0,0.0,34.1,69.1,0.0,0.0,0.0,0,14.0169,0.0,724.583,0.0,0.01582,0.0,0.0,0.0,79.6722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.64,1.4,0.0,
2023-10-09 01:55:00,0.0,1178.69,0.0,0.0,2.02,62.5018,0.0,0.0,0.0,0.0,0.0,0.0,3.82269,8.59579,0.0,-0.02,0.0,0,2057.25,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.9967,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.785,1051.42004395,0.0,0.0,0.00153,0.0,215.395,0.0,0.0,0.15386,0.0,0.0,34.0,69.1,0.0,0.0,0.0,0,13.3944,0.0,662.96,0.0,0.30623,0.0,0.0,0.0,79.9005,0.1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.81,1.61,0.0,
2023-10-09 02:00:00,0.0,1145.64,0.0,0.0,3.0,61.6813,0.0,0.0,0.0,0.0,0.0,0.0,2.74479,8.29931,0.0,-0.03,0.0,0,2044.57,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.9967,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.449,1041.83996582,0.0,0.0,0.00153,0.0,216.96,0.0,0.0,0.13376,0.0,0.0,33.7,69.0,0.0,0.0,0.0,0,13.3211,0.0,709.568,0.0,0.0,0.0,0.0,0.0,78.8495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.63,1.53,0.0,
2023-10-09 02:05:00,0.0,1122.0,0.0,0.0,2.92,61.1308,0.0,0.0,0.0,0.0,0.0,0.0,1.67544,8.79934,0.0,-0.03,0.0,0,2056.24,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,20.5568,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.146,1070.04003906,0.0,0.0,0.00153,0.0,207.146,0.0,0.0,0.04333,0.0,0.0,34.0,69.0,0.0,0.0,0.0,0,14.9544,0.0,653.096,0.0,0.04375,0.0,0.0,0.0,77.8558,0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.68,1.45,0.0,
2023-10-09 02:10:00,0.0,1099.98,0.0,0.0,2.79,63.1214,0.0,0.0,0.0,0.0,0.0,0.0,1.13588,7.79927,0.0,-0.05,0.0,0,2055.51,0.0,0.0,0.0,0.0,0.001526,0.33499,0.0,0.0,0.0,0.0,0.0,20.5568,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.946,1047.54003906,0.0,0.0,0.00153,0.0,206.065,0.0,0.0,0.15386,0.0,0.0,34.4,69.0,0.0,0.0,0.0,0,14.9581,0.0,630.586,0.0,3.81349,0.0,0.0,0.0,73.9031,0.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.69,1.49,0.0,
2023-10-09 02:15:00,0.0,1095.07,0.0,0.0,2.09,61.4908,0.0,0.0,0.0,0.0,0.0,0.0,1.2665,7.79927,0.0,-0.05,0.0,0,2051.0,0.0,0.0,0.0,0.0,0.001526,0.62999,0.0,0.0,0.0,0.0,0.0,20.8214,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.651,1090.13000488,0.0,0.0,0.00153,0.0,207.439,0.0,0.0,0.13376,0.0,0.0,34.0,69.0,0.0,0.0,0.0,0,17.0016,0.0,636.543,0.0,0.43282,0.0,0.0,0.0,74.4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.87,1.47,0.0,
2023-10-09 02:20:00,0.0,1111.48,0.0,0.0,1.76,62.2716,0.0,0.0,0.0,0.0,0.0,0.0,1.30617,8.19753,0.0,-0.03,0.0,0,2026.46,0.0,0.0,0.0,0.0,0.001526,1.73497,0.0,0.0,0.0,0.0,0.0,20.9383,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.344,1142.7800293,0.0,0.0,0.00153,0.0,209.737,0.0,0.0,0.12371,0.0,0.0,34.0,69.0,0.0,0.0,0.0,0,19.8398,0.0,624.531,0.0,4.1281,0.0,0.0,0.0,81.1054,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.97,1.76,0.0,
2023-10-09 02:25:00,0.0,1100.08,0.0,0.0,2.77,63.561,0.0,0.0,0.0,0.0,0.0,0.0,1.81521,8.39666,0.0,-0.04,0.0,0,2047.99,0.0,0.0,0.0,0.0,0.001526,2.09497,0.0,0.0,0.0,0.0,0.0,20.3538,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.43,1074.93994141,0.0,0.0,0.00153,0.0,204.921,0.0,0.0,0.12371,0.0,0.0,33.7,69.0,0.0,0.0,0.0,0,22.3044,0.0,641.841,0.0,3.95683,0.0,0.0,0.0,82.4201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.86,1.9,0.0,
2023-10-09 02:30:00,0.0,1091.24,0.0,0.0,4.32,61.7901,0.0,0.0,0.0,0.0,0.0,0.0,2.23514,7.69749,0.0,-0.02,0.0,0,2050.78,0.0,0.0,0.0,0.0,0.001526,2.15497,0.0,0.0,0.0,0.0,0.0,20.8521,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.039,1093.14001465,0.0,0.0,0.00153,0.0,211.339,0.0,0.0,0.13376,0.0,0.0,33.7,69.0,0.0,0.0,0.0,0,24.1025,0.0,629.365,0.0,0.30065,0.0,0.0,0.0,84.2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.65,1.69,0.0,
2023-10-09 02:35:00,0.0,1049.59,0.0,0.0,5.63,64.572,0.0,0.0,0.0,0.0,0.0,0.0,2.62577,6.99832,0.0,0.0,0.0,0,2048.94,0.0,0.0,0.0,0.0,0.001526,1.39998,0.0,0.0,0.0,0.0,0.0,21.0275,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.839,1078.18005371,0.0,0.0,0.00153,0.0,206.368,0.0,0.0,0.13376,0.0,0.0,33.7,69.0,0.0,0.0,0.0,0,24.6922,0.0,659.566,0.0,0.0,0.0,0.0,0.0,79.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.64,1.55,0.0,
2023-10-09 02:40:00,0.0,1045.85,0.0,0.0,5.39,59.3829,0.0,0.0,0.0,0.0,0.0,0.0,3.48333,6.99832,0.0,0.06,0.0,0,2045.43,0.0,0.0,0.0,0.0,0.001526,0.64999,0.0,0.0,0.0,0.0,0.0,20.7045,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.501,1115.88000488,0.0,0.0,0.00153,0.0,200.371,0.0,0.0,0.04333,0.0,0.0,34.0,68.8,0.0,0.0,0.0,0,25.2378,0.0,606.317,0.0,0.0,0.0,0.0,0.0,79.0997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.6,1.31,0.0,
2023-10-09 02:45:00,0.0,1057.72,0.0,0.0,5.73,57.2206,0.0,0.0,0.0,0.0,0.0,0.0,3.07439,6.79919,0.0,0.14,0.0,0,2055.85,0.0,0.0,0.0,0.0,0.001526,0.305,0.0,0.0,0.0,0.0,0.0,20.7353,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.042,1132.68005371,0.0,0.0,0.00153,0.0,199.098,0.0,0.0,0.13376,0.0,0.0,34.0,68.9,0.0,0.0,0.0,0,27.8563,0.0,576.312,0.0,1.81227,0.0,0.0,0.0,75.9515,0.1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.92,1.23,0.0,
2023-10-09 02:50:00,0.0,1045.71,0.0,0.0,6.46,56.5131,0.0,0.0,0.0,0.0,0.0,0.0,3.43328,7.39658,0.0,0.47,0.0,0,2049.38,0.0,0.0,0.0,0.0,0.001526,0.315,0.0,0.0,0.0,0.0,0.0,20.7937,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.426,1072.63000488,0.0,0.0,0.00153,0.0,196.077,0.0,0.0,0.13376,0.0,0.0,34.0,68.9,0.0,0.0,0.0,0,28.5594,0.0,628.925,0.0,2.45824,0.0,0.0,0.0,71.4934,0.1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.85,1.25,0.0,
2023-10-09 02:55:00,0.0,1052.2,0.0,0.0,5.67,56.8417,0.0,0.0,0.0,0.0,0.0,0.0,4.26337,7.79927,0.0,0.71,0.0,0,2047.87,0.0,0.0,0.0,0.0,0.001526,0.325,0.0,0.0,0.0,0.0,0.0,20.7937,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.405,1168.51000977,0.0,0.0,0.00153,0.0,189.284,0.0,0.0,0.15386,0.0,0.0,33.7,68.9,0.0,0.0,0.0,0,27.7794,0.0,586.493,0.0,0.00093,0.0,0.0,0.0,69.7563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.65,1.38,0.0,
2023-10-09 03:00:00,0.0,1059.06,0.0,0.0,4.79,57.8528,0.0,0.0,0.0,0.0,0.0,0.0,4.99458,8.79934,0.0,0.75,0.0,0,2053.61,0.0,0.0,0.0,0.0,0.001526,0.36499,0.0,0.0,0.0,0.0,0.0,20.8214,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.743,1158.0,0.0,0.0,0.00153,0.0,180.467,0.0,0.0,0.12371,0.0,0.0,33.6,68.9,0.0,0.0,0.0,0,27.7794,0.0,585.662,0.0,1.58143,0.0,0.0,0.0,68.7675,0.1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,16.69,1.3,0.0,
