SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF
2023-01-22 00:00:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.2,0.0,0.0,0.0,0.0,0.0,403.46,0.0,0.0,0.0,0.0,0.0,0,0.0,903.525,0.0,21.6,0.0,0.0,0.0,-0.138,39.23,0.0,0.0,24.72,722.021,0.0,0.0,-0.002,0.0,38.4938,92.3648,0.02,830.487,0.0,0.0,0.0,0.0,-0.4,0.0,12.3,0.0,0.0,0.0,0.0,1344.59,217.935,1367.2,-0.3125,0.0,0.0,0.0,0.0,161.83,0.0,0.0,0.0,118.69,34.584,0.0,,0.0
2023-01-22 00:05:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.9,0.0,0.0,0.0,0.0,0.0,401.01,0.0,0.0,0.0,0.0,0.0,0,0.0,865.025,0.0,20.7,0.0,0.0,0.0,-0.138,39.5825,0.0,0.0,24.75,719.486,0.0,0.0,-0.002,0.0,37.5938,89.8253,0.02,831.754,0.0,0.0,0.0,0.0,-0.4,0.0,12.3,0.0,0.0,0.0,0.0,1289.75,273.162,1350.5,-0.3125,0.0,0.0,0.0,0.0,159.91,0.0,0.0,0.0,118.64,36.794,0.0,,0.0
2023-01-22 00:10:00,0.75532,0.0,0.1,66.44,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,407.52,0.0,0.0,0.0,0.0,0.0,0,0.0,825.125,0.0,20.9,0.0,0.0,0.0,-0.138,39.1525,0.0,0.0,24.71,713.779,0.0,0.0,-0.002,0.0,36.4313,88.6989,0.02,828.015,0.0,0.0,0.0,0.0,-0.4,0.0,11.2,0.0,0.0,0.0,0.0,1261.07,272.165,1344.2,-0.3125,0.0,0.0,0.0,0.0,158.64,0.0,0.0,0.0,120.36,40.651,0.0,,0.0
2023-01-22 00:15:00,0.75532,0.0,0.1,66.44,0.0,0.0,276.4,0.0,0.0,0.0,0.0,0.0,414.95,0.0,0.0,0.0,0.0,0.0,0,0.0,855.225,0.0,20.8,0.0,0.0,0.0,-0.138,43.0625,0.0,0.0,24.72,715.307,0.0,0.0,-0.002,0.0,37.2937,90.8288,0.02,827.832,0.0,0.0,0.0,0.0,-0.4,0.0,10.1,0.0,0.0,0.0,0.0,1200.21,203.381,1337.9,-0.3125,0.0,0.0,0.0,0.0,158.49,0.0,0.0,0.0,119.75,36.976,0.0,,0.0
2023-01-22 00:20:00,0.75532,0.0,0.1,66.44,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,414.22,0.0,0.0,0.0,0.0,0.0,0,0.0,896.875,0.0,21.3,0.0,0.0,0.0,-0.138,42.77,0.0,0.0,24.71,714.535,0.0,0.0,-0.002,0.0,38.0813,85.504,0.02,827.771,0.0,0.0,0.0,0.0,-0.4,0.0,10.1,0.0,0.0,0.0,0.0,1170.3,199.592,1337.9,-0.3125,0.0,0.0,0.0,0.0,158.89,0.0,0.0,0.0,119.8,38.684,0.0,,0.0
2023-01-22 00:25:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.7,0.0,0.0,0.0,0.0,0.0,415.57,0.0,0.0,0.0,0.0,0.0,0,0.0,905.8,0.0,20.5,0.0,0.0,0.0,-0.138,43.1425,0.0,0.0,24.61,719.05,0.0,0.0,-0.002,0.0,38.5125,87.1178,0.02,830.518,0.0,0.0,0.0,0.0,-0.4,0.0,10.1,0.0,0.0,0.0,0.0,1171.66,208.764,1343.5,-0.3125,0.0,0.0,0.0,0.0,161.72,0.0,0.0,0.0,120.31,46.602,0.0,,0.0
2023-01-22 00:30:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.3,0.0,0.0,0.0,0.0,0.0,418.53,0.0,0.0,0.0,0.0,0.0,0,0.0,905.975,0.0,20.8,0.0,0.0,0.0,-0.138,42.965,0.0,0.0,24.65,714.216,0.0,0.0,-0.002,0.0,38.475,78.6268,0.02,830.243,0.0,0.0,0.0,0.0,-0.4,0.0,11.3,0.0,0.0,0.0,0.0,1151.54,204.178,1340.3,-0.3125,0.0,0.0,0.0,0.0,159.87,0.0,0.0,0.0,120.21,57.579,0.0,,0.0
2023-01-22 00:35:00,0.75532,0.0,0.1,66.44,0.0,0.0,277.6,0.0,0.0,0.0,0.0,0.0,419.16,0.0,0.0,0.0,0.0,0.0,0,0.0,904.575,0.0,21.3,0.0,0.0,0.0,-0.138,42.805,0.0,0.0,24.81,714.317,0.0,0.0,-0.002,0.0,37.9125,68.3827,0.02,826.84,0.0,0.0,0.0,0.0,-0.4,0.0,12.4,0.0,0.0,0.0,0.0,1135.89,202.384,1332.6,-0.3125,0.0,0.0,0.0,0.0,157.03,0.0,0.0,0.0,120.61,66.741,0.0,,0.0
2023-01-22 00:40:00,0.75532,0.0,0.1,66.44,0.0,0.0,278.5,0.0,0.0,0.0,0.0,0.0,419.59,0.0,0.0,0.0,0.0,0.0,0,0.0,904.575,0.0,21.2,0.0,0.0,0.0,-0.138,43.065,0.0,0.0,24.72,716.415,0.0,0.0,-0.002,0.0,39.3375,70.9018,0.02,829.969,0.0,0.0,0.0,0.0,-0.4,0.0,12.4,0.0,0.0,0.0,0.0,1126.61,206.172,1341.7,-0.3125,0.0,0.0,0.0,0.0,159.9,0.0,0.0,0.0,120.26,71.02,0.0,,0.0
2023-01-22 00:45:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.7,0.0,0.0,0.0,0.0,0.0,418.79,0.0,0.0,0.0,0.0,0.0,0,0.0,905.625,0.0,20.6,0.0,0.0,0.0,-0.138,43.0275,0.0,0.0,24.72,720.695,0.0,0.0,-0.002,0.0,39.6,66.9573,0.02,831.449,0.0,0.0,0.0,0.0,-0.4,0.0,12.4,0.0,0.0,0.0,0.0,1114.88,207.568,1341.6,-0.3125,0.0,0.0,0.0,0.0,160.74,0.0,0.0,0.0,118.64,75.428,0.0,,0.0
2023-01-22 00:50:00,0.75532,0.0,0.1,66.44,0.0,0.0,278.8,0.0,0.0,0.0,0.0,0.0,420.76,0.0,0.0,0.0,0.0,0.0,0,0.0,904.225,0.0,20.9,0.0,0.0,0.0,-0.138,42.975,0.01,0.0,24.7,718.06,0.0,0.0,-0.002,0.0,38.5687,68.2189,0.02,830.64,0.0,0.0,0.0,0.0,-0.4,0.0,12.4,0.0,0.0,0.0,0.0,1102.89,205.175,1342.8,-0.3125,0.0,0.0,0.0,0.0,158.62,0.0,0.0,0.0,119.86,72.685,0.0,,0.0
2023-01-22 00:55:00,0.75532,0.0,0.1,66.44,0.0,0.0,276.5,0.0,0.0,0.0,0.0,0.0,410.75,0.0,0.0,0.0,0.0,0.0,0,0.0,904.225,0.0,20.8,0.0,0.0,0.0,-0.138,43.0025,0.01,0.0,24.69,715.307,0.0,0.0,-0.002,0.0,38.9625,67.2604,0.02,824.445,0.0,0.0,0.0,0.0,-0.4,0.0,12.4,0.0,0.0,0.0,0.0,1092.64,207.169,1337.2,-0.3125,0.0,0.0,0.0,0.0,159.25,0.0,0.0,0.0,120.46,71.291,0.0,,0.0
2023-01-22 01:00:00,0.75532,0.0,0.1,66.44,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,402.02,0.0,0.0,0.0,0.0,0.0,0,0.0,906.675,0.0,20.9,0.0,0.0,0.0,-0.138,43.1175,0.01,0.0,24.67,717.506,0.0,0.0,-0.002,0.0,39.1313,66.9061,0.02,829.602,0.0,0.0,0.0,0.0,-0.4,0.0,11.2,0.0,0.0,0.0,0.0,1102.43,207.568,1341.8,-0.3125,0.0,0.0,0.0,0.0,161.61,0.0,0.0,0.0,119.3,62.329,0.0,,0.0
2023-01-22 01:05:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.2,0.0,0.0,0.0,0.0,0.0,407.2,0.0,0.0,0.0,0.0,0.0,0,0.0,907.55,0.0,20.9,0.0,0.0,0.0,-0.138,43.2225,0.01,0.0,24.73,721.903,0.0,0.0,-0.002,0.0,38.2312,71.127,0.02,829.74,0.0,0.0,0.0,0.0,-0.4,0.0,11.2,0.0,0.0,0.0,0.0,1114.84,208.166,1349.9,-0.3125,1.04206,0.0,0.0,0.0,162.16,0.0,0.0,0.0,119.86,60.409,0.0,,0.0
2023-01-22 01:10:00,0.75532,0.0,0.1,66.44,0.0,0.0,280.1,0.0,0.0,0.0,0.0,0.0,408.81,0.0,0.0,0.0,0.0,0.0,0,0.0,904.75,0.0,21.2,0.0,0.0,0.0,-0.138,43.045,0.01,0.0,24.76,718.949,0.0,0.0,-0.002,0.0,38.3062,66.9061,0.02,829.618,0.0,0.0,0.0,0.0,-0.4,0.0,11.2,0.0,0.0,0.0,0.0,1107.07,205.175,1344.5,-0.3125,0.0,0.0,0.0,0.0,160.27,0.0,0.0,0.0,120.36,61.585,0.0,,0.0
2023-01-22 01:15:00,0.75532,0.0,0.1,66.44,0.0,0.0,277.6,0.0,0.0,0.0,0.0,0.0,403.82,0.0,0.0,0.0,0.0,0.0,0,0.0,902.475,0.0,20.8,0.0,0.0,0.0,-0.138,43.005,0.01,0.0,24.77,717.069,0.0,0.0,-0.002,0.0,38.7,70.1317,0.02,827.954,0.0,0.0,0.0,0.0,-0.4,0.0,11.2,0.0,0.0,0.0,0.0,1098.27,204.178,1339.3,-0.3125,0.0,0.0,0.0,0.0,160.06,0.0,0.0,0.0,119.6,63.641,0.0,,0.0
2023-01-22 01:20:00,0.75532,0.0,0.1,66.44,0.0,0.0,279.1,0.0,0.0,0.0,0.0,0.0,400.9,0.0,0.0,0.0,0.0,0.0,0,0.0,902.825,0.0,20.6,0.0,0.0,0.0,-0.138,42.7775,0.01,0.0,24.72,719.386,0.0,0.0,-0.002,0.0,39.375,70.7543,0.02,830.442,0.0,0.0,0.0,0.0,-0.4,0.0,11.2,0.0,0.0,0.0,0.0,1101.65,202.783,1339.5,-0.3125,0.0,0.0,0.0,0.0,158.34,0.0,0.0,0.0,119.3,66.789,0.0,,0.0
