SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF
2023-01-22 00:00:00,71.1967,1135.3,0.0,0,2.62,57.6309,0.0,0.0,0.0,0.0,0.0,31.6228,15.494,60.7989,0.0,7.92,0.0,0,1293.39,0.0,0.0,0.0,0.0,0.001526,28.2246,0.0,38.0357,11.4699,0.0,0.0,13.5554,0.0,0.0,959.172,0.0,0.0,0.0,0.0,0.001,0.0,0.0,220.133,1169.9699707,0.0,0.0,0.00153,0.0,250.103,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,124.471,0.0,0.0,0,19.5212,0.0,1098.08,0.0,0.0,0.0,4.16168,0.0,142.306,0.0065,0.0,0.0
2023-01-22 00:05:00,70.8958,1140.59,0.0,0,3.3,61.382,0.0,0.0,0.0,0.0,0.0,29.9901,13.1148,64.9983,0.0,7.56,0.0,0,1329.26,0.0,0.0,0.0,0.0,0.001526,28.3846,0.0,41.4635,12.5998,0.0,0.0,13.6722,0.0,0.0,962.853,0.0,0.0,0.0,0.0,0.001,0.0,0.0,219.718,1063.01000977,0.0,0.0,0.00153,0.0,249.627,0.0,0.0,0.1639,0.0,0.0,0.0,69.9,128.196,0.0,0.0,0,20.3891,0.0,1124.84,0.0,0.0,0.0,3.02788,0.0,147.463,0.0,0.0,0.0
2023-01-22 00:10:00,59.9982,1128.17,0.0,0,5.67,49.26,0.0,0.0,0.0,0.0,0.0,28.0644,14.9337,62.9982,0.0,9.36,0.0,0,1319.59,0.0,0.0,0.0,0.0,0.001526,31.3245,0.0,38.9625,10.7082,0.0,0.0,13.8476,0.0,0.0,951.061,0.0,0.0,0.0,0.0,0.001,0.0,0.0,220.157,1033.56994629,0.0,0.0,0.00153,0.0,252.044,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,125.394,0.0,0.0,0,21.9382,0.0,1153.89,0.0,0.00093,0.0,2.64115,0.0,143.931,0.0,0.0,0.0
2023-01-22 00:15:00,66.996,1130.27,0.0,0,10.67,50.6834,0.0,0.0,0.0,0.0,0.0,25.2613,16.5231,72.9989,0.0,9.35,0.0,0,1280.35,0.0,0.0,0.0,0.0,0.001526,33.3745,0.0,33.3384,9.57195,0.0,0.0,13.7892,0.0,0.0,955.638,0.0,0.0,0.0,0.0,0.001,0.0,0.0,219.693,1056.42004395,0.0,0.0,0.00153,0.0,251.696,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,134.744,0.0,0.0,0,17.9281,0.0,1133.16,0.0,0.2448,0.0,3.11577,0.0,144.286,0.0,0.0,0.0
2023-01-22 00:20:00,61.4945,1128.95,0.0,0,14.54,46.1914,0.0,0.0,0.0,0.0,0.0,29.4896,18.6337,80.4995,0.0,9.89,0.0,0,1221.91,0.0,0.0,0.0,0.0,0.001526,31.6845,0.0,35.1665,9.61163,0.0,0.0,13.7584,0.0,0.0,951.738,0.0,0.0,0.0,0.0,0.001,0.0,0.0,219.889,1054.83996582,0.0,0.0,0.00153,0.0,251.019,0.0,0.0,0.17395,0.0,0.0,0.0,69.9,130.119,0.0,0.0,0,20.9421,0.0,1106.65,0.0,0.0847,0.0,3.2564,0.0,144.908,0.0,0.0,0.0
2023-01-22 00:25:00,72.8982,1146.84,0.0,0,17.22,47.4934,0.0,0.0,0.0,0.0,0.0,32.4895,21.7038,79.3977,0.0,10.51,0.0,0,1163.53,0.0,0.0,0.0,0.0,0.001526,30.6745,0.0,26.6034,9.19902,0.0,0.0,13.7584,0.0,0.0,964.208,0.0,0.0,0.0,0.0,0.001,0.0,0.0,221.915,1107.30004883,0.0,0.0,0.00153,0.0,242.513,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,143.236,0.0,0.0,0,19.7775,0.0,1076.79,0.0,0.00093,0.0,3.46734,0.0,140.294,0.0275,0.0,0.0
2023-01-22 00:30:00,70.2969,1132.59,0.0,0,19.7,52.7515,0.0,0.0,0.0,0.0,0.0,32.488,25.2146,79.7959,0.0,10.02,0.0,0,1129.79,0.0,0.0,0.0,0.0,0.001526,28.0146,0.0,23.5946,8.82292,0.0,0.0,13.7307,0.0,0.0,961.736,0.0,0.0,0.0,0.0,0.001,0.0,0.0,220.499,1078.06005859,0.0,0.0,0.00153,0.0,244.692,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,137.018,0.0,0.0,0,20.217,0.0,1069.44,0.0,0.0,0.0,3.56402,0.0,140.126,0.0,0.0,0.0
2023-01-22 00:35:00,63.795,1128.31,0.0,0,21.32,62.4328,0.0,0.0,4.06452,0.0,0.0,25.5772,27.8343,79.9995,0.0,9.34,0.0,0,1104.79,0.0,0.0,0.0,0.0,0.001526,28.2046,0.0,23.6644,8.98637,0.0,0.0,13.9368,0.0,0.0,955.345,0.0,0.0,0.0,0.0,0.001,0.0,0.0,218.106,1148.42004395,0.0,0.0,0.00153,0.0,241.909,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,130.173,0.0,0.0,0,17.8878,0.0,1047.35,0.0,0.0,0.0,4.61872,0.0,137.859,0.0,0.0,0.0
2023-01-22 00:40:00,75.7962,1135.08,0.0,0,22.0,68.4822,0.0,0.0,0.0,0.0,0.0,24.4266,24.7227,76.0965,0.0,8.69,0.0,0,1069.76,0.0,0.0,0.0,0.0,0.001526,26.0446,0.0,21.8807,9.17363,0.0,0.0,13.583,0.0,0.0,962.084,0.0,0.0,0.0,0.0,0.001,0.0,0.0,218.912,1166.44995117,0.0,0.0,0.00153,0.0,239.529,0.0,0.0,0.13376,0.0,0.0,0.0,69.9,130.228,0.0,0.0,0,17.4118,0.0,1016.95,0.0,0.0,0.0,4.51325,0.0,140.67,0.0,0.0,0.0
2023-01-22 00:45:00,74.4983,1141.62,0.0,0,20.94,67.5235,0.0,0.0,0.0,0.0,0.0,20.1297,23.5032,66.6976,0.0,8.81,0.0,0,1040.09,0.0,0.0,0.0,0.0,0.001526,23.8646,0.0,17.5452,7.96677,0.0,0.0,13.6999,0.0,0.0,961.278,0.0,0.0,0.0,0.0,0.001,0.0,0.0,222.013,1172.11999512,0.0,0.0,0.00153,0.0,238.686,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,127.57,0.0,0.0,0,19.1,0.0,998.566,0.0,0.0,0.0,4.68904,0.0,140.253,0.0,0.0,0.0
2023-01-22 00:50:00,69.9975,1132.68,0.0,0,20.26,69.8721,0.0,0.0,0.0,0.0,0.0,18.4665,18.9242,62.6973,0.0,7.61,0.0,0,1026.59,0.0,0.0,0.0,0.0,0.001526,20.4947,0.0,16.3582,9.58386,0.0,0.0,13.5554,0.0,0.0,961.406,0.0,0.0,0.0,0.0,0.001,0.0,0.0,219.669,1121.93005371,0.0,0.0,0.00153,0.0,236.287,0.0,0.0,0.15386,0.0,0.0,0.0,69.9,118.715,0.0,0.0,0,18.4298,0.0,996.588,0.0,0.05492,0.0,3.84527,0.0,141.668,0.0,0.0,0.0
2023-01-22 00:55:00,71.8969,1139.32,0.0,0,21.65,70.5022,0.0,0.0,0.0,0.0,0.0,19.3423,18.0136,67.0958,0.0,4.65,0.0,0,1001.83,0.0,0.0,0.0,0.0,0.001526,18.1947,0.0,16.0916,10.3337,0.0,0.0,13.7892,0.0,0.0,958.33,0.0,0.0,0.0,0.0,0.001,0.0,0.0,219.498,1199.23999023,0.0,0.0,0.00153,0.0,228.386,0.0,0.0,0.14381,0.0,0.0,0.0,69.9,113.199,0.0,0.0,0,24.4578,0.0,977.105,0.0,0.0605,0.0,3.62554,0.0,141.83,0.0,0.0,0.0
2023-01-22 01:00:00,73.9961,1139.79,0.0,0,18.51,70.6319,0.0,0.0,0.0,0.0,0.0,18.7335,13.6959,55.3958,0.0,4.53,0.0,0,961.331,0.0,0.0,0.0,0.0,0.001526,16.7547,0.0,13.6413,7.72714,0.0,0.0,13.8476,0.0,0.0,958.147,0.0,0.0,0.0,0.0,0.001,0.0,0.0,219.547,1224.92004395,0.0,0.0,0.00153,0.0,216.063,0.0,0.0,0.14381,0.0,0.0,0.0,69.9,107.091,0.0,0.0,0,17.4594,0.0,954.643,0.0,0.0,0.0,3.29155,0.0,133.141,0.0015,0.0,0.0
