SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS
2024-06-03 00:00:00,0.21149,0.0,0.1,0.0,0.0,0.0,543.9,422.125,0.0,0.0,0.0,0.0,62.24,0.0,0.0,0.0,0.0,0.0,0,0.0,771.066,0.0,18.224,0.0,0.0,0.0,-0.128,86.01,0.0,0.0,34.92,700.788,0.0,0.0,0.007,0.0,56.0437,6.55002,0.05,710.916,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1077.34,-0.58,975.2,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.47,39.733,0.0,,0.0,0.0,74.6,-0.67489,-0.0614,0.0
2024-06-03 00:05:00,0.21149,0.0,0.1,0.0,0.0,0.0,543.9,423.775,0.0,0.0,0.0,0.0,62.25,0.0,0.0,0.0,0.0,0.0,0,0.0,780.603,0.0,18.167,0.0,0.0,0.0,-0.128,85.91,0.0,0.0,35.18,706.73,0.0,0.0,0.007,0.0,56.175,5.36781,0.05,711.129,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1074.2,-0.58,925.6,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.57,42.101,0.0,,0.0,0.0,67.9,0.0,-0.05628,0.0
2024-06-03 00:10:00,0.21149,0.0,0.1,0.0,0.0,0.0,545.0,422.675,0.0,0.0,0.0,0.0,64.63,0.0,0.0,0.0,0.0,0.0,0,0.0,770.697,0.0,18.321,0.0,0.0,0.0,-0.128,85.47,0.0,0.0,34.75,702.114,0.0,0.0,0.007,0.0,55.7812,4.43392,0.05,708.962,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1080.81,-0.58,960.9,399.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.37,43.011,0.0,,0.0,0.0,62.9,0.0,-0.05628,0.0
2024-06-03 00:15:00,0.21149,0.0,0.1,0.0,0.0,0.0,543.9,424.05,0.0,0.0,0.0,0.0,66.89,0.0,0.0,0.0,0.0,0.0,0,0.0,770.096,0.0,17.991,0.0,0.0,0.0,-0.128,86.2175,0.0,0.0,35.48,702.886,0.0,0.0,0.007,0.0,56.0625,5.4825,0.05,709.405,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1079.0,-0.58,926.3,399.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.37,44.858,0.0,,0.0,0.0,59.6,-0.02555,-0.05628,0.0
2024-06-03 00:20:00,0.21149,0.0,0.1,0.0,0.0,0.0,542.8,424.6,0.0,0.0,0.0,0.0,70.36,0.0,0.0,0.0,0.0,0.0,0,0.0,770.342,0.0,18.447,0.0,0.0,0.0,-0.128,86.015,0.0,0.0,35.71,704.094,0.0,0.0,0.007,0.0,55.9125,6.65242,0.05,710.549,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1056.74,-0.58,915.8,398.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.86,47.689,0.0,,0.0,0.0,58.8,-0.41343,-0.05503,0.0
2024-06-03 00:25:00,0.21149,0.0,0.1,0.0,0.0,0.0,546.7,423.5,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,0,0.0,778.894,0.0,19.376,0.0,0.0,0.0,-0.128,85.81,0.0,0.0,34.32,710.255,0.0,0.0,0.007,0.0,56.1562,7.0,0.05,729.745,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1088.35,-0.58,940.8,399.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.58,57.459,0.0,,0.0,0.0,56.4,0.0,-0.05474,0.0
2024-06-03 00:30:00,0.21149,0.0,0.1,0.0,0.0,0.0,541.6,420.475,0.0,0.0,0.0,0.0,77.92,0.0,0.0,0.0,0.0,0.0,0,0.0,771.258,0.0,19.851,0.0,0.0,0.0,-0.128,85.93,0.0,0.0,37.76,701.006,0.0,0.0,0.007,0.0,55.6687,13.374,0.05,726.388,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1049.61,-0.58,909.0,398.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.77,64.961,0.0,,0.0,0.0,56.6,0.0,-0.05372,0.0
2024-06-03 00:35:00,0.21149,0.0,0.1,0.0,0.0,0.0,544.3,422.95,0.0,0.0,0.0,0.0,80.39,0.0,0.0,0.0,0.0,0.0,0,0.0,712.216,0.0,19.832,0.0,0.0,0.0,-0.128,86.35,0.0,0.0,37.23,699.697,0.0,0.0,0.007,0.0,56.0063,16.0,0.05,729.593,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1056.89,-0.58,903.3,396.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.92,66.754,0.0,,0.0,0.0,55.0,0.0,-0.06442,0.0
2024-06-03 00:40:00,0.21149,0.0,0.1,0.0,0.0,0.0,543.7,425.15,0.0,0.0,0.0,0.0,83.17,0.0,0.0,0.0,0.0,0.0,0,0.0,650.583,0.0,19.904,0.0,0.0,0.0,-0.128,86.295,0.0,0.0,37.21,704.094,0.0,0.0,0.007,0.0,55.9688,26.4294,0.05,729.654,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1058.8,-0.58,918.6,401.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.21,71.85,0.0,,0.0,0.0,52.0,0.0,-0.06377,0.0
2024-06-03 00:45:00,0.21149,0.0,0.1,0.0,0.0,0.0,543.9,424.6,0.0,0.0,0.0,0.0,85.22,0.0,0.0,0.0,0.0,0.0,0,0.0,647.903,0.0,19.881,0.0,0.0,0.0,-0.128,86.2175,0.0,0.0,37.54,703.205,0.0,0.0,0.007,0.0,55.9688,30.7825,0.05,729.639,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,1060.79,-0.58,920.6,398.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.86,71.053,0.0,,0.0,0.0,50.0,0.0,-0.06173,0.0
