SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS
2023-04-16 00:00:00,0.0,10.4,0.0,0.0,19.31,14.5785,0.01,0.0,2.8,35.94,-0.01,0.0,13.9914,174.2,0.0,0,3.3,25.59,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,1647,1146.99,14.7997,0.0,1.395,15.72,0.0,17.02,29.6152,1.7,1.8,22.13,459.559997559,0.0,0.0,0.0,17.4,0,7.66,77.24,0.0,0.0,0.0,0.0,0.0,0.0,718.213,12.1,0.0,0.51,2.6,2.7863,0.0,0.0
2023-04-16 00:05:00,0.0,10.0,0.0,0.0,19.136,9.62234,0.0,3.3,2.9,39.42,0.0,0.0,15.7722,174.9,0.0,0,3.9,26.87,0.0,0.54,6.2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,1642,1147.37,15.1996,0.0,1.08,8.7,0.0,16.88,27.1355,3.1,1.0,11.14,468.450012207,0.0,0.0,0.0,20.9,0,6.94,83.99,0.0,0.0,0.0,0.0,0.0,0.0,718.213,17.6,0.0,0.44,1.4,2.13931,0.0,0.0
2023-04-16 00:10:00,0.0,8.8,0.0,0.0,14.991,9.20119,2.17,1.91,1.2,36.08,0.0,0.0,15.9462,173.8,0.0,0,4.3,31.85,0.0,0.37,3.42487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,1636,1144.36,21.9995,0.0,0.885,9.47,0.0,15.91,21.9718,3.3,59.3,8.61,415.690002441,0.0,0.0,0.0,24.3,0,6.23,85.23,1.5,0.0,0.0,0.0,0.0,0.0,719.059,24.1,0.0,0.66,0.9,1.86465,0.0,0.0
2023-04-16 00:15:00,0.0,7.3,0.0,0.0,13.643,6.37522,0.0,0.0,0.0,32.15,0.0,0.0,13.6018,173.6,0.0,0,4.3,31.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,1640,1146.24,35.6992,0.0,0.48,10.88,0.0,13.26,18.2959,4.0,60.4,10.45,375.040008545,0.0,0.0,0.0,22.6,0,5.46,77.84,4.2,0.0,0.0,0.0,0.0,0.0,718.777,26.5,0.0,1.02,0.9,1.02846,0.0,0.0
2023-04-16 00:20:00,0.0,4.4,0.0,0.0,14.828,2.68864,0.65,0.0,0.0,25.76,0.0,0.0,12.714,175.6,0.0,0,3.9,31.7,0.0,0.0,0.21254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,1654,1152.63,68.3984,0.0,0.39,12.27,0.0,11.06,15.2654,2.6,61.5,17.42,321.269989014,0.0,0.0,0.0,19.7,0,5.15,59.03,20.0,0.0,0.0,0.0,0.0,0.0,726.681,25.7,0.0,0.24,0.9,0.79042,0.0,0.0
2023-04-16 00:25:00,0.0,3.3,0.0,0.0,13.552,3.28679,0.0,0.0,0.0,13.07,0.0,0.0,12.585,174.8,0.0,0,3.1,33.9,0.0,0.0,8.14475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1640,1143.98,104.598,0.0,0.225,12.55,0.0,11.25,13.3549,1.8,200.5,22.19,226.229995728,0.0,0.0,0.0,20.0,0,5.73,42.14,0.0,0.0,0.0,0.0,0.0,0.0,719.06,23.6,0.0,0.0,1.1,1.22377,0.0,0.0
2023-04-16 00:30:00,0.0,4.2,0.0,0.0,8.849,5.28267,2.38,0.0,0.0,5.43,-0.01,0.0,13.0806,173.5,0.0,0,4.8,30.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1638,1145.49,129.197,0.0,0.225,10.95,0.0,11.43,9.79797,1.2,143.7,31.38,255.740005493,0.0,0.0,0.0,21.9,0,6.22,34.8,0.0,0.0,0.0,0.0,0.0,0.0,717.648,20.3,0.0,0.35,1.1,1.81582,0.0,0.0
2023-04-16 00:35:00,0.0,2.6,0.0,0.0,5.224,6.33249,0.01,0.0,0.0,11.62,-0.01,0.0,10.5871,174.5,0.0,0,6.0,31.95,0.0,0.0,17.9546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1638,1145.11,123.897,0.0,0.54,11.24,0.0,14.48,5.67949,3.3,205.5,44.82,155.960006714,0.0,0.0,0.0,21.0,0,6.28,23.75,0.0,0.0,0.0,0.0,0.0,0.0,716.237,15.5,0.0,1.21,1.2,1.4435,0.0,0.0
2023-04-16 00:40:00,0.0,1.2,0.0,0.0,2.754,8.46876,5.46,0.0,0.0,12.52,-0.01,0.0,8.42086,175.3,0.0,0,8.2,43.1,0.0,0.0,17.3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1649,1155.64,88.298,0.0,1.26,9.4,0.0,14.5,2.2599,4.7,140.6,52.2,147.800003052,0.0,0.0,0.0,20.6,0,5.42,12.6,0.0,0.0,0.0,0.0,0.0,0.0,724.987,14.0,0.0,0.0,1.0,1.4374,0.0,0.0
2023-04-16 00:45:00,0.0,0.7,0.0,0.0,1.82,10.6172,0.04,0.0,0.0,10.49,0.0,0.0,9.06138,176.2,0.0,0,8.2,50.9,0.0,0.0,18.6896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,1656,1154.89,57.2987,0.0,2.01,5.92,0.0,14.91,1.98828,6.1,161.8,54.43,109.010002136,0.0,0.0,0.0,19.5,0,3.68,10.65,0.9,0.0,2.001,0.0,0.0,0.0,721.6,12.1,0.0,0.0,0.8,0.77211,0.0,0.0
2023-04-16 00:50:00,0.0,0.4,0.0,0.0,1.474,11.0323,0.0,0.0,0.0,17.27,0.0,0.0,9.92512,175.2,0.0,0,8.3,47.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1631,1138.72,68.2984,0.0,2.73,1.52,0.0,13.82,0.53865,6.1,207.6,54.78,206.990005493,0.0,0.0,0.0,14.0,0,3.94,14.47,0.0,0.0,7.263,0.0,0.0,0.0,716.519,12.6,0.0,0.0,0.4,0.77821,0.0,0.0
