SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2023-05-14 00:00:00,110.036,0.0,0.1,55.88,0.0,0.0,322.4,0.0,0.0,0.0,0.0,0.0,416.01,0.0,0.0,0.0,0.0,0.0,0,0.0,1006.27,0.0,7.2,0.0,0.0,0.0,-0.165,57.695,0.0,0.0,27.31,757.992,0.0,0.0,0.05,0.0,44.7375,164.577,0.04,434.753,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1288.6,199.592,1384.3,-1.0625,9.21398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.12,89.882,0.52044,,0.51784,0.0,29.4
2023-05-14 00:05:00,139.574,0.0,0.1,55.88,0.0,0.0,321.1,0.0,0.0,0.0,0.0,0.0,417.39,0.0,0.0,0.0,0.0,0.0,0,0.0,965.143,0.0,7.3,0.0,0.0,0.0,-0.165,57.3925,0.0,0.0,27.21,760.409,0.0,0.0,0.05,0.0,44.7,163.226,0.04,434.325,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1227.88,221.723,1381.6,-1.0625,10.5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.98,104.467,0.52044,,0.51784,0.0,29.4
2023-05-14 00:10:00,150.702,0.0,0.1,55.88,0.0,0.0,318.3,0.0,0.0,0.0,0.0,0.0,413.8,0.0,0.0,0.0,0.0,0.0,0,0.0,965.843,0.0,7.4,0.0,0.0,0.0,-0.165,57.06,0.0,0.0,25.07,756.666,0.0,0.0,0.05,0.0,44.7375,163.947,0.04,434.31,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1153.22,219.131,1382.1,-1.0625,2.35063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.11,104.991,0.52044,,0.51784,0.0,29.4
2023-05-14 00:15:00,139.05,0.0,0.1,56.4,0.0,0.0,319.7,0.0,0.0,0.0,0.0,0.0,410.62,0.0,0.0,0.0,0.0,0.0,0,0.0,965.843,0.0,7.3,0.0,0.0,0.0,-0.165,57.295,0.0,0.0,25.21,756.347,0.0,0.0,0.05,0.0,44.7937,162.865,0.04,436.126,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1096.14,220.726,1382.0,-1.0625,3.43411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.65,89.129,0.52044,,0.51784,0.0,29.4
2023-05-14 00:20:00,111.859,0.0,0.1,56.4,0.0,0.0,323.4,0.0,0.0,0.0,0.0,0.0,417.17,0.0,0.0,0.0,0.0,0.0,0,0.0,968.293,0.0,7.3,0.0,0.0,0.0,-0.165,57.545,0.0,0.0,25.27,762.943,0.0,0.0,0.05,0.0,44.8313,164.553,0.04,435.317,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1037.58,213.15,1385.5,-1.0625,12.8691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.38,85.792,0.52044,,0.51784,0.0,29.7
2023-05-14 00:25:00,139.675,0.0,0.1,56.48,0.0,0.0,320.8,0.0,0.0,0.0,0.0,0.0,420.63,0.0,0.0,0.0,0.0,0.0,0,0.0,968.104,0.0,7.3,0.0,0.0,0.0,-0.165,57.095,0.0,0.0,25.29,760.409,0.0,0.0,0.05,0.0,45.0188,164.11,0.04,434.829,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1024.42,225.112,1385.4,-1.0625,6.93366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93,88.952,0.52044,,0.51784,0.0,29.5
2023-05-14 00:30:00,110.237,0.0,0.1,56.48,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,423.73,0.0,0.0,0.0,0.0,0.0,0,0.0,966.004,0.0,7.3,0.0,0.0,0.0,-0.165,57.1875,0.0,0.0,25.15,760.744,0.0,0.0,0.05,0.0,44.9812,159.965,0.04,434.905,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1022.31,193.213,1384.2,-1.0625,2.70906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.37,93.714,0.52044,,0.51784,0.0,29.5
2023-05-14 00:35:00,110.016,0.0,0.1,56.48,0.0,0.0,320.7,0.0,0.0,0.0,0.0,0.0,423.93,0.0,0.0,0.0,0.0,0.0,0,0.0,967.65,0.0,7.3,0.0,0.0,0.0,-0.165,57.3575,0.0,0.0,25.31,760.744,0.0,0.0,0.05,0.0,45.5625,164.471,0.04,435.073,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1014.84,200.589,1385.3,-1.0625,9.10255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.28,91.566,0.52044,,0.51784,0.0,29.6
2023-05-14 00:40:00,109.875,0.0,0.1,56.48,0.0,0.0,320.8,0.0,0.0,0.0,0.0,0.0,423.71,0.0,0.0,0.0,0.0,0.0,0,0.0,967.616,0.0,7.4,0.0,0.0,0.0,-0.165,57.355,0.0,0.0,25.27,760.19,0.0,0.0,0.05,0.0,45.4312,164.02,0.04,434.844,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,998.942,217.736,1384.7,-1.0625,5.61014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.41,98.774,0.52044,,0.51784,0.0,29.5
2023-05-14 00:45:00,110.187,0.0,0.1,56.48,0.0,0.0,320.2,0.0,0.0,0.0,0.0,0.0,424.49,0.0,0.0,0.0,0.0,0.0,0,0.0,965.341,0.0,7.3,0.0,0.0,0.0,-0.165,57.065,0.0,0.0,25.21,761.517,0.0,0.0,0.05,0.0,45.525,163.799,0.04,435.973,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,989.303,212.751,1382.7,-1.0625,4.80641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.62,96.505,0.52044,,0.51784,0.0,29.5
2023-05-14 00:50:00,110.781,0.0,0.1,56.48,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.0,423.11,0.0,0.0,0.0,0.0,0.0,0,0.0,966.566,0.0,7.2,0.0,0.0,0.0,-0.165,57.5425,0.0,0.0,25.17,760.19,0.0,0.0,0.05,0.0,45.675,164.315,0.04,434.905,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,971.961,196.403,1385.7,-1.0625,8.04058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.42,96.729,0.52044,,0.51784,0.0,29.7
2023-05-14 00:55:00,109.512,0.0,0.1,56.48,0.0,0.0,320.1,0.0,0.0,0.0,0.0,0.0,425.88,0.0,0.0,0.0,0.0,0.0,0,0.0,964.291,0.0,7.3,0.0,0.0,0.0,-0.165,57.0125,0.0,0.0,25.18,757.992,0.0,0.0,0.05,0.0,45.375,163.373,0.04,435.088,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,964.565,195.804,1385.0,-1.0625,3.80311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.83,93.252,0.52044,,0.51784,0.0,29.5
2023-05-14 01:00:00,110.751,0.0,0.1,56.04,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,423.57,0.0,0.0,0.0,0.0,0.0,0,0.0,966.216,0.0,7.3,0.0,0.0,0.0,-0.165,57.1375,0.0,0.0,25.32,760.19,0.0,0.0,0.05,0.0,45.6562,164.405,0.04,434.905,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,949.543,195.206,1385.0,-1.0625,5.78338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.78,91.323,0.52044,,0.51784,0.0,29.3
2023-05-14 01:05:00,109.935,0.0,0.1,56.04,0.0,0.0,322.6,0.0,0.0,0.0,0.0,0.0,423.88,0.0,0.0,0.0,0.0,0.0,0,0.0,968.566,0.0,7.3,0.0,0.0,0.0,-0.165,57.6725,0.0,0.0,25.16,747.434,0.0,0.0,0.05,0.0,45.5437,164.004,0.04,434.31,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,969.115,199.592,1389.0,-1.0625,-0.02317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.77,93.464,0.52044,,0.51784,0.0,29.4
2023-05-14 01:10:00,110.65,0.0,0.1,56.04,0.0,0.0,321.4,0.0,0.0,0.0,0.0,0.0,423.25,0.0,0.0,0.0,0.0,0.0,0,0.0,968.305,0.0,7.3,0.0,0.0,0.0,-0.165,57.1225,0.0,0.0,25.12,749.75,0.0,0.0,0.05,0.0,45.5625,163.865,0.04,434.615,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,968.346,195.406,1382.5,-1.0625,2.51479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.68,94.498,0.52044,,0.51784,0.0,29.5
2023-05-14 01:15:00,109.613,0.0,0.1,56.04,0.0,0.0,320.9,0.0,0.0,0.0,0.0,0.0,422.74,0.0,0.0,0.0,0.0,0.0,0,0.0,968.13,0.0,7.3,0.0,0.0,0.0,-0.165,57.4025,0.0,0.0,25.23,752.704,0.0,0.0,0.05,0.0,45.525,163.734,0.04,434.875,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,970.346,197.001,1385.2,-1.0625,4.68229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.66,100.556,0.52044,,0.51784,0.0,29.7
2023-05-14 01:20:00,109.945,0.0,0.1,56.04,0.0,0.0,323.1,0.0,0.0,0.0,0.0,0.0,423.02,0.0,0.0,0.0,0.0,0.0,0,0.0,968.13,0.0,7.3,0.0,0.0,0.0,-0.165,57.5175,0.0,0.0,25.21,754.802,0.0,0.0,0.05,0.0,45.4688,162.177,0.04,434.661,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,973.794,199.592,1385.4,-1.0625,5.09502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93,101.979,0.52044,,0.51784,0.0,29.3
