SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB
2024-08-12 00:00:00,0.0,37.9,0.0,0.0,15.661,50.9987,0.0,60.41,17.2,2.01,-0.01,0.0,23.5745,0.0,0.0,0,0.0,184.39,0.0,13.9,0.0,0.0,0.0,18.7,0.1,0.0,0.0,0.0,30.9,0.0,1610.0,1163.62,59.8,0.02,6.72,47.02,0.0,63.49,0.72024,47.8,59.2,90.3,0.0,0.0,0.0,52.5,64.6,0.9,34.04,189.75,0.0,0.0,61.289,0.0,0.0,0.1,1093.29,8.1,0.0,29.14,0.3,27.5486,3.1,0.0,0.0,14.6,0.0,0.85,0.0,
2024-08-12 00:05:00,0.0,42.5,0.0,0.0,16.233,53.2998,0.21,60.55,17.9,3.08,-0.01,0.0,23.3585,0.0,0.0,0,0.0,189.27,0.0,16.71,0.0,0.0,0.0,18.6,0.1,0.0,0.0,0.0,30.8,0.0,1642.0,1165.5,64.4,0.02,7.545,50.69,0.0,66.45,1.15513,47.7,60.7,90.79,0.0,0.0,0.0,49.0,65.4,0.81,34.81,198.22,9.3,0.0,63.542,0.0,0.0,0.0,1094.17,8.3,0.0,31.81,0.4,28.9403,0.2,0.022,0.0,15.28,0.0,0.98,0.0,
2024-08-12 00:10:00,0.0,41.3,0.0,0.0,15.826,52.372,0.04,60.28,16.8,3.85,0.0,0.0,24.9088,0.0,0.0,0,0.0,186.67,0.0,17.6,0.0,0.0,0.0,18.8,0.1,0.0,0.0,0.0,30.8,0.0,1638.0,1166.25,68.0,0.02,7.965,55.95,0.0,63.09,1.73803,46.4,60.4,89.9,0.0,0.0,0.0,47.8,68.3,0.9,34.97,202.06,35.4,0.0,64.331,0.0,0.0,0.1,1097.59,9.3,0.0,34.67,0.8,28.9647,0.8,0.0,0.0,16.8,0.0,0.95,0.0,
2024-08-12 00:15:00,0.0,40.9,0.0,0.0,15.881,49.247,0.72,60.13,15.9,4.61,0.0,0.0,25.4218,0.0,0.0,0,0.0,183.69,0.0,17.89,0.0,0.0,0.0,18.8,0.1,0.0,0.0,0.0,30.8,0.0,1632.0,1165.5,69.8,0.02,9.285,57.1,0.0,64.75,2.2721,45.3,59.4,89.0,0.0,0.0,0.0,46.8,68.0,0.81,36.49,214.56,73.3,0.0,65.175,0.0,0.0,0.1,1093.48,9.8,0.0,35.57,0.7,26.5782,0.0,0.0,0.0,17.0,0.0,1.12,0.0,
2024-08-12 00:20:00,0.0,42.3,0.0,0.0,16.026,46.1097,0.0,60.49,16.6,5.95,-0.01,0.0,25.4126,0.0,0.0,0,0.0,184.38,0.0,17.37,0.0,0.0,0.0,18.8,0.1,0.0,0.0,0.0,30.9,0.0,1627.0,1164.75,72.0,0.02,9.825,55.77,0.0,63.76,2.86721,47.5,58.9,89.27,0.0,0.0,0.0,47.9,65.0,0.9,36.95,224.12,67.4,0.0,65.186,0.0,0.0,0.1,1091.97,10.1,0.0,37.15,0.6,26.5599,0.0,0.0,0.0,19.02,0.0,1.17,0.0,
2024-08-12 00:25:00,0.0,42.7,0.0,0.0,16.393,45.127,0.0,60.41,16.9,7.38,0.0,0.0,25.4034,0.0,0.0,0,0.0,183.37,0.0,17.46,0.0,0.0,0.0,18.9,0.1,0.0,0.0,0.0,30.8,0.0,1624.0,1164.75,73.7,0.02,10.365,59.73,0.0,67.95,2.75735,46.6,59.1,88.66,0.0,0.0,0.0,49.4,66.6,0.81,37.01,240.78,33.7,0.0,67.697,0.0,0.0,0.1,1088.93,10.0,0.0,36.31,0.4,25.687,0.0,0.0,0.0,22.46,0.0,1.07,0.0,
2024-08-12 00:30:00,0.0,40.6,0.0,0.0,16.773,44.4129,0.1,60.41,16.3,8.16,-0.01,0.0,27.4534,0.0,0.0,0,0.0,182.52,0.0,17.74,0.0,0.0,0.0,18.7,0.1,0.0,0.0,0.0,31.0,0.0,1631.0,1168.12,73.5,0.02,10.56,65.12,0.0,70.5,2.44148,50.1,59.7,90.27,0.0,0.0,0.0,48.7,67.0,0.9,32.67,246.72,18.5,0.0,69.765,0.0,0.0,0.0,1094.73,10.5,0.0,35.72,0.5,24.4724,0.0,0.0,0.0,22.06,0.0,0.89,0.0,
2024-08-12 00:35:00,0.0,41.7,0.0,0.0,16.528,42.0935,0.01,60.41,15.6,9.92,-0.01,0.0,26.8677,0.0,0.0,0,0.0,184.38,0.0,18.21,0.0,0.0,0.0,18.5,0.1,0.0,0.0,0.0,30.9,0.0,1639.0,1168.5,74.0,0.02,12.18,70.26,0.0,73.71,4.03912,53.2,59.9,89.47,0.0,0.0,0.0,46.8,64.9,0.81,30.17,244.85,50.4,0.0,71.7,0.0,0.0,0.1,1095.99,10.7,0.0,35.22,0.4,23.8743,0.0,0.0,0.0,27.28,0.0,0.9,0.0,
2024-08-12 00:40:00,0.0,44.7,0.0,0.0,16.003,40.6165,0.1,60.26,14.5,10.21,-0.01,0.0,25.9471,0.0,0.0,0,0.0,181.5,0.0,19.1,0.0,0.0,0.0,18.6,0.1,0.0,0.0,0.0,30.9,0.0,1641.0,1167.75,79.9,0.02,12.315,73.88,0.0,75.72,6.93533,57.3,60.5,90.08,0.0,0.0,0.0,43.8,65.7,0.81,32.08,245.49,55.4,0.0,72.367,0.0,0.0,0.1,1099.09,10.8,0.0,35.76,0.5,25.1011,0.0,0.005,0.0,33.54,0.0,0.92,0.0,
2024-08-12 00:45:00,0.0,47.5,0.0,0.0,14.562,42.7954,0.0,60.32,13.7,9.62,-0.01,0.0,24.4695,0.0,0.0,0,0.0,171.63,0.0,20.49,0.0,0.0,0.0,18.7,0.1,0.0,0.0,0.0,30.8,0.0,1636.0,1167.38,82.1,0.02,12.21,83.84,0.0,75.76,9.10367,58.9,59.4,89.95,0.0,0.0,0.0,41.5,67.2,0.81,33.93,249.41,4.0,0.0,72.586,0.0,0.0,0.1,1092.85,10.9,0.0,38.77,0.7,24.1001,0.0,0.0,0.0,36.48,0.0,0.86,0.0,
