SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS,TB2B,TB2SF,TI,GSWF
2023-11-27 00:00:00,0.0,0.0,0.0,-0.1,0.0,28.4,0.0,0.0,0.0,4.50526,30.1,55.2508,0.0,0,0.0,25.57,31.38,95.0,99.7,91.6,0.3,0.0,0.0,0.01,0.0,42.38,24.77,4.82271,2.28871,15.0096,0.0,0.0,0.0,0.0,29.8697,31.2,0.0,88.6,0.0,0.0,0.0,70.99,0.0,0.0,0.0,94.3,84.7,92.6939,0.0,0.0,28.2917,0.0,40.0,96.1,100.0,78.57,0.0,0.0,0.0,0.0,0.0,2.84,0.0
2023-11-27 00:05:00,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,4.50526,29.7,55.2508,0.0,0,0.0,23.62,32.5,89.1,100.0,90.0,1.4,0.0,0.0,0.01,5.55,39.71,23.6,4.46547,1.78631,11.694,0.0,0.0,0.0,0.0,30.1303,33.1,0.0,88.3,0.0,0.0,0.0,78.43,0.0,0.0,0.0,93.0,81.9,92.5436,0.0,0.0,28.5917,0.0,42.0,100.2,99.6,75.14,0.0,0.0,0.0,0.0,0.0,1.53,0.0
2023-11-27 00:10:00,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.70432,28.4,55.3949,0.0,0,0.0,24.34,29.99,94.0,99.9,87.7,1.4,0.0,0.0,0.01,0.0,38.55,23.14,4.46547,1.61884,8.65187,0.0,0.0,0.0,0.0,30.3439,32.6,0.0,88.0,0.0,0.0,0.0,79.46,0.0,0.0,0.0,90.0,81.8,91.5623,0.0,0.0,28.9916,0.0,42.0,97.3,101.1,75.38,0.0,0.0,0.0,0.0,0.0,2.63,0.0
2023-11-27 00:15:00,0.0,0.0,0.0,-0.1,0.0,29.2,0.0,0.0,0.0,2.50292,26.7,55.3229,0.0,0,0.0,23.66,31.26,93.0,99.5,90.4,0.0,0.0,0.0,0.0,2.85,35.85,24.0,3.92962,2.45617,6.18461,0.0,0.0,0.0,0.0,29.5279,33.6,0.0,87.2,12.470000267,0.0,0.0,77.58,0.0,0.0,0.0,88.6,82.3,91.0802,0.0,0.0,28.3917,0.0,41.0,89.2,104.6,76.34,0.0,0.0,0.0,0.0,0.0,0.17,0.0
2023-11-27 00:20:00,0.0,0.0,0.0,-0.1,0.0,26.5,0.0,0.0,0.0,1.70199,24.7,55.1068,0.01068,0,0.0,23.61,31.82,88.7,99.9,89.0,0.0,0.0,0.0,0.0,0.6,35.08,22.65,1.96481,2.23288,3.46623,0.0,0.0,0.0,0.0,29.9124,34.0,0.0,87.8,6.38000011444,0.0,0.0,88.82,0.0,0.0,0.0,86.5,83.0,90.6255,0.0,0.0,29.1915,0.0,40.0,80.4,102.4,76.48,0.0,0.0,0.0,0.0,0.0,0.05,0.0
2023-11-27 00:25:00,0.0,0.0,0.0,-0.1,0.0,25.4,0.0,0.0,0.0,0.90105,28.0,55.3229,0.0,0,0.0,23.49,32.78,90.7,99.7,88.0,0.0,0.0,0.0,0.01,0.3,32.44,21.24,0.80378,1.95377,3.13691,0.0,0.0,0.0,0.0,29.6133,34.0,0.0,86.3,20.3299999237,0.0,0.0,81.75,0.0,0.0,0.0,86.7,83.4,90.2803,0.0,0.0,27.6919,0.0,40.0,83.1,101.0,73.96,0.0,0.0,0.0,0.0,0.0,0.12,0.0
2023-11-27 00:30:00,0.0,0.0,0.0,-0.1,0.0,19.8,0.0,0.0,0.0,0.90105,27.5,55.4669,0.0,0,0.0,23.39,34.19,90.3,99.6,86.5,4.3,0.0,0.0,0.0,4.2,30.17,19.55,0.35724,2.17706,2.91919,0.0,0.0,0.0,0.0,30.5576,32.1,0.0,88.8,38.5999984741,0.0,0.0,72.88,0.0,0.0,0.0,88.0,82.8,90.9757,0.0,0.0,29.2915,0.0,42.0,74.0,99.3,72.3,0.0,0.0,0.0,0.0,0.0,5.48,0.0
2023-11-27 00:35:00,0.0,0.0,0.0,-0.1,0.0,15.8,0.0,0.0,0.0,0.90105,27.6,55.611,0.0,0,0.0,24.23,32.26,91.6,98.5,89.2,0.1,0.0,0.0,0.01,5.55,27.37,16.48,0.0,2.45617,2.36657,0.0,0.0,0.0,0.0,30.0448,31.2,0.0,89.8,71.3000030518,0.0,0.0,65.05,0.0,0.0,0.0,90.6,81.0,92.3198,0.0,0.0,29.1915,0.0,41.0,70.1,97.8,71.39,0.0,0.0,0.0,0.0,0.0,0.52,0.0
2023-11-27 00:40:00,0.0,0.0,0.0,-0.1,0.0,15.0,0.0,0.0,0.0,0.50058,26.5,55.3949,0.0,0,0.0,22.1,33.44,92.7,100.1,91.8,0.0,0.0,0.0,0.0,4.5,26.01,14.24,0.26793,2.40035,2.64007,0.0,0.0,0.0,0.0,30.2158,33.6,0.0,92.5,126.760002136,0.0,0.0,65.86,0.0,0.0,0.0,91.7,83.9,92.3098,0.0,0.0,27.9918,0.0,40.0,73.0,98.7,68.57,0.0,0.0,0.0,0.0,0.0,0.27,0.0
2023-11-27 00:45:00,0.0,0.0,0.0,-0.1,0.0,12.8,0.0,0.0,0.0,0.50058,26.3,55.539,0.0,0,0.0,22.68,34.65,90.9,100.0,90.0,0.0,0.0,0.0,0.0,4.8,25.14,12.44,0.17862,2.06542,2.84104,0.0,0.0,0.0,0.0,30.2585,32.1,0.0,93.3,128.949996948,0.0,0.0,65.26,0.0,0.0,0.0,90.4,85.5,92.2758,0.0,0.0,28.5917,0.0,41.0,65.3,100.0,68.39,0.0,0.0,0.0,0.0,0.0,0.15,0.0
