SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1
2023-10-23 00:50:00,104.095,2049.07,0.0,0.0,60.97,51.3909,0.0,0.0,132.119,0.0,0.0,45.0828,9.74319,49.9972,0.0,6.43,0.0,0,1867.4,0.0,0.0,0.0,0.0,0.001526,29.5145,0.0,19.2146,14.063,0.0,0.0,43.2686,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,443.854,111.059997559,0.0,0.0,0.00153,0.0,19.8535,0.0,0.0,0.13376,0.0,430.985,33.4,66.8,124.911,0.0,0.0,0,96.3973,0.0,461.098,0.0,0.0,0.0,40.9796,0.0,13.1478,0.0035,0.0,0.0,0.0,0.09421,0.07626,0.04337,0.0,0.0,4.40132,17.86,0.0,6.4444,0.0,22.0
2023-10-23 00:55:00,101.898,2053.85,0.0,0.0,59.08,51.4119,0.0,0.0,130.939,0.0,0.0,38.8693,8.68482,54.1966,0.0,6.44,0.0,0,1827.85,0.0,0.0,0.0,0.0,0.001526,29.1846,0.0,17.1516,13.3536,0.0,0.0,42.9455,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,438.898,117.61000061,0.0,0.0,0.00153,0.0,20.5402,0.0,0.0,0.12371,0.0,434.415,33.7,66.8,127.636,0.0,0.0,0,95.588,0.0,457.265,0.0,0.0,0.0,38.8702,0.0,14.3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40132,18.15,0.0,6.245,0.0,22.0
2023-10-23 01:00:00,104.394,2044.06,0.0,0.0,56.14,53.1597,0.0,0.0,133.627,0.0,0.0,34.8852,9.1841,55.1967,0.0,6.71,0.0,0,1794.72,0.0,0.0,0.0,0.0,0.001526,27.2146,0.0,12.3464,13.1648,0.0,0.0,43.5331,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,442.267,116.459999084,0.0,0.0,0.00153,0.0,20.5402,0.0,0.0,0.04333,0.0,419.758,33.7,66.8,129.382,0.0,0.0,0,96.108,0.0,460.927,0.0,0.0,0.0,40.7511,0.0,15.2901,0.0,0.0,0.0,0.0,0.07028,0.16001,0.05234,0.0,0.0,4.40132,17.98,0.0,6.60755,0.0,22.0
2023-10-23 01:05:00,109.998,2053.1,0.0,0.0,54.07,51.3616,0.0,0.0,130.811,0.0,0.0,34.2336,7.66308,53.9975,0.0,6.64,0.0,0,1745.62,0.0,0.0,0.0,0.0,0.001526,26.8946,0.0,11.9719,11.7048,0.0,0.0,43.4162,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,443.537,256.609985352,0.0,0.0,0.00153,0.0,19.1486,0.0,0.0,0.04333,0.0,378.759,34.0,66.8,129.723,0.0,0.0,0,97.6095,0.0,463.784,0.0,0.12193,0.0,40.6281,0.0,15.7589,0.0245,0.0,0.0,0.0,0.0,0.0,0.07028,0.0,0.0,4.40132,17.9,0.0,6.245,0.0,22.0
2023-10-23 01:10:00,112.294,2041.01,0.0,0.0,47.48,49.8796,0.0,0.0,128.119,0.0,0.0,33.8232,7.40429,57.1968,0.0,6.37,0.0,0,1683.66,0.0,0.0,0.0,0.0,0.001526,28.3646,0.0,11.7624,10.3139,0.0,0.0,43.7669,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,443.61,216.520004272,0.0,0.0,0.00153,0.0,20.4578,0.0,0.0,0.1639,0.0,384.784,33.7,66.8,130.723,0.0,0.0,0,98.8327,0.0,461.391,0.0,0.0,0.0,38.3253,0.0,16.7977,0.0025,0.0,0.0,0.0,0.13907,0.16599,0.01047,0.0,0.0,4.40132,18.0,0.0,6.00934,0.0,22.0
2023-10-23 01:15:00,114.195,2053.63,0.0,0.0,39.76,50.9221,0.0,0.0,129.299,0.0,0.0,35.4147,8.15503,63.0999,0.0,5.92,0.0,0,1622.77,0.0,0.0,0.0,0.0,0.001526,30.3445,0.0,14.4919,9.53307,0.0,0.0,43.2962,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,439.899,346.410003662,0.0,0.0,0.00153,0.0,18.1964,0.0,0.0,0.04333,0.0,321.365,34.0,66.8,139.973,0.0,0.0,0,96.5255,0.0,458.242,0.0,0.0,0.0,37.7628,0.0,17.6388,0.0,0.0,0.0,0.0,0.1959,0.08225,0.04935,0.0,0.0,4.40132,18.01,0.0,6.04559,0.0,22.0
2023-10-23 01:20:00,109.796,2061.13,0.0,0.0,34.54,50.0115,0.0,0.0,130.088,0.0,0.0,35.9594,10.1448,56.0994,0.0,6.11,0.0,0,1596.67,0.0,0.0,0.0,0.0,0.001526,31.5145,0.0,12.9748,9.75286,0.0,0.0,43.1794,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,446.345,297.929992676,0.0,0.0,0.00153,0.0,20.9613,0.0,0.0,0.12371,0.0,341.023,34.0,66.8,137.238,0.0,0.0,0,97.4301,0.0,465.346,0.0,0.07539,0.0,37.543,0.0,18.5458,0.1725,0.0,0.0,0.0,0.21683,0.18393,0.0,0.0,0.0,4.40132,18.14,0.0,6.4444,0.0,22.0
2023-10-23 01:25:00,107.898,2056.51,0.0,0.0,28.39,49.7226,0.0,0.0,127.924,0.0,0.0,35.2041,10.9529,55.7985,0.0,6.2,0.0,0,1594.57,0.0,0.0,0.0,0.0,0.001526,35.3145,0.0,12.3527,9.03081,0.0,0.0,43.1794,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,441.926,336.239990234,0.0,0.0,0.00153,0.0,23.36,0.0,0.0,0.00565,0.0,322.907,34.2,66.8,141.336,0.0,0.0,0,98.1186,0.0,458.803,0.0,0.01769,0.0,38.3692,0.0,16.6159,0.0005,0.0,0.0,0.0,0.0314,0.0,0.0,0.0,0.0,4.40132,18.02,0.0,6.64381,0.0,22.0
2023-10-23 01:30:00,107.797,2049.68,0.0,0.0,26.75,55.4707,0.0,0.0,128.971,0.0,0.0,32.5673,10.9139,51.9,0.0,5.99,0.0,0,1593.32,0.0,0.0,0.0,0.0,0.001526,36.2145,0.0,10.5246,9.26567,0.0,0.0,43.5023,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,442.243,323.519989014,0.0,0.0,0.00153,0.0,24.303,0.0,0.0,0.04333,0.0,302.554,33.6,66.8,142.918,0.0,0.0,0,97.6169,0.0,461.66,0.0,0.0,0.0,37.5167,0.0,15.057,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,4.40132,18.3,0.0,6.87947,0.0,22.0
2023-10-23 01:35:00,114.294,2054.29,0.0,0.0,24.07,56.2221,0.0,0.0,130.807,0.0,0.0,30.9132,11.8135,49.298,0.0,6.44,0.0,0,1550.43,0.0,0.0,0.0,0.0,0.001526,36.7744,0.0,8.11243,11.0137,0.0,0.0,43.5331,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,443.635,389.079986572,0.0,0.0,0.00153,0.0,22.2156,0.0,0.0,0.12371,0.0,256.938,34.0,66.8,145.104,0.0,0.0,0,97.5949,0.0,457.46,0.0,0.05492,0.0,38.8175,0.0,12.6522,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40132,18.07,0.0,5.99121,0.0,22.0
2023-10-23 01:40:00,118.797,2050.19,0.0,0.0,22.36,53.3021,0.0,0.0,131.857,0.0,0.0,27.7241,10.2644,47.1961,0.0,7.17,0.0,0,1539.02,0.0,0.0,0.0,0.0,0.001526,36.7244,0.0,6.53819,11.3834,0.0,0.0,43.1209,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,451.447,362.769989014,0.0,0.0,0.00153,0.0,17.3083,0.0,0.0,0.12371,0.0,240.722,33.9,66.8,147.071,0.0,0.0,0,98.2541,0.0,460.854,0.0,0.0,0.0,36.9542,0.0,12.4227,0.0,0.0,0.0,0.0,0.21982,0.18692,0.0,0.0,0.0,4.40132,17.9,0.0,5.33861,0.0,22.0
2023-10-23 01:45:00,126.998,2048.82,0.0,0.0,23.31,53.9824,0.0,0.0,130.939,0.0,0.0,24.3092,10.284,46.696,0.0,6.46,0.0,0,1534.48,0.0,0.0,0.0,0.0,0.001526,36.4445,0.0,6.34775,10.144,0.0,0.0,43.2686,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,444.587,440.450012207,0.0,0.0,0.00153,0.0,12.7672,0.0,0.0,0.08352,0.0,233.818,34.1,66.8,144.862,0.0,0.0,0,100.019,0.0,454.848,0.0,0.0,0.0,40.0568,0.0,12.2151,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40132,17.97,0.0,4.66789,0.0,22.0
2023-10-23 01:50:00,130.895,2060.76,0.0,0.0,26.63,52.1613,0.0,0.0,131.463,0.0,0.0,21.1963,10.533,48.6962,0.0,6.61,0.0,0,1534.8,0.0,0.0,0.0,0.0,0.001526,35.6345,0.0,5.04012,9.03398,0.0,0.0,43.4162,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,443.073,446.190002441,0.0,0.0,0.00153,0.0,11.9707,0.0,0.0,0.08352,0.0,157.361,34.1,66.8,146.214,0.0,0.0,0,100.525,0.0,460.414,0.0,0.06236,0.0,39.0284,0.0,11.2081,0.0025,0.0,0.0,0.0,0.11514,0.08225,0.02243,0.0,0.0,4.40132,18.17,0.0,3.99716,0.0,22.0
2023-10-23 01:55:00,130.499,2052.44,0.0,0.0,24.64,49.9801,0.0,0.0,130.545,0.0,0.0,20.4746,12.5142,44.5985,0.0,7.35,0.0,0,1537.0,0.0,0.0,0.0,0.0,0.001526,35.0145,0.0,4.0943,8.52775,0.0,0.0,43.3854,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,444.099,461.230010986,0.0,0.0,0.00153,0.0,8.65644,0.0,0.0,0.00565,0.0,144.209,34.1,66.8,139.029,0.0,0.0,0,97.1994,0.0,461.513,0.0,0.01955,0.0,37.9825,0.0,10.6661,0.0165,0.0,0.0,0.0,0.0,0.20487,0.0,0.0,0.0,4.40132,18.12,0.0,3.96091,0.0,22.0
2023-10-23 02:00:00,127.197,2053.36,0.0,0.0,25.29,43.4513,0.0,0.0,129.756,0.0,0.0,19.4156,13.6141,41.5983,0.0,7.83,0.0,0,1533.12,0.0,0.0,0.0,0.0,0.001526,35.1445,0.0,4.05621,8.66343,0.0,0.0,43.4747,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,438.776,372.660003662,0.0,0.0,0.00153,0.0,4.93935,0.0,0.0,0.12371,0.0,200.099,33.9,66.8,134.81,0.0,0.0,0,95.859,0.0,459.584,0.0,0.0,0.0,38.422,0.0,9.87381,0.0,0.0,0.0,0.0,0.0,0.02243,0.0015,0.0,0.0,4.40132,18.15,0.0,3.77963,0.0,22.0
2023-10-23 02:05:00,124.096,2054.73,0.0,0.0,25.92,41.8395,0.0,0.0,126.748,0.0,0.0,22.3621,14.1048,45.3995,0.0,8.19,0.0,0,1535.9,0.0,0.0,0.0,0.0,0.001526,35.4145,0.0,3.90387,8.26352,0.0,0.0,43.2962,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,439.924,430.529998779,0.0,0.0,0.00153,0.0,1.46029,0.0,0.0,0.12371,0.0,166.912,33.8,66.8,129.317,0.0,0.0,0,94.3978,0.0,465.029,0.0,0.11821,0.0,39.3448,0.0,9.0016,0.0005,0.0,0.0,0.0,0.13309,0.1959,0.04636,0.0,0.0,4.40132,17.96,0.0,3.00014,0.0,22.0
2023-10-23 02:10:00,120.197,2035.52,0.0,0.0,24.11,40.7615,0.0,0.0,115.732,0.0,0.0,26.0136,15.3744,44.5985,0.0,8.45,0.0,0,1517.03,0.0,0.0,0.0,0.0,0.001526,36.3344,0.0,3.81817,8.63804,0.0,0.0,43.5608,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,441.047,462.140014648,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,158.1,33.5,66.8,125.801,0.0,0.0,0,92.0687,0.0,461.025,0.0,0.0,0.0,40.4699,0.0,10.45,0.0,0.0,0.0,0.0,0.0,0.1959,0.0,0.0,0.0,4.40132,17.9,0.0,3.16329,0.0,22.0
2023-10-23 02:15:00,119.996,2022.67,0.0,0.0,25.5,47.1438,0.0,0.0,113.834,0.0,0.0,32.9503,16.0446,48.2979,0.0,8.34,0.0,0,1468.27,0.0,0.0,0.0,0.0,0.001526,37.4644,0.0,4.8116,8.91734,0.0,0.0,43.2378,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,440.656,607.840026855,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,102.724,34.1,66.8,124.417,0.0,0.0,0,92.3763,0.0,463.051,0.0,0.0,0.0,39.3009,0.0,9.49782,0.0,0.0,0.0,0.0,0.10916,0.07028,0.06729,0.0,0.0,4.40132,17.84,0.0,3.50771,0.0,22.0
2023-10-23 02:20:00,114.994,2049.16,0.0,0.0,26.85,43.4325,0.0,0.0,119.076,0.0,0.0,36.7224,15.4256,48.4971,0.0,8.86,0.0,0,1494.54,0.0,0.0,0.0,0.0,0.001526,38.8544,0.0,3.2437,8.56028,0.0,0.0,42.8871,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,462.654,677.479980469,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,9.48958,34.4,66.8,119.604,0.0,0.0,0,90.8675,0.0,462.197,0.0,0.7977,0.0,40.382,0.0,8.96803,0.2555,0.0,0.0,0.0,0.0972,0.12711,0.0,0.0,0.0,4.40132,17.73,0.0,2.40192,0.0,22.0
2023-10-23 02:25:00,110.396,2020.79,0.0,0.0,30.11,42.0133,0.0,0.0,129.756,0.0,0.0,38.8525,15.3439,50.4972,0.0,8.65,0.0,0,1525.33,0.0,0.0,0.0,0.0,0.001526,39.7544,0.0,2.71366,9.05779,0.0,0.0,43.2962,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,437.531,508.049987793,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.13376,0.0,94.0788,34.3,66.8,120.176,0.0,0.0,0,89.6297,0.0,458.583,0.0,0.0,0.0,38.589,0.0,6.78599,0.0,0.0,0.0,0.0,0.03439,0.0,0.11215,0.0,0.0,4.40132,18.27,0.0,1.89435,0.0,22.0
2023-10-23 02:30:00,107.397,2002.04,0.0,0.0,32.12,42.141,0.0,0.0,127.533,0.0,0.0,45.0812,15.8236,50.7981,0.0,7.62,0.0,0,1540.39,0.0,0.0,0.0,0.0,0.001526,40.1244,0.0,3.8023,9.10777,0.0,0.0,43.327,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,443.146,506.019989014,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,81.0359,34.1,66.8,118.879,0.0,0.0,0,92.1822,0.0,461.831,0.0,0.00093,0.0,40.7072,0.0,5.41207,0.0725,0.0,0.0,0.0,0.14206,0.07327,0.02243,0.0,0.0,4.40132,18.21,0.0,0.0,0.0,22.0
2023-10-23 02:35:00,100.696,1990.23,0.0,0.0,36.06,43.8428,0.0,0.0,125.568,0.0,0.0,48.1025,16.2643,50.1963,0.0,8.02,0.0,0,1486.68,0.0,0.0,0.0,0.0,0.001526,40.4444,0.0,5.25594,8.27701,0.0,0.0,43.2686,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,446.345,519.840026855,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.04333,0.0,179.609,34.1,66.8,119.176,0.0,0.0,0,90.8272,0.0,454.335,0.0,3.62361,0.0,41.0675,0.0,5.74105,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40132,17.92,0.0,0.0,0.0,22.0
2023-10-23 02:40:00,93.3979,1974.65,0.0,0.0,42.12,40.481,0.0,0.0,127.072,0.0,0.0,51.2764,17.4643,52.8956,0.0,8.73,0.0,0,1482.14,0.0,0.0,0.0,0.0,0.001526,42.2644,0.0,6.3668,8.68009,0.0,0.0,42.9763,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,444.709,429.320007324,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.12371,0.0,247.07,34.1,66.8,128.24,0.0,0.0,0,92.1895,0.0,458.51,0.0,1.50697,0.0,41.006,0.0,4.45441,0.0025,0.0,0.0,0.0,0.05234,0.08823,0.07626,0.0,0.0,4.40132,17.98,0.0,0.0,0.0,22.0
2023-10-23 02:45:00,86.7945,1954.9,0.0,0.0,48.36,32.8407,0.0,0.0,128.186,0.0,0.0,51.6747,20.5747,50.3999,0.0,9.57,0.0,0,1473.64,0.0,0.0,0.0,0.0,0.001526,42.7144,0.0,8.99477,7.96439,0.0,0.0,43.0932,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,438.508,425.070007324,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.00565,0.0,290.013,34.1,66.8,127.756,0.0,0.0,0,90.2705,0.0,461.757,0.0,0.0,0.0,40.9269,0.0,4.13092,0.0,0.0,0.0,0.0,0.0,0.03439,0.05533,0.0,0.0,4.40132,17.98,0.0,0.0,0.0,22.0
2023-10-23 02:50:00,80.1943,1944.84,0.0,0.0,49.35,32.8931,0.0,0.0,129.893,0.0,0.0,51.8578,21.7038,55.9976,0.0,10.2,0.0,0,1469.08,0.0,0.0,0.0,0.0,0.001526,43.2343,0.0,8.89955,7.0265,0.0,0.0,43.3854,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,0.0,0.0,440.876,462.799987793,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.13376,0.0,248.3,33.8,66.8,127.031,0.0,0.0,0,88.9229,0.0,464.077,0.0,0.0,0.0,41.0236,0.0,3.56207,0.0,0.0,0.0,0.0,0.05234,0.01645,0.03738,0.0,0.0,4.40132,18.01,0.0,0.0,0.0,22.0
