SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF
2022-07-03 00:50:00,0.002,0.0,0.0,0.0,96.22,26.7,0.0,0.001,0.0,3.0035,1.6,15.1994,0.0,0,0,68.59,47.04,59.0,36.3,40.6,4.5,0.0,0.0,0.03,1.2,101.26,68.4,4.01892,1.95377,8.11041,0.0,0.0,0,0.0,0.08545,4.8,0.0,76.5,202.36000061,242.005,192.1,0,0.0,29.0,0.0,40.4,37.6,32.4254,0,0,2.09939,0.0,122,43.7,87.2,1.03
2022-07-03 00:55:00,0.004,0.0,0.0,0.0,96.7,30.0,0.0,0.001,0.0,1.8021,2.9,14.8392,0.0,0,0,67.52,46.24,59.9,37.8,40.5,9.4,0.0,0.0,0.03,0.0,103.81,72.65,4.7334,2.84693,5.48124,0.0,0.0,0,0.0,0.08545,5.7,0.0,76.8,181.270004272,212.476,193.31,0,0.0,28.9,0.0,41.0,38.5,34.1771,0,0,1.59953,0.0,121,48.0,87.1,0.0
2022-07-03 01:00:00,0.862,0.0,0.0,0.0,96.01,28.5,0.0,0.001,0.0,1.00117,1.9,12.318,0.0,0,0,69.27,43.78,61.2,36.3,37.1,0.0,0.0,0.0,0.03,1.05,105.19,71.46,3.92962,3.68426,5.58163,0.0,0.0,0,0.0,0.08545,7.2,0.0,77.2,182.570007324,180.263,192.36,0,0.0,28.9,0.0,44.4,38.4,36.9984,0,0,1.79948,0.0,119,48.4,82.3,0.0
2022-07-03 01:05:00,1.553,0.0,0.0,0.0,97.73,24.2,0.0,0.0,0.0,1.40164,2.3,11.2375,0.0,0,0,69.23,43.96,57.4,32.3,36.8,2.2,0.0,0.0,0.03,0.0,100.79,66.9,2.67928,2.7911,7.8926,0.0,0.0,0,0.0,0.08545,8.1,0.0,75.6,171.63999939,184.29,192.56,0,0.0,29.0,0.0,44.4,37.5,36.0671,0,0,3.49898,0.0,127,51.3,77.0,0.0
2022-07-03 01:10:00,0.626,0.0,0.0,0.0,96.57,25.6,0.0,0.0,0.0,2.20257,2.1,10.7332,0.0,0,0,68.72,42.39,60.5,31.8,40.2,0.0,0.0,0.0,0.03,0.0,97.05,69.43,2.05412,2.28871,9.8575,0.0,0.0,0,0.0,0.08545,6.2,0.0,73.8,187.509994507,195.027,192.18,0,0.0,28.9,0.0,42.9,36.2,35.4555,0,0,5.19848,0.0,122,42.1,77.1,0.0
2022-07-03 01:15:00,0.263,0.0,0.0,0.0,96.45,23.1,0.0,0.0,0.0,2.60304,2.5,10.0849,0.0,0,0,69.81,43.07,56.8,36.8,41.4,0.7,0.001,0.0,0.03,1.8,99.47,74.35,2.32205,1.39555,9.36078,0.0,0.0,0,0.0,0.08545,4.3,0.0,73.2,187.5,204.423,192.69,0,0.0,28.9,0.0,42.0,35.7,32.5507,0,0,5.4984,0.0,120,43.8,75.9,0.0
2022-07-03 01:20:00,0.0,0.0,0.0,0.0,93.84,23.4,0.0,0.0,0.0,1.8021,2.4,9.14845,0.0,0,0,70.97,40.81,63.5,37.4,41.9,0.0,0.001,0.0,0.03,0.0,98.41,71.07,3.30445,1.17226,6.91034,0.0,0.0,0,0.0,0.08545,4.8,0.0,77.9,230.559997559,179.592,192.64,0,0.0,28.8,0.0,40.8,36.3,33.5745,0,0,6.49811,0.0,116,48.2,74.6,0.0
2022-07-03 01:25:00,1.015,0.0,0.0,0.0,98.08,25.4,0.0,0.0,0.0,1.40164,4.6,10.1569,0.0,0,0,66.07,40.69,63.1,38.0,43.6,1.7,0.0,0.0,0.03,1.65,94.5,72.6,4.37616,1.17226,4.78921,0.0,0.0,0,0.0,0.08545,6.7,0.0,75.6,213.440002441,184.29,170.86,0,0.0,29.0,0.0,43.7,37.7,31.6325,0,0,6.29816,0.0,127,42.5,63.3,0.0
2022-07-03 01:30:00,0.0,0.0,0.0,0.0,93.83,25.2,0.0,0.0,0.0,1.2014,4.4,10.8773,0.0,0,0,66.22,37.71,60.8,34.6,40.4,0.0,0.0,0.0,0.03,0.0,98.93,68.36,4.55478,1.17226,4.04123,0.0,0.0,0,0.0,0.08545,6.2,0.0,66.3,194.130004883,180.263,186.81,0,0.0,29.0,0.0,41.1,40.1,31.523,0,0,5.59837,0.0,119,41.3,63.5,0.0
2022-07-03 01:35:00,2.035,0.0,0.0,0.0,17.09,24.5,0.0,0.0,0.0,1.00117,4.3,11.3815,0.0,0,0,63.88,31.45,51.2,34.9,38.3,2.2,0.0,0.0,0.03,0.0,98.39,66.26,4.10823,1.33973,3.20392,0.0,0.0,0,0.0,0.08545,6.2,0.0,64.8,218.61000061,184.29,183.7,0,0.0,29.0,0.0,39.7,42.7,31.1228,0,0,4.89857,0.0,157,45.8,63.5,0.62
2022-07-03 01:40:00,0.815,0.0,0.0,0.0,12.42,24.4,0.0,0.0,0.0,1.00117,3.9,12.318,0.0,0,0,67.64,35.21,52.9,32.4,34.7,0.0,0.0,0.0,0.03,1.35,94.61,72.46,2.76859,1.45137,2.69037,0.0,0.0,0,0.0,0.08545,5.2,0.0,66.5,241.63999939,179.592,193.47,0,0.0,28.9,0.0,33.9,46.8,27.7939,0,0,3.79889,0.0,186,48.7,56.5,0.74
2022-07-03 01:45:00,0.738,0.0,0.0,0.0,12.27,21.7,0.0,0.0,0.0,0.70082,2.5,12.9663,0.0,0,0,69.26,33.81,51.7,31.4,34.4,0.0,0.0,0.0,0.03,0.0,97.01,69.25,2.23274,1.78631,2.36659,0.0,0.0,0,0.0,0.08545,6.2,0.0,63.0,251.190002441,179.592,193.11,0,0.0,0.0,0.0,31.7,47.3,27.1135,0,0,3.99883,0.0,185,47.3,59.0,1.88
2022-07-03 01:50:00,0.144,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.70082,2.6,11.7417,0.0,0,0,68.37,34.73,48.7,29.5,32.5,0.0,0.0,0.0,0.03,3.3,98.62,58.79,1.96481,2.34453,2.49494,0.0,0.0,0,0.0,0.08545,7.2,0.0,62.2,279.220001221,182.948,192.84,0,0.0,0.0,0.0,29.2,46.6,25.2883,0,0,4.49869,0.0,190,50.4,56.7,7.48
2022-07-03 01:55:00,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.70082,2.2,9.94083,0.0,0,0,67.73,37.09,52.2,27.0,33.4,0.0,0.0,0.0,0.03,0.0,99.02,58.36,1.51826,2.23288,1.987,0.0,0.0,0,0.0,0.08545,7.6,0.0,63.0,290.720001221,177.579,178.35,0,0.0,0.0,0.0,29.3,42.0,22.9076,0,0,2.79918,0.0,180,42.6,54.3,10.04
2022-07-03 02:00:00,0.154,0.0,0.0,0.0,0.02,21.9,0.0,0.0,0.0,0.70082,2.3,9.94083,0.0,0,0,63.32,38.0,48.0,24.9,32.2,3.2,0.0,0.0,0.03,1.8,93.1,51.55,1.33964,1.56302,2.43918,0.0,0.0,0,0.0,0.08545,8.1,0.0,53.3,311.119995117,183.619,158.12,0,0.0,0.0,0.0,27.5,40.4,21.8452,0,0,2.09939,0.0,191,38.7,49.0,7.72
2022-07-03 02:05:00,0.281,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.70082,3.1,9.07641,0.0,0,0,62.87,36.34,47.7,26.4,29.0,0.0,0.0,0.0,0.03,0.3,82.83,54.51,1.16102,1.61884,2.57874,0.0,0.0,0,0.0,0.08545,9.1,0.0,50.1,331.100006104,194.356,172.22,0,0.0,0.0,0.0,27.0,39.1,23.1894,0,0,1.59953,0.0,151,36.0,47.7,7.29
2022-07-03 02:10:00,0.133,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.70082,2.4,9.22048,0.0,0,0,56.59,36.54,46.3,24.4,30.8,2.4,0.0,0.0,0.03,0.45,82.9,51.53,1.51826,1.17226,2.19362,0.0,0.0,0,0.0,0.08545,10.0,0.0,47.5,346.660003662,213.818,192.12,0,0.0,0.0,0.0,26.0,41.9,21.7224,0,0,1.19965,0.0,121,34.9,46.3,3.47
2022-07-03 02:15:00,0.059,0.0,0.0,0.0,0.02,13.4,0.0,0.0,0.0,0.70082,1.8,8.6442,0.0,0,0,52.95,36.9,48.0,26.6,34.6,0.0,0.0,0.0,0.03,0.0,86.03,56.2,2.76859,0.61404,2.25506,0.0,0.0,0,0.0,0.08545,11.0,0.0,40.2,365.760009766,203.081,192.59,0,0.0,0.0,0.0,25.1,41.8,21.5402,0,0,1.49956,0.0,115,36.0,46.5,0.44
2022-07-03 02:20:00,1.065,0.0,0.0,0.0,0.05,13.1,0.0,0.0,0.0,0.70082,1.2,8.21199,0.0,0,0,53.37,34.89,50.2,23.7,33.1,0.0,0.0,0.0,0.03,0.0,86.13,53.1,2.41135,0.39075,1.70807,0.0,0.0,0,0.0,0.08545,10.5,0.0,36.9,390.549987793,209.792,193.07,0,0.0,0.0,0.0,25.2,42.7,21.8913,0,0,1.09968,0.0,84,37.3,41.6,0.0
2022-07-03 02:25:00,0.151,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.30035,1.2,9.8688,0.0,0,0,46.02,31.62,43.6,26.5,33.4,1.4,0.0,0.0,0.03,1.65,84.38,48.2,1.78619,0.44658,0.82613,0.0,0.0,0,0.0,0.08545,10.0,0.0,32.7,415.730010986,184.29,192.31,0,0.0,0.0,0.0,27.9,48.6,24.6814,0,0,1.39959,0.0,88,36.3,44.1,0.64
2022-07-03 02:30:00,0.177,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.5,10.229,0.0,0,0,44.53,35.79,44.5,24.3,28.3,0.7,0.0,0.0,0.03,1.05,78.34,42.68,1.69688,0.39075,0.68099,0.0,0.0,0,0.0,0.08545,10.0,0.0,30.8,381.25,199.725,193.06,0,0.0,0.0,0.0,30.7,52.5,29.2251,0,0,3.49898,0.0,84,37.0,39.7,0.78
2022-07-03 02:35:00,1.084,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.5,11.8137,0.0,0,0,44.68,36.24,35.9,23.6,25.7,0.4,0.0,0.0,0.03,3.3,71.28,46.43,0.71448,0.11164,0.00681,0.0,0.0,0,0.0,0.08545,11.0,0.0,28.4,405.100006104,183.619,192.74,0,0.0,0.0,0.0,33.8,58.7,29.9235,0,0,4.39872,0.0,82,36.6,41.4,0.75
2022-07-03 02:40:00,0.466,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.3,10.5891,0.0,0,0,42.28,36.0,25.9,21.6,23.7,0.7,0.0,0.0,0.03,1.5,70.59,42.06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08545,11.0,0.0,28.5,407.809997559,180.263,192.56,0,0.0,0.0,0.0,35.0,61.5,30.5705,0,0,4.89857,0.0,80,37.2,36.4,2.2
2022-07-03 02:45:00,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.5,8.6442,0.0,0,0,39.27,36.9,30.4,21.8,19.6,8.2,0.002,0.0,0.03,0.0,62.62,42.05,0.0,0.16747,0.0,0.0,0.0,0,0.0,0.08545,19.2,0.0,30.2,408.529998779,180.934,192.19,0,0.0,0.0,0.0,36.2,62.0,32.2819,0,0,4.7986,0.0,80,36.8,33.6,12.49
2022-07-03 02:50:00,0.23,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.8,7.27554,0.0,0,0,35.34,32.2,29.8,16.4,16.3,14.0,0.002,0.0,0.04,0.0,68.33,44.54,0.0,0.39075,0.0,0.0,0.0,0,0.0,0.08545,20.1,0.0,26.5,406.119995117,184.961,192.71,0,0.0,0.0,0.0,41.2,63.8,37.2672,0,0,3.99883,0.0,86,37.5,33.7,8.49
2022-07-03 02:55:00,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.8,6.91536,0.0,0,0,30.36,30.54,28.3,17.3,17.5,3.0,0.0,0.0,0.03,3.3,70.57,46.3,0.0,0.27911,0.0,0.0,0.0,0,0.0,0.08545,14.8,0.0,21.5,405.760009766,182.276,192.54,0,0.0,0.0,0.0,52.2,66.6,44.842,0,0,4.7986,0.0,80,37.3,32.7,2.6
2022-07-03 03:00:00,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,3.2,6.33908,0.0,0,0,29.26,30.15,28.9,19.5,17.2,0.0,0.0,0.0,0.03,0.0,77.41,50.35,0.0,0.61404,0.0,0.0,0.0,0,0.0,0.08545,14.8,0.0,17.6,382.75,178.25,192.54,0,0.0,0.0,0.0,61.8,64.4,53.1086,0,0,2.69921,0.0,80,33.4,33.9,0.43
2022-07-03 03:05:00,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,6.05094,0.0,0,0,28.88,27.58,22.4,15.6,15.3,0.0,0.0,0.0,0.03,0.0,79.09,53.41,0.0,0.27911,0.0,0.0,0.0,0,0.0,0.08545,15.8,0.0,14.9,359.880004883,178.25,192.84,0,0.0,0.0,0.0,67.7,65.6,57.5164,0,0,2.29933,0.0,80,32.2,35.9,1.31
2022-07-03 03:10:00,0.201,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,4.6,5.69076,0.0,0,0,29.16,25.07,22.9,14.6,14.9,0.8,0.0,0.0,0.03,0.0,84.87,55.07,0.0,0.44658,0.0,0.0,0.0,0,0.0,0.08545,16.8,0.0,12.9,351.630004883,183.619,193.12,0,0.0,0.0,0.0,75.5,63.8,62.9258,0,0,2.59924,0.0,82,33.6,38.6,7.68
2022-07-03 03:15:00,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,3.7,6.84333,0.0,0,0,25.75,26.25,19.5,14.1,13.5,1.0,0.0,0.0,0.03,0.15,93.52,58.83,0.0,0.61404,0.0,0.0,0.0,0,0.0,0.08545,17.7,0.0,10.5,334.75,178.921,193.06,0,0.0,0.0,0.0,76.7,63.4,61.55,0,0,2.59924,0.0,80,33.3,38.8,15.02
2022-07-03 03:20:00,0.214,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,4.9,7.77978,0.0,0,0,25.59,28.99,20.2,12.6,13.9,12.7,0.0,0.0,0.03,1.05,93.38,57.9,0.0,0.5024,0.0,0.0,0.0,0,0.0,0.08545,16.8,0.0,12.1,322.010009766,184.29,170.78,0,0.0,0.0,0.0,76.4,62.1,63.3669,0,0,3.0991,0.0,85,30.5,40.5,6.2
2022-07-03 03:25:00,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,6.0,8.28403,0.0,0,0,28.08,28.13,20.8,12.0,13.3,0.0,0.0,0.0,0.03,0.0,98.66,54.12,0.0,0.39075,0.0,0.0,0.0,0,0.0,0.08545,17.2,0.0,12.1,301.959991455,181.605,169.18,0,0.0,0.0,0.0,77.6,60.7,58.2937,0,0,2.79918,0.0,80,31.9,37.0,2.76
2022-07-03 03:30:00,0.167,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,5.6,9.36455,0.0,0,0,31.59,25.45,23.1,15.4,13.8,0.6,0.0,0.0,0.03,0.0,80.66,51.65,0.0,0.44658,0.0,0.0,0.0,0,0.0,0.08545,15.8,0.0,12.8,317.220001221,183.619,164.77,0,0.0,0.0,0.0,79.1,59.1,60.6878,0,0,3.99883,0.0,83,31.5,32.8,3.96
2022-07-03 03:35:00,0.107,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,4.3,11.5976,0.0,0,0,33.63,22.61,22.4,16.2,12.6,1.7,0.0,0.0,0.03,4.65,75.28,51.49,0.0,0.27911,0.12837,0.0,0.0,0,0.0,0.08545,16.3,0.0,12.4,310.320007324,182.948,187.21,0,0.0,0.0,0.0,79.9,64.5,60.2141,0,0,4.49869,0.0,82,40.5,35.6,11.73
2022-07-03 03:40:00,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.40047,3.1,13.1104,0.0,0,0,32.64,22.33,19.3,14.6,13.1,0.0,0.0,0.0,0.03,0.0,79.15,47.87,0.0,0.0,0.68657,0.0,0.0,0,0.0,0.08545,15.3,0.0,12.9,295.579986572,180.263,192.98,0,0.0,0.0,0.0,80.2,65.4,60.3451,0,0,3.59895,0.0,80,40.5,32.3,31.6
2022-07-03 03:45:00,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.40047,1.2,13.9748,0.0,0,0,32.48,22.6,15.9,14.0,11.4,0.0,0.0,0.0,0.02,0.45,74.08,50.87,0.17862,0.05582,1.30059,0.0,0.0,0,0.0,0.08545,14.8,0.0,16.4,291.630004883,180.934,171.86,0,0.0,0.0,0.0,81.1,68.7,62.319,0,0,2.49927,0.0,80,42.9,39.1,22.74
2022-07-03 03:50:00,0.017,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.80093,1.6,14.6231,0.0,0,0,33.5,25.29,14.8,12.7,10.3,0.0,0.0,0.0,0.03,0.15,86.76,58.53,0.35724,0.44658,0.70889,0.0,0.0,0,0.0,0.08545,17.2,0.0,16.7,290.040008545,181.605,154.8,0,0.0,0.0,0.0,91.3,67.2,65.2686,0,0,2.59924,0.0,80,48.4,40.7,12.7
2022-07-03 03:55:00,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.40047,0.6,14.0468,0.0,0,0,37.34,30.96,17.6,12.0,10.4,0.1,0.0,0.0,0.03,0.0,87.99,65.65,1.60757,0.83733,0.68094,0.0,0.0,0,0.0,0.08545,22.0,0.0,18.8,283.760009766,182.948,151.97,0,0.0,0.0,0.0,89.4,67.6,67.3171,0,0,3.0991,0.0,81,44.9,43.2,3.96
2022-07-03 04:00:00,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.70082,0.0,14.0468,0.0,0,0,38.69,30.99,15.0,10.9,9.5,0.0,0.0,0.0,0.03,0.0,94.11,66.1,1.60757,1.39555,1.84751,0.0,0.0,0,0.0,0.08545,18.2,0.0,27.1,233.759994507,182.948,168.91,0,0.0,0.0,0.0,87.7,60.6,66.4227,0,0,3.39901,0.0,82,43.8,44.0,2.01
2022-07-03 04:05:00,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.70082,0.0,11.4536,0.0,0,0,41.91,34.09,13.8,11.1,9.6,0.5,0.001,0.0,0.03,0.0,94.26,64.43,0.89309,1.5072,1.82516,0.0,0.0,0,0.0,0.08545,16.3,0.0,28.1,246.059997559,181.605,159.87,0,0.0,0.0,0.0,91.4,57.7,65.5491,0,0,3.29904,0.0,80,36.3,47.3,1.46
2022-07-03 04:10:00,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.30035,0.0,9.79676,0.0,0,0,45.57,34.15,12.2,11.9,8.1,0.0,0.001,0.0,0.03,0.0,89.46,55.51,1.07171,2.62364,3.00285,0.0,0.0,0,0.0,0.08545,13.9,0.0,35.1,235.339996338,178.921,152.63,0,0.0,0.0,0.0,88.4,56.4,62.4835,0,0,3.29904,0.0,80,38.9,49.7,0.72
2022-07-03 04:15:00,0.077,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.30035,0.0,9.29251,0.0,0,0,46.65,35.95,12.6,9.5,8.1,0.0,0.001,0.0,0.02,0.0,85.81,48.41,0.35724,3.07021,2.90793,0.0,0.0,0,0.0,0.08545,15.3,0.0,38.9,228.720001221,182.948,151.12,0,0.0,0.0,0.0,91.7,49.2,68.0985,0,0,3.0991,0.0,80,42.6,47.4,0.84
2022-07-03 04:20:00,0.006,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.70082,0.3,9.14845,0.0,0,0,47.32,42.89,14.0,9.9,10.4,0.0,0.001,0.0,0.03,0.0,86.17,42.86,0.17862,4.01919,3.70048,0.0,0.0,0,0.0,0.08545,16.3,0.0,44.9,240.660003662,182.276,149.79,0,0.0,0.0,0.0,88.9,41.5,64.2343,0,0,4.19878,0.0,80,41.3,45.3,0.28
2022-07-03 04:25:00,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.70082,1.3,10.6612,0.0,0,0,42.23,42.25,16.5,12.6,8.9,0.0,0.0,0.0,0.03,0.0,79.02,42.8,0.35724,3.96337,5.13502,0.0,0.0,0,0.0,0.08545,15.8,0.0,40.6,267.660003662,180.934,149.39,0,0.0,0.0,0.0,88.9,41.1,63.1307,0,0,2.69921,0.0,80,37.6,48.5,0.0
2022-07-03 04:30:00,0.003,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,1.30152,2.3,11.5976,0.0,0,0,41.26,42.13,15.1,13.6,10.1,0.0,0.0,0.0,0.03,0.0,77.69,43.6,0.35724,3.62844,6.15095,0.0,0.0,0,0.0,0.08545,15.8,0.0,41.5,242.36000061,184.961,150.56,0,0.0,0.0,0.0,91.5,42.2,59.9936,0,0,1.39959,0.0,84,42.3,50.5,0.0
2022-07-03 04:35:00,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,1.2014,3.1,14.7672,0.0,0,0,41.03,39.98,12.4,13.7,8.7,0.0,0.0,0.0,0.03,0.0,77.53,38.89,0.44655,3.46097,7.12223,0.0,0.0,0,0.0,0.08545,17.2,0.0,37.9,286.359985352,184.29,151.86,0,0.0,0.0,0.0,84.8,41.9,59.5578,0,0,1.59953,0.0,82,39.8,51.3,1.77
