SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF
2023-02-19 00:00:00,154.696,1870.07,0.0,0,3.98,84.2924,0.0,0.0,85.1263,0.0,0.0,94.2946,25.4038,17.1982,0.0,23.45,0.0,0,970.62,0.0,0.0,0.0,0.0,0.001526,63.984,0.0,105.043,38.5177,0.0,0.0,7.72285,0.0,0.0,836.341,0.0,0.0,0.0,0.0,0.002,0.0,0.0,579.745,732.739990234,0.0,0.0,0.00153,0.0,75.5734,0.0,0.0,0.2041,0.0,0.0,0.0,66.1,165.242,0.0,0.0,0,32.7123,0.0,1140.12,0.0,0.0,0.0,31.751,0.0,15.0546,0.0,0.0,0.0
2023-02-19 00:05:00,156.597,1901.3,0.0,0,2.28,81.8203,0.0,0.0,82.5755,0.0,0.0,90.6065,25.7444,11.3969,0.0,22.67,0.0,0,928.164,0.0,0.0,0.0,0.0,0.001526,60.6641,0.0,104.179,36.8125,0.0,0.0,7.57519,0.0,0.0,842.018,0.0,0.0,0.0,0.0,0.002,0.0,0.0,566.293,783.880004883,0.0,0.0,0.00153,0.0,55.523,0.0,0.0,0.184,0.0,0.0,0.0,66.1,165.484,0.0,0.0,0,30.5223,0.0,1117.2,0.0,0.0,0.0,30.0547,0.0,13.4505,0.0,0.0,0.0
2023-02-19 00:10:00,164.395,1942.85,0.0,0,1.07,84.171,0.0,0.0,74.5129,0.0,0.0,95.7763,23.154,8.79934,0.0,21.85,0.0,0,882.924,0.0,0.0,0.0,0.0,0.001526,61.9941,0.0,105.709,34.8162,0.0,0.0,7.63364,0.0,0.0,831.562,0.0,0.0,0.0,0.0,0.002,0.0,0.0,555.624,722.260009766,0.0,0.0,0.00153,0.0,23.9094,0.0,0.0,0.184,0.0,0.0,0.0,66.1,164.957,0.0,0.0,0,31.7821,0.0,1105.99,0.0,0.0,0.0,30.7402,0.0,7.09667,0.0,0.0,0.0
2023-02-19 00:15:00,163.794,1982.31,0.0,0,0.64,83.7209,0.0,0.0,69.5323,0.0,0.0,96.556,23.0039,3.89631,0.0,21.14,0.0,0,879.286,0.0,0.0,0.0,0.0,0.001526,59.8541,0.0,105.309,34.6519,0.0,0.0,7.60595,0.0,0.0,840.388,0.0,0.0,0.0,0.0,0.002,0.0,0.0,561.361,738.909973145,0.0,0.0,0.00153,0.0,3.02586,0.0,0.0,0.21414,0.0,0.0,0.0,66.1,165.209,0.0,0.0,0,29.8778,0.0,1099.67,0.0,0.0,0.0,29.4746,0.0,0.0,0.0,0.0,0.0
2023-02-19 00:20:00,157.493,2018.81,0.0,0,0.06,83.2185,0.0,0.0,63.4385,0.0,0.0,88.3421,25.9141,3.99809,0.0,21.3,0.0,0,851.38,0.0,0.0,0.0,0.0,0.001526,62.3241,0.0,104.478,33.6069,0.0,0.0,7.43061,0.0,0.0,835.847,0.0,0.0,0.0,0.0,0.002,0.0,0.0,554.232,695.510009766,0.0,0.0,0.00153,0.0,19.5422,0.0,0.0,0.184,0.0,0.0,0.0,66.1,165.418,0.0,0.0,0,28.867,0.0,1099.2,0.0,0.0,0.0,28.3496,0.0,3.73968,0.0,0.0,0.0
2023-02-19 00:25:00,153.298,2043.42,0.0,0,0.0,78.3099,0.0,0.0,65.4033,0.0,0.0,92.2057,27.3228,2.3962,0.0,20.22,0.0,0,852.65,0.0,0.0,0.0,0.0,0.001526,57.5241,0.0,103.678,34.6678,0.0,0.0,7.48906,0.0,0.0,830.317,0.0,0.0,0.0,0.0,0.002,0.0,0.0,555.575,679.520019531,0.0,0.0,0.00153,0.0,40.5722,0.0,0.0,0.17395,0.0,0.0,0.0,66.1,165.33,0.0,0.0,0,27.5669,0.0,1102.82,0.0,0.0,0.0,25.9677,0.0,53.1972,0.0,0.0,0.0
2023-02-19 00:30:00,154.198,2068.24,0.0,0,0.0,73.753,0.0,0.0,61.8642,0.0,0.0,93.7896,21.0336,2.49798,0.0,19.64,0.0,0,858.997,0.0,0.0,0.0,0.0,0.001526,58.2841,0.0,102.281,33.4014,0.0,0.0,7.60595,0.0,0.0,836.561,0.0,0.0,0.0,0.0,0.002,0.0,0.0,567.196,621.530029297,0.0,0.0,0.00153,0.0,36.2966,0.0,0.0,0.22419,0.0,0.0,0.0,66.1,165.385,0.0,0.0,0,22.5937,0.0,1080.72,0.0,0.0,0.0,24.9745,0.0,46.7323,0.0,0.0,0.0
2023-02-19 00:35:00,154.897,2067.44,0.0,0,0.0,76.583,0.0,0.0,62.7822,0.0,0.0,95.9548,19.9631,2.79889,0.0,21.39,0.0,0,871.107,0.0,0.0,0.0,0.0,0.001526,57.3341,0.0,100.11,32.3366,0.0,0.0,7.3414,0.0,0.0,840.883,0.0,0.0,0.0,0.0,0.002,0.0,0.0,552.621,580.08001709,0.0,0.0,0.00153,0.0,21.2909,0.0,0.0,0.19405,0.0,0.0,0.0,66.1,165.528,0.0,0.0,0,22.352,0.0,1088.07,0.0,0.0,0.0,23.6385,0.0,49.789,0.0,0.0,0.0
2023-02-19 00:40:00,156.698,2059.85,0.0,0,0.0,75.0612,0.0,0.0,60.8173,0.0,0.0,91.6426,17.0748,2.69711,0.0,20.84,0.0,0,844.666,0.0,0.0,0.0,0.0,0.001526,55.7641,0.0,97.0889,33.6387,0.0,0.0,7.51674,0.0,0.0,834.895,0.0,0.0,0.0,0.0,0.002,0.0,0.0,533.748,595.75,0.0,0.0,0.00153,0.0,40.5722,0.0,0.0,0.19405,0.0,0.0,0.0,66.1,165.275,0.0,0.0,0,19.6896,0.0,1073.25,0.0,0.0,0.0,21.3797,0.0,41.0987,0.0,0.0,0.0
2023-02-19 00:45:00,155.295,2070.98,0.0,0,0.0,72.0428,0.0,0.0,62.5205,0.0,0.0,81.6037,18.1234,3.39628,0.0,20.42,0.0,0,857.777,0.0,0.0,0.0,0.0,0.001526,55.4442,0.0,94.7847,35.1772,0.0,0.0,7.48906,0.0,0.0,841.45,0.0,0.0,0.0,0.0,0.002,0.0,0.0,538.68,609.369995117,0.0,0.0,0.00153,0.0,85.1957,0.0,0.0,0.184,0.0,0.0,0.0,66.1,165.165,0.0,0.0,0,16.3754,0.0,1047.44,0.0,0.0,0.0,18.6814,0.0,34.3298,0.0,0.0,0.0
2023-02-19 00:50:00,156.598,2060.65,0.0,0,0.0,72.7712,0.0,0.0,59.8329,0.0,0.0,86.2501,17.1542,1.4979,0.0,21.08,0.0,0,845.252,0.0,0.0,0.0,0.0,0.001526,53.3142,0.0,96.6382,35.0756,0.0,0.0,7.5475,0.0,0.0,839.985,0.0,0.0,0.0,0.0,0.002,0.0,0.0,533.529,515.799987793,0.0,0.0,0.00153,0.0,114.383,0.0,0.0,0.2041,0.0,0.0,0.0,66.1,165.44,0.0,0.0,0,13.3321,0.0,1020.12,0.0,0.0,0.0,19.7449,0.0,40.2234,0.0,0.0,0.0
2023-02-19 00:55:00,155.794,2070.3,0.0,0,0.0,70.8831,0.0,0.0,64.29,0.0,0.0,86.3508,15.8444,0.69696,0.0,20.69,0.0,0,859.217,0.0,0.0,0.0,0.0,0.001526,52.0042,0.0,96.1431,33.0499,0.0,0.0,7.39984,0.0,0.0,841.908,0.0,0.0,0.0,0.0,0.002,0.0,0.0,498.103,495.369995117,0.0,0.0,0.00153,0.0,114.74,0.0,0.0,0.2041,0.0,0.0,0.0,66.1,165.154,0.0,0.0,0,14.6615,0.0,992.755,0.0,0.0,0.0,18.7518,0.0,43.9893,0.0,0.0,0.0
2023-02-19 01:00:00,154.495,2078.79,0.0,0,0.0,67.5026,0.0,0.0,61.9306,0.0,0.0,80.9125,14.0328,1.09964,0.0,20.56,0.0,0,861.659,0.0,0.0,0.0,0.0,0.001526,49.3343,0.0,97.6602,33.8981,0.0,0.0,7.5475,0.0,0.0,844.673,0.0,0.0,0.0,0.0,0.002,0.0,0.0,467.854,506.859985352,0.0,0.0,0.00153,0.0,124.427,0.0,0.0,0.184,0.0,0.0,0.0,66.1,165.539,0.0,0.0,0,14.8556,0.0,965.85,0.0,0.0,0.0,18.6199,0.0,52.1974,0.0,0.0,0.0
2023-02-19 01:05:00,157.396,2076.57,0.0,0,0.0,65.9724,0.0,0.0,60.8798,0.0,0.0,72.3995,13.5738,1.4979,0.0,19.79,0.0,0,860.316,0.0,0.0,0.0,0.0,0.001526,50.4742,0.0,95.1909,34.7233,0.0,0.0,7.43061,0.0,0.0,847.237,0.0,0.0,0.0,0.0,0.002,0.0,0.0,445.661,513.679992676,0.0,0.0,0.00153,0.0,123.703,0.0,0.0,0.21414,0.0,0.0,0.0,66.1,165.319,0.0,0.0,0,16.3058,0.0,941.704,0.0,0.0,0.0,17.5388,0.0,48.2472,0.0,0.0,0.0
2023-02-19 01:10:00,157.998,2061.51,0.0,0,0.0,70.9606,0.0,0.0,59.5048,0.0,0.0,63.2807,14.0352,1.89616,0.0,18.53,0.0,0,849.256,0.0,0.0,0.0,0.0,0.001526,49.0243,0.0,97.7998,34.9439,0.0,0.0,7.83974,0.0,0.0,840.645,0.0,0.0,0.0,0.0,0.002,0.0,0.0,454.035,534.190002441,0.0,0.0,0.00153,0.0,123.474,0.0,0.0,0.2041,0.0,0.0,0.0,66.1,165.891,0.0,0.0,0,18.8254,0.0,910.697,0.0,0.0,0.0,16.95,0.0,47.0423,0.0,0.0,0.0
2023-02-19 01:15:00,163.096,2055.33,0.0,0,0.0,74.7724,0.0,0.0,51.5086,0.0,0.0,69.1646,15.3146,2.59976,0.0,16.95,0.0,0,855.018,0.0,0.0,0.0,0.0,0.001526,50.2842,0.0,99.3296,34.9566,0.0,0.0,7.60595,0.0,0.0,849.342,0.0,0.0,0.0,0.0,0.002,0.0,0.0,474.568,549.679992676,0.0,0.0,0.00153,0.0,125.36,0.0,0.0,0.2041,0.0,0.0,0.0,66.1,165.034,0.0,0.0,0,19.8691,0.0,893.802,0.0,0.0,0.0,16.739,0.0,43.7354,0.0,0.0,0.0
2023-02-19 01:20:00,165.395,2056.67,0.0,0,0.0,72.7524,0.0,0.0,52.2977,0.0,0.0,69.4392,17.0749,5.79912,0.0,17.36,0.0,0,861.659,0.0,0.0,0.0,0.0,0.001526,49.3242,0.0,102.142,35.2748,0.0,0.0,7.60595,0.0,0.0,844.856,0.0,0.0,0.0,0.0,0.002,0.0,0.0,492.122,494.130004883,0.0,0.0,0.00153,0.0,132.749,0.0,0.0,0.19405,0.0,0.0,0.0,66.1,165.682,0.0,0.0,0,17.6974,0.0,899.734,0.0,0.0,0.0,16.7127,0.0,44.8914,0.0,0.0,0.0
2023-02-19 01:25:00,160.895,2068.78,0.0,0,0.0,75.7415,0.0,0.0,53.6102,0.0,0.0,65.8946,17.5839,7.89662,0.0,16.12,0.0,0,864.71,0.0,0.0,0.0,0.0,0.001526,52.4442,0.0,102.066,36.0016,0.0,0.0,7.89819,0.0,0.0,843.098,0.0,0.0,0.0,0.0,0.002,0.0,0.0,504.305,433.980010986,0.0,0.0,0.00153,0.0,115.262,0.0,0.0,0.19405,0.0,0.0,0.0,66.1,165.572,0.0,0.0,0,16.7453,0.0,899.612,0.0,0.0,0.0,16.1589,0.0,35.6042,0.0,0.0,0.0
2023-02-19 01:30:00,159.194,2052.91,0.0,0,0.0,75.371,0.0,0.0,50.4617,0.0,0.0,68.1895,16.1044,8.49844,0.0,15.48,0.0,0,846.107,0.0,0.0,0.0,0.0,0.001526,53.8942,0.0,102.377,35.8215,0.0,0.0,7.60595,0.0,0.0,826.051,0.0,0.0,0.0,0.0,0.002,0.0,0.0,502.84,450.880004883,0.0,0.0,0.00153,0.0,109.714,0.0,0.0,0.2041,0.0,0.0,0.0,66.1,165.55,0.0,0.0,0,12.6949,0.0,899.075,0.0,0.0,0.0,17.4422,0.0,32.3912,0.0,0.0,0.0
2023-02-19 01:35:00,162.696,2021.88,0.0,0,0.0,76.4825,0.0,0.0,50.5945,0.0,0.0,66.2501,13.8936,10.0959,0.0,15.59,0.0,0,851.209,0.0,0.0,0.0,0.0,0.001526,53.7542,0.0,104.56,37.0538,0.0,0.0,7.60595,0.0,0.0,831.288,0.0,0.0,0.0,0.0,0.002,0.0,0.0,500.081,509.149993896,0.0,0.0,0.00153,0.0,98.4161,0.0,0.0,0.19405,0.0,0.0,0.0,66.1,165.759,0.0,0.0,0,11.0982,0.0,877.761,0.0,0.0,0.0,18.4265,0.0,34.5251,0.0,0.0,0.0
