SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF
2023-03-12 00:00:00,67.3966,1907.24,0.0,0.0,0.61,1.90484,0.0,0.0,41.4186,0.0,0.0,57.3327,8.8838,4.79904,0.0,9.07,0.0,0,1728.69,0.0,0.0,0.0,0.0,0.001526,35.9944,0.0,70.1935,25.308,0.0,0.0,17.013,0.0,0.0,638.581,0.0,0.0,0.0,0.0,0.048,0.0,0.0,276.97,479.029998779,0.0,0.0,0.00153,0.0,26.0517,0.0,0.0,0.19405,0.0,545.66,0.0,36.6,2.75212,0.0,0.0,387,10.754,0.0,947.295,0.0,0.148,0.0,14.9372,0.0,13.9181,0.0,0.0,0.0
2023-03-12 00:05:00,69.9947,1932.49,0.0,0.0,0.84,4.2545,0.0,0.0,39.649,0.0,0.0,58.3139,10.6844,2.79889,0.0,9.63,0.0,0,1755.32,0.0,0.0,0.0,0.0,0.001526,33.3345,0.0,68.6954,24.5987,0.0,0.0,17.0407,0.0,0.0,635.652,0.0,0.0,0.0,0.0,0.048,0.0,0.0,286.906,418.890014648,0.0,0.0,0.00153,0.0,25.4658,0.0,0.0,0.184,0.0,553.185,0.0,36.6,3.15862,0.0,0.0,390,9.92264,0.0,957.964,0.0,0.0,0.0,12.7136,0.0,11.8428,0.42849,0.0,0.0
2023-03-12 00:10:00,72.7974,1920.89,0.0,0.0,1.19,5.64231,0.0,0.0,36.1099,0.0,0.0,53.0205,11.2935,5.69734,0.0,9.4,0.0,0,1776.44,0.0,0.0,0.0,0.0,0.001526,33.0545,0.0,66.9751,23.5307,0.0,0.0,17.0407,0.0,0.0,637.263,0.0,0.0,0.0,0.0,0.048,0.0,0.0,283.879,354.959991455,0.0,0.0,0.00153,0.0,25.4383,0.0,0.0,0.184,0.0,540.572,0.0,36.6,4.3122,0.0,0.0,385,9.54543,0.0,950.615,0.0,0.0,0.0,15.491,0.0,11.9319,0.0395,0.0,0.0
2023-03-12 00:15:00,76.4975,1906.97,0.0,0.0,1.26,6.33203,0.0,0.0,34.6021,0.0,0.0,57.0062,10.6233,8.99847,0.0,8.32,0.0,0,1733.74,0.0,0.0,0.0,0.0,0.001526,30.5445,0.0,65.5596,23.6719,0.0,0.0,16.9823,0.0,0.0,632.704,0.0,0.0,0.0,0.0,0.048,0.0,0.0,280.949,274.279998779,0.0,0.0,0.00153,0.0,26.6468,0.0,0.0,0.19405,0.0,544.731,0.0,36.6,3.2575,0.0,0.0,387,9.04372,0.0,963.97,0.0,0.0605,0.0,13.5485,0.0,10.7051,0.0,0.0,0.0
2023-03-12 00:20:00,78.0971,1896.84,0.0,0.0,1.03,5.75534,0.0,0.0,33.0278,0.0,0.0,57.0626,10.1045,9.69764,0.0,8.54,0.0,0,1683.94,0.0,0.0,0.0,0.0,0.001526,30.0045,0.0,59.4594,23.7013,0.0,0.0,17.1299,0.0,0.0,635.945,0.0,0.0,0.0,0.0,0.048,0.0,0.0,281.096,346.600006104,0.0,0.0,0.00153,0.0,30.1076,0.0,0.0,0.184,0.0,549.338,0.0,36.6,2.51041,0.0,0.0,390,9.30739,0.0,979.791,0.0,0.11449,0.0,12.7311,0.0,7.33288,0.0,0.0,0.0
2023-03-12 00:25:00,80.1983,1902.17,0.0,0.0,0.57,6.12375,0.0,0.0,32.8325,0.0,0.0,53.0633,9.07546,10.0959,0.0,8.21,0.0,0,1682.59,0.0,0.0,0.0,0.0,0.001526,30.0445,0.0,56.0507,23.5426,0.0,0.0,16.9238,0.0,0.0,646.162,0.0,0.0,0.0,0.0,0.048,0.0,0.0,282.414,348.140014648,0.0,0.0,0.00153,0.0,26.2898,0.0,0.0,0.19405,0.0,558.555,0.0,36.6,0.87343,0.0,0.0,389,8.54566,0.0,990.558,0.0,0.04002,0.0,11.8434,0.0,6.95079,0.0,0.0,0.0
2023-03-12 00:30:00,67.3984,1862.17,0.0,0.0,0.58,6.73288,0.0,0.0,32.1099,0.0,0.0,53.1838,8.16358,11.096,0.0,8.48,0.0,0,1678.32,0.0,0.0,0.0,0.0,0.001526,30.6945,0.0,57.244,23.1752,0.0,0.0,17.1299,0.0,0.0,625.892,0.0,0.0,0.0,0.0,0.048,0.0,0.0,268.009,265.899993896,0.0,0.0,0.00153,0.0,25.2552,0.0,0.0,0.184,0.0,535.192,0.0,36.6,0.0,0.0,0.0,381,7.99634,0.0,991.607,0.0,0.0,0.0,12.7048,0.0,4.51301,0.0,0.0,0.0
2023-03-12 00:35:00,67.2986,1854.31,0.0,0.0,0.56,7.40481,0.0,0.0,31.3247,0.0,0.0,52.1477,7.99268,22.6986,0.0,9.19,0.0,0,1670.8,0.0,0.0,0.0,0.0,0.001526,27.9846,0.0,59.434,22.8221,0.0,0.0,17.0407,0.0,0.0,640.303,0.0,0.0,0.0,0.0,0.048,0.0,0.0,280.412,344.220001221,0.0,0.0,0.00153,0.0,22.3621,0.0,0.0,0.19405,0.0,552.759,0.0,36.7,0.0,0.0,0.0,391,8.65919,0.0,972.93,0.0,0.02327,0.0,12.7311,0.0,5.60128,0.0485,0.0,0.0
2023-03-12 00:40:00,59.3975,1854.58,0.0,0.0,0.33,10.1124,0.0,0.0,32.2427,0.0,0.0,50.576,9.12428,23.1987,0.0,9.9,0.0,0,1732.99,0.0,0.0,0.0,0.0,0.001526,28.2946,0.0,58.1264,23.3609,0.0,0.0,16.9238,0.0,0.0,639.186,0.0,0.0,0.0,0.0,0.048,0.0,0.0,279.899,220.559997559,0.0,0.0,0.00153,0.0,21.8494,0.0,0.0,0.184,0.0,547.608,0.0,36.4,0.0,0.0,0.0,385,9.03273,0.0,986.407,0.0,0.00093,0.0,13.6013,0.0,3.95453,0.0,0.0,0.0
2023-03-12 00:45:00,54.5,1837.32,0.0,0.0,0.44,10.9225,0.0,0.0,32.3052,0.0,0.0,48.5099,8.47486,19.1984,0.0,9.57,0.0,0,1727.15,0.0,0.0,0.0,0.0,0.001526,25.9746,0.0,61.8081,22.7388,0.0,0.0,16.9546,0.0,0.0,637.208,0.0,0.0,0.0,0.0,0.048,0.0,0.0,278.898,188.710006714,0.0,0.0,0.00153,0.0,21.236,0.0,0.0,0.19405,0.0,543.672,0.0,36.7,0.0,0.0,0.0,390,8.25269,0.0,989.898,0.0,0.0,0.0,13.2146,0.0,3.85138,0.0,0.0,0.0
