SETTLEMENTDATE,BASTYAN,BBP31,BUTLERSG,CETHANA,CLUNY,CTHLWF,DEVILS_G,DG_TAS1,FISHER,GORDON,GRANWF,JBUTTERS,LEM_WIL,LI_WY_CA,LK_ECHO,MACKNTSH,MEADOWBK,MUSSELRO,NETIC,PALOONA,PTINA110,PTINA220,REECE,REPULSE,ROWALLAN,TARRALEA,TREVALLN,TRIBUTE,TUNGATIN,TVCCPS,WOOLNTH1
2023-03-01 00:00:00,0.0,0.0,-2e-06,0.0,2.30945,47.2267,0.0,0,0.0,8.79286,0.0,0.0,0.0,25.6162,27.6455,0.0,4.8586,33.6,401.709991455,0.0,110.146,196.743,0.0,3.30755,0.0,52.2,28.01,0.0,0.7,0,36.79
2023-03-01 00:05:00,0.0,0.0,-2e-06,0.0,2.27649,47.5074,0.0,0,0.0,9.29824,0.0,0.0,0.0,25.7737,27.6124,0.0,4.83002,35.7,405.329986572,0.0,110.428,188.659,0.0,3.21233,0.0,52.0,28.01,0.0,1.6,0,40.48
2023-03-01 00:10:00,0.0,0.0,-2e-06,0.0,2.24811,49.3324,0.0,0,0.0,9.1664,0.0,0.0,0.0,25.7932,27.6368,0.0,4.88718,34.5,410.809997559,0.0,110.344,186.767,0.0,3.31365,0.0,52.0,27.94,0.0,0.9,0,56.34
2023-03-01 00:15:00,0.0,0.0,-2e-06,0.0,2.13825,52.7077,0.0,0,0.0,10.558,0.0,0.0,0.0,26.0362,27.7359,0.0,5.0015,35.1,378.700012207,0.0,110.126,186.544,0.0,3.15495,0.0,52.0,27.97,0.0,1.9,0,53.88
2023-03-01 00:20:00,0.0,0.0,-2e-06,0.0,2.19043,58.8663,0.0,0,0.0,10.3822,0.0,0.0,0.0,25.8958,27.7133,0.0,5.03008,33.6,378.269989014,0.0,110.2,186.752,0.0,3.14885,0.0,52.2,27.65,0.0,1.1,0,57.92
2023-03-01 00:25:00,0.0,0.0,-2e-06,0.0,2.3003,65.6901,0.0,0,0.0,9.95743,0.0,0.0,0.0,25.9031,27.7063,0.0,4.94434,31.2,365.160003662,0.0,110.076,186.748,0.0,3.13054,0.0,52.1,28.08,0.0,1.2,0,67.57
2023-03-01 00:30:00,0.0,0.0,-2e-06,0.0,2.21973,66.923,0.0,0,0.0,11.3564,0.0,0.0,0.0,26.1057,27.6994,0.0,5.23014,30.8,391.450012207,0.0,98.6313,160.473,0.0,3.38445,0.0,52.2,28.03,0.0,1.1,0,66.17
2023-03-01 00:35:00,0.0,0.0,-2e-06,0.0,2.28107,59.0677,0.0,0,0.0,12.2792,0.0,0.0,0.0,26.3255,27.8403,0.0,5.0015,30.3,335.730010986,0.0,110.042,196.455,0.0,3.40886,0.0,52.0,28.04,0.0,1.5,0,56.64
2023-03-01 00:40:00,0.0,0.0,-2e-06,0.0,2.2005,67.6432,0.0,0,0.0,10.9389,0.0,0.0,0.0,26.0301,27.8003,0.0,4.97292,33.6,357.640014648,0.0,109.877,196.365,0.0,3.20623,0.0,52.0,28.05,0.0,1.1,0,44.14
2023-03-01 00:45:00,0.0,0.0,-2e-06,0.0,2.29114,85.7588,0.0,0,0.0,10.0673,0.0,0.0,0.0,25.7554,27.4906,0.0,4.97292,33.9,399.079986572,0.0,107.778,164.085,0.0,3.12322,0.0,52.1,28.16,0.0,0.8,0,71.46
