SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB
2024-10-07 00:00:00,0.0,61.0,,0.0,89.854,169.891,0.0,137.89,7.4,34.41,0.0,0.0,66.8344,0.0,0.0,0,7.3,276.24,60.28,73.79,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,24.3,0.0,890.0,875.625,244.7,0.02,17.295,295.97,0.0,97.67,95.1827,108.6,0.0,307.87,0.0,0.0,0.0,52.3,123.0,0.9,40.92,403.5,0.0,0.0,97.878,0.0,0.0,17.0,954.3,23.4,0.0,124.88,26.7,94.4503,,,0.0,168.04,0.0,126.56,11.84,
2024-10-07 00:05:00,0.0,72.4,,0.0,90.197,169.934,0.0,125.36,8.3,35.27,0.0,0.0,66.7136,0.0,0.0,0,7.3,265.78,60.16,73.13,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,24.7,0.0,966.0,935.25,246.4,0.02,17.22,295.69,0.0,101.06,94.2976,110.5,0.0,306.1,0.0,0.0,0.0,55.7,124.2,0.9,40.26,414.95,0.0,0.0,91.404,0.0,0.0,0.1,964.583,22.0,0.0,125.21,28.5,89.482,,,0.0,169.6,0.0,127.36,11.94,
2024-10-07 00:10:00,0.0,79.8,,0.0,91.272,166.9,0.0,121.47,7.3,38.95,0.0,0.0,71.0861,0.0,0.0,0,7.3,267.22,60.2,74.25,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.8,0.0,956.0,858.75,247.5,0.02,18.3,289.29,0.0,101.21,93.9863,116.2,0.0,308.4,0.0,0.0,0.0,54.3,125.2,0.9,40.7,392.99,0.0,0.0,83.533,0.0,0.0,0.0,954.833,18.5,0.0,125.17,27.8,91.1665,,,0.0,172.42,0.0,122.94,11.83,
2024-10-07 00:15:00,0.0,67.3,,0.0,90.26,168.762,0.0,103.66,8.3,38.08,0.0,0.0,70.5167,0.0,0.0,0,7.3,253.89,60.32,74.19,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.6,0.0,909.0,848.25,247.7,0.02,18.525,291.63,0.0,96.61,93.6934,119.9,0.0,302.47,0.0,0.0,0.0,54.9,124.6,0.99,41.87,391.06,0.0,0.0,83.075,0.0,0.0,0.0,959.851,21.9,0.0,124.07,28.2,86.9795,,,0.0,174.12,0.0,123.21,11.79,
2024-10-07 00:20:00,0.0,65.2,,0.0,88.926,167.077,0.0,105.23,6.9,39.97,0.0,0.0,72.6999,0.0,0.0,0,7.3,254.23,60.24,73.89,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.1,0.0,897.0,805.875,247.4,0.02,17.61,292.53,0.0,98.38,93.5026,121.4,0.0,310.42,0.0,0.0,0.0,55.5,125.0,0.9,41.25,395.28,0.0,0.0,80.682,0.0,0.0,15.0,960.194,18.3,0.0,122.06,25.5,87.7485,,,0.0,172.48,0.0,122.65,11.82,
2024-10-07 00:25:00,0.0,65.9,,0.0,87.647,162.75,0.0,99.27,4.8,40.21,0.0,0.0,73.4249,0.0,0.0,0,7.3,250.56,60.32,75.29,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.3,0.0,882.0,802.125,245.4,0.02,17.94,294.28,0.0,100.12,93.35,120.4,0.0,313.07,0.0,0.0,0.0,57.5,126.0,0.9,41.58,396.22,0.0,0.0,78.505,0.0,0.0,7.8,951.696,21.4,0.0,116.0,27.2,84.9714,,,0.0,171.04,0.0,124.82,11.8,
2024-10-07 00:30:00,0.0,60.5,,0.0,90.1,166.448,0.0,89.92,5.5,42.71,0.0,0.0,71.7742,0.0,0.0,0,7.3,251.15,60.28,75.85,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,23.4,0.0,893.0,841.875,247.1,0.02,17.445,293.97,0.0,101.06,92.169,120.4,0.0,321.73,0.0,0.0,0.0,57.1,124.8,0.99,41.88,393.11,0.0,0.0,82.428,0.0,0.0,8.1,961.792,18.7,0.0,114.82,27.8,90.6233,,,0.0,162.3,0.0,122.61,11.85,
2024-10-07 00:35:00,0.0,61.6,,0.0,92.202,166.601,0.0,91.5,7.8,44.13,0.0,0.0,72.6139,0.0,0.0,0,7.3,256.24,60.36,76.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,25.0,0.0,925.0,863.25,246.5,0.02,18.525,291.93,0.0,101.14,92.6908,119.9,0.0,312.62,0.0,0.0,0.0,57.7,124.2,0.9,42.46,385.78,0.0,0.0,77.045,0.0,0.0,8.1,959.254,19.9,0.0,111.51,27.1,91.6365,,,0.0,159.32,0.0,126.51,11.91,
2024-10-07 00:40:00,0.0,60.9,,0.0,91.98,168.115,0.0,80.34,9.0,43.03,0.0,0.0,72.2657,0.0,0.0,0,7.3,270.49,60.2,75.57,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,26.8,0.0,897.0,857.25,247.2,0.02,19.62,293.06,0.0,99.64,91.8882,119.8,0.0,310.42,0.0,0.0,0.0,58.5,124.2,0.9,42.16,390.16,0.0,0.0,75.766,0.0,0.0,12.0,958.534,17.8,0.0,111.27,28.3,91.2947,,,0.0,159.4,0.0,123.33,11.82,
2024-10-07 00:45:00,0.0,56.2,,0.0,94.644,167.211,0.0,79.76,10.1,43.56,0.0,0.0,69.4968,0.0,0.0,0,7.3,277.43,60.44,71.28,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,25.8,0.0,910.0,801.75,247.9,0.02,19.53,290.29,0.0,100.66,91.2442,118.3,0.0,305.74,0.0,0.0,0.0,58.7,125.3,0.9,42.24,405.71,0.0,0.0,76.203,0.0,0.0,12.0,963.172,20.2,0.0,104.57,27.7,89.958,,,0.0,168.26,0.0,126.55,11.84,
