SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2023-05-21 00:00:00,0.26185,0.0,0.0,30.68,0.0,0.0,635.1,0.0,0.0,0.0,0.0,0.0,295.22,0.0,0.0,0.0,0.0,0.0,0,0.0,712.126,0.0,8.7,0.0,0.0,0.0,-0.225,71.0075,0.0,0.0,27.26,753.158,0.0,0.0,-0.026,0.0,40.05,43.649,0.0,405.272,0.0,160.649993896,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1248.15,0.2175,1259.1,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.14,25.397,0.8131,,0.0,0.0,57.7
2023-05-21 00:05:00,0.26185,0.0,0.0,30.68,0.0,0.0,639.3,0.0,0.0,0.0,0.0,0.0,286.06,0.0,0.0,0.0,0.0,0.0,0,0.0,671.018,0.0,8.9,0.0,0.0,0.0,-0.225,75.1575,0.0,0.0,27.15,758.109,0.0,0.0,-0.026,0.0,39.375,44.9536,0.0,405.455,0.0,257.230010986,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1196.0,0.2175,1261.4,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.6,26.205,0.8131,,0.0,0.0,57.1
2023-05-21 00:10:00,0.26185,0.0,0.0,30.68,0.0,0.0,639.7,0.0,0.0,0.0,0.0,0.0,286.59,0.0,0.0,0.0,0.0,0.0,0,0.0,629.951,0.0,8.7,0.0,0.0,0.0,-0.225,84.655,0.0,0.0,25.18,761.298,0.0,0.0,-0.026,0.0,38.2875,40.8412,0.0,402.937,0.0,367.559997559,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1132.98,0.2175,1262.1,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.04,23.376,0.8131,,0.0,0.0,51.6
2023-05-21 00:15:00,0.26185,0.0,0.0,30.68,0.0,0.0,640.8,0.0,0.0,0.0,0.0,0.0,288.46,0.0,0.0,0.0,0.0,0.0,0,0.0,612.299,0.0,8.9,0.0,0.0,0.0,-0.225,85.69,0.0,0.0,25.15,767.895,0.0,0.0,-0.026,0.0,38.9062,37.6156,0.0,400.969,0.0,311.329986572,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1098.82,0.2175,1261.5,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.71,22.064,0.8131,,0.0,0.0,49.0
2023-05-21 00:20:00,0.26185,0.0,0.0,30.68,0.0,0.0,630.6,0.0,0.0,0.0,0.0,0.0,288.34,0.0,0.0,0.0,0.0,0.0,0,0.0,608.673,0.0,8.6,0.0,0.0,0.0,-0.225,71.995,0.0,0.0,25.07,763.161,0.0,0.0,-0.026,0.0,38.5875,36.2414,0.0,391.935,0.0,280.540008545,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1040.04,0.2175,1252.0,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.44,20.943,0.8131,,0.0,0.0,48.5
2023-05-21 00:25:00,0.26185,0.0,0.0,30.68,0.0,0.0,632.9,0.0,0.0,0.0,0.0,0.0,296.19,0.0,0.0,0.0,0.0,0.0,0,0.0,611.458,0.0,8.7,0.0,0.0,0.0,-0.225,70.48,0.0,0.0,25.23,761.953,0.0,0.0,-0.026,0.0,38.4,41.0542,0.0,386.976,0.0,274.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1042.83,0.2175,1256.0,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.1,18.863,0.8131,,0.0,0.0,53.0
2023-05-21 00:30:00,0.26185,0.0,0.0,30.68,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,300.44,0.0,0.0,0.0,0.0,0.0,0,0.0,609.875,0.0,8.7,0.0,0.0,0.0,-0.225,71.22,0.0,0.0,25.2,761.835,0.0,0.0,-0.026,0.0,39.8813,43.2026,0.0,390.653,0.0,254.059997559,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1037.22,0.2175,1257.8,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.28,19.572,0.8131,,0.0,0.0,53.7
2023-05-21 00:35:00,0.26185,0.0,0.0,30.68,0.0,0.0,635.1,0.0,0.0,0.0,0.0,0.0,301.47,0.0,0.0,0.0,0.0,0.0,0,0.0,573.605,0.0,8.9,0.0,0.0,0.0,-0.225,73.3475,0.0,0.0,25.09,760.526,0.0,0.0,-0.026,0.0,37.4812,45.0,0.0,393.141,0.0,306.190002441,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1032.09,0.2175,1258.5,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.71,19.554,0.8131,,0.0,0.0,49.4
2023-05-21 00:40:00,0.26185,0.0,0.0,30.68,0.0,0.0,635.1,0.0,0.0,0.0,0.0,0.0,298.82,0.0,0.0,0.0,0.0,0.0,0,0.0,541.581,0.0,8.8,0.0,0.0,0.0,-0.225,70.795,0.0,0.0,25.21,765.36,0.0,0.0,-0.026,0.0,39.45,42.5902,0.0,397.871,0.0,307.820007324,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,1021.37,0.2175,1256.7,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.71,18.364,0.8131,,0.0,0.0,48.1
2023-05-21 00:45:00,0.26185,0.0,0.0,30.68,0.0,0.0,639.6,0.0,0.0,0.0,0.0,0.0,309.73,0.0,0.0,0.0,0.0,0.0,0,0.0,529.766,0.0,8.8,0.0,0.0,0.0,-0.225,71.5525,0.0,0.0,25.2,763.598,0.0,0.0,-0.026,0.0,38.3813,45.4636,0.0,398.832,0.0,422.440002441,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,968.692,0.2175,1263.8,-1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.29,17.608,0.8131,,0.0,0.0,48.0
