SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF,CBWWBA,PAREPS,BOLIVPS
2023-01-15 00:00:00,1.65,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,28.2329,30.3,19.6656,0.0,0,0.0,27.25,4.17,72.3,63.0,91.1,0.2,0.0,0.0,0.03,0.0,100.61,69.48,67.4286,21.7148,91.4632,0.0,0.0,0,0.0,0.12818,57.1,0.0,51.5,0.0,169.525,0.0,196.52,0.0,0.0,0.0,123.0,81.6,84.876,0.0,0.0,23.3932,0.0,124.0,9.9,21.2,82.26,0.0,0.0,0.0
2023-01-15 00:05:00,1.634,0.0,0.0,0.0,0.0,13.8,0.0,0.452,0.0,28.8336,28.8,19.3774,0.0,0,0.0,24.88,1.96,63.1,66.1,95.0,0.2,0.0,0.0,0.03,4.05,97.86,68.09,65.3745,21.3799,91.1785,0.0,0.0,0,0.0,0.12818,58.0,0.0,54.5,0.0,119.193,0.0,196.84,0.0,0.0,0.0,116.6,76.8,84.2009,0.0,0.0,23.4932,0.0,83.0,8.1,22.4,83.25,0.0,0.0,0.0
2023-01-15 00:10:00,1.631,0.0,0.0,-0.1,0.0,9.4,0.0,0.423,0.0,25.3295,32.1,15.7757,0.02594,0,0.0,25.15,2.24,46.4,63.8,76.7,0.8,0.0,0.0,0.03,5.55,98.66,61.7,59.8373,21.2124,91.8038,0.0,0.0,0,0.0,0.12818,58.5,0.0,44.1,0.0,70.2021,0.0,196.68,0.0,0.0,0.0,113.7,73.1,81.0452,0.0,0.0,25.0927,0.0,81.0,10.9,22.0,84.68,0.0,0.0,0.0
2023-01-15 00:15:00,0.009,0.0,0.0,-0.1,0.0,7.5,0.0,0.001,0.0,27.2318,33.4,16.424,0.0,0,0.0,23.56,4.21,33.6,49.0,58.6,14.6,0.0,0.0,0.03,3.3,95.34,67.04,58.7656,22.6638,101.968,0.0,0.0,0,0.0,0.12818,54.2,0.0,33.8,29.7999992371,5.10502,0.0,196.71,0.0,0.0,0.0,113.8,71.4,80.6692,0.0,0.0,25.1926,0.0,80.0,9.8,23.1,82.22,0.0,0.0,0.0
2023-01-15 00:20:00,2.071,0.0,0.0,0.0,0.0,6.7,0.0,0.468,0.0,28.4332,27.2,15.4155,0.0,0,0.0,17.79,5.11,28.4,35.0,37.2,17.0,0.0,0.0,0.03,3.75,95.28,65.9,60.5518,21.6031,102.856,0.0,0.0,0,0.0,0.12818,55.2,0.0,34.0,109.910003662,0.0,0.0,196.88,0.0,0.0,0.0,113.6,77.0,81.2005,0.0,0.0,22.2935,0.0,86.0,7.4,19.1,75.89,0.0,0.0,0.0
2023-01-15 00:25:00,0.0,0.0,0.0,-0.1,0.0,8.9,0.0,0.001,0.0,27.9326,28.7,14.1189,0.02289,0,0.0,18.39,6.99,28.5,30.7,27.8,8.4,0.0,0.0,0.03,3.45,90.45,68.47,62.5166,19.3703,94.5726,0.0,0.0,0,0.0,0.12818,59.0,0.0,28.4,180.949996948,0.0,0.0,194.53,0.0,0.0,0.0,117.5,77.1,80.4387,0.0,0.0,22.7934,0.0,80.0,6.8,15.4,79.03,0.0,0.0,0.0
2023-01-15 00:30:00,1.541,0.0,0.0,-0.1,0.0,8.1,0.0,0.725,0.0,26.4308,22.5,14.335,0.0,0,0.0,15.72,7.87,24.7,26.0,25.5,17.4,0.0,0.0,0.04,0.0,87.45,72.7,62.9632,22.1055,94.818,0.0,0.0,0,0.0,0.12818,57.6,0.0,26.5,222.520004272,0.0,0.0,196.45,0.0,0.0,0.0,117.4,85.9,81.5356,0.0,0.0,21.4937,0.0,80.0,5.5,15.5,77.74,0.0,0.0,0.0
2023-01-15 00:35:00,1.556,0.0,0.0,-0.1,0.0,7.8,0.0,0.774,0.0,30.6357,28.7,11.0934,0.0,0,0.0,15.72,6.21,23.8,27.2,29.1,21.4,0.0,0.0,0.02,5.25,88.06,71.35,60.909,21.4915,98.4798,0.0,0.0,0,0.0,0.12818,55.2,0.0,21.4,233.320007324,0.0,0.0,196.37,0.0,0.0,0.0,121.1,72.5,82.1326,0.0,0.0,17.4949,0.0,81.0,3.5,15.2,82.02,0.0,0.0,0.0
2023-01-15 00:40:00,0.0,0.0,0.0,-0.1,0.0,7.7,0.0,0.254,0.0,33.7394,33.0,9.8688,0.0,0,0.0,14.8,4.8,25.2,33.7,29.9,16.8,0.0,0.0,0.03,0.0,90.15,72.48,64.928,20.8216,99.1889,0.0,0.0,0,0.0,0.12818,58.5,0.0,20.4,240.520004272,0.0,0.0,194.51,0.0,0.0,0.0,126.5,74.5,85.0311,0.0,0.0,17.4949,0.0,80.0,4.1,17.6,83.53,0.0,0.0,0.0
2023-01-15 00:45:00,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.784,0.0,29.134,30.0,8.6442,0.0,0,0.0,11.2,7.06,29.2,28.4,24.9,27.0,0.0,0.0,0.03,0.0,90.09,73.41,62.6952,18.4771,96.7999,0.0,0.0,0,0.0,0.12818,60.4,0.0,14.5,212.460006714,0.0,0.0,190.15,0.0,0.0,0.0,125.1,74.0,84.6154,0.0,0.0,17.295,0.0,81.0,2.2,17.2,75.05,0.0,0.0,0.0
