SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF
2023-05-21 00:00:00,113.397,1926.56,0.0,0.0,29.6,48.4395,0.0,0.0,126.611,0.0,0.0,172.081,89.355,111.896,0.0,24.22,0.0,0,2169.96,0.0,0.0,0.0,0.0,0.001526,162.803,0.0,97.7808,41.7638,0.0,0.0,25.8049,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,860.951,547.309997559,0.0,0.0,0.00153,0.0,95.4314,0.0,-1.85397,0.19405,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,97.9464,0.0,1119.25,0.0,0.00093,0.0,42.2365,0.0,120.908,0.0,0.0,0.0,0.0
2023-05-21 00:05:00,114.998,1976.56,0.0,0.0,33.38,44.9626,0.0,0.0,125.959,0.0,0.0,178.854,89.9336,113.697,0.0,23.96,0.0,0,2204.26,0.0,0.0,0.0,0.0,0.001526,162.573,0.0,97.1524,43.5856,0.0,0.0,26.0663,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,870.594,406.839996338,0.0,0.0,0.00153,0.0,103.195,0.0,-1.95163,0.2041,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,98.1332,0.0,1142.81,0.0,0.60223,0.0,41.5246,0.0,128.349,0.46649,0.0,0.0,0.0
2023-05-21 00:10:00,104.898,2023.85,0.0,0.0,36.48,41.2304,0.0,0.0,127.533,0.0,0.0,187.103,90.3035,114.799,0.0,23.88,0.0,0,2247.03,0.0,0.0,0.0,0.0,0.001526,161.633,0.0,102.199,42.6985,0.0,0.0,26.0079,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,864.808,302.130004883,0.0,0.0,0.00153,0.0,102.902,0.0,-1.95163,0.19405,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,97.7816,0.0,1149.99,0.0,0.0,0.0,42.3947,0.0,127.221,0.0015,0.0,0.0,0.0
2023-05-21 00:15:00,100.494,2021.36,0.0,0.0,47.13,44.4603,0.0,0.0,124.912,0.0,0.0,195.689,88.354,117.799,0.0,24.32,0.0,0,2276.67,0.0,0.0,0.0,0.0,0.001526,161.323,0.0,102.764,43.0579,0.0,0.0,26.0079,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,834.168,286.320007324,0.0,0.0,0.00153,0.0,100.275,0.0,-1.85397,0.21414,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,97.6828,0.0,1138.58,0.0,0.0363,0.0,43.8097,0.0,122.012,0.0,0.0,0.0,0.0
2023-05-21 00:20:00,88.3933,1999.29,0.0,0.0,49.69,42.0007,0.0,0.0,122.092,0.0,0.0,194.299,86.3337,119.6,0.0,23.87,0.0,0,2231.11,0.0,0.0,0.0,0.0,0.001526,161.713,0.0,104.008,43.3896,0.0,0.0,25.8633,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,780.652,381.470001221,0.0,0.0,0.00153,0.0,100.32,0.0,-1.75631,0.19405,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,98.1881,0.0,1118.03,0.0,0.0,0.0,42.8957,0.0,125.651,0.0,0.0,0.0,0.0
2023-05-21 00:25:00,88.297,2003.49,0.0,0.0,57.72,37.0712,0.0,0.0,120.127,0.0,0.0,196.051,84.3036,115.6,0.0,23.78,0.0,0,2182.5,0.0,0.0,0.0,0.0,0.001526,156.263,0.0,99.1392,43.1706,0.0,0.0,25.6264,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,734.704,459.420013428,0.0,0.0,0.00153,0.0,91.3848,0.0,-1.85397,0.19405,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,96.8808,0.0,1120.32,0.0,0.11635,0.0,44.8293,0.0,128.96,0.0,0.0,0.0,0.0
2023-05-21 00:30:00,84.4952,2018.72,0.0,0.0,63.8,37.4417,0.0,0.0,120.584,0.0,0.0,199.873,85.9345,116.498,0.0,22.21,0.0,0,2194.59,0.0,0.0,0.0,0.0,0.001526,163.063,0.0,103.38,42.0312,0.0,0.0,25.8326,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,695.641,537.08001709,0.0,0.0,0.00153,0.0,84.1428,0.0,-2.04929,0.2041,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0,96.3021,0.0,1129.65,0.0,0.00093,0.0,45.0666,0.0,123.983,0.0,0.0,0.0,0.0
2023-05-21 00:35:00,83.4965,2014.59,0.0,0.0,74.86,37.0921,0.0,0.0,122.092,0.0,0.0,194.755,85.8344,119.6,0.0,22.24,0.0,0,2219.35,0.0,0.0,0.0,0.0,0.001526,161.103,0.0,101.958,42.3668,0.0,0.0,26.3586,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,690.733,475.149993896,0.0,0.0,0.00153,0.0,82.5498,0.0,-1.85397,0.184,0.0,0.0,0.0,39.3,0.0,0.0,0.0,0,95.6832,0.0,1141.47,0.0,0.0,0.0,45.2688,0.0,124.827,0.0,0.0,0.0,0.0
2023-05-21 00:40:00,87.4936,2012.01,0.0,0.0,76.93,38.4506,0.0,0.0,122.943,0.0,0.0,185.142,89.084,121.1,0.0,24.24,0.0,0,2193.44,0.0,0.0,0.0,0.0,0.001526,161.093,0.0,100.809,42.4184,0.0,0.0,25.8326,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,689.708,471.059997559,0.0,0.0,0.00153,0.0,79.8306,0.0,-1.85397,0.19405,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0,97.4594,0.0,1133.43,0.0,0.0,0.0,42.8341,0.0,130.403,0.0,0.0,0.0,0.0
2023-05-21 00:45:00,93.1964,1993.4,0.0,0.0,75.35,40.0708,0.0,0.0,112.455,0.0,0.0,183.967,90.7735,117.998,0.0,24.16,0.0,0,2158.9,0.0,0.0,0.0,0.0,0.001526,161.203,0.0,103.157,42.4121,0.0,0.0,26.2724,0.0,0.0,,0.0,0.0,0.0,0.0,0.036,0.0,0.0,700.255,368.410003662,0.0,0.0,0.00153,0.0,81.7533,0.0,-2.14694,0.22419,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0,93.691,0.0,1105.8,0.0,0.0,0.0,44.926,0.0,121.84,0.0205,0.0,0.0,0.0
