SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF
2023-06-11 00:00:00,0.30213,0.0,0.1,55.84,0.0,0.0,631.8,0.0,0.0,0.0,0.0,0.0,103.75,0.0,0.0,0.0,0.0,0.0,0,0.0,420.759,0.0,16.6,0.0,0.0,0.0,-0.19,17.595,0.0,0.0,27.13,762.389,0.0,0.0,0.01,0.0,48.1875,93.4134,0.0,432.479,0.0,199.770004272,0.0,0.0,26.5,0.0,-0.2,0.0,0.0,0.0,0.0,1312.38,0.2175,1259.9,-1.0625,0.0,0.0,0.0,0.0,155.19,0.0,0.0,0.0,119.3,100.509,0.60332,,0.0,0.0,58.7
2023-06-11 00:05:00,0.30213,0.0,0.1,55.84,0.0,0.0,639.2,0.0,0.0,0.0,0.0,0.0,102.12,0.0,0.0,0.0,0.0,0.0,0,0.0,420.868,0.0,16.8,0.0,0.0,0.0,-0.19,17.6125,0.0,0.0,26.29,769.439,0.0,0.0,0.01,0.0,38.4375,102.138,0.0,434.203,0.0,156.740005493,0.0,0.0,23.4,0.0,-0.2,0.0,0.0,0.0,0.0,1271.64,0.2175,1272.2,-1.0625,0.0,0.0,0.0,0.0,159.79,0.0,0.0,0.0,118.24,81.638,0.60332,,0.0,0.0,58.6
2023-06-11 00:10:00,0.30213,0.0,0.1,55.84,0.0,0.0,645.7,0.0,0.0,0.0,0.0,0.0,103.6,0.0,0.0,0.0,0.0,0.0,0,0.0,420.041,0.0,16.6,0.0,0.0,0.0,-0.19,17.8575,0.0,0.0,25.73,769.54,0.0,0.0,0.01,0.0,52.6875,101.695,0.0,434.631,0.0,235.410003662,0.0,0.0,22.3,0.0,-0.2,0.0,0.0,0.0,0.0,1244.89,0.2175,1275.1,-1.0625,0.72334,0.0,0.0,0.0,162.0,0.0,0.0,0.0,117.68,84.684,0.60332,,0.0,0.0,53.2
2023-06-11 00:15:00,0.30213,0.0,0.1,56.64,0.0,0.0,637.4,0.0,0.0,0.0,0.0,0.0,101.93,0.0,0.0,0.0,0.0,0.0,0,0.0,420.8,0.0,16.8,0.0,0.0,0.0,-0.19,17.67,0.01,0.0,21.41,769.876,0.0,0.0,0.01,0.0,46.7438,97.0342,0.0,434.539,0.0,190.36000061,0.0,0.0,20.1,0.0,-0.2,0.0,0.0,0.0,0.0,1262.5,0.2175,1272.9,-1.0625,0.0,0.0,0.0,0.0,157.47,0.0,0.0,0.0,117.48,86.14,0.60332,,0.0,0.0,52.1
2023-06-11 00:20:00,0.30213,0.0,0.1,56.64,0.0,0.0,639.5,0.0,0.0,0.0,0.0,0.0,103.45,0.0,0.0,0.0,0.0,0.0,0,0.0,420.52,0.0,16.7,0.0,0.0,0.0,-0.19,17.8175,0.01,0.0,19.88,771.185,0.0,0.0,0.01,0.0,47.175,98.3613,0.0,434.753,0.0,250.539993286,0.0,0.0,21.0,0.0,-0.2,0.0,0.0,0.0,0.0,1226.59,0.2175,1274.6,-1.0625,-0.0185,0.0,0.0,0.0,159.92,0.0,0.0,0.0,119.3,78.47,0.60332,,0.0,0.0,52.8
2023-06-11 00:25:00,0.30213,0.0,0.1,56.64,0.0,0.0,642.4,0.0,0.0,0.0,0.0,0.0,103.44,0.0,0.0,0.0,0.0,0.0,0,0.0,420.54,0.0,16.4,0.0,0.0,0.0,-0.19,18.0175,0.01,0.0,16.61,769.54,0.0,0.0,0.01,0.0,48.525,90.3864,0.0,435.287,0.0,221.940002441,0.0,0.0,21.9,0.0,-0.2,0.0,0.0,0.0,0.0,1208.49,0.2175,1271.6,-1.0625,0.0,0.0,0.0,0.0,162.31,0.0,0.0,0.0,118.09,68.893,0.60332,,0.0,0.0,55.4
2023-06-11 00:30:00,0.30213,0.0,0.1,56.64,0.0,0.0,637.9,0.0,0.0,0.0,0.0,0.0,105.91,0.0,0.0,0.0,0.0,0.0,0,0.0,420.8,0.0,16.5,0.0,0.0,0.0,-0.19,17.68,0.01,0.0,17.99,770.967,0.0,0.0,0.01,0.0,46.8938,91.435,0.0,434.31,0.0,173.529998779,0.0,0.0,26.4,0.0,-0.2,0.0,0.0,0.0,0.0,1195.39,0.2175,1268.7,-1.0625,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,117.58,75.93,0.60332,,0.0,0.0,55.9
2023-06-11 00:35:00,0.30213,0.0,0.1,56.64,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,106.42,0.0,0.0,0.0,0.0,0.0,0,0.0,420.813,0.0,16.5,0.0,0.0,0.0,-0.19,17.5675,0.01,0.0,19.28,768.885,0.0,0.0,0.01,0.0,44.7375,106.783,0.0,435.363,0.0,169.619995117,0.0,0.0,27.4,0.0,-0.2,0.0,0.0,0.0,0.0,1196.7,0.2175,1273.0,-1.0625,0.0,0.0,0.0,0.0,159.29,0.0,0.0,0.0,118.24,75.965,0.60332,,0.0,0.0,56.0
2023-06-11 00:40:00,0.30213,0.0,0.1,56.64,0.0,0.0,638.4,0.0,0.0,0.0,0.0,0.0,105.66,0.0,0.0,0.0,0.0,0.0,0,0.0,420.479,0.0,16.7,0.0,0.0,0.0,-0.19,17.3425,0.01,0.0,20.33,768.768,0.0,0.0,0.01,0.0,47.4375,108.061,0.0,434.28,0.0,92.4800033569,0.0,0.0,25.9,0.0,-0.2,0.0,0.0,0.0,0.0,1178.53,0.2175,1270.1,-1.0625,0.0,0.0,0.0,0.0,158.55,0.0,0.0,0.0,118.19,70.292,0.60332,,0.0,0.0,56.3
2023-06-11 00:45:00,0.30213,0.0,0.1,56.64,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,110.91,0.0,0.0,0.0,0.0,0.0,0,0.0,420.109,0.0,16.5,0.0,0.0,0.0,-0.19,17.66,0.01,0.0,19.42,764.37,0.0,0.0,0.01,0.0,36.45,115.098,0.0,434.615,0.0,99.0199966431,0.0,0.0,28.0,0.0,-0.2,0.0,0.0,0.0,0.0,1145.53,0.2175,1274.2,-1.0625,0.0,0.0,0.0,0.0,160.89,0.0,0.0,0.0,117.84,72.625,0.60332,,0.0,0.0,56.4
