SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY
2023-09-11 00:00:00,0.18128,0.0,0.1,33.6,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,308.36,0.0,0.0,0.0,0.0,0.0,0,0.0,1265.19,0.0,13.6,0.0,0.0,0.0,-0.143,71.355,0.0,0.0,27.17,770.094,0.0,0.0,-0.029,0.0,1.89375,149.987,0.0,844.48,0.0,0.0,0.0,0.0,41.4,0.0,-0.3,0.0,0.0,0.0,0.0,766.492,0.2175,1045.6,438.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.74,95.143,0.02257,,0.57643,0.0,117.5,0.0
2023-09-11 00:05:00,0.18128,0.0,0.1,33.6,0.0,0.0,319.9,0.0,0.0,0.0,0.0,0.0,303.8,0.0,0.0,0.0,0.0,0.0,0,0.0,1204.52,0.0,12.5,0.0,0.0,0.0,-0.143,71.915,0.0,0.0,27.13,763.816,0.0,0.0,-0.029,0.0,1.89375,143.253,0.0,845.182,0.0,0.0,0.0,0.0,38.0,0.0,-0.3,0.0,0.0,0.0,0.0,767.825,0.2175,1047.0,441.062,2.55071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.54,97.724,0.02257,,0.57643,0.0,117.8,0.0
2023-09-11 00:10:00,0.18128,0.0,0.1,33.6,0.0,0.0,319.4,0.0,0.0,0.0,0.0,0.0,297.85,0.0,0.0,0.0,0.0,0.0,0,0.0,1159.89,0.0,13.2,0.0,0.0,0.0,-0.143,71.83,0.0,0.0,25.18,768.667,0.0,0.0,-0.029,0.0,1.89375,151.159,0.0,845.762,0.0,0.0,0.0,0.0,38.6,0.0,-0.3,0.0,0.0,0.0,0.0,766.761,0.2175,1048.9,441.25,3.37863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4,99.52,0.02257,,0.57643,0.0,117.8,0.0
2023-09-11 00:15:00,0.18128,0.0,0.1,33.6,0.0,0.0,319.8,0.0,0.0,0.0,0.0,0.0,306.3,0.0,0.0,0.0,0.0,0.0,0,0.0,1160.96,0.0,13.0,0.0,0.0,0.0,-0.143,71.5025,0.0,0.0,25.13,766.351,0.0,0.0,-0.029,0.0,1.89375,149.012,0.0,845.365,0.0,0.0,0.0,0.0,41.1,0.0,-0.3,0.0,0.0,0.0,0.0,764.172,0.2175,1046.7,441.25,3.30861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4,100.574,0.02257,,0.57643,0.0,117.5,0.0
2023-09-11 00:20:00,0.18128,0.0,0.1,33.6,0.0,0.0,316.8,0.0,0.0,0.0,0.0,0.0,310.38,0.0,0.0,0.0,0.0,0.0,0,0.0,1161.61,0.0,12.7,0.0,0.0,0.0,-0.143,71.025,0.0,0.0,25.2,767.341,0.0,0.0,-0.029,0.0,1.89375,152.535,0.0,841.383,0.0,0.0,0.0,0.0,40.3,0.0,-0.3,0.0,0.0,0.0,0.0,755.033,0.2175,1039.1,436.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.79,105.171,0.02257,,0.57643,0.0,118.2,0.0
2023-09-11 00:25:00,0.18128,0.0,0.1,33.6,0.0,0.0,320.3,0.0,0.0,0.0,0.0,0.0,301.89,0.0,0.0,0.0,0.0,0.0,0,0.0,1161.62,0.0,13.0,0.0,0.0,0.0,-0.143,71.405,0.0,0.0,25.21,761.298,0.0,0.0,-0.029,0.0,1.89375,155.795,0.0,844.587,0.0,0.0,0.0,0.0,39.4,0.0,-0.3,0.0,0.0,0.0,0.0,771.08,0.2175,1048.0,441.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5,101.959,0.02257,,0.57643,0.0,117.8,0.0
2023-09-11 00:30:00,0.18128,0.0,0.1,33.16,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,305.65,0.0,0.0,0.0,0.0,0.0,0,0.0,1161.14,0.0,12.8,0.0,0.0,0.0,-0.143,71.3325,0.0,0.0,25.18,763.161,0.0,0.0,-0.029,0.0,1.89375,156.746,0.0,842.512,0.0,0.0,0.0,0.0,39.4,0.0,-0.3,0.0,0.0,0.0,0.0,759.493,0.2175,1045.0,439.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.96,105.374,0.02257,,0.57643,0.0,117.3,0.0
2023-09-11 00:35:00,0.18128,0.0,0.1,33.16,0.0,0.0,320.9,0.0,0.0,0.0,0.0,0.0,288.82,0.0,0.0,0.0,0.0,0.0,0,0.0,1158.78,0.0,12.2,0.0,0.0,0.0,-0.143,72.0725,0.0,0.0,25.22,760.744,0.0,0.0,-0.029,0.0,1.89375,157.794,0.0,844.297,0.0,0.0,0.0,0.0,44.1,0.0,-0.3,0.0,0.0,0.0,0.0,772.452,0.2175,1049.4,442.375,3.81387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.7,103.661,0.02257,,0.57643,0.0,117.4,0.0
2023-09-11 00:40:00,0.18128,0.0,0.1,33.16,0.0,0.0,319.1,0.0,0.0,0.0,0.0,0.0,293.11,0.0,0.0,0.0,0.0,0.0,0,0.0,1158.5,0.0,13.0,0.0,0.0,0.0,-0.143,71.2475,0.0,0.0,25.18,761.298,0.0,0.0,-0.029,0.0,1.89375,160.948,0.0,843.61,0.0,0.0,0.0,0.0,40.3,0.0,-0.3,0.0,0.0,0.0,0.0,755.981,0.2175,1042.2,438.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.35,121.881,0.02257,,0.57643,0.0,117.6,0.0
2023-09-11 00:45:00,0.18128,0.0,0.1,33.16,0.0,0.0,318.5,0.0,0.0,0.0,0.0,0.0,307.13,0.0,0.0,0.0,0.0,0.0,0,0.0,1161.1,0.0,12.4,0.0,0.0,0.0,-0.143,71.05,0.0,0.0,25.21,759.855,0.0,0.0,-0.029,0.0,1.89375,157.614,0.0,845.121,0.0,0.0,0.0,0.0,38.3,0.0,-0.3,0.0,0.0,0.0,0.0,733.14,0.2175,1043.0,438.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.31,115.212,0.02257,,0.57643,0.0,117.6,0.0
