SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF,KERNGSP
2025-04-07 00:00:00,93.425,25.3,,0.0,96.501,39.8535,,21.62,1.6,3.77,-0.06,0.0,12.0412,161.1,0.0,0,7.0,89.72,102.56,15.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,1647.0,580.125,47.3346,0.02,3.93,67.81,0.0,22.92,61.4582,20.8,475.0,114.38,0.0,0.0,0.0,8.8,78.9,0.0,11.31,83.31,,0.0,36.043,0.0,0.0,13.1,1329.53,27.6,0.0,18.57,7.2,28.1041,,,0.0,65.38,0.0,108.24,73.66,,0.0,0.0,0.0
2025-04-07 00:05:00,52.65,22.5,,0.0,96.272,42.8016,,20.99,1.9,3.28,-0.06,0.0,13.2552,161.1,0.0,0,6.2,93.75,77.72,14.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,1654.0,580.125,44.8444,0.02,2.655,66.27,0.0,27.63,56.9353,24.2,471.9,94.21,0.0,0.0,0.0,10.9,67.7,0.0,12.25,86.76,,0.0,31.103,0.0,0.0,13.0,1336.34,27.1,0.0,20.19,7.2,28.0491,,,0.0,57.22,0.0,114.38,80.04,,0.0,0.0,0.0
2025-04-07 00:10:00,12.4,21.4,,0.0,99.02,46.9032,,19.0,2.0,2.21,-0.05,0.0,12.0207,161.1,0.0,0,6.1,111.42,52.6,14.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,1646.0,579.375,48.8008,0.02,3.105,67.69,0.0,32.64,47.5585,25.7,462.0,89.22,0.0,0.0,0.0,12.0,67.0,0.0,11.57,86.44,,0.0,26.427,0.0,0.0,13.0,1336.97,27.0,0.0,17.65,7.2,32.9992,,,0.0,61.18,0.0,107.44,79.41,,0.0,0.0,0.0
2025-04-07 00:15:00,0.0,17.9,,0.0,95.136,47.2938,,16.91,1.9,1.74,-0.06,0.0,11.7422,160.9,0.0,0,5.4,116.29,52.6,14.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,1633.0,577.5,51.2948,0.02,3.585,68.57,0.0,29.83,44.9065,27.9,441.1,95.17,0.0,0.0,0.0,10.8,63.2,0.0,12.41,85.67,,0.0,23.27,0.0,0.0,12.9,1335.06,29.0,0.0,14.88,6.5,30.5089,,,0.0,59.9,0.0,104.96,83.49,,0.0,0.0,0.0
2025-04-07 00:20:00,0.0,13.2,,0.0,96.311,54.0078,,16.57,1.9,1.95,-0.06,0.0,11.479,161.1,0.0,0,4.4,101.68,52.48,14.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,1650.0,579.375,55.6161,0.02,3.66,71.25,0.0,34.84,40.9436,28.2,383.0,102.85,0.0,0.0,0.0,12.2,65.6,0.0,13.44,87.52,,0.0,21.743,0.0,0.0,13.0,1336.59,28.2,0.0,17.33,6.1,39.3957,,,0.0,55.92,0.0,111.95,88.84,,0.0,0.0,0.0
2025-04-07 00:25:00,0.0,10.8,,0.0,100.171,51.2245,,15.86,1.6,3.79,-0.06,0.0,11.903,160.9,0.0,0,3.5,95.12,52.28,15.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,1651.0,579.75,51.7087,0.02,3.57,70.56,0.0,42.56,42.7229,29.2,378.2,119.21,0.0,0.0,0.0,17.7,65.4,0.0,13.41,95.0,,0.0,22.124,0.0,0.0,13.0,1337.94,26.4,0.0,17.9,7.1,39.0784,,,0.0,63.8,0.0,112.29,106.01,,0.0,0.0,0.0
2025-04-07 00:30:00,0.0,8.4,,0.0,100.182,50.2724,,13.91,1.6,3.18,-0.06,0.0,12.2424,161.4,0.0,0,4.2,82.28,52.48,15.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,1644.0,579.75,45.3891,0.02,3.57,78.71,0.0,46.52,44.1313,29.5,362.3,126.5,0.0,0.0,0.0,22.1,59.3,0.0,14.58,102.38,,0.0,21.855,0.0,0.0,13.0,1342.53,29.4,0.0,17.58,5.8,34.9828,,,0.0,66.02,0.0,129.51,103.67,,0.0,0.0,0.0
2025-04-07 00:35:00,0.0,6.7,,0.0,99.533,52.7993,,11.38,1.8,2.4,-0.06,0.0,11.5523,161.3,0.0,0,5.8,70.27,52.44,16.98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1637.0,578.25,49.517,0.02,3.735,89.75,0.0,43.61,44.1618,34.1,376.1,130.83,0.0,0.0,0.0,18.5,64.9,0.0,14.39,110.96,,0.0,22.001,0.0,0.0,12.9,1339.66,28.4,0.0,15.29,6.8,33.6461,,,0.0,64.44,0.0,133.1,118.66,,0.0,0.0,0.0
2025-04-07 00:40:00,0.0,4.6,,0.0,98.86,43.3509,,11.21,2.8,1.08,-0.05,0.0,11.4918,161.3,0.0,0,6.5,60.91,52.36,18.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,1647.0,578.625,48.0328,0.02,4.56,99.18,0.0,29.03,41.203,33.5,374.2,139.54,0.0,0.0,0.0,12.7,63.3,0.0,12.88,115.81,,0.0,21.413,0.0,0.0,13.0,1341.81,28.9,0.0,16.91,6.7,32.8405,,,0.0,81.0,0.0,130.54,139.38,,0.0,0.0,0.0
2025-04-07 00:45:00,0.0,6.2,,0.0,100.864,44.7181,,10.24,3.8,2.47,-0.06,0.0,11.7524,161.2,0.0,0,3.6,66.84,52.32,19.22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1656.0,579.75,49.7175,0.02,6.075,97.59,0.0,30.37,37.9818,33.5,339.7,137.08,0.0,0.0,0.0,15.6,73.8,0.0,12.32,118.11,,0.0,22.35,0.0,0.0,13.0,1345.16,27.3,0.0,19.2,7.8,34.9645,,,0.0,68.64,0.0,138.91,122.24,,0.0,0.0,0.0
2025-04-07 00:50:00,0.0,10.3,,0.0,100.858,40.7263,,11.28,4.4,3.46,-0.05,0.0,11.1104,161.3,0.0,0,3.8,82.33,52.44,17.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,1643.0,579.0,52.6694,0.02,5.46,91.14,0.0,33.56,36.1186,31.6,371.7,132.38,0.0,0.0,0.0,18.7,79.2,0.0,12.35,123.74,,0.0,21.656,0.0,0.0,13.0,1343.91,27.2,0.0,23.72,6.5,38.053,,,0.0,66.16,0.0,140.98,114.76,,0.0,0.0,0.0
2025-04-07 00:55:00,0.0,12.3,,0.0,99.632,39.2493,,11.7,4.6,3.77,-0.05,0.0,9.55802,161.2,0.0,0,4.1,97.52,52.36,16.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,1634.0,577.5,58.4418,0.02,5.685,88.99,0.0,36.94,34.4524,29.9,318.4,119.49,0.0,0.0,0.0,23.2,78.2,0.0,11.73,129.17,,0.0,22.554,0.0,0.0,12.9,1335.84,26.9,0.0,24.37,5.9,34.2321,,,0.0,77.66,0.0,137.11,129.64,,0.0,0.0,0.0
2025-04-07 01:00:00,0.0,16.5,,0.0,97.637,40.2258,,14.03,4.7,2.21,-0.06,0.0,11.1908,161.2,0.0,0,4.2,93.75,52.4,17.73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,1648.0,579.75,60.3666,0.02,4.755,83.89,0.0,38.18,36.523,27.8,327.7,119.04,0.0,0.0,0.0,20.8,82.6,0.0,9.64,132.21,,0.0,22.786,0.0,0.0,13.0,1338.19,26.5,0.0,23.07,5.8,30.6981,,,0.0,70.56,0.0,131.11,131.1,,0.0,0.0,0.0
2025-04-07 01:05:00,0.0,20.2,,0.0,102.342,38.6389,,16.36,4.9,3.43,-0.06,0.0,13.7318,160.9,0.0,0,4.0,88.72,52.2,17.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,1644.0,578.25,57.6926,0.02,3.87,77.87,0.0,39.89,34.8949,29.9,293.8,121.36,0.0,0.0,0.0,19.5,84.4,0.0,9.32,140.74,,0.0,25.06,0.0,0.0,13.0,1341.31,23.2,0.0,25.12,5.9,30.8263,,,0.0,78.26,0.0,121.94,119.57,,0.0,0.0,0.0
2025-04-07 01:10:00,0.0,26.7,,0.0,100.528,40.8301,,16.28,4.5,3.1,-0.06,0.0,16.8243,161.2,0.0,0,3.8,88.05,52.32,17.28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1648.0,579.75,51.5586,0.02,3.945,73.3,0.0,36.39,36.5047,36.8,285.8,114.37,0.0,0.0,0.0,18.2,88.8,0.0,8.58,150.2,,0.0,30.324,0.0,0.0,13.0,1338.84,20.9,0.0,25.82,7.0,30.2525,,,0.0,78.04,0.0,108.65,109.25,,0.0,0.0,0.0
2025-04-07 01:15:00,0.0,28.4,,0.0,101.917,41.6846,,17.41,5.6,3.94,-0.06,0.0,20.3254,161.2,0.0,0,4.0,98.35,52.4,16.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,1654.0,579.0,49.833,0.02,4.185,73.59,0.0,31.32,37.785,36.4,291.7,104.68,0.0,0.0,0.0,17.9,97.3,0.0,8.53,152.26,,0.0,35.187,0.0,0.0,13.1,1339.56,17.0,0.0,23.08,7.2,32.0592,,,0.0,76.14,0.0,100.27,117.96,,0.0,0.0,0.0
2025-04-07 01:20:00,0.0,28.0,,0.0,101.882,41.1902,,17.23,5.9,3.53,-0.05,0.0,23.2694,160.9,0.0,0,3.4,94.05,52.36,16.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1651.0,578.625,49.2244,0.02,4.455,75.04,0.0,31.51,40.5759,37.6,290.1,95.49,0.0,0.0,0.0,17.2,80.7,0.0,8.2,163.07,,0.0,40.194,0.0,0.0,13.0,1342.66,17.0,0.0,23.42,6.2,30.0694,,,0.0,67.48,0.0,83.37,108.91,,0.0,0.0,0.0
2025-04-07 01:25:00,0.0,27.2,,0.0,102.531,40.8789,,16.64,5.8,2.73,-0.06,0.0,24.4623,161.0,0.0,0,3.5,85.21,52.28,17.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,1655.0,577.5,51.3845,0.02,6.03,70.71,0.0,31.69,39.0942,33.2,298.6,92.78,0.0,0.0,0.0,15.8,79.0,0.0,10.42,179.73,,0.0,44.593,0.0,0.0,13.0,1341.72,22.6,0.0,25.83,6.7,29.2882,,,0.0,77.8,0.0,70.64,99.3,,0.0,0.0,0.0
2025-04-07 01:30:00,0.0,26.6,,0.0,102.497,41.6663,,16.59,7.5,2.42,-0.06,0.0,24.8474,161.1,0.0,0,3.6,72.0,52.28,16.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,1655.0,579.75,55.0403,0.02,5.595,64.56,0.0,37.77,38.8424,37.0,292.3,96.65,0.0,0.0,0.0,16.1,85.1,0.0,9.2,194.78,,0.0,44.986,0.0,0.0,13.1,1342.47,25.9,0.0,24.16,4.8,29.8558,,,0.0,69.1,0.0,76.51,96.43,,0.0,0.0,0.0
2025-04-07 01:35:00,0.0,26.4,,0.0,101.091,43.9368,,13.65,8.6,1.69,-0.06,0.0,21.6904,160.8,0.0,0,4.0,68.43,52.32,13.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,1655.0,579.75,56.7146,0.02,4.515,57.82,0.0,42.17,43.025,32.8,250.8,99.74,0.0,0.0,0.0,18.3,82.9,0.0,9.1,204.77,,0.0,47.974,0.0,0.0,4.0,1345.16,26.6,0.0,26.69,4.7,29.1051,,,0.0,77.3,0.0,78.05,93.01,,0.0,0.0,0.0
2025-04-07 01:40:00,0.0,28.3,,0.0,100.948,54.4167,,12.76,15.1,3.52,-0.06,0.0,19.5246,161.5,0.0,0,3.4,66.75,52.28,15.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1638.0,578.625,59.713,0.02,4.395,61.98,0.0,43.22,49.9695,32.6,244.3,103.77,0.0,0.0,0.0,14.7,84.5,0.0,9.56,191.86,,0.0,46.452,0.0,0.0,0.0,1337.47,24.6,0.0,27.88,4.6,34.2809,,,0.0,85.54,0.0,94.62,93.4,,0.0,0.0,0.0
2025-04-07 01:45:00,0.0,36.9,,0.0,99.996,60.7034,,8.66,14.1,5.83,-0.06,0.0,18.3972,161.0,0.0,0,3.6,75.41,52.36,9.69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,1634.0,577.5,61.9188,0.02,4.14,76.56,0.0,39.54,57.535,27.3,244.4,113.9,0.0,0.0,0.0,12.6,89.6,0.0,10.2,200.34,,0.0,46.428,0.0,0.0,0.0,1335.41,24.5,0.0,31.85,4.4,40.2686,,,0.0,84.76,0.0,113.21,99.87,,0.0,0.0,0.0
2025-04-07 01:50:00,0.0,72.9,,0.0,100.311,58.1704,,9.16,14.6,9.91,-0.06,0.0,16.9728,161.2,0.0,0,4.0,73.31,52.28,16.85,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,1634.0,577.5,59.1664,0.02,3.945,88.8,0.0,40.83,53.2975,24.6,243.1,115.36,0.0,0.0,0.0,13.7,82.2,0.0,10.8,204.23,,0.0,48.638,0.0,0.0,0.0,1338.56,25.4,0.0,29.62,4.9,40.94,,,0.0,82.44,0.0,118.79,106.42,,0.0,0.0,0.0
2025-04-07 01:55:00,0.0,123.8,,0.0,101.523,55.259,,11.27,10.6,10.82,-0.06,0.0,14.8997,161.2,0.0,0,4.6,67.23,52.24,25.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,1639.0,579.375,48.6375,0.02,4.74,77.47,0.0,41.26,58.5543,21.8,244.2,111.68,0.0,0.0,0.0,15.1,80.0,0.0,11.91,198.07,,0.0,52.058,0.0,0.0,0.0,1337.38,23.7,0.0,28.8,5.6,39.6887,,,0.0,78.3,0.0,128.51,109.0,,0.0,0.0,0.0
2025-04-07 02:00:00,0.0,128.3,,0.0,101.375,53.7148,,21.04,12.9,12.45,-0.06,0.0,16.1536,161.1,0.0,0,5.2,66.18,52.28,29.53,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,1641.0,579.0,47.4622,0.02,5.205,77.38,0.0,41.99,54.6022,22.3,243.2,98.9,0.0,0.0,0.0,10.2,77.0,0.0,12.08,191.67,,0.0,49.564,0.0,0.0,0.0,1336.88,25.3,0.0,26.43,8.2,37.644,,,0.0,83.24,0.0,133.06,115.25,,0.0,0.0,0.0
2025-04-07 02:05:00,0.0,98.8,,0.0,100.765,53.4157,,31.45,15.3,13.51,-0.06,0.0,20.35,160.8,0.0,0,5.2,71.01,52.16,20.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,1654.0,579.75,47.1064,0.02,4.365,76.47,0.0,39.39,54.4404,22.9,219.6,87.05,0.0,0.0,0.0,13.7,75.5,0.0,12.45,195.68,,0.0,49.706,0.0,0.0,0.0,1341.38,28.2,0.0,22.68,7.8,37.6989,,,0.0,82.28,0.0,123.36,126.31,,0.0,0.0,0.0
2025-04-07 02:10:00,0.0,76.6,,0.0,101.03,54.6303,,36.77,15.7,13.78,-0.06,0.0,25.2017,161.3,0.0,0,4.8,80.19,52.2,15.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,1657.0,580.125,46.685,0.02,4.68,67.06,0.0,40.63,59.9872,30.4,213.1,87.19,0.0,0.0,0.0,12.3,75.2,0.0,10.08,209.37,,0.0,54.743,0.0,0.0,0.0,1336.69,28.8,0.0,25.2,9.5,36.2158,,,0.0,76.72,0.0,131.02,129.38,,0.0,0.0,0.0
2025-04-07 02:15:00,0.0,70.0,,0.0,100.948,48.9418,,36.55,15.4,12.7,-0.05,0.0,26.0352,160.8,0.0,0,3.9,89.34,52.16,13.99,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,1637.0,577.125,47.1603,0.02,6.0,76.12,0.0,40.54,60.9806,35.2,213.4,92.63,0.0,0.0,0.0,12.2,79.3,0.0,10.14,220.14,,0.0,59.14,0.0,0.0,0.0,1340.72,28.2,0.0,36.35,10.6,33.518,,,0.0,87.42,0.0,130.69,140.33,,0.0,0.0,0.0
2025-04-07 02:20:00,0.0,70.9,,0.0,99.578,49.778,,40.03,13.4,11.53,-0.06,0.0,33.4275,161.1,0.0,0,3.5,93.79,52.2,14.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,1636.0,577.875,49.9473,0.02,4.23,72.9,0.0,47.72,69.1961,38.9,210.7,90.04,0.0,0.0,0.0,10.6,82.5,0.0,10.64,215.16,,0.0,71.808,0.0,0.0,0.0,1339.94,28.2,0.0,44.24,8.4,33.5912,,,0.0,92.4,0.0,140.5,151.94,,0.0,0.0,0.0
2025-04-07 02:25:00,0.0,79.0,,0.0,97.762,51.1025,,39.89,13.0,15.45,-0.06,0.0,38.4369,160.8,0.0,0,2.9,100.29,52.08,14.77,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,1651.0,579.75,54.8466,0.02,3.915,78.5,0.0,50.48,63.3717,39.2,216.5,102.23,0.0,0.0,0.0,10.4,81.8,0.0,12.51,226.47,,0.0,75.633,0.0,0.0,0.0,1345.31,27.7,0.0,43.83,9.1,32.5475,,,0.0,96.78,0.0,154.7,144.61,,0.0,0.0,0.0
2025-04-07 02:30:00,0.0,85.6,,0.0,99.228,51.3161,,40.53,14.6,13.06,-0.06,0.0,36.0694,161.0,0.0,0,2.9,90.98,52.24,17.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,1657.0,580.125,45.8326,0.02,4.41,83.56,0.0,50.22,54.9226,38.4,225.8,100.96,0.0,0.0,0.0,10.1,85.8,0.0,13.82,210.02,,0.0,79.556,0.0,0.0,0.0,1346.16,27.2,0.0,38.83,8.3,33.7438,,,0.0,90.06,0.0,152.4,135.89,,0.0,0.0,0.0
2025-04-07 02:35:00,0.0,91.0,,0.0,101.422,49.5522,,42.79,12.7,17.8,-0.06,0.0,36.5875,161.1,0.0,0,3.5,84.61,52.2,20.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,1656.0,579.75,43.0216,0.02,4.83,82.37,0.0,39.02,54.4771,37.2,199.1,92.87,0.0,0.0,0.0,10.8,86.7,0.0,15.69,205.48,,0.0,79.591,0.0,0.0,0.0,1343.44,27.2,0.0,34.18,7.7,33.5363,,,0.0,82.98,0.0,155.86,129.0,,0.0,0.0,0.0
2025-04-07 02:40:00,0.0,95.4,,0.0,98.922,49.7841,,41.5,11.0,21.4,-0.06,0.0,36.3622,161.0,0.0,0,3.4,84.87,52.2,22.26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,1645.0,579.0,42.7808,0.02,4.725,82.52,0.0,41.91,56.9292,35.6,194.6,101.23,0.0,0.0,0.0,13.5,89.8,0.0,15.98,208.93,,0.0,79.686,0.0,0.0,0.0,1338.78,27.0,0.0,33.5,8.4,36.0876,,,0.0,77.66,0.0,160.54,122.39,,0.0,0.0,0.0
2025-04-07 02:45:00,0.0,93.1,,0.0,93.653,52.4941,,40.83,10.6,16.15,-0.06,0.0,35.3628,161.2,0.0,0,2.7,89.88,52.12,23.97,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,1618.0,575.25,45.8656,0.02,3.735,80.11,0.0,41.59,58.4811,35.8,188.7,105.02,0.0,0.0,0.0,15.8,82.0,0.0,18.17,206.09,,0.0,87.836,0.0,0.0,0.1,1335.84,22.9,0.0,33.13,8.4,41.8189,,,0.0,77.48,0.0,172.53,122.21,,0.0,0.0,0.0
2025-04-07 02:50:00,0.0,90.3,,0.0,96.895,60.6241,,44.6,11.4,12.97,-0.05,0.0,34.2917,161.3,0.0,0,1.9,97.41,52.28,23.76,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1642.0,573.0,53.5569,0.02,3.765,73.94,0.0,41.31,67.5787,41.5,193.3,135.11,0.0,0.0,0.0,19.4,78.0,0.0,18.5,206.14,,0.0,86.75,0.0,0.0,0.0,1342.97,21.0,0.0,37.01,9.4,40.2197,,,0.0,81.46,0.0,168.5,135.6,,0.0,0.0,0.0
