SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF
2025-01-13 00:00:00,160.498,2013.59,0.0,0.0,21.57,54.872,0.0,0.0,0.0,0.0,0.0,56.9802,0.36927,6.79919,0.0,4.43,0.0,0,1816.32,0.0,0.0,0.0,0.0,0.001526,1.96997,0.0,0.1333,1.57061,0.0,0.0,6.31702,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1100.53,385.230010986,0.0,0.0,0.00153,0.0,244.857,0.0,0.0,0.14381,0.0,0.0,30.7,50.4,105.608,0.0,0.0,0.0,7.11376,0.0,587.054,0.0,,0.0,0.0,0.0,122.222,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,12.51,298.138,0.0,42.24,,0.0,0.0,0.00916,0.0
2025-01-13 00:05:00,154.093,2020.92,0.0,0.0,19.33,53.6537,0.0,0.0,0.0,0.0,0.0,67.9438,0.0,4.69726,0.0,6.97,0.0,0,1819.64,0.0,0.0,0.0,0.0,0.001526,1.96997,0.0,1.28859,4.99522,0.0,0.0,6.43391,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1100.02,310.390014648,0.0,0.0,0.00153,0.0,247.082,0.0,0.0,0.12371,0.0,0.0,31.0,50.4,105.344,0.0,0.0,0.0,6.22751,0.0,586.785,0.0,,0.0,0.0,0.0,128.518,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,12.5,293.823,0.0,42.29,,0.0,0.0,0.00916,0.0
2025-01-13 00:10:00,146.595,2008.98,0.0,0.0,19.24,45.7329,0.0,0.0,0.0,0.0,0.0,72.3751,0.31922,2.59976,0.0,11.92,0.0,0,1813.69,0.0,0.0,0.0,0.0,0.001526,4.60993,0.0,5.64315,8.78563,0.0,0.0,6.37546,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1101.14,335.950012207,0.0,0.0,0.00153,0.0,248.629,0.0,0.0,0.12371,0.0,0.0,30.8,50.4,105.52,0.0,0.0,0.0,9.40993,0.0,590.106,0.0,,0.0,0.0,0.0,124.97,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,15.41,289.182,0.0,43.05,,0.0,0.0,0.00916,0.0
2025-01-13 00:15:00,138.493,2011.52,0.0,0.0,21.05,36.6713,0.0,0.0,0.0,0.0,0.0,73.7957,1.97078,4.299,0.0,17.61,0.0,0,1817.74,0.0,0.0,0.0,0.0,0.001526,6.7399,0.0,15.8757,13.3068,0.0,0.0,6.25857,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1099.06,277.380004883,0.0,0.0,0.00153,0.0,245.653,0.0,0.0,0.12371,0.0,0.0,30.8,50.4,105.937,0.0,0.0,0.0,16.7819,0.0,586.615,0.0,,0.0,0.0,0.0,123.605,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.27,23.48,254.359,0.0,43.24,,0.0,0.0,0.00916,0.0
2025-01-13 00:20:00,108.797,2011.81,0.0,0.0,25.3,19.8554,0.0,0.0,0.0,0.0,0.0,66.2364,8.3402,9.39673,0.0,18.45,0.0,0,1819.5,0.0,0.0,0.0,0.0,0.001526,9.23986,0.0,46.9607,18.9968,0.0,0.0,6.22781,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1111.98,270.660003662,0.0,0.0,0.00153,0.0,242.275,0.0,0.0,0.12371,0.0,0.0,30.8,50.4,104.773,0.0,0.0,0.0,24.4724,0.0,584.93,0.0,,0.0,0.0,0.0,120.658,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,31.58,239.331,0.0,43.66,,0.0,0.0,0.00916,0.0
2025-01-13 00:25:00,70.7977,2005.39,0.0,0.0,23.09,2.13614,0.0,0.0,0.0,0.0,0.0,42.134,12.6692,6.49828,0.0,20.9,0.0,0,1819.03,0.0,0.0,0.0,0.0,0.001526,13.3848,0.0,88.6654,26.9227,0.0,0.0,6.37546,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1110.08,208.539993286,0.0,0.0,0.00153,0.0,245.827,0.0,0.0,0.12371,0.0,0.0,30.9,50.4,104.685,0.0,0.0,0.0,31.3683,0.0,585.247,0.0,,0.0,0.0,0.0,111.864,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.27,34.43,223.288,0.0,44.49,,0.0,0.0,0.00916,0.0
2025-01-13 00:30:00,37.6944,2012.05,0.0,0.0,18.37,30.1855,0.0,0.0,0.0,0.0,0.0,36.8612,16.3779,34.496,0.0,18.48,0.0,0,1817.28,0.0,0.0,0.0,0.0,0.001526,19.3847,0.0,61.04,30.4584,0.0,0.0,6.31702,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1072.99,209.809997559,0.0,0.0,0.00153,0.0,252.84,0.0,0.0,0.00565,0.0,0.0,30.9,50.4,104.355,0.0,0.0,0.0,33.5509,0.0,584.808,0.0,,0.0,0.0,0.0,114.636,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,36.52,218.611,0.0,44.59,,0.0,0.0,0.00916,0.0
2025-01-13 00:35:00,20.6991,2016.62,0.0,0.0,22.5,54.0033,0.0,0.0,0.0,0.0,0.0,36.1562,21.611,36.1997,0.0,14.5,0.0,0,1818.77,0.0,0.0,0.0,0.0,0.001526,32.4145,0.0,36.9376,30.437,0.0,0.0,6.28625,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1021.7,211.75,0.0,0.0,0.00153,0.0,253.024,0.0,0.0,0.15386,0.0,0.0,31.2,50.4,104.443,0.0,0.0,0.0,33.1701,0.0,585.784,0.0,,0.0,0.0,0.0,119.18,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,48.35,203.293,0.0,44.9,,0.0,0.0,0.00916,0.0
2025-01-13 00:40:00,16.5965,2009.0,0.0,0.0,24.98,65.9808,0.0,0.0,0.0,0.0,0.0,37.2549,30.6758,41.8992,0.0,12.31,0.0,0,1818.77,0.0,0.0,0.0,0.0,0.001526,59.7141,0.0,59.5927,28.2137,0.0,0.0,6.49236,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,999.258,244.399993896,0.0,0.0,0.00153,0.0,252.804,0.0,0.0,0.12371,0.0,0.0,30.7,50.4,104.399,0.0,0.0,0.0,32.5585,0.0,588.104,0.0,,0.0,0.0,0.0,113.652,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,67.77,185.927,0.0,45.44,,0.0,0.0,0.00916,0.0
2025-01-13 00:45:00,23.795,2014.28,0.0,0.0,29.26,80.0703,0.0,0.0,0.0,0.0,0.0,33.4508,38.1812,39.6999,0.0,11.71,0.0,0,1820.96,0.0,0.0,0.0,0.0,0.001526,62.034,0.0,66.4991,25.6508,0.0,0.0,6.31702,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,974.844,155.020004272,0.0,0.0,0.00153,0.0,250.24,0.0,0.0,0.12371,0.0,0.0,31.0,50.2,104.817,0.0,0.0,0.0,32.2692,0.0,587.103,0.0,,0.0,0.0,0.0,111.427,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,103.37,167.98,0.0,45.91,,0.0,0.0,0.00916,0.0
2025-01-13 00:50:00,9.69535,2011.93,0.0,0.0,26.52,83.0323,0.0,0.0,0.0,0.0,0.0,31.8792,45.0336,32.4958,0.0,9.72,0.0,0,1819.29,0.0,0.0,0.0,0.0,0.001526,45.4743,0.0,62.5888,27.2354,0.0,0.0,6.60926,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,929.165,199.029998779,0.0,0.0,0.00153,0.0,244.829,0.0,0.0,0.12371,0.0,0.0,30.4,50.2,103.421,0.0,0.0,0.0,31.6063,0.0,585.711,0.0,,0.0,0.0,0.0,98.248,,0.0,0.0,0.0,,,,0.0,,4.34416,-0.26,101.96,158.282,0.0,45.6,,0.0,0.0,0.00916,0.0
