SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF
2024-06-10 00:00:00,42.6944,2586.03,0.0,0.0,0.69,28.0807,0.0,0.0,26.4106,0.0,0.0,42.208,0.00317,66.8967,0.0,13.34,0.0,0,1949.82,0.0,0.0,0.0,0.0,0.001526,48.0443,0.0,22.4647,21.4073,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1421.73,274.440002441,0.0,0.0,0.00153,0.0,20.5402,0.0,0.0,0.15386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3065,0.0,1199.91,0.0,0.0,0.0,9.76919,0.0,21.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.633,-0.84,1.65,88.4723,0.0,0.0,0.0,0.0
2024-06-10 00:05:00,45.1972,2641.69,0.0,0.0,0.82,28.1205,0.0,0.0,22.7386,0.0,0.0,45.2048,0.00317,51.3999,0.0,14.81,0.0,0,1956.93,0.0,0.0,0.0,0.0,0.001526,50.3642,0.0,23.9564,24.2313,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1430.15,178.100006104,0.0,0.0,0.00153,0.0,21.9135,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8407,0.0,1157.43,0.0,0.16661,0.0,11.9401,0.0,21.6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0643,0.0,0.0,14.633,-0.84,1.1,116.353,0.0,0.0,0.0,0.0
2024-06-10 00:10:00,40.7974,2663.13,0.0,0.0,1.79,26.1026,0.0,0.0,19.4612,0.0,0.0,42.5773,0.00317,48.6962,0.0,13.82,0.0,0,1954.75,0.0,0.0,0.0,0.0,0.001526,56.9941,0.0,25.8544,25.3683,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1428.32,170.770004272,0.0,0.0,0.00153,0.0,20.9613,0.0,0.0,0.12371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.911,0.0,1143.42,0.0,0.1964,0.0,13.4167,0.0,22.5522,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,14.633,-0.83,0.52,108.449,0.0,0.0,0.0,0.0
2024-06-10 00:15:00,41.5959,2660.47,0.0,0.0,4.98,22.7325,0.0,0.0,18.7464,0.0,0.0,37.2122,0.00317,39.4964,0.0,13.52,0.0,0,1956.71,0.0,0.0,0.0,0.0,0.001526,57.6141,0.0,25.994,24.8875,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1433.93,194.850006104,0.0,0.0,0.00153,0.0,20.4212,0.0,0.0,0.12371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9968,0.0,1105.11,0.0,0.0121,0.0,9.29458,0.0,21.6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2328,-0.82,0.04,104.787,0.0,0.0,0.0,0.0
2024-06-10 00:20:00,45.7941,2657.0,0.0,0.0,9.83,20.3232,0.0,0.0,18.4808,0.0,0.0,40.238,0.00317,34.1995,0.0,14.42,0.0,0,1958.03,0.0,0.0,0.0,0.0,0.001526,57.8241,0.0,23.5121,24.9343,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1430.47,229.169998169,0.0,0.0,0.00153,0.0,18.3978,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8357,0.0,1076.3,0.0,0.0,0.0,11.9841,0.0,19.4333,0.0,0.0,0.0,0.0,0.11514,0.0015,0.0,0.0,0.0,14.5758,-0.82,0.0,99.3308,0.0,0.0,0.0,0.0
2024-06-10 00:25:00,39.7973,2648.92,0.0,0.0,11.54,18.5837,0.0,0.0,13.6975,0.0,0.0,44.8478,0.00317,27.4999,0.0,14.37,0.0,0,1954.92,0.0,0.0,0.0,0.0,0.001526,63.474,0.0,19.5828,23.6052,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1429.88,279.359985352,0.0,0.0,0.00153,0.0,17.3724,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8631,0.0,1034.26,0.0,0.00093,0.0,7.71252,0.0,17.8427,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,14.5758,-0.82,0.0,95.6872,0.0,0.0,0.0,0.0
2024-06-10 00:30:00,44.6936,2660.49,0.0,0.0,12.82,18.2132,0.0,0.0,16.1233,0.0,0.0,50.1701,0.00317,27.4999,0.0,13.56,0.0,0,1955.14,0.0,0.0,0.0,0.0,0.001526,59.3241,0.0,21.6522,22.8761,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1430.2,292.119995117,0.0,0.0,0.00153,0.0,19.0204,0.0,0.0,0.08352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7212,0.0,1032.6,0.0,0.05864,0.0,6.02499,0.0,16.3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9759,-0.82,0.0,103.736,0.0,0.0,0.0,0.0
2024-06-10 00:35:00,48.1934,2659.15,0.0,0.0,13.15,18.2195,0.0,0.0,17.5647,0.0,0.0,55.4849,0.00317,27.199,0.0,15.32,0.0,0,1958.73,0.0,0.0,0.0,0.0,0.001526,59.1741,0.0,23.2455,22.2286,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1431.2,290.059997559,0.0,0.0,0.00153,0.0,19.0845,0.0,0.0,0.15386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8563,0.0,1004.45,0.0,0.0363,0.0,5.81405,0.0,17.9342,0.0,0.0,0.0,0.0,0.0,0.21384,0.02243,0.0,0.0,14.0614,-0.82,0.12,101.035,0.0,0.0,0.0,0.0
2024-06-10 00:40:00,45.9966,2663.66,0.0,0.0,14.67,17.8113,0.0,0.0,17.0393,0.0,0.0,60.7202,0.00317,29.0,0.0,15.92,0.0,0,1959.71,0.0,0.0,0.0,0.0,0.001526,58.2141,0.0,18.6243,18.9603,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1430.83,256.209991455,0.0,0.0,0.00153,0.0,18.7915,0.0,0.0,0.17395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6828,0.0,964.751,0.0,0.20198,0.0,11.6501,0.0,21.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3472,-0.82,0.04,90.0132,0.0,0.0,0.0,0.0
2024-06-10 00:45:00,48.7945,2645.38,0.0,0.0,16.05,13.0513,0.0,0.0,12.9748,0.0,0.0,45.6565,0.00317,29.0,0.0,13.08,0.0,0,1953.04,0.0,0.0,0.0,0.0,0.001526,60.1041,0.0,16.9675,17.7621,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1427.9,249.940002441,0.0,0.0,0.00153,0.0,19.3042,0.0,0.0,0.14381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0028,0.0,997.198,0.0,0.0,0.0,14.6824,0.0,19.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.01944,0.0,0.0,14.3472,-0.83,0.5,86.8046,0.0,0.0,0.0,0.0
