SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF
2024-12-30 00:00:00,60.1987,2223.76,0.0,0.0,0.35,67.5612,0.0,0.0,28.4418,0.0,0.0,87.4098,55.8853,44.0985,0.0,20.94,0.0,0,2515.71,0.0,0.0,0.0,0.0,0.001526,53.0342,0.0,68.5875,32.9864,0.0,0.0,13.4077,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,895.766,0.0,0.0,0.0,0.00153,0.0,253.939,0.0,0.0,0.17395,248.52,0.0,0.0,56.1,56.7617,0.0,0.0,0.0,13.1124,0.0,600.287,0.0,,0.0,22.0565,0.0,90.6398,,0.0,0.0,0.0,,,,0.0,,13.6612,-0.84,111.75,197.202,0.0,42.68,,0.0,0.0,0.00916,0.0
2024-12-30 00:05:00,63.0991,2208.99,0.0,0.0,0.3,76.313,0.0,0.0,29.3598,0.0,0.0,88.043,53.7057,41.2974,0.0,22.65,0.0,0,2551.26,0.0,0.0,0.0,0.0,0.001526,57.0941,0.0,68.2891,33.1737,0.0,0.0,13.3492,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,901.405,0.0,0.0,0.0,0.00153,0.0,253.079,0.0,0.0,0.12371,256.66,0.0,0.0,56.1,57.8933,0.0,0.0,0.0,12.9586,0.0,599.457,0.0,,0.0,18.8924,0.0,92.206,,0.0,0.0,0.0,,,,0.0,,13.6612,-0.83,103.21,197.202,0.0,42.66,,0.0,0.0,0.00916,0.0
2024-12-30 00:10:00,61.7954,2177.67,0.0,0.0,0.0,73.0434,0.0,0.0,26.4106,0.0,0.0,90.4967,48.1939,40.2973,0.0,23.88,0.0,0,2562.03,0.0,0.0,0.0,0.0,0.001526,57.1741,0.0,73.1134,32.0478,0.0,0.0,13.2908,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,896.645,0.0,0.0,0.0,0.00153,0.0,254.699,0.0,0.0,0.13376,249.09,0.0,0.0,56.1,58.1131,0.0,0.0,0.0,12.1749,0.0,602.606,0.0,,0.0,18.6199,0.0,93.29,,0.0,0.0,0.0,,,,0.0,,13.6612,-0.82,107.92,200.647,0.0,42.43,,0.0,0.0,0.00916,0.0
2024-12-30 00:15:00,61.7954,2138.31,0.0,0.0,0.0,64.9195,0.0,0.0,25.8207,0.0,0.0,94.9844,52.232,39.0981,0.0,23.08,0.0,0,2561.64,0.0,0.0,0.0,0.0,0.001526,56.6841,0.0,73.0563,32.6833,0.0,0.0,13.2908,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,891.81,0.0,0.0,0.0,0.00153,0.0,253.619,0.0,0.0,0.12371,249.14,0.0,0.0,56.1,57.6846,0.0,0.0,0.0,13.116,0.0,598.236,0.0,,0.0,19.7625,0.0,93.03,,0.0,0.0,0.0,,,,0.0,,13.6612,-0.8,110.65,207.136,0.0,42.78,,0.0,0.0,0.00916,0.0
2024-12-30 00:20:00,58.4994,2119.22,0.0,0.0,0.0,72.6917,0.0,0.0,22.4808,0.0,0.0,100.829,48.1734,41.5983,0.0,25.97,0.0,0,2548.33,0.0,0.0,0.0,0.0,0.001526,59.5741,0.0,65.8516,32.1692,0.0,0.0,13.3185,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,893.764,0.0,0.0,0.0,0.00153,0.0,255.157,0.0,0.0,0.17395,248.21,0.0,0.0,56.1,59.1458,0.0,0.0,0.0,12.6839,0.0,594.159,0.0,,0.0,19.3582,0.0,93.3413,,0.0,0.0,0.0,,,,0.0,,13.6612,-0.82,109.66,200.828,0.0,42.21,,0.0,0.0,0.00916,0.0
2024-12-30 00:25:00,61.8979,2118.61,0.0,0.0,0.03,74.9021,0.0,0.0,21.5628,0.0,0.0,106.363,52.1183,43.1958,0.0,24.56,0.0,0,2556.12,0.0,0.0,0.0,0.0,0.001526,50.3042,0.0,65.8579,31.3995,0.0,0.0,13.4385,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,897.914,0.0,0.0,0.0,0.00153,0.0,252.914,0.0,0.0,0.1639,250.14,0.0,0.0,56.1,58.3877,0.0,0.0,0.0,11.3582,0.0,596.673,0.0,,0.0,17.9871,0.0,93.185,,0.0,0.0,0.0,,,,0.0,,13.6612,-0.84,109.14,201.372,0.0,42.28,,0.0,0.0,0.00916,0.0
2024-12-30 00:30:00,56.3998,2097.66,0.0,0.0,0.0,72.4217,0.0,0.0,23.0043,0.0,0.0,106.885,53.4767,42.5984,0.0,24.68,0.0,0,2543.35,0.0,0.0,0.0,0.0,0.001526,53.5742,0.0,70.0982,32.2525,0.0,0.0,13.38,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,894.105,0.0,0.0,0.0,0.00153,0.0,250.213,0.0,0.0,0.08352,248.96,0.0,0.0,56.1,55.707,0.0,0.0,0.0,11.1934,0.0,596.039,0.0,,0.0,17.7058,0.0,92.2341,,0.0,0.0,0.0,,,,0.0,,13.947,-0.84,109.34,199.922,0.0,42.41,,0.0,0.0,0.00916,0.0
2024-12-30 00:35:00,56.6,2087.82,0.0,0.0,0.0,74.3118,0.0,0.0,21.9535,0.0,0.0,115.323,52.1382,40.7974,0.0,23.96,0.0,0,2513.32,0.0,0.0,0.0,0.0,0.001526,51.7142,0.0,70.3014,29.4245,0.0,0.0,13.38,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,901.527,0.0,0.0,0.0,0.00153,0.0,249.828,0.0,0.0,0.1639,254.55,0.0,0.0,56.1,52.7297,0.0,0.0,0.0,12.087,0.0,597.723,0.0,,0.0,17.2927,0.0,92.477,,0.0,0.0,0.0,,,,0.0,,13.947,-0.81,106.52,207.608,0.0,42.89,,0.0,0.0,0.00916,0.0
2024-12-30 00:40:00,55.599,2042.61,0.0,0.0,0.19,67.4502,0.0,0.0,25.4262,0.0,0.0,107.33,50.5299,39.4964,0.0,23.13,0.0,0,2548.55,0.0,0.0,0.0,0.0,0.001526,45.2443,0.0,65.7881,30.4576,0.0,0.0,13.5246,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,893.129,0.0,0.0,0.0,0.00153,0.0,253.17,0.0,0.0,0.12371,248.6,0.0,0.0,56.1,52.4221,0.0,0.0,0.0,12.8341,0.0,602.24,0.0,,0.0,18.365,0.0,91.6274,,0.0,0.0,0.0,,,,0.0,,13.947,-0.81,107.23,213.264,0.0,42.61,,0.0,0.0,0.00916,0.0
2024-12-30 00:45:00,59.7983,2007.7,0.0,0.0,0.67,70.3724,0.0,0.0,19.137,0.0,0.0,106.654,49.2742,42.2975,0.0,22.41,0.0,0,2547.7,0.0,0.0,0.0,0.0,0.001526,48.5343,0.0,66.7466,32.1493,0.0,0.0,13.38,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,894.936,0.0,0.0,0.0,0.00153,0.0,253.335,0.0,0.0,0.12371,249.29,0.0,0.0,56.1,48.8844,0.0,0.0,0.0,12.5667,0.0,599.774,0.0,,0.0,17.3367,0.0,91.631,,0.0,0.0,0.0,,,,0.0,,13.947,-0.84,102.72,214.859,0.0,42.76,,0.0,0.0,0.00916,0.0
2024-12-30 00:50:00,61.3999,2001.52,0.0,0.0,1.61,75.8127,0.0,0.0,17.8284,0.0,0.0,104.778,47.6838,40.4964,0.0,22.37,0.0,0,2549.89,0.0,0.0,0.0,0.0,0.001526,46.6843,0.0,64.1567,30.4965,0.0,0.0,13.2324,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,893.202,0.0,0.0,0.0,0.00153,0.0,250.735,0.0,0.0,0.14381,249.7,0.0,0.0,56.1,47.555,0.0,0.0,0.0,14.2769,0.0,598.602,0.0,,0.0,15.7371,0.0,91.6408,,0.0,0.0,0.0,,,,0.0,,13.947,-0.83,102.67,219.01,0.0,42.66,,0.0,0.0,0.00916,0.0
2024-12-30 00:55:00,63.9976,1989.53,0.0,0.0,2.12,76.1602,0.0,0.0,18.0901,0.0,0.0,88.7785,51.7417,42.8993,0.0,23.47,0.0,0,2555.78,0.0,0.0,0.0,0.0,0.001526,44.1143,0.0,62.9126,27.8924,0.0,0.0,13.4385,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,903.676,0.0,0.0,0.0,0.00153,0.0,251.183,0.0,0.0,0.14381,251.4,0.0,0.0,56.1,49.3458,0.0,0.0,0.0,13.0355,0.0,599.847,0.0,,0.0,14.1989,0.0,85.7557,,0.0,0.0,0.0,,,,0.0,,13.947,-0.81,103.25,212.81,0.0,42.65,,0.0,0.0,0.00916,0.0
2024-12-30 01:00:00,70.399,2010.31,0.0,0.0,2.84,78.0127,0.0,0.0,14.219,0.0,0.0,85.9785,49.6427,40.7974,0.0,22.5,0.0,0,2546.86,0.0,0.0,0.0,0.0,0.001526,47.2943,0.0,63.3442,28.0614,0.0,0.0,13.1432,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,899.013,0.0,0.0,0.0,0.00153,0.0,253.298,0.0,0.0,0.15386,249.42,0.0,0.0,56.1,48.8075,0.0,0.0,0.0,12.6656,0.0,597.919,0.0,,0.0,13.7859,0.0,89.247,,0.0,0.0,0.0,,,,0.0,,13.947,-0.81,100.32,210.762,0.0,43.03,,0.0,0.0,0.00916,0.0
2024-12-30 01:05:00,68.2994,1974.74,0.0,0.0,3.93,78.3413,0.0,0.0,17.301,0.0,0.0,81.088,49.2318,40.3991,0.0,21.43,0.0,0,2548.33,0.0,0.0,0.0,0.0,0.001526,50.2742,0.0,62.7095,26.5522,0.0,0.0,13.1739,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,897.914,0.0,0.0,0.0,0.00153,0.0,252.868,0.0,0.0,0.12371,251.5,0.0,0.0,56.1,46.3136,0.0,0.0,0.0,12.4495,0.0,596.6,0.0,,0.0,12.1159,0.0,88.7746,,0.0,0.0,0.0,,,,0.0,,13.947,-0.83,103.26,218.013,0.0,42.59,,0.0,0.0,0.00916,0.0
2024-12-30 01:10:00,70.4967,1957.72,0.0,0.0,3.75,81.8328,0.0,0.0,16.3167,0.0,0.0,82.4094,43.8754,38.899,0.0,20.51,0.0,0,2557.07,0.0,0.0,0.0,0.0,0.001526,50.5642,0.0,60.5512,27.7075,0.0,0.0,13.4969,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,898.061,0.0,0.0,0.0,0.00153,0.0,252.959,0.0,0.0,0.12371,252.96,0.0,0.0,56.1,44.6326,0.0,0.0,0.0,12.3214,0.0,596.527,0.0,,0.0,12.7751,0.0,88.34,,0.0,0.0,0.0,,,,0.0,,13.947,-0.82,104.93,211.179,0.0,42.75,,0.0,0.0,0.00916,0.0
2024-12-30 01:15:00,69.7984,1960.06,0.0,0.0,2.47,81.4728,0.0,0.0,16.4495,0.0,0.0,78.5016,46.4292,37.1997,0.0,20.82,0.0,0,2562.29,0.0,0.0,0.0,0.0,0.001526,48.6243,0.0,60.7924,26.6419,0.0,0.0,13.38,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,901.088,0.0,0.0,0.0,0.00153,0.0,252.511,0.0,0.0,0.12371,250.45,0.0,0.0,55.8,44.4239,0.0,0.0,0.0,11.8489,0.0,594.574,0.0,,0.0,14.8142,0.0,91.8593,,0.0,0.0,0.0,,,,0.0,,13.947,-0.81,110.44,205.849,0.0,42.82,,0.0,0.0,0.00916,0.0
2024-12-30 01:20:00,65.4966,1954.01,0.0,0.0,1.54,78.4899,0.0,0.0,15.4651,0.0,0.0,78.6587,45.1639,38.1998,0.0,19.06,0.0,0,2564.74,0.0,0.0,0.0,0.0,0.001526,50.7142,0.0,59.9799,28.0423,0.0,0.0,13.2908,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,899.794,0.0,0.0,0.0,0.00153,0.0,252.154,0.0,0.0,0.15386,252.74,0.0,0.0,55.5,45.6544,0.0,0.0,0.0,13.1856,0.0,598.846,0.0,,0.0,10.8854,0.0,90.4152,,0.0,0.0,0.0,,,,0.0,,13.947,-0.81,111.59,199.831,0.0,42.84,,0.0,0.0,0.00916,0.0
2024-12-30 01:25:00,66.7955,1962.77,0.0,0.0,1.83,81.5021,0.0,0.0,15.2698,0.0,0.0,70.7103,41.061,38.098,0.0,20.07,0.0,0,2564.08,0.0,0.0,0.0,0.0,0.001526,49.7442,0.0,61.1098,28.2478,0.0,0.0,13.3492,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,903.822,0.0,0.0,0.0,0.00153,0.0,252.007,0.0,0.0,0.14381,254.15,0.0,0.0,55.5,44.6986,0.0,0.0,0.0,15.2694,0.0,601.093,0.0,,0.0,12.3884,0.0,90.1552,,0.0,0.0,0.0,,,,0.0,,13.947,-0.82,108.3,196.967,0.0,42.53,,0.0,0.0,0.00916,0.0
2024-12-30 01:30:00,66.1997,1950.57,0.0,0.0,1.82,81.5209,0.0,0.0,7.99426,0.0,0.0,64.8554,43.0731,43.8994,0.0,21.18,0.0,0,2552.8,0.0,0.0,0.0,0.0,0.001526,51.8442,0.0,59.8784,28.4645,0.0,0.0,13.2324,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,899.745,0.0,0.0,0.0,0.00153,0.0,253.674,0.0,0.0,0.12371,252.47,0.0,0.0,55.5,43.8306,0.0,0.0,0.0,13.2955,0.0,600.946,0.0,,0.0,9.90103,0.0,90.1784,,0.0,0.0,0.0,,,,0.0,,13.947,-0.82,110.11,193.45,0.0,42.53,,0.0,0.0,0.00916,0.0
2024-12-30 01:35:00,72.0983,1926.27,0.0,0.0,1.67,83.1097,0.0,0.0,6.1622,0.0,0.0,63.2029,39.6386,45.7977,0.0,20.35,0.0,0,2563.64,0.0,0.0,0.0,0.0,0.001526,48.9043,0.0,62.1699,26.9767,0.0,0.0,13.38,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,851.6,0.0,0.0,0.0,0.00153,0.0,253.179,0.0,0.0,0.17395,253.19,0.0,0.0,55.5,44.1602,0.0,0.0,0.0,11.7061,0.0,594.891,0.0,,0.0,9.95376,0.0,88.0336,,0.0,0.0,0.0,,,,0.0,,13.947,-0.83,109.3,198.798,0.0,42.37,,0.0,0.0,0.00916,0.0
2024-12-30 01:40:00,69.398,1917.36,0.0,0.0,0.94,82.7308,0.0,0.0,13.7658,0.0,0.0,63.2532,39.3893,47.2979,0.0,22.21,0.0,0,2569.45,0.0,0.0,0.0,0.0,0.001526,51.8642,0.0,56.3554,25.7325,0.0,0.0,13.1432,0.0,0.0,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,807.312,0.0,0.0,0.0,0.00153,0.0,253.646,0.0,0.0,0.14381,254.91,0.0,0.0,55.5,42.9407,0.0,0.0,0.0,11.1897,0.0,599.408,0.0,,0.0,10.6569,0.0,89.6876,,0.0,0.0,0.0,,,,0.0,,13.947,-0.82,108.54,196.677,0.0,42.3,,0.0,0.0,0.00916,0.0
