SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF
2024-07-22 00:00:00,0.0,65.8,2.98,0.0,85.851,165.331,0.0,100.46,36.6,31.74,0.0,0.0,62.6893,0.0,0.0,0,0.0,179.95,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,2107.0,975.375,0.0,0.0,14.79,289.22,0.0,140.68,96.8612,91.5,0.0,304.21,0.0,0.0,0.0,35.8,108.1,0.0,42.94,389.59,0.0,0.0,91.905,0.0,0.0,0.1,1312.07,18.6,0.0,102.55,26.1,98.558,0.0,0.0,0.0,47.4,0.0
2024-07-22 00:05:00,0.0,58.9,0.0,0.0,82.742,164.123,0.49,100.76,34.4,30.42,-0.01,0.0,61.911,0.0,0.0,0,0.0,187.23,0.0,79.25,0.13923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,2160.0,984.0,0.0,0.0,13.92,287.35,0.0,140.5,96.0768,97.9,0.0,313.82,0.0,0.0,0.0,37.7,104.9,0.0,43.96,385.88,0.0,0.0,95.434,0.0,0.0,0.1,1325.45,17.2,0.0,96.74,25.9,97.7829,1.1,0.044,0.0,46.96,0.0
2024-07-22 00:10:00,0.0,61.2,0.0,0.0,82.844,161.975,0.01,100.5,36.0,29.91,-0.02,0.0,67.1211,0.0,0.0,0,0.0,188.31,0.0,78.21,6.62244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,2082.0,981.0,0.0,0.0,10.11,283.09,0.0,133.49,96.0021,98.3,0.0,318.85,0.0,0.0,0.0,41.1,105.8,0.0,39.56,369.96,0.0,0.0,95.878,0.0,0.0,0.1,1313.41,17.2,0.0,101.5,25.0,97.911,0.0,0.0,0.0,46.3,0.0
2024-07-22 00:15:00,0.0,60.5,12.91,0.0,85.157,159.96,0.02,100.76,34.3,27.0,-0.02,0.0,70.0416,0.0,0.0,0,0.0,194.83,0.0,77.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,2095.0,981.375,0.0,0.0,13.83,283.62,0.0,133.96,96.5117,101.7,0.0,311.85,0.0,0.0,0.0,38.2,109.7,0.0,36.24,366.49,0.0,0.0,94.965,0.0,0.0,0.1,1329.84,16.0,0.0,99.0,24.3,98.4054,0.0,0.0,0.0,47.22,0.0
2024-07-22 00:20:00,0.0,56.4,0.0,0.0,86.898,157.195,0.28,100.56,34.9,25.62,-0.01,0.0,67.842,0.0,0.0,0,0.0,186.54,0.0,69.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,2130.0,981.75,0.0,0.0,14.4,280.82,0.0,130.18,95.4527,100.6,0.0,304.28,0.0,0.0,0.0,37.6,109.2,0.0,34.89,371.63,0.0,0.0,87.547,0.0,0.0,0.1,1311.06,17.2,0.0,103.32,22.6,98.0392,0.0,0.0,0.0,48.46,0.0
2024-07-22 00:25:00,0.0,57.1,0.0,0.0,88.727,157.635,0.0,100.31,33.8,22.06,-0.01,0.0,68.2803,0.0,0.0,0,0.0,175.92,0.0,64.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,2111.0,980.25,0.0,0.0,14.355,283.8,0.0,131.34,95.7518,97.6,0.0,298.87,0.0,0.0,0.0,38.7,110.1,0.0,29.92,365.89,0.0,0.0,86.919,0.0,0.0,0.1,1275.26,16.9,0.0,101.77,21.2,96.9711,0.0,0.0,0.0,47.02,0.0
2024-07-22 00:30:00,0.0,54.2,0.0,0.0,87.396,158.459,0.0,100.73,32.0,19.9,-0.01,0.0,68.6612,0.0,0.0,0,0.0,186.88,0.0,62.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,2100.0,971.25,0.0,0.0,16.05,274.54,0.0,132.09,96.3851,92.7,0.0,296.95,0.0,0.0,0.0,35.9,108.8,0.0,29.8,366.07,0.0,0.0,91.782,0.0,0.0,0.1,1260.55,16.4,0.0,101.75,22.7,101.518,0.0,0.0,0.0,48.98,0.0
2024-07-22 00:35:00,0.0,45.7,8.06,0.0,86.121,151.244,0.0,100.05,33.0,23.43,0.0,0.0,66.3777,0.0,0.0,0,0.0,181.17,0.0,61.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,2063.0,971.625,0.0,0.0,16.35,271.23,0.0,135.7,95.8266,93.2,0.0,299.8,0.0,0.0,0.0,38.1,112.1,0.0,25.61,356.89,0.0,0.0,91.08,0.0,0.0,0.1,1243.91,18.4,0.0,103.53,23.2,98.1674,0.0,0.0,0.0,48.06,0.0
2024-07-22 00:40:00,0.0,39.3,0.0,0.0,87.897,152.374,0.0,100.88,31.0,21.23,-0.01,0.0,65.7818,0.0,0.0,0,0.0,200.86,0.0,62.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,2130.0,979.125,0.0,0.0,17.175,269.28,0.0,135.32,95.8861,88.5,0.0,299.44,0.0,0.0,0.0,36.8,109.4,0.0,27.26,353.28,0.0,0.0,90.866,0.0,0.0,0.1,1220.4,18.2,0.0,103.8,23.4,93.0404,0.0,0.0,0.0,45.84,0.0
2024-07-22 00:45:00,0.0,37.7,0.0,0.0,83.881,153.362,0.0,99.89,31.6,23.4,0.0,0.0,66.5293,0.0,0.0,0,0.0,195.43,0.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,2121.0,972.0,0.0,0.0,16.605,266.9,0.0,128.92,95.7152,86.7,0.0,291.79,0.0,0.0,0.0,43.3,109.8,0.0,28.07,349.58,0.0,0.0,85.201,0.0,0.0,0.1,1206.6,15.5,0.0,98.57,24.1,91.5206,0.0,0.0,0.0,44.12,0.0
2024-07-22 00:50:00,0.0,36.8,0.0,0.0,83.054,156.933,0.0,101.1,28.2,25.94,-0.01,0.0,65.1756,0.0,0.0,0,0.0,210.63,0.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,2131.0,973.875,0.0,0.0,15.765,262.03,0.0,114.65,96.4049,86.3,0.0,295.76,0.0,0.0,0.0,49.2,112.8,0.0,29.49,344.46,0.0,0.0,80.923,0.0,0.0,0.1,1181.46,15.6,0.0,100.75,22.1,94.8226,0.0,0.0,0.0,47.54,0.0
2024-07-22 00:55:00,0.0,35.2,0.0,0.0,87.785,161.279,0.01,100.52,28.6,25.94,-0.01,0.0,65.8473,0.0,0.0,0,0.0,212.43,0.0,59.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,2082.0,992.625,0.0,0.0,16.56,270.51,0.0,101.76,95.2162,87.2,0.0,295.17,0.0,0.0,0.0,45.2,111.3,0.0,30.26,337.69,0.0,0.0,80.556,0.0,0.0,0.1,1166.13,15.9,0.0,99.17,22.6,95.7015,0.0,0.0,0.0,45.1,0.0
2024-07-22 01:00:00,0.0,37.0,0.0,0.0,84.855,161.92,0.0,100.65,28.1,25.9,0.0,0.0,65.794,0.0,0.0,0,0.0,224.35,0.0,62.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,2083.0,979.875,0.0,0.0,15.315,259.94,0.0,98.7,95.3963,85.0,0.0,296.1,0.0,0.0,0.0,46.3,113.5,0.0,30.2,312.28,10.4,0.0,78.827,0.0,0.0,0.1,1153.66,14.9,0.0,93.89,21.7,97.4411,0.0,0.0,0.0,48.06,0.0
2024-07-22 01:05:00,0.0,41.0,0.0,0.0,81.296,165.185,0.01,100.74,29.4,25.91,-0.01,0.0,68.0223,0.0,0.0,0,0.0,223.88,0.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,2088.0,981.75,0.0,0.0,14.955,258.62,0.0,108.04,94.9034,78.0,0.0,301.88,0.0,0.0,0.0,48.5,105.6,0.0,31.0,309.62,0.0,0.0,78.404,0.0,0.0,0.1,1147.29,15.2,0.0,87.34,21.0,94.3221,0.0,0.0,0.0,48.0,0.0
2024-07-22 01:10:00,0.0,39.4,0.0,0.0,84.648,159.997,0.0,100.52,30.3,28.49,0.0,0.0,67.158,0.0,0.0,0,0.0,220.67,0.0,60.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,2058.0,973.125,0.0,0.0,14.085,269.59,0.0,113.27,96.2233,66.7,0.0,289.75,0.0,0.0,0.0,49.4,108.8,0.0,31.03,300.83,0.0,0.0,76.504,0.0,0.0,0.1,1143.34,14.8,0.0,90.2,20.3,100.34,0.0,0.0,0.0,47.36,0.0
2024-07-22 01:15:00,0.0,41.6,0.0,0.0,85.368,155.2,0.01,100.43,27.8,27.73,-0.01,0.0,64.3768,0.0,0.0,0,0.0,229.31,0.0,58.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,1996.0,979.875,0.0,0.0,12.435,270.95,0.0,110.46,95.9792,65.2,0.0,292.98,0.0,0.0,0.0,48.6,104.1,0.0,35.04,301.53,13.7,0.0,74.451,0.0,0.0,0.1,1142.28,15.7,0.0,89.67,20.3,99.62,0.0,0.0,0.0,47.62,0.0
2024-07-22 01:20:00,0.0,40.6,9.89,0.0,87.522,149.023,0.22,100.5,27.3,23.44,-0.01,0.0,66.1832,0.0,0.0,0,0.0,233.66,0.0,58.71,0.16686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,1967.0,983.25,0.0,0.0,14.205,246.7,0.0,107.64,96.0387,60.8,0.0,289.53,0.0,0.0,0.0,44.5,103.5,0.0,37.73,303.66,0.0,0.0,80.432,0.0,0.0,0.1,1149.3,14.9,0.0,84.4,17.9,94.7311,0.7,0.0,0.0,47.42,0.0
2024-07-22 01:25:00,0.0,40.5,0.0,0.0,87.362,146.728,0.0,100.74,29.5,22.89,-0.01,0.0,68.1247,0.0,0.0,0,0.0,244.42,0.0,62.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1979.0,976.125,0.0,0.0,12.63,252.74,0.0,110.48,97.3724,60.0,0.0,290.69,0.0,0.0,0.0,45.9,104.6,0.0,39.75,319.37,0.0,0.0,78.935,0.0,0.0,0.1,1130.36,15.5,0.0,89.76,16.2,87.6997,0.0,0.0,0.0,43.3,0.0
2024-07-22 01:30:00,0.0,47.6,0.0,0.0,83.633,146.429,0.0,100.85,29.6,23.29,-0.01,0.0,64.811,0.0,0.0,0,0.0,239.39,0.0,60.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,1990.0,979.5,0.0,0.0,13.41,249.52,0.0,111.69,97.6226,65.0,0.0,289.79,0.0,0.0,0.0,43.8,104.6,0.0,38.54,332.41,0.0,0.0,77.76,0.0,0.0,0.1,1139.08,16.6,0.0,85.11,15.8,91.2581,0.0,0.0,0.0,46.34,0.0
2024-07-22 01:35:00,0.0,47.1,0.0,0.0,84.201,148.461,0.0,100.45,27.7,23.62,0.0,0.0,64.9175,0.0,0.0,0,0.0,241.15,0.0,60.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,1964.0,980.25,0.0,0.0,15.03,243.14,0.0,108.78,96.1455,69.4,0.0,281.81,0.0,0.0,0.0,41.0,104.0,0.0,37.61,335.49,0.0,0.0,85.024,0.0,0.0,0.1,1136.69,17.3,0.0,84.68,13.7,90.5745,0.0,0.0,0.0,44.84,0.0
2024-07-22 01:40:00,0.0,48.0,0.0,0.0,83.62,157.049,0.0,100.52,27.5,25.08,-0.01,0.0,62.7733,0.0,0.0,0,0.0,237.73,0.0,59.47,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,1999.0,982.125,0.0,0.0,13.425,243.59,0.0,107.06,95.7915,75.3,0.0,271.46,0.0,0.0,0.0,38.6,102.1,0.0,39.36,326.71,0.0,0.0,89.846,0.0,0.0,0.1,1145.35,17.6,0.0,83.59,13.9,87.5959,0.0,0.0,0.0,42.64,0.0
2024-07-22 01:45:00,0.0,46.8,0.0,0.0,87.715,151.647,0.01,101.11,29.3,26.03,0.0,0.0,66.9839,0.0,0.0,0,0.0,246.45,0.0,63.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,1959.0,979.125,0.0,0.0,14.685,243.37,0.0,108.4,95.6984,75.9,0.0,270.14,0.0,0.0,0.0,46.0,102.7,0.0,40.56,329.59,0.0,0.0,93.071,0.0,0.0,0.1,1134.63,16.1,0.0,85.86,14.7,86.0761,0.0,0.0,0.0,44.12,0.0
2024-07-22 01:50:00,0.0,46.8,0.0,0.0,86.248,156.219,0.01,100.01,30.4,22.99,-0.01,0.0,68.3172,0.0,0.0,0,0.0,252.59,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,1942.0,981.0,0.0,0.0,14.955,236.1,0.0,104.77,95.1491,76.1,0.0,271.46,0.0,0.0,0.0,43.3,105.8,0.0,38.94,331.66,0.0,0.0,96.641,0.0,0.0,0.1,1145.38,17.4,0.0,84.09,13.2,87.95,0.0,0.016,0.0,46.9,0.0
2024-07-22 01:55:00,0.0,43.4,0.0,0.0,85.627,165.313,0.0,100.7,29.6,18.98,-0.01,0.0,68.5998,0.0,0.0,0,0.0,262.14,0.0,67.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,1947.0,973.875,0.0,0.0,14.82,234.84,0.0,114.75,93.3699,72.6,0.0,267.46,0.0,0.0,0.0,48.0,101.7,0.0,39.18,350.61,0.0,0.0,97.231,0.0,0.0,0.1,1136.6,19.4,0.0,79.38,13.6,85.0568,0.0,0.0,0.0,47.78,0.0
2024-07-22 02:00:00,0.0,41.5,0.0,0.0,86.372,164.154,0.0,100.9,32.3,17.26,-0.01,0.0,68.01,0.0,0.0,0,0.0,275.08,0.0,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,1868.0,980.25,0.0,0.0,12.315,229.9,0.0,120.16,92.6511,71.4,0.0,263.64,0.0,0.0,0.0,46.8,105.6,0.0,39.94,368.83,0.0,0.0,94.252,0.0,0.0,0.1,1138.42,19.4,0.0,82.41,13.4,87.0832,0.0,0.0,0.0,48.8,0.0
2024-07-22 02:05:00,0.0,40.4,0.0,0.0,84.156,161.468,0.0,103.96,30.7,15.77,0.0,0.0,64.3707,0.0,0.0,0,0.0,267.49,0.0,67.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1771.0,973.875,0.0,0.0,13.155,240.33,0.0,122.12,94.0626,74.5,0.0,266.92,0.0,0.0,0.0,49.5,103.0,0.0,39.22,380.33,0.0,0.0,91.764,0.0,0.0,0.1,1139.05,19.6,0.0,77.05,13.5,88.6458,0.0,0.0,0.0,47.36,0.0
2024-07-22 02:10:00,0.0,37.7,0.0,0.0,80.726,162.945,0.01,100.27,33.9,14.83,-0.02,0.0,62.4804,0.0,0.0,0,0.0,268.82,0.0,70.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,1811.0,981.375,0.0,0.0,13.77,238.82,0.0,121.11,93.0784,77.3,0.0,254.4,0.0,0.0,0.0,48.6,98.1,0.0,39.67,388.43,0.0,0.0,91.741,0.0,0.0,0.1,1140.05,17.5,0.0,82.31,13.6,87.95,0.3,0.027,0.0,45.94,0.0
2024-07-22 02:15:00,0.0,36.5,0.0,0.0,83.537,160.784,0.0,100.86,37.4,18.21,-0.01,0.0,64.9646,0.0,0.0,0,0.0,273.53,0.0,73.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,1781.0,982.125,0.0,0.0,12.735,242.36,0.0,126.5,92.1537,81.0,0.0,260.24,0.0,0.0,0.0,48.4,100.3,0.0,43.64,380.73,0.0,0.0,94.227,0.0,0.0,0.1,1136.32,15.5,0.0,77.23,15.6,90.6294,0.0,0.005,0.0,43.92,0.0
2024-07-22 02:20:00,0.0,37.4,0.0,0.0,78.87,160.192,0.0,101.31,38.5,19.58,0.0,0.0,64.8151,0.0,0.0,0,0.0,270.24,0.0,72.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1801.0,982.5,0.0,0.0,13.635,245.99,0.0,131.97,92.1781,80.6,0.0,266.4,0.0,0.0,0.0,52.4,108.8,0.0,45.78,364.45,0.0,0.0,100.278,0.0,0.0,0.1,1144.32,15.3,0.0,83.9,16.7,87.1931,0.0,0.0,0.0,46.38,0.0
2024-07-22 02:25:00,0.0,40.8,1.57,0.0,82.301,156.121,0.0,92.17,38.0,22.4,0.0,0.0,64.8909,0.0,0.0,0,0.0,266.07,0.0,75.53,2.06537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,1801.0,987.0,0.0,0.0,13.98,250.24,0.0,129.3,92.0911,84.9,0.0,263.51,0.0,0.0,0.0,46.7,105.0,0.0,45.91,377.87,0.0,0.0,100.668,0.0,0.0,0.1,1143.41,14.2,0.0,81.4,16.6,93.0831,0.0,0.016,0.0,44.78,0.0
2024-07-22 02:30:00,0.0,44.8,0.0,0.0,82.471,160.375,0.0,86.46,37.6,21.97,-0.01,0.0,64.4628,0.0,0.0,0,0.0,269.35,0.0,74.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,1825.0,982.125,0.0,0.0,14.76,246.88,0.0,121.6,91.174,81.0,0.0,270.87,0.0,0.0,0.0,48.2,107.4,0.0,45.81,375.62,0.0,0.0,99.353,0.0,0.0,0.1,1140.05,14.9,0.0,83.89,18.6,95.2987,0.0,0.027,0.0,46.2,0.0
2024-07-22 02:35:00,0.0,46.3,0.0,0.0,80.31,161.724,0.5,85.17,32.9,22.55,0.0,0.0,62.2838,0.0,0.0,0,0.0,288.86,0.0,76.15,0.11462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1765.0,986.25,0.0,0.0,14.475,248.18,0.0,126.73,89.3811,81.9,0.0,276.78,0.0,0.0,0.0,45.0,108.2,0.0,45.49,380.37,0.0,0.0,97.237,0.0,0.0,0.1,1141.12,12.9,0.0,86.92,17.3,92.5521,1.2,0.066,0.0,46.88,0.0
2024-07-22 02:40:00,0.0,43.5,0.0,0.0,80.715,158.318,0.0,87.26,32.0,20.74,-0.01,0.0,62.8245,0.0,0.0,0,0.0,297.04,0.0,75.21,2.64957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,1711.0,975.0,0.0,0.0,12.855,255.45,0.0,121.76,88.8302,82.5,0.0,286.26,0.0,0.0,0.0,46.1,109.8,0.0,47.26,376.46,0.0,0.0,97.563,0.0,0.0,0.1,1141.71,14.5,0.0,82.46,16.9,98.6252,0.0,0.0,0.0,48.14,0.0
2024-07-22 02:45:00,0.0,40.4,0.0,0.0,82.517,159.136,0.0,84.58,29.8,21.78,-0.01,0.0,59.8528,0.0,0.0,0,0.0,282.85,0.0,76.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,1626.0,975.75,0.0,0.0,13.17,250.83,0.0,127.67,91.5113,79.2,0.0,285.2,0.0,0.0,0.0,47.7,108.6,0.0,47.35,379.84,0.0,0.0,97.659,0.0,0.0,0.1,1137.86,17.5,0.0,86.5,15.8,93.3516,0.0,0.0,0.0,48.94,0.0
2024-07-22 02:50:00,0.0,38.6,0.0,0.0,82.272,159.033,0.0,91.4,27.5,21.86,-0.01,0.0,60.6372,0.0,0.0,0,0.0,261.05,0.0,74.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1610.0,978.375,0.0,0.0,14.655,254.73,0.0,123.02,90.6842,79.0,0.0,286.64,0.0,0.0,0.0,51.4,110.6,0.0,46.68,382.17,0.0,0.0,98.241,0.0,0.0,0.1,1136.23,16.6,0.0,88.34,15.3,93.4615,0.0,0.0,0.0,47.12,0.0
2024-07-22 02:55:00,0.0,37.7,0.0,0.0,84.302,157.079,0.65,83.88,26.4,21.75,-0.01,0.0,57.7372,0.0,0.0,0,0.0,242.07,0.0,74.0,0.27346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,1674.0,990.75,0.0,0.0,14.49,253.57,0.0,122.74,89.8205,76.0,0.0,288.52,0.0,0.0,0.0,53.1,112.0,0.0,46.52,376.34,0.0,0.0,94.994,0.0,0.0,0.1,1148.67,17.9,0.0,100.29,15.1,91.429,1.9,0.038,0.0,47.86,0.0
2024-07-22 03:00:00,0.0,41.4,0.0,0.0,86.846,158.489,0.0,81.87,25.5,21.45,0.0,0.0,57.3747,0.0,0.0,0,0.0,248.53,0.0,74.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,1632.0,978.375,0.0,0.0,14.01,255.25,0.0,113.78,88.8791,75.5,0.0,288.5,0.0,0.0,0.0,49.9,112.9,0.0,46.74,370.54,0.0,0.0,89.564,0.0,0.0,0.1,1139.05,16.4,0.0,105.84,12.9,89.9641,0.1,0.0,0.0,48.42,0.0
2024-07-22 03:05:00,0.0,39.5,0.0,0.0,88.037,157.507,0.39,75.36,25.7,18.03,-0.01,0.0,59.6132,0.0,0.0,0,0.0,252.73,0.0,77.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,1694.0,985.875,0.0,0.0,13.23,246.55,0.0,114.45,89.9548,72.8,0.0,282.08,0.0,0.0,0.0,52.6,112.3,0.0,47.74,371.02,0.0,0.0,86.297,0.0,0.0,0.1,1144.28,17.9,0.0,88.72,13.0,92.4971,0.0,0.055,0.0,48.14,0.0
2024-07-22 03:10:00,0.0,36.3,0.0,0.0,86.799,154.498,0.4,71.73,25.3,19.3,0.0,0.0,53.3996,0.0,0.0,0,0.0,243.36,0.0,74.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,1773.0,999.0,0.0,0.0,13.71,243.14,0.0,115.43,90.0525,74.6,0.0,274.72,0.0,0.0,0.0,54.0,113.5,0.0,43.96,353.52,27.4,0.0,81.015,0.0,0.0,0.1,1147.04,17.4,0.0,96.22,12.9,93.5775,1.1,0.027,0.0,47.92,0.0
2024-07-22 03:15:00,0.0,31.5,0.0,0.0,84.648,158.117,0.0,71.52,30.6,17.41,0.0,0.0,49.0557,0.0,0.0,0,0.0,210.18,0.0,74.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,1806.0,980.625,0.0,0.0,13.515,246.15,0.0,109.47,90.524,70.9,0.0,276.83,0.0,0.0,0.0,53.1,113.1,0.0,46.58,343.82,0.0,0.0,79.577,0.0,0.0,0.1,1138.26,18.1,0.0,99.89,13.1,93.8766,0.0,0.0,0.0,47.12,0.0
2024-07-22 03:20:00,0.0,29.7,0.0,0.0,87.427,162.219,0.01,78.4,30.8,17.26,-0.02,0.0,49.6251,0.0,0.0,0,0.0,195.84,0.0,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,1856.0,981.75,0.0,0.0,13.89,252.92,0.0,113.02,91.7966,66.9,0.0,273.23,0.0,0.0,0.0,47.8,115.6,0.0,44.34,346.91,0.0,0.0,77.238,0.0,0.0,0.1,1137.38,18.2,0.0,94.67,14.3,98.5641,0.0,0.0,0.0,45.74,0.0
2024-07-22 03:25:00,0.0,30.6,0.0,0.0,85.564,167.095,0.01,79.1,33.5,18.22,-0.01,0.0,47.2392,0.0,0.0,0,0.0,222.81,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,1791.0,978.75,0.0,0.0,13.365,253.35,0.0,115.25,91.1527,68.0,0.0,279.68,0.0,0.0,0.0,46.9,114.4,0.0,39.05,356.35,0.0,0.0,74.506,0.0,0.0,0.1,1142.9,18.2,0.0,98.68,13.2,95.1949,0.0,0.0,0.0,47.76,0.0
2024-07-22 03:30:00,0.0,31.6,0.0,0.0,79.77,170.495,0.01,84.79,30.2,18.0,-0.01,0.0,45.7585,0.0,0.0,0,0.0,245.77,0.0,76.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,1751.0,980.625,0.0,0.0,14.625,260.93,0.0,117.31,89.9167,68.6,0.0,285.47,0.0,0.0,0.0,42.0,119.1,0.0,38.69,359.56,0.0,0.0,73.483,0.0,0.0,0.1,1141.27,17.4,0.0,93.88,13.9,97.9416,0.0,0.0,0.0,48.6,0.0
2024-07-22 03:35:00,0.0,33.3,0.0,0.0,82.625,171.276,0.0,90.6,32.6,17.81,-0.01,0.0,46.3933,0.0,0.0,0,0.0,262.94,0.0,74.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,1676.0,976.875,0.0,0.0,15.915,259.77,0.0,119.37,89.4314,64.9,0.0,284.21,0.0,0.0,0.0,44.6,113.4,0.0,42.21,368.56,0.0,0.0,70.262,0.0,0.0,0.1,1138.83,16.0,0.0,101.56,14.6,102.995,0.0,0.0,0.0,48.16,0.0
2024-07-22 03:40:00,0.0,38.2,0.0,0.0,80.168,171.24,2.84,93.02,33.9,18.08,-0.01,0.0,48.2488,0.0,0.0,0,0.0,280.02,0.0,73.05,0.14534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,1611.0,968.625,0.0,0.0,14.58,261.09,0.0,121.58,91.409,69.1,0.0,291.03,0.0,0.0,0.0,43.9,116.3,0.0,43.07,392.58,7.7,0.0,64.056,0.0,0.0,0.1,1148.52,20.3,0.0,98.03,12.7,102.214,0.0,0.099,0.0,48.78,0.0
2024-07-22 03:45:00,0.0,37.6,0.0,0.0,79.995,171.826,0.0,99.21,33.8,21.11,-0.01,0.0,46.8644,0.0,0.0,0,0.0,271.96,0.0,65.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,1664.0,978.375,0.0,0.0,13.695,255.46,0.0,126.53,89.1507,70.2,0.0,291.84,0.0,0.0,0.0,35.0,112.9,0.0,39.38,384.81,0.0,0.0,65.855,0.0,0.0,0.1,1131.46,22.1,0.0,99.39,11.2,100.609,0.0,0.0,0.0,48.9,0.0
2024-07-22 03:50:00,0.0,36.0,0.0,0.0,82.232,171.429,0.2,93.51,32.5,19.81,0.0,0.0,49.2892,0.0,0.0,0,0.0,249.62,0.0,68.67,0.03029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,1719.0,982.125,0.0,0.0,10.71,245.71,0.0,123.79,91.8943,71.4,0.0,294.57,0.0,0.0,0.0,32.8,112.8,0.0,38.67,376.82,0.0,0.0,68.948,0.0,0.0,0.1,1135.69,22.2,0.0,100.8,10.0,101.543,0.0,0.0,0.0,48.4,0.0
